Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Do5	C5	318	318	1	8	238	95	96	
2	9	Es	Es			1	8	238	95	96	
3	9	Mi5	E5	336	336	1	8	238	95	96	
4	9	Re5	D5	327	327	1	16	119	95	96	
5	9	Do5	C5	318	318	1	16	119	95	96	
6	9	Re5	D5	327	327	1	16	119	95	96	
7	9	Do5	C5	318	318	1	16	119	95	96	
8	9	Do5	C5	318	318	1	16	119	95	96	
9	9	Si4	B4	314	314	1	16	119	95	96	
10	9	Si4	B4	314	314	1	16	119	95	96	
11	9	La4	A4	305	305	1	16	119	95	96	
12	9	Sol4	G4	296	296	1	8	238	95	96	
13	9	Es	Es			1	8	238	95	96	
13.5	53										
14	9	La4	A4	305	305	3	16	357	95	96	
15	9	Si4	B4	314	314	1	16	119	95	96	
16	9	Sol4	G4	296	296	1	4	476	95	96	
16.5	53										
17	9	Re5	D5	327	327	1	16	119	95	96	
18	9	Mi5b4	E5b4	332	332	1	16	119	95	96	
19	9	Re5	D5	327	327	1	16	119	95	96	
20	9	Mi5b4	E5b4	332	332	1	16	119	95	96	
21	9	Sol5	G5	349	349	1	16	119	95	96	
22	9	Fa5#4	F5#4	344	344	1	16	119	95	96	
23	9	Mi5b4	E5b4	332	332	1	16	119	95	96	
24	9	Re5	D5	327	327	1	16	119	95	96	
25	9	Do5	C5	318	318	1	16	119	95	96	
26	9	Si4	B4	314	314	1	16	119	95	96	
27	9	Do5	C5	318	318	1	4	476	95	96	
28	9	Re5	D5	327	327	3	16	357	95	96	
29	9	Mi5	E5	336	336	1	16	119	95	96	
30	9	Mi5	E5	336	336	1	16	119	95	96	
31	9	Re5	D5	327	327	1	16	119	95	96	
32	9	Do5	C5	318	318	1	16	119	95	96	
33	9	Re5	D5	327	327	1	16	119	95	96	
34	9	Mi5	E5	336	336	1	4	476	95	96	
35	9	Es	Es			1	8	238	95	96	
35.5	53										
36	9	Mi5	E5	336	336	1	16	119	95	96	
37	9	Fa5	F5	340	340	1	16	119	95	96	
38	9	Mi5	E5	336	336	1	16	119	95	96	
39	9	Fa5	F5	340	340	1	16	119	95	96	
40	9	La5	A5	358	358	1	8	238	95	96	
41	9	Sol5	G5	349	349	1	16	119	95	96	
42	9	Fa5	F5	340	340	1	16	119	95	96	
43	9	Mi5	E5	336	336	1	16	119	95	96	
44	9	Re5	D5	327	327	1	16	119	95	96	
45	9	Do5	C5	318	318	1	8	238	95	96	
45.5	53										
46	9	Re5	D5	327	327	1	16	119	95	96	
47	9	Mi5	E5	336	336	1	16	119	95	96	
