Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Sol4	G4	296	296	1	4	488	95	96	
1.5	53										
2	9	Si4b1	B4b1	313	313	1	8	244	95	96	
3	9	Do5	C5	318	318	1	8	244	95	96	
4	9	Re5	D5	327	327	3	16	366	99	96	
5	9	Do5	C5	318	318	1	16	122	99	96	
6	9	Re5	D5	327	327	1	4	488	99	96	
7	8	Mi5b4	E5b4	332	332	1	8	30	99	96	
8	9	Re5	D5	327	327	1	16	122	99	96	
9	9	Do5	C5	318	318	1	16	122	95	96	
10	9	Si4b1	B4b1	313	313	1	4	488	95	96	
10.5	53										
11	9	Re5	D5	327	327	3	16	366	99	96	
12	9	Do5	C5	318	318	1	16	122	95	96	
13	9	Si4b1	B4b1	313	313	1	4	488	95	96	
14	9	Mi5b4	E5b4	332	332	1	16	122	99	96	
15	9	Re5	D5	327	327	1	16	122	99	96	
16	9	Mi5b4	E5b4	332	332	1	8	244	95	96	
17	9	Es	Es			1	8	244	95	96	
17.5	53										
18	9			-1	-1	1	8	244	95	96	
19	9	Re5	D5	327	327	1	16	122	99	96	
20	9	Mi5b4	E5b4	332	332	1	16	122	99	96	
21	9	Fa5#4	F5#4	344	344	1	8	244	95	96	
22	9	Mi5b4	E5b4	332	332	1	16	122	99	96	
23	9	Re5	D5	327	327	1	16	122	95	96	
24	9	Re5	D5	327	327	1	16	122	99	96	
25	9	Do5	C5	318	318	1	16	122	99	96	
26	9	Do5	C5	318	318	1	16	122	99	96	
27	9	Si4b1	B4b1	313	313	1	16	122	95	96	
28	9	Do5	C5	318	318	1	4	488	99	96	
29	8	Re5	D5	327	327	1	8	30	99	96	
30	9	Do5	C5	318	318	1	16	122	99	96	
31	9	Si4b1	B4b1	313	313	1	16	122	99	96	
32	9	Do5	C5	318	318	3	16	366	99	96	
33	9	Si4b1	B4b1	313	313	1	16	122	95	96	
34	9	La4	A4	305	305	3	16	366	95	96	
35	9	Si4b1	B4b1	313	313	1	16	122	95	96	
36	9	Do5	C5	318	318	3	16	366	99	96	
37	9	Si4b1	B4b1	313	313	1	16	122	95	96	
38	9	Do5	C5	318	318	1	4	488	99	96	
39	9	Si4b1	B4b1	313	313	1	8	244	95	96	
39.5	53										
40	9			-1	-1	1	8	244	95	96	
41	9	Mi5b4	E5b4	332	332	1	16	122	99	96	
42	9	Re5	D5	327	327	1	16	122	99	96	
43	9	Mi5b4	E5b4	332	332	1	8	244	99	96	
44	9	Fa5#4	F5#4	344	344	1	8	244	95	96	
45	9	Re5	D5	327	327	1	4	488	95	96	
45.5	53										
46	9	Si4b1	B4b1	313	313	1	8	244	99	96	
47	9	Do5	C5	318	318	1	8	244	99	96	
48	9	Re5	D5	327	327	1	8	244	95	96	
49	9	Si4b1	B4b1	313	313	1	8	244	99	96	
50	9	Sol5	G5	349	349	1	4	488	95	96	
51	9	Fa5	F5	340	340	1	16	122	99	96	
52	9	Mi5b1	E5b1	335	335	1	16	122	95	96	
53	9	Mi5b1	E5b1	335	335	1	16	122	99	96	
54	9	Re5	D5	327	327	1	16	122	95	96	
55	9	Re5	D5	327	327	1	16	122	99	96	
56	9	Do5	C5	318	318	1	16	122	95	96	
57	9	Si4b1	B4b1	313	313	1	16	122	99	96	
58	9	La4	A4	305	305	1	16	122	99	96	
59	9	Si4b1	B4b1	313	313	1	16	122	99	96	
60	9	Do5	C5	318	318	1	16	122	99	96	
61	9	Si4b1	B4b1	313	313	1	16	122	99	96	
62	9	La4	A4	305	305	1	16	122	95	96	
63	9	Sol4	G4	296	296	1	4	488	95	96	
63.5	53										
64	9	Si4b1	B4b1	313	313	1	8	244	95	96	
65	9	Do5	C5	318	318	1	8	244	95	96	
