Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Re5	D5	327	327	1	8	312	95	96	ARANAÐME 	0.1
2	9	Do5	C5	318	318	1	8	312	95	96	.	0.2
3	9	Re5	D5	327	327	1	8	312	95	96	.	0.3
4	9	Mi5	E5	336	336	1	4	625	95	96	.	0.5
5	9	Do5	C5	318	318	1	8	312	95	96	.	0.6
6	9	Mi5	E5	336	336	1	8	312	95	96	.	0.7
7	9	Re5	D5	327	327	1	4	625	95	96	.	0.9
8	9			-1	-1	1	8	312	100	0	.	1
9	53			0	0	0	0	0	0	0		1
10	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	1.1
11	9	La4	A4	305	305	1	8	312	95	96	.	1.2
12	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	1.3
13	9	Do5	C5	318	318	1	4	625	95	96	.	1.5
14	9	La4	A4	305	305	1	8	312	95	96	.	1.6
15	9	Do5	C5	318	318	1	8	312	95	96	.	1.7
16	9	Si4b1	B4b1	313	313	1	4	625	95	96	.	1.9
17	9			-1	-1	1	8	312	100	0		2
18	53			0	0	0	0	0	0	0		2
19	9	Sol4	G4	296	296	1	4	625	95	96	.	2.2
20	9	La4	A4	305	305	1	8	312	95	96	.	2.3
21	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	2.4
22	9	Do5	C5	318	318	1	8	312	95	96	.	2.5
23	9	Re5	D5	327	327	1	8	312	95	96	.	2.6
24	9	Mi5	E5	336	336	1	8	312	95	96	.	2.7
25	9	Fa5	F5	340	340	1	8	312	95	96	.	2.8
26	9	Mi5	E5	336	336	1	8	312	95	96	.	2.9
27	9	Re5	D5	327	327	1	8	312	95	96	.	3
28	9	La5	A5	358	358	1	8	312	95	96	.	3.1
29	9	Sol5	G5	349	349	1	8	312	95	96	.	3.2
30	9	Fa5	F5	340	340	1	8	312	95	96	.	3.3
31	9	Mi5	E5	336	336	1	8	312	95	96	.	3.4
32	9	Re5	D5	327	327	1	8	312	95	96	.	3.5
33	9	Mi5	E5	336	336	1	8	312	95	96	.	3.6
34	9	Do5	C5	318	318	1	8	312	95	96	.	3.7
35	9	Re5	D5	327	327	1	4	625	95	96	.	3.9
36	9			-1	-1	1	8	312	100	0		4
37	53			0	0	0	0	0	0	0		4
38	9	Re5	D5	327	327	1	8	312	95	96	ARANAÐME 	4.1
39	9	Do5	C5	318	318	1	8	312	95	96	.	4.2
40	9	Re5	D5	327	327	1	8	312	95	96	.	4.3
41	9	Mi5	E5	336	336	1	4	625	95	96	.	4.5
42	9	Do5	C5	318	318	1	8	312	95	96	.	4.6
43	9	Mi5	E5	336	336	1	8	312	95	96	.	4.7
44	9	Re5	D5	327	327	1	4	625	95	96	.	4.9
45	9			-1	-1	1	8	312	100	0	.	5
46	53			0	0	0	0	0	0	0		5
47	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	5.1
48	9	La4	A4	305	305	1	8	312	95	96	.	5.2
49	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	5.3
50	9	Do5	C5	318	318	1	4	625	95	96	.	5.5
51	9	La4	A4	305	305	1	8	312	95	96	.	5.6
52	9	Do5	C5	318	318	1	8	312	95	96	.	5.7
53	9	Si4b1	B4b1	313	313	1	4	625	95	96	.	5.9
54	9			-1	-1	1	8	312	100	0		6
55	53			0	0	0	0	0	0	0		6
56	9	Sol4	G4	296	296	1	4	625	95	96	.	6.2
57	9	Sol5	G5	349	349	1	8	312	95	96	.	6.3
58	9	Fa5	F5	340	340	1	8	312	95	96	.	6.4
59	9	Mi5	E5	336	336	1	8	312	95	96	.	6.5
60	9	Re5	D5	327	327	1	8	312	95	96	.	6.6
61	9	Do5	C5	318	318	1	8	312	95	96	.	6.7
62	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	6.8
63	9	La4	A4	305	305	1	8	312	95	96	.	6.9
64	9	Sol4	G4	296	296	1	8	312	95	96	.	7
65	9	La4	A4	305	305	1	8	312	95	96	.	7.1
66	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	7.2
67	9	Do5	C5	318	318	1	8	312	95	96	.	7.3
68	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	7.4
69	9	La4	A4	305	305	1	8	312	95	96	.	7.5
70	9	Sol4	G4	296	296	1	8	312	95	96	.	7.6
71	9	Fa4#4	F4#4	291	291	1	8	312	95	96	.	7.7
72	9	Sol4	G4	296	296	1	4	625	95	96	.	7.9
73	9			-1	-1	1	8	312	100	0		8
74	53			0	0	0	0	0	0	0		8
75	9	Si4b1	B4b1	313	313	3	8	938	95	96	Hâ	8.3
76	9	Si4b1	B4b1	313	313	1	8	312	99	96	tý	8.4
77	9	La4	A4	305	305	1	8	312	95	96		8.5
78	9	La4	A4	305	305	1	8	312	99	96	rým	8.6
79	9	Sol4	G4	296	296	1	8	312	99	96		8.7
80	9	Fa4#4	F4#4	291	291	1	8	312	99	96		8.8
81	9	Mi4	E4	283	283	1	8	312	99	96		8.9
82	9	Re4	D4	274	274	1	8	312	95	96		9
83	53			0	0	0	0	0	0	0		9
84	9	Re5	D5	327	327	5	8	1563	99	96	dan 	9.5
85	9	Re5	D5	327	327	1	16	156	99	96		9.55
86	9	Do5	C5	318	318	1	16	156	99	96		9.6
87	9	Re5	D5	327	327	1	16	156	99	96		9.65
88	9	Mi5	E5	336	336	1	16	156	99	96		9.7
89	9	Do5	C5	318	318	1	8	312	99	96		9.8
90	9	Si4b1	B4b1	313	313	1	8	312	99	96		9.9
91	9	La4	A4	305	305	1	8	312	95	96		10
92	53			0	0	0	0	0	0	0		10
93	9	La4	A4	305	305	3	8	938	95	96	çýk	10.3
94	9	Do5	C5	318	318	1	4	625	95	96	maz 	10.5
95	9	Si4b1	B4b1	313	313	1	12	208	99	96	as	10.56667
96	9	La4	A4	305	305	1	12	208	99	96		10.63333
97	9	Si4b1	B4b1	313	313	1	12	208	99	96		10.7
98	9	Do5	C5	318	318	1	8	312	99	96		10.8
99	9	La4	A4	305	305	1	8	312	99	96		10.9
100	9	Sol4	G4	296	296	1	8	312	95	96		11
101	9	Sol4	G4	296	296	5	8	1563	95	96	la 	11.5
102	9	Re4	D4	274	274	1	4	625	95	96	SAZ	11.7
103	9	Sol4	G4	296	296	1	4	625	95	96	.	11.9
104	9			-1	-1	1	8	312	100	0		12
105	53			0	0	0	0	0	0	0		12
106	9	Do5	C5	318	318	1	4	625	99	96	ahd_	12.2
107	9	Si4b1	B4b1	313	313	1	8	312	95	96		12.3
108	9	Do5	C5	318	318	1	4	625	95	96	ü 	12.5
109	9	Re5	D5	327	327	5	8	1563	95	96	pey	13
110	53			0	0	0	0	0	0	0		13
111	9	Sol5	G5	349	349	5	8	1563	99	96	mâ	13.5
112	9	Fa5	F5	340	340	1	8	312	99	96		13.6
113	9	Mi5	E5	336	336	1	8	312	99	96		13.7
114	9	Re5	D5	327	327	1	8	312	99	96		13.8
115	9	Do5	C5	318	318	1	8	312	99	96		13.9
116	9	Si4b1	B4b1	313	313	1	8	312	95	96		14
117	53			0	0	0	0	0	0	0		14
118	9	Fa5#4	F5#4	344	344	1	8	312	99	96	nýn 	14.1
119	9	Mi5	E5	336	336	1	8	312	99	96		14.2
120	9	Fa5#4	F5#4	344	344	1	8	312	99	96		14.3
121	9	Re5	D5	327	327	1	4	625	99	96		14.5
122	9	Mi5	E5	336	336	1	8	312	99	96		14.6
123	9	Re5	D5	327	327	1	8	312	99	96		14.7
124	9	Mi5	E5	336	336	1	4	625	95	96		14.9
125	9	Do5	C5	318	318	1	8	312	95	96	se	15
126	9	Re5	D5	327	327	1	4	625	95	96	nin  	15.2
127	53			0	0	0	0	0	0	0		15.2
128	9	Mi5	E5	336	336	1	8	312	95	96	SAZ	15.3
129	9	Re5	D5	327	327	1	8	312	95	96	.	15.4
130	9	Do5	C5	318	318	1	8	312	95	96	.	15.5
131	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	15.6
132	9	La4	A4	305	305	1	8	312	95	96	.	15.7
133	9	Sol4	G4	296	296	1	4	625	95	96	.	15.9
134	9			-1	-1	1	8	312	100	0		16
135	53			0	0	0	0	0	0	0		16
136	9	Si4b1	B4b1	313	313	3	8	938	95	96	Hâ	16.3
137	9	Si4b1	B4b1	313	313	1	8	312	99	96	tý	16.4
138	9	La4	A4	305	305	1	8	312	95	96		16.5
139	9	La4	A4	305	305	1	8	312	99	96	rým	16.6
140	9	Sol4	G4	296	296	1	8	312	99	96		16.7
141	9	Fa4#4	F4#4	291	291	1	8	312	99	96		16.8
142	9	Mi4	E4	283	283	1	8	312	99	96		16.9
143	9	Re4	D4	274	274	1	8	312	95	96		17
144	53			0	0	0	0	0	0	0		17
145	9	Re5	D5	327	327	5	8	1563	99	96	dan 	17.5
146	9	Re5	D5	327	327	1	16	156	99	96		17.55
147	9	Do5	C5	318	318	1	16	156	99	96		17.6
148	9	Re5	D5	327	327	1	16	156	99	96		17.65
149	9	Mi5	E5	336	336	1	16	156	99	96		17.7
150	9	Do5	C5	318	318	1	8	312	99	96		17.8
151	9	Si4b1	B4b1	313	313	1	8	312	99	96		17.9
152	9	La4	A4	305	305	1	8	312	95	96		18
153	53			0	0	0	0	0	0	0		18
154	9	La4	A4	305	305	3	8	938	95	96	çýk	18.3
155	9	Do5	C5	318	318	1	4	625	95	96	maz 	18.5
156	9	Si4b1	B4b1	313	313	1	12	208	99	96	as	18.56667
157	9	La4	A4	305	305	1	12	208	99	96		18.63333
158	9	Si4b1	B4b1	313	313	1	12	208	99	96		18.7
159	9	Do5	C5	318	318	1	8	312	99	96		18.8
160	9	La4	A4	305	305	1	8	312	99	96		18.9
161	9	Sol4	G4	296	296	1	8	312	95	96		19
162	9	Sol4	G4	296	296	5	8	1563	95	96	la 	19.5
163	9	Re4	D4	274	274	1	4	625	95	96	SAZ	19.7
164	9	Sol4	G4	296	296	1	4	625	95	96	.	19.9
165	9			-1	-1	1	8	312	100	0		20
166	53			0	0	0	0	0	0	0		20
167	9	Do5	C5	318	318	1	4	625	99	96	ahd_	20.2
168	9	Si4b1	B4b1	313	313	1	8	312	95	96		20.3
169	9	Do5	C5	318	318	1	4	625	95	96	ü 	20.5
170	9	Re5	D5	327	327	5	8	1563	95	96	pey	21
171	53			0	0	0	0	0	0	0		21
172	9	Sol5	G5	349	349	5	8	1563	99	96	mâ	21.5
173	9	Fa5	F5	340	340	1	8	312	99	96		21.6
174	9	Mi5	E5	336	336	1	8	312	99	96		21.7
175	9	Re5	D5	327	327	1	8	312	99	96		21.8
176	9	Do5	C5	318	318	1	8	312	99	96		21.9
177	9	Si4b1	B4b1	313	313	1	8	312	95	96		22
178	53			0	0	0	0	0	0	0		22
179	9	Fa5#4	F5#4	344	344	1	8	312	99	96	nýn 	22.1
180	9	Mi5	E5	336	336	1	8	312	99	96		22.2
181	9	Fa5#4	F5#4	344	344	1	8	312	99	96		22.3
182	9	Re5	D5	327	327	1	4	625	99	96		22.5
183	9	Mi5	E5	336	336	1	8	312	99	96		22.6
184	9	Re5	D5	327	327	1	8	312	99	96		22.7
185	9	Mi5	E5	336	336	1	4	625	95	96		22.9
186	9	Do5	C5	318	318	1	8	312	95	96	se	23
187	9	Re5	D5	327	327	1	4	625	95	96	nin  	23.2
188	53			0	0	0	0	0	0	0		23.2
189	9	Mi5	E5	336	336	1	8	312	95	96	SAZ	23.3
190	9	Re5	D5	327	327	1	8	312	95	96	.	23.4
191	9	Do5	C5	318	318	1	8	312	95	96	.	23.5
192	9	Si4b1	B4b1	313	313	1	8	312	95	96	.	23.6
193	9	Do5	C5	318	318	1	8	312	95	96	.	23.7
194	9	Re5	D5	327	327	1	4	625	95	96	.	23.9
195	9			-1	-1	1	8	312	100	0		24
196	53			0	0	0	0	0	0	0		24
197	9	Re5	D5	327	327	3	8	938	95	96	Bin 	24.3
198	9	Sol5	G5	349	349	1	4	625	95	96	ye	24.5
199	9	Sol5	G5	349	349	1	8	312	99	96	min 	24.6
200	9	Fa5#4	F5#4	344	344	1	8	312	99	96		24.7
201	9	Mi5b4	E5b4	332	332	1	8	312	99	96		24.8
202	9	Re5	D5	327	327	1	8	312	99	96		24.9
203	9	Do5	C5	318	318	1	8	312	95	96		25
204	9	Re5	D5	327	327	1	8	312	99	96	et	25.1
205	9	Mi5b4	E5b4	332	332	1	8	312	99	96		25.2
206	9	Fa5#4	F5#4	344	344	1	8	312	99	96		25.3
207	9	Sol5	G5	349	349	1	4	625	99	96		25.5
208	9	Fa5#4	F5#4	344	344	1	8	312	99	96		25.6
209	9	La5	A5	358	358	1	8	312	99	96		25.7
210	9	Sol5	G5	349	349	3	8	938	95	96		26
211	53			0	0	0	0	0	0	0		26
212	9	Re5	D5	327	327	1	4	625	99	96	tin 	26.2
213	9	Mi5	E5	336	336	1	8	312	95	96		26.3
214	9	Fa5	F5	340	340	1	4	625	95	96	a 	26.5
215	9	Mi5	E5	336	336	1	8	312	99	96	za	26.6
216	9	Re5	D5	327	327	1	8	312	99	96		26.7
217	9	Do5	C5	318	318	1	4	625	99	96		26.9
218	9	Re5	D5	327	327	1	8	312	95	96		27
219	9	Mi5	E5	336	336	5	8	1563	99	96	lim 	27.5
220	9	Mi5	E5	336	336	1	8	312	99	96		27.6
221	9	La5	A5	358	358	1	8	312	99	96		27.7
222	9	Mi5	E5	336	336	1	4	625	99	96		27.9
223	9	Re5	D5	327	327	1	8	312	95	96		28
224	53			0	0	0	0	0	0	0		28
225	9	Re5	D5	327	327	3	8	938	95	96	yok 	28.3
226	9	Mi5	E5	336	336	1	8	312	99	96	mu 	28.4
227	9	Re5	D5	327	327	1	8	312	95	96		28.5
228	9	Re5	D5	327	327	1	12	208	99	96	in	28.56667
229	9	Do5	C5	318	318	1	12	208	99	96		28.63333
230	9	Re5	D5	327	327	1	12	208	99	96		28.7
231	9	Mi5	E5	336	336	1	4	625	99	96		28.9
232	9	Re5	D5	327	327	1	8	312	95	96		29
233	9	Re5	D5	327	327	5	8	1563	99	96	sa	29.5
234	9	Re5	D5	327	327	1	8	312	99	96		29.6
235	9	Do5	C5	318	318	1	8	312	99	96		29.7
236	9	Si4b1	B4b1	313	313	1	8	312	99	96		29.8
237	9	La4	A4	305	305	1	8	312	99	96		29.9
238	9	Sol4	G4	296	296	1	8	312	95	96		30
239	9	Si4b1	B4b1	313	313	1	8	312	99	96	fýn 	30.1
240	9	La4	A4	305	305	1	8	312	99	96		30.2
241	9	Si4b1	B4b1	313	313	1	8	312	99	96		30.3
242	9	Sol4	G4	296	296	1	4	625	99	96		30.5
243	9	La4	A4	305	305	1	8	312	99	96		30.6
244	9	Sol4	G4	296	296	1	8	312	99	96		30.7
245	9	La4	A4	305	305	1	4	625	95	96		30.9
246	9	Fa4#4	F4#4	291	291	1	8	312	95	96	se	31
247	9	Sol4	G4	296	296	1	4	625	95	96	nin  	31.2
248	53			0	0	0	0	0	0	0		31.2
249	9	Mi5	E5	336	336	1	8	312	95	96	SAZ	31.3
250	9	Re5	D5	327	327	1	8	312	95	96	.	31.4
251	9	Do5	C5	318	318	1	8	312	95	96	.	31.5
