Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Re5	D5	327	327	1	2	1081	99	96	
2	9	Mi5	E5	336	336	1	4	541	99	96	
3	9	Mi5	E5	336	336	1	2	1081	95	96	
4	9	Mi5	E5	336	336	1	4	541	95	96	
5	9	Mi5	E5	336	336	1	4	541	99	96	
6	9	Sol5	G5	349	349	1	4	541	99	96	
7	9	Fa5#4	F5#4	344	344	1	8	270	99	96	
8	9	Mi5	E5	336	336	1	8	270	95	96	
9	9	Mi5	E5	336	336	1	2	1081	95	96	
10	9	Es	Es			1	4	541	95	96	
10.5	53										
11	9	Re5	D5	327	327	1	2	1081	99	96	
12	9	Mi5	E5	336	336	1	4	541	99	96	
13	9	Mi5	E5	336	336	1	4	541	99	96	
14	8	Fa5#4	F5#4	344	344	1	8	34	99	96	
15	9	Mi5	E5	336	336	1	4	541	95	96	
16	9	Mi5	E5	336	336	1	8	270	95	96	
17	9	Re5	D5	327	327	1	8	270	95	96	
18	9	Re5	D5	327	327	1	4	541	99	96	
19	9	Mi5	E5	336	336	3	8	811	99	96	
20	8	Fa5#4	F5#4	344	344	1	8	34	99	96	
21	9	Mi5	E5	336	336	1	16	135	95	96	
22	9	Re5	D5	327	327	1	16	135	95	96	
23	9	Re5	D5	327	327	1	8	270	99	96	
24	9	Do5	C5	318	318	1	8	270	99	96	
25	8	Re5	D5	327	327	1	8	34	99	96	
26	9	Do5	C5	318	318	1	8	270	99	96	
27	9	Si4b1	B4b1	313	313	1	8	270	99	96	
28	9	Do5	C5	318	318	1	4	541	95	96	
28.5	53										
29	9	Re5	D5	327	327	1	4	541	99	96	
30	8	Mi5	E5	336	336	1	8	34	99	96	
31	9	Re5	D5	327	327	1	4	541	99	96	
32	9	Mi5	E5	336	336	1	4	541	99	96	
33	9	Mi5	E5	336	336	1	4	541	99	96	
34	8	Fa5	F5	340	340	1	8	34	99	96	
35	9	Mi5	E5	336	336	1	4	541	95	96	
36	9	Mi5	E5	336	336	1	4	541	95	96	
37	9	Mi5	E5	336	336	1	4	541	99	96	
38	9	Sol5	G5	349	349	1	4	541	99	96	
39	9	Fa5#4	F5#4	344	344	1	8	270	99	96	
40	9	Mi5	E5	336	336	1	8	270	95	96	
