Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Sol5	G5	349	349	1	4	750	95	96	
2	9	Fa5#4	F5#4	344	344	1	8	375	99	96	
3	9	Sol5	G5	349	349	1	8	375	99	96	
4	9	Sol5	G5	349	349	3	8	1125	99	96	
5	9	Sol5	G5	349	349	1	16	188	99	96	
6	9	Fa5#4	F5#4	344	344	1	16	188	99	96	
7	9	La5	A5	358	358	1	16	188	99	96	
8	9	Sol5	G5	349	349	1	16	188	99	96	
9	9	Sol5	G5	349	349	1	16	188	99	96	
10	9	Fa5#4	F5#4	344	344	1	16	188	95	96	
11	9	Sol5	G5	349	349	1	8	375	99	96	
12	9	La5	A5	358	358	1	8	375	99	96	
13	9	La5	A5	358	358	1	4	750	95	96	
13.5	53										
14	9	Sol5	G5	349	349	1	8	375	99	96	
15	9	La5	A5	358	358	1	8	375	99	96	
16	9	Sol5	G5	349	349	1	4	750	99	96	
17	9	Fa5#4	F5#4	344	344	1	4	750	95	96	
18	9	Sol5	G5	349	349	1	16	188	99	96	
19	9	Fa5#4	F5#4	344	344	1	16	188	99	96	
20	9	Mi5b4	E5b4	332	332	1	16	188	99	96	
21	9	Fa5#4	F5#4	344	344	1	16	188	99	96	
22	9	Mi5b4	E5b4	332	332	1	8	375	99	96	
23	9	Fa5#4	F5#4	344	344	1	8	375	99	96	
24	9	Sol5	G5	349	349	1	16	188	99	96	
25	9	Fa5#4	F5#4	344	344	1	16	188	99	96	
26	9	Mi5b4	E5b4	332	332	1	16	188	99	96	
27	9	Re5	D5	327	327	1	16	188	99	96	
28	9	Re5	D5	327	327	1	16	188	99	96	
29	9	Do5	C5	318	318	1	16	188	99	96	
30	9	Do5	C5	318	318	1	16	188	99	96	
31	9	Si4b1	B4b1	313	313	1	16	188	99	96	
32	9	Do5	C5	318	318	1	4	750	95	96	
32.5	53										
33	9	Re5	D5	327	327	1	8	375	99	96	
34	9	Mi5b4	E5b4	332	332	1	8	375	99	96	
35	9	Fa5#4	F5#4	344	344	1	4	750	99	96	
36	9	Sol5	G5	349	349	1	4	750	95	96	
37	9	Es	Es			1	8	375	95	96	
38	9	La5	A5	358	358	1	4	750	95	96	
39	9	La5	A5	358	358	1	16	188	99	96	
40	9	Sol5	G5	349	349	1	16	188	95	96	
41	9	Sol5	G5	349	349	3	16	563	99	96	
42	9	Fa5#4	F5#4	344	344	1	16	188	99	96	
43	9	Fa5#4	F5#4	344	344	3	16	563	99	96	
44	9	Mi5b4	E5b4	332	332	1	16	188	99	96	
45	9	Mi5b4	E5b4	332	332	3	8	1125	99	96	
46	9	Re5	D5	327	327	1	8	375	99	96	
47	9	Re5	D5	327	327	1	8	375	95	96	
47.5	53										
48	9	Fa5#4	F5#4	344	344	1	4	750	99	96	
49	9	Mi5b4	E5b4	332	332	1	16	188	99	96	
50	9	Re5	D5	327	327	1	16	188	99	96	
51	9	Re5	D5	327	327	1	2	1500	95	96	
51.5	53										
52	9			-1	-1	1	4	750	95	96	
53	9	Re5	D5	327	327	1	8	375	99	96	
54	9	Fa5#4	F5#4	344	344	1	8	375	99	96	
