Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9			-1	-1	1	8	234	95	96	
2	9	Sol5	G5	349	349	1	4	469	95	96	
3	9	La5	A5	358	358	1	8	234	95	96	
4	9	La5	A5	358	358	1	4	469	95	96	
5	9	La5	A5	358	358	1	4	469	95	96	
5.5	53										
6	9			-1	-1	1	8	234	95	96	
7	9	Do6	C6	371	371	1	8	234	99	96	
8	9	Si5b1	B5b1	366	366	1	8	234	99	96	
9	9	La5	A5	358	358	1	8	234	99	96	
10	9	Sol5	G5	349	349	1	8	234	99	96	
11	9	Fa5#4	F5#4	344	344	1	8	234	99	96	
12	9	Mi5	E5	336	336	1	8	234	99	96	
13	9	Re5	D5	327	327	1	8	234	95	96	
13.5	53										
14	9			-1	-1	1	8	234	95	96	
15	9	La5	A5	358	358	1	8	234	99	96	
16	9	Sol5	G5	349	349	1	8	234	99	96	
17	9	Fa5#4	F5#4	344	344	1	8	234	95	96	
18	9	Sol5	G5	349	349	1	16	117	99	96	
19	9	La5	A5	358	358	1	16	117	99	96	
20	9	Sol5	G5	349	349	1	8	234	95	96	
21	9	La5	A5	358	358	1	4	469	95	96	
21.5	53										
22	9	La5	A5	358	358	1	8	234	99	96	
23	9	Do6	C6	371	371	1	4	469	99	96	
24	9	Si5b1	B5b1	366	366	1	16	117	99	96	
25	9	La5	A5	358	358	1	16	117	99	96	
26	9	La5	A5	358	358	3	8	703	95	96	
27	9	Es	Es			1	8	234	95	96	
27.5	53										
28	9			-1	-1	1	8	234	95	96	
29	9	Sol5	G5	349	349	1	4	469	99	96	
30	9	La5	A5	358	358	1	8	234	95	96	
31	9	La5	A5	358	358	1	4	469	95	96	
32	9	La5	A5	358	358	1	8	234	99	96	
33	9	Re6	D6	380	380	1	8	234	99	96	
34	9	La5	A5	358	358	1	8	234	95	96	
35	9	La5	A5	358	358	1	8	234	99	96	
36	9	Sol5	G5	349	349	1	8	234	99	96	
37	9	Fa5	F5	340	340	1	8	234	99	96	
38	9	Mi5	E5	336	336	1	8	234	99	96	
39	9	Re5	D5	327	327	1	16	117	99	96	
40	9	Do5	C5	318	318	1	16	117	99	96	
41	9	Mi5	E5	336	336	1	8	234	99	96	
42	9	Re5	D5	327	327	1	16	117	99	96	
43	9	Do5	C5	318	318	1	16	117	99	96	
44	9	Do5	C5	318	318	1	8	234	95	96	
45	9	Do5	C5	318	318	1	4	469	99	96	
46	9	Si4b1	B4b1	313	313	1	8	234	95	96	
47	9	Si4b1	B4b1	313	313	1	8	234	99	96	
48	8	Do5	C5	318	318	1	8	29	99	96	
49	9	Si4b1	B4b1	313	313	1	16	117	99	96	
50	9	La4	A4	305	305	1	16	117	99	96	
51	9	La4	A4	305	305	1	4	469	95	96	
51.5	53										
52	9	La4	A4	305	305	1	8	234	99	96	
53	9	Do5	C5	318	318	1	4	469	99	96	
54	9	Si4b1	B4b1	313	313	1	16	117	99	96	
55	9	La4	A4	305	305	1	16	117	99	96	
56	9	La4	A4	305	305	1	4	469	95	96	
57	9	Do6	C6	371	371	1	4	469	95	96	
57.5	53										
57.6	54										saba@la5
58	9			-1	-1	1	8	234	95	96	
59	9	Do6	C6	371	371	3	8	703	95	96	
60	9	Do6	C6	371	371	1	8	234	99	96	
61	9	Re6b4	D6b4	376	376	1	8	234	95	96	
