Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Fa5#5	F5#5	345	345	3	16	500	95	96	
2	9	Sol5	G5	349	349	1	16	167	95	96	
3	9	Sol5	G5	349	349	1	32	83	95	96	
4	9	Fa5#5	F5#5	345	345	1	32	83	95	96	
5	9	Sol5	G5	349	349	1	32	83	95	96	
6	9	La5	A5	358	358	1	32	83	95	96	
7	9	Sol5	G5	349	349	1	16	167	95	96	
8	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
9	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
10	9	Mi5	E5	336	336	1	8	333	95	96	
11	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
12	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
13	9	Mi5	E5	336	336	1	16	167	95	96	
14	9	Mi5	E5	336	336	1	16	167	95	96	
15	9	Re5	D5	327	327	1	16	167	95	96	
16	9	Re5	D5	327	327	1	16	167	95	96	
17	9	Do5#4	C5#4	322	322	1	16	167	95	96	
17.5	53										
18	9	Re5	D5	327	327	1	16	167	95	96	
19	9	Mi5	E5	336	336	1	16	167	95	96	
20	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
21	9	Sol5	G5	349	349	1	16	167	95	96	
22	9	Fa5#5	F5#5	345	345	1	8	333	95	96	
23	9	Sol5	G5	349	349	1	16	167	95	96	
24	9	La5	A5	358	358	1	16	167	95	96	
25	9	Sol5	G5	349	349	1	16	167	95	96	
26	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
27	9	Mi5	E5	336	336	1	16	167	95	96	
28	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
29	9	Sol5	G5	349	349	1	4	667	95	96	
30	9	Es	Es			1	8	333	95	96	
30.5	53										
31	9	Sol5	G5	349	349	1	8	333	95	96	
32	9	La5	A5	358	358	1	8	333	95	96	
33	9	Sol5	G5	349	349	1	8	333	95	96	
34	9	Fa5#5	F5#5	345	345	1	8	333	95	96	
35	9	Sol5	G5	349	349	1	8	333	95	96	
36	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
37	9	Mi5	E5	336	336	1	16	167	95	96	
38	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
39	9	Mi5	E5	336	336	1	16	167	95	96	
40	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
41	9	Sol5	G5	349	349	1	16	167	95	96	
42	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
43	9	Mi5	E5	336	336	1	16	167	95	96	
44	9	La5	A5	358	358	1	16	167	95	96	
45	9	Sol5	G5	349	349	1	16	167	95	96	
46	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
47	9	Mi5	E5	336	336	1	16	167	95	96	
48	9	Re5	D5	327	327	1	8	333	95	96	
49	9	Mi5	E5	336	336	1	16	167	95	96	
50	9	Fa5	F5	340	340	1	16	167	95	96	
51	9	Mi5	E5	336	336	1	16	167	95	96	
52	9	Re5	D5	327	327	1	16	167	95	96	
53	9	Re5	D5	327	327	1	16	167	95	96	
54	9	Do5#4	C5#4	322	322	1	16	167	95	96	
55	9	Re5	D5	327	327	1	4	667	95	96	
55.5	53										
56	9	Mi5	E5	336	336	1	16	167	95	96	
57	9	Fa5	F5	340	340	1	16	167	95	96	
58	9	La5	A5	358	358	1	16	167	95	96	
59	9	Sol5	G5	349	349	1	16	167	95	96	
60	9	Fa5	F5	340	340	1	16	167	95	96	
61	9	Mi5	E5	336	336	1	16	167	95	96	
62	9	Re5	D5	327	327	1	8	333	95	96	
63	9	Mi5	E5	336	336	1	16	167	95	96	
64	9	Fa5	F5	340	340	1	16	167	95	96	
65	9	Sol5	G5	349	349	1	16	167	95	96	
66	9	Fa5	F5	340	340	1	16	167	95	96	
67	9	Mi5	E5	336	336	1	16	167	95	96	
68	9	Re5	D5	327	327	1	16	167	95	96	
69	9	Fa5	F5	340	340	1	16	167	95	96	
70	9	Mi5	E5	336	336	1	16	167	95	96	
71	9	Re5	D5	327	327	1	16	167	95	96	
72	9	Do5	C5	318	318	1	16	167	95	96	
73	9	Si4	B4	314	314	1	8	333	95	96	
73.5	53										
74	9	Do5	C5	318	318	3	16	500	95	96	
75	9	Re5	D5	327	327	1	16	167	95	96	
76	9	Si4	B4	314	314	3	16	500	95	96	
77	9	La4	A4	305	305	1	16	167	95	96	
78	9	Si4	B4	314	314	1	24	111	99	96	
79	9	La4	A4	305	305	1	24	111	99	96	
80	9	Sol4	G4	296	296	1	24	111	95	96	
81	9	La4	A4	305	305	1	16	167	95	96	
82	9	Si4	B4	314	314	1	16	167	95	96	
83	9	Sol4	G4	296	296	1	4	667	95	96	
84	9	Es	Es			1	8	333	95	96	
84.5	53										
84.6	54										hicaz@re4
85	9	Re5	D5	327	327	1	8	333	95	96	
86	9	Mi5b4	E5b4	332	332	1	4	667	95	96	
87	9	Fa5#5	F5#5	345	345	1	24	111	99	96	
88	9	Mi5b4	E5b4	332	332	1	24	111	99	96	
89	9	Re5	D5	327	327	1	24	111	95	96	
90	9	Re5	D5	327	327	1	16	167	95	96	
91	9	Do5	C5	318	318	1	16	167	95	96	
92	9	Do5	C5	318	318	1	16	167	95	96	
93	9	Si4	B4	314	314	1	16	167	95	96	
94	9	Re5	D5	327	327	1	16	167	95	96	
95	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
96	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
97	9	Sol5	G5	349	349	1	16	167	95	96	
98	9	La5	A5	358	358	1	8	333	95	96	
98.5	53										
99	9	Sol5	G5	349	349	3	16	500	95	96	
100	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
101	9	Mi5b4	E5b4	332	332	1	8	333	95	96	
102	9	La5	A5	358	358	1	16	167	95	96	
103	9	Sol5	G5	349	349	1	16	167	95	96	
104	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
105	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
106	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
107	9	Re5	D5	327	327	1	16	167	95	96	
108	9	Re5	D5	327	327	1	16	167	95	96	
109	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
110	9	Re5	D5	327	327	1	16	167	95	96	
111	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
112	9	Re5	D5	327	327	1	16	167	95	96	
113	9	Do5	C5	318	318	1	16	167	95	96	
114	9	Re5	D5	327	327	1	8	333	95	96	
115	9	Mi5b4	E5b4	332	332	1	4	667	95	96	
116	9	Fa5#5	F5#5	345	345	1	24	111	99	96	
117	9	Mi5b4	E5b4	332	332	1	24	111	99	96	
118	9	Re5	D5	327	327	1	24	111	95	96	
119	9	Re5	D5	327	327	1	16	167	95	96	
120	9	Do5	C5	318	318	1	16	167	95	96	
121	9	Do5	C5	318	318	1	16	167	95	96	
122	9	Si4	B4	314	314	1	16	167	95	96	
123	9	Re5	D5	327	327	1	16	167	95	96	
124	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
125	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
126	9	Sol5	G5	349	349	1	16	167	95	96	
127	9	La5	A5	358	358	1	8	333	95	96	
127.5	53										
128	9	Sol5	G5	349	349	3	16	500	95	96	
129	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
130	9	Mi5b4	E5b4	332	332	1	8	333	95	96	
131	9	Fa5#5	F5#5	345	345	1	8	333	95	96	
132	9	La5	A5	358	358	1	16	167	95	96	
133	9	Sol5	G5	349	349	1	16	167	95	96	
134	9	Sol5	G5	349	349	1	16	167	95	96	
135	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
136	9	Sol5	G5	349	349	1	4	667	95	96	
137	9	Es	Es			1	8	333	95	96	
137.5	53										
137.6	55										
138	9	Sol5	G5	349	349	1	8	333	95	96	
139	9	La5	A5	358	358	1	8	333	95	96	
140	9	Sol5	G5	349	349	1	8	333	95	96	
141	9	Fa5#5	F5#5	345	345	1	8	333	95	96	
142	9	Sol5	G5	349	349	1	8	333	95	96	
143	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
144	9	Mi5	E5	336	336	1	16	167	95	96	
145	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
146	9	Mi5	E5	336	336	1	16	167	95	96	
147	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
148	9	Sol5	G5	349	349	1	16	167	95	96	
149	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
150	9	Mi5	E5	336	336	1	16	167	95	96	
151	9	La5	A5	358	358	1	16	167	95	96	
152	9	Sol5	G5	349	349	1	16	167	95	96	
153	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
154	9	Mi5	E5	336	336	1	16	167	95	96	
155	9	Re5	D5	327	327	1	8	333	95	96	
156	9	Mi5	E5	336	336	1	16	167	95	96	
157	9	Fa5	F5	340	340	1	16	167	95	96	
158	9	Mi5	E5	336	336	1	16	167	95	96	
159	9	Re5	D5	327	327	1	16	167	95	96	
160	9	Re5	D5	327	327	1	16	167	95	96	
161	9	Do5#4	C5#4	322	322	1	16	167	95	96	
162	9	Re5	D5	327	327	1	4	667	95	96	
162.5	53										
163	9	Mi5	E5	336	336	1	16	167	95	96	
164	9	Fa5	F5	340	340	1	16	167	95	96	
165	9	La5	A5	358	358	1	16	167	95	96	
166	9	Sol5	G5	349	349	1	16	167	95	96	
167	9	Fa5	F5	340	340	1	16	167	95	96	
168	9	Mi5	E5	336	336	1	16	167	95	96	
169	9	Re5	D5	327	327	1	8	333	95	96	
170	9	Mi5	E5	336	336	1	16	167	95	96	
171	9	Fa5	F5	340	340	1	16	167	95	96	
172	9	Sol5	G5	349	349	1	16	167	95	96	
173	9	Fa5	F5	340	340	1	16	167	95	96	
174	9	Mi5	E5	336	336	1	16	167	95	96	
175	9	Re5	D5	327	327	1	16	167	95	96	
176	9	Fa5	F5	340	340	1	16	167	95	96	
177	9	Mi5	E5	336	336	1	16	167	95	96	
178	9	Re5	D5	327	327	1	16	167	95	96	
179	9	Do5	C5	318	318	1	16	167	95	96	
180	9	Si4	B4	314	314	1	8	333	95	96	
180.5	53										
181	9	Do5	C5	318	318	3	16	500	95	96	
182	9	Re5	D5	327	327	1	16	167	95	96	
183	9	Si4	B4	314	314	3	16	500	95	96	
184	9	La4	A4	305	305	1	16	167	95	96	
185	9	Si4	B4	314	314	1	24	111	99	96	
186	9	La4	A4	305	305	1	24	111	99	96	
187	9	Sol4	G4	296	296	1	24	111	95	96	
188	9	La4	A4	305	305	1	16	167	95	96	
189	9	Si4	B4	314	314	1	16	167	95	96	
190	9	Sol4	G4	296	296	1	4	667	95	96	
191	9	Es	Es			1	8	333	95	96	
191.5	53										
191.6	54										hicaz@re4
192	9	Re5	D5	327	327	1	8	333	95	96	
193	9	Mi5b4	E5b4	332	332	1	4	667	95	96	
194	9	Fa5#5	F5#5	345	345	1	24	111	99	96	
195	9	Mi5b4	E5b4	332	332	1	24	111	99	96	
196	9	Re5	D5	327	327	1	24	111	95	96	
197	9	Re5	D5	327	327	1	16	167	95	96	
198	9	Do5	C5	318	318	1	16	167	95	96	
199	9	Do5	C5	318	318	1	16	167	95	96	
200	9	Si4	B4	314	314	1	16	167	95	96	
201	9	Re5	D5	327	327	1	16	167	95	96	
202	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
203	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
204	9	Sol5	G5	349	349	1	16	167	95	96	
205	9	La5	A5	358	358	1	8	333	95	96	
205.5	53										
206	9	Sol5	G5	349	349	3	16	500	95	96	
207	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
208	9	Mi5b4	E5b4	332	332	1	8	333	95	96	
209	9	La5	A5	358	358	1	16	167	95	96	
210	9	Sol5	G5	349	349	1	16	167	95	96	
211	9	Fa5#5	F5#5	345	345	1	16	167	95	96	
212	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
213	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
214	9	Re5	D5	327	327	1	16	167	95	96	
215	9	Re5	D5	327	327	1	16	167	95	96	
216	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
217	9	Re5	D5	327	327	1	16	167	95	96	
218	9	Mi5b4	E5b4	332	332	1	16	167	95	96	
219	9	Re5	D5	327	327	1	16	167	95	96	
220	9	Do5	C5	318	318	1	16	167	95	96	
221	9	Re5	D5	327	327	1	8	333	95	96	
222	9	Mi5b4	E5b4	332	332	1	4	667	95	96	
