Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Sol4	G4	296	296	1	2	3000	95	96	
2	9	Sol4	G4	296	296	1	4	1500	99	96	
3	9	La4	A4	305	305	1	4	1500	95	96	
4	9	Sol4	G4	296	296	1	4	1500	99	96	
5	9	Fa4#4	F4#4	291	291	1	8	750	95	96	
6	9	Sol4	G4	296	296	1	8	750	95	96	
7	9	Fa4#4	F4#4	291	291	1	4	1500	99	96	
8	9	Sol4	G4	296	296	1	4	1500	99	96	
9	9	Sol4	G4	296	296	1	8	750	95	96	
10	9	Es	Es			1	8	750	95	96	
10.5	53										
10.6	54										segah@si4
11	9	Si4b1	B4b1	313	313	1	8	750	99	96	
12	9	Do5	C5	318	318	1	8	750	99	96	
13	9	Re5	D5	327	327	1	4	1500	99	96	
14	8	Fa5	F5	340	340	1	8	94	99	96	
15	9	Mi5	E5	336	336	1	8	750	99	96	
16	9	Re5	D5	327	327	1	8	750	99	96	
17	9	Mi5	E5	336	336	1	8	750	99	96	
18	9	Re5	D5	327	327	1	16	375	99	96	
19	9	Mi5	E5	336	336	1	16	375	99	96	
20	9	Re5	D5	327	327	1	8	750	95	96	
21	9	Do5	C5	318	318	1	8	750	95	96	
22	9	Si4b1	B4b1	313	313	3	8	2250	95	96	
22.5	53										
23	9	Mi5	E5	336	336	1	8	750	95	96	
24	9	Re5	D5	327	327	3	8	2250	99	96	
25	9	Do5	C5	318	318	1	16	375	99	96	
26	9	Si4b1	B4b1	313	313	1	16	375	99	96	
27	9	La4	A4	305	305	1	8	750	99	96	
28	9	Si4b1	B4b1	313	313	1	8	750	99	96	
29	9	Do5	C5	318	318	1	8	750	99	96	
30	9	Re5	D5	327	327	1	16	375	99	96	
31	9	Mi5	E5	336	336	1	16	375	95	96	
32	9	Re5	D5	327	327	1	8	750	99	96	
33	9	Do5	C5	318	318	1	4	1500	99	96	
34	8	Re5	D5	327	327	1	8	94	99	96	
35	9	Do5	C5	318	318	1	16	375	99	96	
36	9	Si4b1	B4b1	313	313	1	16	375	99	96	
37	9	Si4b1	B4b1	313	313	1	8	750	99	96	
38	8	Do5	C5	318	318	1	8	94	99	96	
39	9	Si4b1	B4b1	313	313	1	16	375	99	96	
40	9	La4#4	A4#4	309	309	1	16	375	99	96	
41	9	Si4b1	B4b1	313	313	1	4	1500	95	96	
41.5	53										
42.6	55										
42	9			-1	-1	1	4	1500	95	96	
43	9	La4	A4	305	305	1	8	750	99	96	
44	9	Si4b1	B4b1	313	313	1	8	750	99	96	
45	9	Do5	C5	318	318	1	4	1500	95	96	
46	9	Re5	D5	327	327	1	4	1500	95	96	
47	9	Do5	C5	318	318	1	4	1500	99	96	
48	9	Si4b1	B4b1	313	313	1	8	750	99	96	
49	8	Re5	D5	327	327	1	8	94	99	96	
50	9	Do5	C5	318	318	1	16	375	99	96	
51	9	Si4b1	B4b1	313	313	1	16	375	95	96	
52	8	Do5	C5	318	318	1	8	94	95	96	
53	9	Si4b1	B4b1	313	313	3	16	1125	99	96	
54	9	La4	A4	305	305	1	16	375	99	96	
55	9	Sol4	G4	296	296	1	4	1500	95	96	
55.5	53										
56	9			-1	-1	1	8	750	95	96	
57	9	La4	A4	305	305	1	4	1500	99	96	
58	9	Do5	C5	318	318	1	8	750	99	96	
59	9	Si4b1	B4b1	313	313	3	16	1125	99	96	
60	9	La4	A4	305	305	1	16	375	99	96	
61	9	Sol4	G4	296	296	1	4	1500	95	96	
61.5	53										
62	9			-1	-1	1	8	750	95	96	
63	9	La4	A4	305	305	1	4	1500	99	96	
64	9	Sol4	G4	296	296	1	8	750	99	96	
65	9	La4	A4	305	305	1	8	750	99	96	
66	8	Si4b1	B4b1	313	313	1	8	94	99	96	
67	9	La4	A4	305	305	1	16	375	99	96	
68	9	Sol4	G4	296	296	1	16	375	99	96	
69	9	La4	A4	305	305	1	8	750	95	96	
70	9	Do5	C5	318	318	1	8	750	95	96	
71	9	Si4b1	B4b1	313	313	3	8	2250	99	96	
72	9	La4	A4	305	305	1	16	375	99	96	
73	9	Sol4	G4	296	296	1	16	375	99	96	
74	9	Sol4	G4	296	296	3	8	2250	95	96	
75	9	Es	Es			1	8	750	95	96	
75.5	53										
76	9			-1	-1	1	8	750	95	96	
77	9	Mi5	E5	336	336	1	16	375	99	96	
78	9	Fa5	F5	340	340	1	16	375	99	96	
79	9	Mi5	E5	336	336	1	8	750	99	96	
80	9	Re5	D5	327	327	1	8	750	95	96	
81	9	Re5	D5	327	327	3	8	2250	95	96	
82	9	Es	Es			1	8	750	95	96	
82.5	53										
83	9	Re5	D5	327	327	1	4	1500	95	96	
84	9	Do5	C5	318	318	1	8	750	99	96	
85	9	Re5	D5	327	327	1	8	750	99	96	
86	9	Mi5	E5	336	336	3	16	1125	95	96	
87	9	Re5	D5	327	327	1	16	375	95	96	
88	9	Sol5	G5	349	349	3	16	1125	99	96	
89	9	Fa5	F5	340	340	1	16	375	95	96	
90	9	Fa5	F5	340	340	3	16	1125	99	96	
91	9	Mi5	E5	336	336	1	16	375	99	96	
92	9	Mi5	E5	336	336	3	16	1125	99	96	
93	9	Re5	D5	327	327	1	16	375	95	96	
94	9	Re5	D5	327	327	3	16	1125	99	96	
95	9	Do5	C5	318	318	1	16	375	99	96	
96	8	Re5	D5	327	327	1	8	94	99	96	
97	9	Do5	C5	318	318	3	32	563	99	96	
98	9	Si4b1	B4b1	313	313	1	32	188	99	96	
99	9	La4	A4	305	305	1	16	375	99	96	
100	9	Do5	C5	318	318	1	16	375	99	96	
101	9	Si4b1	B4b1	313	313	1	4	1500	95	96	
101.5	53										
102	9	La4	A4	305	305	1	8	750	99	96	
103	9	Si4b1	B4b1	313	313	1	8	750	99	96	
104	9	Do5	C5	318	318	1	8	750	99	96	
105	8	Re5	D5	327	327	1	8	94	99	96	
106	9	Do5	C5	318	318	1	16	375	99	96	
107	9	Si4b1	B4b1	313	313	1	16	375	99	96	
108	9	Do5	C5	318	318	1	8	750	95	96	
109	9	Re5	D5	327	327	1	8	750	95	96	
109.5	53										
110	9			-1	-1	1	8	750	95	96	
111	9	Si4b1	B4b1	313	313	1	16	375	99	96	
112	9	Do5	C5	318	318	1	16	375	99	96	
113	9	Si4b1	B4b1	313	313	1	8	750	99	96	
114	9	Do5	C5	318	318	1	8	750	99	96	
115	9	Si4b1	B4b1	313	313	1	4	1500	99	96	
116	9	La4	A4	305	305	1	4	1500	95	96	
117	9			-1	-1	1	8	750	95	96	
118	9	Sol4	G4	296	296	1	4	1500	99	96	
119	9	Si4b1	B4b1	313	313	1	8	750	99	96	
120	9	La4	A4	305	305	3	16	1125	99	96	
121	9	Sol4	G4	296	296	1	16	375	99	96	
122	9	Fa4#4	F4#4	291	291	1	8	750	99	96	
123	9	Si4b1	B4b1	313	313	1	8	750	95	96	
124	9	La4	A4	305	305	1	8	750	99	96	
125	9	Sol4	G4	296	296	1	8	750	99	96	
126	9	Fa4#4	F4#4	291	291	1	8	750	99	96	
127	8	Si4b1	B4b1	313	313	1	8	94	99	96	
128	9	La4	A4	305	305	1	16	375	99	96	
129	9	Sol4	G4	296	296	1	16	375	99	96	
130	9	Sol4	G4	296	296	1	2	3000	95	96	
130.5	53										
130.6	54										segah@si4
131	9			-1	-1	1	8	750	95	96	
132	9	Re5	D5	327	327	1	4	1500	95	96	
133	9	Mi5	E5	336	336	1	8	750	95	96	
134	9	Sol5	G5	349	349	1	8	750	99	96	
135	9	Fa5	F5	340	340	1	8	750	99	96	
136	9	Mi5	E5	336	336	1	8	750	99	96	
137	9	Re5	D5	327	327	1	8	750	95	96	
138	9	Mi5	E5	336	336	1	8	750	99	96	
139	9	Re5	D5	327	327	1	16	375	99	96	
140	9	Mi5	E5	336	336	1	16	375	99	96	
141	9	Re5	D5	327	327	1	8	750	95	96	
142	9	Do5	C5	318	318	1	8	750	95	96	
143	8	Re5	D5	327	327	1	8	94	95	96	
144	9	Do5	C5	318	318	1	8	750	99	96	
145	9	Si4b1	B4b1	313	313	1	8	750	99	96	
146	9	La4#4	A4#4	309	309	1	8	750	99	96	
147	8	Re5	D5	327	327	1	8	94	99	96	
148	9	Do5	C5	318	318	1	16	375	99	96	
149	9	Si4b1	B4b1	313	313	1	16	375	99	96	
150	9	Si4b1	B4b1	313	313	3	8	2250	95	96	
150.5	53										
150.6	55										
151	9	Es	Es			1	8	750	95	96	
152	9	Do5	C5	318	318	1	4	1500	99	96	
153	8	Mi5	E5	336	336	1	8	94	99	96	
154	9	Re5	D5	327	327	1	8	750	99	96	
155	9	Do5	C5	318	318	1	8	750	99	96	
156	9	Si4b1	B4b1	313	313	1	4	1500	99	96	
157	8	Do5	C5	318	318	1	8	94	99	96	
158	9	Si4b1	B4b1	313	313	1	16	375	99	96	
159	9	La4	A4	305	305	1	16	375	99	96	
160	9	Sol4	G4	296	296	1	8	750	95	96	
160.5	53										
161	9	Es	Es			1	8	750	95	96	
162	9	La4	A4	305	305	1	4	1500	95	96	
163	9	Do5	C5	318	318	1	8	750	95	96	
164	8	Do5	C5	318	318	1	8	94	95	96	
165	9	Si4b1	B4b1	313	313	1	24	250	95	96	
