Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Si4b1	B4b1	313	313	1	4	556	95	96	
2	9	Sol4	G4	296	296	3	16	417	95	96	
3	9	La4	A4	305	305	1	16	139	95	96	
4	9	Si4b1	B4b1	313	313	1	16	139	99	96	
5	9	Do5	C5	318	318	1	16	139	99	96	
6	9	Si4b1	B4b1	313	313	1	16	139	99	96	
7	9	La4	A4	305	305	1	16	139	99	96	
8	9	Sol4	G4	296	296	1	8	278	99	96	
9	9	La4	A4	305	305	1	8	278	99	96	
10	9	Si4b1	B4b1	313	313	1	8	278	99	96	
11	9	Do5	C5	318	318	1	8	278	99	96	
12	9	Si4b1	B4b1	313	313	1	8	278	95	96	
13	9	Re5	D5	327	327	1	8	278	95	96	
14	9	Do5	C5	318	318	1	8	278	95	96	
15	9	Re5	D5	327	327	1	16	139	99	96	
16	9	Do5	C5	318	318	1	16	139	99	96	
17	9	Si4b1	B4b1	313	313	1	16	139	99	96	
18	9	La4#4	A4#4	309	309	1	16	139	99	96	
19	9	Si4b1	B4b1	313	313	1	4	556	95	96	
20	9	Es	Es			1	8	278	95	96	
20.5	53										
21	9	La4	A4	305	305	3	16	417	99	96	
22	9	Si4b1	B4b1	313	313	1	16	139	99	96	
23	9	Do5	C5	318	318	1	16	139	99	96	
24	9	Re5	D5	327	327	1	16	139	99	96	
25	9	Do5	C5	318	318	1	16	139	99	96	
26	9	Si4b1	B4b1	313	313	1	16	139	99	96	
27	9	Si4b1	B4b1	313	313	1	8	278	99	96	
28	9	La4	A4	305	305	1	16	139	99	96	
29	9	Sol4	G4	296	296	1	16	139	99	96	
29.5	53										
29.6	54										nikriz@sol4
30	9	Sol4	G4	296	296	1	4	556	99	96	
31	9	La4	A4	305	305	1	16	139	99	96	
32	9	Si4b4	B4b4	310	310	1	16	139	99	96	
33	9	La4	A4	305	305	1	16	139	99	96	
34	9	Si4b4	B4b4	310	310	1	16	139	99	96	
35	9	La4	A4	305	305	1	16	139	99	96	
36	9	Sol4	G4	296	296	1	16	139	95	96	
37	9	La4	A4	305	305	1	8	278	95	96	
38	8	Do5	C5	318	318	1	8	35	95	96	
39	9	Si4b4	B4b4	310	310	1	16	139	99	96	
40	9	La4	A4	305	305	1	16	139	95	96	
41	9	La4	A4	305	305	1	16	139	99	96	
42	9	Sol4	G4	296	296	1	16	139	99	96	
43	9	Sol4	G4	296	296	1	16	139	99	96	
44	9	Fa4#4	F4#4	291	291	1	16	139	99	96	
45	9	Sol4	G4	296	296	1	4	556	95	96	
46	9	Es	Es			1	8	278	95	96	
46.5	53										
46.6	55										
47	9	Sol4	G4	296	296	3	16	417	99	96	
48	9	La4	A4	305	305	1	16	139	99	96	
49	9	Si4b1	B4b1	313	313	1	16	139	99	96	
50	9	Do5	C5	318	318	1	16	139	99	96	
51	9	Si4b1	B4b1	313	313	1	16	139	99	96	
52	9	La4	A4	305	305	1	16	139	99	96	
53	9	Sol4	G4	296	296	1	8	278	99	96	
54	9	La4	A4	305	305	1	8	278	99	96	
55	9	Si4b1	B4b1	313	313	1	8	278	99	96	
56	9	Do5	C5	318	318	1	8	278	99	96	
57	9	Re5	D5	327	327	1	8	278	99	96	
58	9	Re5	D5	327	327	1	8	278	99	96	
59	9	Do5	C5	318	318	1	16	139	99	96	
60	9	Si4b1	B4b1	313	313	1	16	139	95	96	
61	9	Fa5#4	F5#4	344	344	1	8	278	95	96	
62	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
63	9	Re5	D5	327	327	1	16	139	95	96	
64	9	Re5	D5	327	327	1	8	278	99	96	
65	9	Si4b1	B4b1	313	313	1	8	278	99	96	
66	9	Do5	C5	318	318	1	8	278	99	96	
67	9	Re5	D5	327	327	1	8	278	99	96	
68	8	Fa5#4	F5#4	344	344	1	8	35	99	96	
69	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
70	9	Re5	D5	327	327	1	16	139	99	96	
71	9	Re5	D5	327	327	3	8	833	95	96	
71.5	53										
72	9	Re5	D5	327	327	1	16	139	95	96	
73	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
74	9	Re5	D5	327	327	1	16	139	95	96	
75	9	Do5	C5	318	318	1	16	139	95	96	
76	9	Si4b1	B4b1	313	313	1	16	139	95	96	
77	9	Do5	C5	318	318	1	16	139	95	96	
78	9	Re5	D5	327	327	1	16	139	95	96	
79	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
80	9	Fa5	F5	340	340	1	16	139	95	96	
81	9	Sol5	G5	349	349	1	16	139	95	96	
82	9	La5	A5	358	358	1	8	278	95	96	
82.5	53										
83	9	La5	A5	358	358	3	16	417	99	96	
84	9	Sol5	G5	349	349	1	16	139	99	96	
85	9	Sol5	G5	349	349	1	8	278	99	96	
86	8	La5	A5	358	358	1	8	35	99	96	
87	9	Sol5	G5	349	349	1	16	139	99	96	
88	9	Fa5	F5	340	340	1	16	139	99	96	
89	9	Fa5	F5	340	340	1	8	278	99	96	
90	8	Sol5	G5	349	349	1	8	35	99	96	
91	9	Fa5	F5	340	340	1	16	139	99	96	
92	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
93	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
94	9	Re5	D5	327	327	1	16	139	99	96	
95	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
96	9	Sol5	G5	349	349	1	8	278	95	96	
96.5	53										
97	9	Sol5	G5	349	349	3	16	417	99	96	
98	9	Fa5	F5	340	340	1	16	139	99	96	
99	9	Fa5	F5	340	340	1	8	278	99	96	
100	8	Sol5	G5	349	349	1	8	35	99	96	
101	9	Fa5	F5	340	340	1	16	139	99	96	
102	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
103	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
104	8	Fa5	F5	340	340	1	8	35	99	96	
105	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
106	9	Re5	D5	327	327	1	16	139	99	96	
107	9	Re5	D5	327	327	1	4	556	99	96	
108	9	Do5	C5	318	318	1	16	139	99	96	
109	9	Si4b1	B4b1	313	313	1	16	139	99	96	
110	9	Do5	C5	318	318	3	16	417	99	96	
111	9	Si4b1	B4b1	313	313	1	16	139	95	96	
111.5	53										
112	9	Fa5	F5	340	340	3	16	417	99	96	
113	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
114	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
115	8	Fa5	F5	340	340	1	8	35	99	96	
116	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
117	9	Re5	D5	327	327	1	16	139	99	96	
118	9	Re5	D5	327	327	1	8	278	99	96	
119	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
120	9	Re5	D5	327	327	1	16	139	99	96	
121	9	Do5	C5	318	318	1	16	139	99	96	
122	9	Do5	C5	318	318	3	16	417	99	96	
123	9	Si4b1	B4b1	313	313	1	16	139	95	96	
123.5	53										
124	9	La5	A5	358	358	1	16	139	99	96	
125	9	Sol5	G5	349	349	1	16	139	95	96	
126	9	Fa5	F5	340	340	1	16	139	99	96	
127	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
128	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
129	9	Re5	D5	327	327	1	16	139	99	96	
130	9	Re5	D5	327	327	1	16	139	99	96	
131	9	Do5	C5	318	318	1	16	139	99	96	
132	9	Si4b1	B4b1	313	313	1	16	139	99	96	
133	9	Do5	C5	318	318	1	16	139	99	96	
134	9	Re5	D5	327	327	1	8	278	99	96	
135	9	Do5	C5	318	318	1	16	139	99	96	
136	9	Si4b1	B4b1	313	313	1	16	139	95	96	
137	9	Si4b1	B4b1	313	313	3	8	833	95	96	
137.5	53										
138	9	Si5b1	B5b1	366	366	1	16	139	95	96	
139	9	Do6	C6	371	371	1	16	139	95	96	
140	9	Si5b1	B5b1	366	366	1	16	139	95	96	
141	9	La5#4	A5#4	362	362	1	16	139	95	96	
142	9	Sol5	G5	349	349	1	16	139	95	96	
143	9	La5#4	A5#4	362	362	1	16	139	95	96	
144	9	Si5b1	B5b1	366	366	1	4	556	95	96	
145	9	La5#4	A5#4	362	362	1	16	139	95	96	
146	9	Do6	C6	371	371	1	16	139	95	96	
147	9	Si5b1	B5b1	366	366	1	4	556	95	96	
147.5	53										
148	9	La5#4	A5#4	362	362	3	16	417	99	96	
149	9	Si5b1	B5b1	366	366	1	16	139	95	96	
150	9	Si5b1	B5b1	366	366	3	16	417	99	96	
151	9	La5#4	A5#4	362	362	1	16	139	99	96	
152	9	Sol5	G5	349	349	1	8	278	99	96	
153	9	La5	A5	358	358	1	8	278	99	96	
154	9	Sol5	G5	349	349	1	16	139	99	96	
155	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
156	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
157	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
158	9	Re5	D5	327	327	1	8	278	95	96	
159	9	Mi5b1	E5b1	335	335	1	8	278	95	96	
160	9	Fa5#4	F5#4	344	344	1	8	278	95	96	
161	9	Sol5	G5	349	349	1	8	278	99	96	
162	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
163	9	La5	A5	358	358	1	16	139	99	96	
164	9	Sol5	G5	349	349	3	8	833	95	96	
164.5	53										
165	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
166	9	Sol5	G5	349	349	1	16	139	99	96	
167	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
168	9	Sol5	G5	349	349	1	16	139	99	96	
169	9	La5#4	A5#4	362	362	1	8	278	99	96	
170	9	Si5b1	B5b1	366	366	1	8	278	99	96	
171	9	Do6	C6	371	371	1	8	278	99	96	
172	9	Si5b1	B5b1	366	366	1	8	278	99	96	
173	9	La5	A5	358	358	1	8	278	99	96	
174	9	Sol5	G5	349	349	1	8	278	99	96	
175	9	Sol5	G5	349	349	1	16	139	99	96	
176	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
177	9	Fa5#4	F5#4	344	344	1	8	278	99	96	
178	9	Mi5b1	E5b1	335	335	1	8	278	95	96	
179	9	La5	A5	358	358	1	16	139	99	96	
180	9	Sol5	G5	349	349	1	16	139	95	96	
181	9	Sol5	G5	349	349	1	16	139	99	96	
182	9	Fa5#4	F5#4	344	344	1	16	139	95	96	
183	9	Fa5#4	F5#4	344	344	1	8	278	99	96	
184	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
185	9	Sol5	G5	349	349	1	16	139	99	96	
186	9	Fa5#4	F5#4	344	344	1	4	556	99	96	
187	8	Sol5	G5	349	349	1	8	35	99	96	
188	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
189	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
190	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
191	8	Fa5	F5	340	340	1	8	35	99	96	
192	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
193	9	Re5	D5	327	327	1	16	139	99	96	
194	9	Re5	D5	327	327	1	4	556	99	96	
195	9	Re5	D5	327	327	1	8	278	99	96	
196	8	Mi5b1	E5b1	335	335	1	8	35	99	96	
197	9	Re5	D5	327	327	1	16	139	99	96	
198	9	Do5	C5	318	318	1	16	139	99	96	
199	9	Do5	C5	318	318	1	4	556	99	96	
200	8	Re5	D5	327	327	1	8	35	99	96	
201	9	Do5	C5	318	318	1	16	139	99	96	
202	9	Si4b1	B4b1	313	313	1	16	139	99	96	
203	9	Si4b1	B4b1	313	313	1	4	556	95	96	
203.5	53										
204	9	La5	A5	358	358	1	16	139	99	96	
205	9	Sol5	G5	349	349	1	16	139	95	96	
206	9	Sol5	G5	349	349	1	16	139	99	96	
207	9	Fa5	F5	340	340	1	16	139	95	96	
208	9	Fa5	F5	340	340	1	16	139	99	96	
209	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
210	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
211	9	Re5	D5	327	327	1	16	139	99	96	
212	9	Re5	D5	327	327	1	16	139	99	96	
213	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
214	9	Fa5	F5	340	340	1	8	278	95	96	
215	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
216	9	Re5	D5	327	327	1	16	139	95	96	
217	9	Re5	D5	327	327	3	8	833	95	96	
218	9	Re5	D5	327	327	1	16	139	95	96	
219	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
220	9	Re5	D5	327	327	1	16	139	95	96	
221	9	Do5	C5	318	318	1	16	139	95	96	
222	9	Si4b1	B4b1	313	313	1	16	139	95	96	
223	9	Do5	C5	318	318	1	16	139	95	96	
224	9	Re5	D5	327	327	1	16	139	95	96	
225	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
226	9	Fa5	F5	340	340	1	16	139	95	96	
227	9	Sol5	G5	349	349	1	16	139	95	96	
228	9	La5	A5	358	358	1	8	278	95	96	
228.5	53										
229	9	La5	A5	358	358	3	16	417	99	96	
230	9	Sol5	G5	349	349	1	16	139	99	96	
231	9	Sol5	G5	349	349	1	8	278	99	96	
232	8	La5	A5	358	358	1	8	35	99	96	
233	9	Sol5	G5	349	349	1	16	139	99	96	
234	9	Fa5	F5	340	340	1	16	139	99	96	
235	9	Fa5	F5	340	340	1	8	278	99	96	
236	8	Sol5	G5	349	349	1	8	35	99	96	
237	9	Fa5	F5	340	340	1	16	139	99	96	
238	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
239	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
240	9	Re5	D5	327	327	1	16	139	99	96	
241	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
242	9	Sol5	G5	349	349	1	8	278	95	96	
242.5	53										
243	9	Sol5	G5	349	349	3	16	417	99	96	
244	9	Fa5	F5	340	340	1	16	139	99	96	
245	9	Fa5	F5	340	340	1	8	278	99	96	
246	8	Sol5	G5	349	349	1	8	35	99	96	
247	9	Fa5	F5	340	340	1	16	139	99	96	
248	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
249	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
250	8	Fa5	F5	340	340	1	8	35	99	96	
251	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
252	9	Re5	D5	327	327	1	16	139	99	96	
253	9	Re5	D5	327	327	1	4	556	99	96	
254	9	Do5	C5	318	318	1	16	139	99	96	
255	9	Si4b1	B4b1	313	313	1	16	139	99	96	
256	9	Do5	C5	318	318	3	16	417	99	96	
257	9	Si4b1	B4b1	313	313	1	16	139	95	96	
257.5	53										
258	9	Fa5	F5	340	340	3	16	417	99	96	
259	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
260	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
261	8	Fa5	F5	340	340	1	8	35	99	96	
262	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
263	9	Re5	D5	327	327	1	16	139	99	96	
264	9	Re5	D5	327	327	1	8	278	99	96	
265	9	Mi5b1	E5b1	335	335	1	8	278	99	96	
266	9	Re5	D5	327	327	1	16	139	99	96	
267	9	Do5	C5	318	318	1	16	139	99	96	
268	9	Do5	C5	318	318	3	16	417	99	96	
269	9	Si4b1	B4b1	313	313	1	16	139	95	96	
269.5	53										
270	9	La5	A5	358	358	1	16	139	99	96	
271	9	Sol5	G5	349	349	1	16	139	95	96	
272	9	Fa5	F5	340	340	1	16	139	99	96	
273	9	Mi5b1	E5b1	335	335	1	16	139	95	96	
274	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
275	9	Re5	D5	327	327	1	16	139	99	96	
276	9	Re5	D5	327	327	1	16	139	99	96	
277	9	Do5	C5	318	318	1	16	139	99	96	
278	9	Si4b1	B4b1	313	313	1	16	139	99	96	
279	9	Do5	C5	318	318	1	16	139	99	96	
280	9	Re5	D5	327	327	1	8	278	99	96	
281	9	Do5	C5	318	318	1	16	139	99	96	
282	9	Si4b1	B4b1	313	313	1	16	139	95	96	
283	9	Si4b1	B4b1	313	313	3	8	833	95	96	
283.5	53										
284	9	Si5b1	B5b1	366	366	1	16	139	95	96	
285	9	Do6	C6	371	371	1	16	139	95	96	
286	9	Si5b1	B5b1	366	366	1	16	139	95	96	
287	9	La5#4	A5#4	362	362	1	16	139	95	96	
288	9	Sol5	G5	349	349	1	16	139	95	96	
289	9	La5#4	A5#4	362	362	1	16	139	95	96	
290	9	Si5b1	B5b1	366	366	1	4	556	95	96	
291	9	La5#4	A5#4	362	362	1	16	139	95	96	
292	9	Do6	C6	371	371	1	16	139	95	96	
293	9	Si5b1	B5b1	366	366	1	4	556	95	96	
293.5	53										
294	9	La5#4	A5#4	362	362	3	16	417	99	96	
295	9	Si5b1	B5b1	366	366	1	16	139	95	96	
296	9	Si5b1	B5b1	366	366	3	16	417	99	96	
297	9	La5#4	A5#4	362	362	1	16	139	99	96	
298	9	Sol5	G5	349	349	1	8	278	99	96	
299	9	La5	A5	358	358	1	8	278	99	96	
300	9	Sol5	G5	349	349	1	16	139	99	96	
301	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
302	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
303	9	Mi5b1	E5b1	335	335	1	16	139	99	96	
304	9	Re5	D5	327	327	1	8	278	95	96	
305	9	Mi5b1	E5b1	335	335	1	8	278	95	96	
306	9	Fa5#4	F5#4	344	344	1	8	278	95	96	
307	9	Sol5	G5	349	349	1	8	278	99	96	
308	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
309	9	La5	A5	358	358	1	16	139	99	96	
310	9	Sol5	G5	349	349	3	8	833	95	96	
310.5	53										
311	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
312	9	Sol5	G5	349	349	1	16	139	99	96	
313	9	Fa5#4	F5#4	344	344	1	16	139	99	96	
