Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Sol5	G5	349	349	1	4	1000	99	96	
2	9	Fa5#4	F5#4	344	344	1	8	500	99	96	
3	9	La5b4	A5b4	354	354	1	8	500	99	96	
4	9	La5b4	A5b4	354	354	1	16	250	99	96	
5	9	Sol5	G5	349	349	1	16	250	99	96	
6	9	Sol5	G5	349	349	1	16	250	99	96	
7	9	Fa5#4	F5#4	344	344	1	16	250	99	96	
8	9	Sol5	G5	349	349	1	4	1000	95	96	
8.5	53										
9	9	Mi5b4	E5b4	332	332	3	16	750	99	96	
10	9	Re5	D5	327	327	1	16	250	99	96	
11	9	Do5	C5	318	318	1	8	500	99	96	
12	9	Re5	D5	327	327	1	8	500	99	96	
13	9	Mi5b4	E5b4	332	332	1	8	500	99	96	
14	8	Fa5#4	F5#4	344	344	1	8	63	99	96	
15	9	Mi5b4	E5b4	332	332	1	16	250	99	96	
16	9	Re5	D5	327	327	1	16	250	95	96	
17	9	Re5	D5	327	327	1	16	250	99	96	
18	9	Do5	C5	318	318	1	16	250	95	96	
19	9	Do5	C5	318	318	1	16	250	99	96	
20	9	Si4b1	B4b1	313	313	1	16	250	99	96	
21	9	Do5	C5	318	318	1	4	1000	95	96	
21.5	53										
22	9	Fa5	F5	340	340	1	16	250	99	96	
23	9	Sol5	G5	349	349	1	16	250	99	96	
24	9	Fa5	F5	340	340	1	16	250	99	96	
25	9	Mi5	E5	336	336	1	16	250	99	96	
26	9	Fa5	F5	340	340	1	4	1000	99	96	
27	9	Sol5	G5	349	349	1	16	250	99	96	
28	9	Fa5	F5	340	340	1	16	250	99	96	
29	9	Sol5	G5	349	349	1	8	500	95	96	
30	9	Mi5b5	E5b5	331	331	3	16	750	99	96	
31	9	Re5	D5	327	327	1	16	250	99	96	
32	9	Do5	C5	318	318	1	16	250	99	96	
33	9	Fa5#4	F5#4	344	344	1	16	250	99	96	
34	9	Mi5b5	E5b5	331	331	1	16	250	99	96	
35	9	Re5	D5	327	327	1	16	250	99	96	
