Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	La4	A4	305	305	1	16	125	95	96	
2	9	Si4b1	B4b1	313	313	1	16	125	95	96	
3	9	Do5	C5	318	318	1	16	125	95	96	
4	9	La4	A4	305	305	1	16	125	95	96	
5	9	Si4b1	B4b1	313	313	1	16	125	95	96	
6	9	Sol4	G4	296	296	1	16	125	95	96	
7	9	La4	A4	305	305	1	8	250	95	96	
7.5	53										
8	9	La4	A4	305	305	1	16	125	95	96	
9	9	Mi5	E5	336	336	1	16	125	95	96	
10	9	Re5	D5	327	327	1	8	250	95	96	
11	9	Do5	C5	318	318	1	16	125	95	96	
12	9	Si4b1	B4b1	313	313	1	16	125	95	96	
13	9	Si4b1	B4b1	313	313	1	16	125	95	96	
14	9	La4	A4	305	305	1	16	125	95	96	
15	9	Sol4	G4	296	296	1	8	250	95	96	
15.5	53										
16	9	La4	A4	305	305	1	16	125	95	96	
17	9	Si4b1	B4b1	313	313	1	16	125	95	96	
18	9	Do5	C5	318	318	1	16	125	95	96	
19	9	La4	A4	305	305	1	16	125	95	96	
20	9	Si4b1	B4b1	313	313	1	16	125	95	96	
21	9	Sol4	G4	296	296	1	16	125	95	96	
22	9	La4	A4	305	305	3	16	375	95	96	
23	9	Si4b1	B4b1	313	313	1	16	125	95	96	
24	9	Sol4	G4	296	296	1	16	125	95	96	
25	9	La4	A4	305	305	1	16	125	95	96	
26	9	Si4b1	B4b1	313	313	1	16	125	95	96	
27	9	Do5	C5	318	318	1	16	125	95	96	
28	9	Re5	D5	327	327	1	16	125	95	96	
29	9	Mi5b4	E5b4	332	332	1	16	125	95	96	
30	9	Re5	D5	327	327	1	16	125	95	96	
31	9	Do5	C5	318	318	1	16	125	95	96	
32	9	Re5	D5	327	327	1	16	125	95	96	
33	9	Mi5b4	E5b4	332	332	1	16	125	95	96	
34	9	Fa5#4	F5#4	344	344	1	16	125	95	96	
35	9	Re5	D5	327	327	1	16	125	95	96	
36	9	Mi5b4	E5b4	332	332	1	16	125	95	96	
37	9	Do5	C5	318	318	1	16	125	95	96	
38	9	Re5	D5	327	327	1	16	125	95	96	
39	9	Mi5b4	E5b4	332	332	1	16	125	95	96	
40	9	Re5	D5	327	327	1	16	125	95	96	
41	9	Do5	C5	318	318	1	16	125	95	96	
41.5	53										
42	9	Si4b1	B4b1	313	313	1	16	125	95	96	
43	9	La4	A4	305	305	1	16	125	95	96	
44	9	Si4b1	B4b1	313	313	1	16	125	95	96	
45	9	Do5	C5	318	318	1	16	125	95	96	
46	9	Re5	D5	327	327	1	16	125	95	96	
