Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Fa5	F5	340	340	1	4	588	95	96	
2	9	Mi5	E5	335	335	1	8	294	95	96	
3	9	Re5	D5	327	327	1	16	147	95	96	
4	9	Mi5	E5	335	335	1	16	147	95	96	
5	9	Re5	D5	327	327	1	16	147	95	96	
6	9	Do5	C5	318	318	1	16	147	95	96	
7	9	Re5	D5	327	327	1	8	294	95	96	
8	9	Mi5	E5	335	335	1	8	294	95	96	
9	9	Fa5	F5	340	340	1	4	588	95	96	
10	9	Es	Es			1	8	294	95	96	
10.5	53										
11	9	Mi5	E5	335	335	1	16	147	95	96	
12	9	Fa5	F5	340	340	1	16	147	95	96	
13	9	Mi5	E5	335	335	1	16	147	95	96	
14	9	Fa5	F5	340	340	1	16	147	95	96	
15	9	Sol5	G5	349	349	1	8	294	95	96	
16	9	La5	A5	357	357	1	16	147	95	96	
17	9	Si5b5	B5b5	361	361	1	16	147	95	96	
18	9	La5	A5	357	357	1	16	147	95	96	
19	9	Sol5	G5	349	349	1	16	147	95	96	
20	9	Sol5	G5	349	349	1	16	147	95	96	
21	9	Fa5	F5	340	340	1	16	147	95	96	
22	9	Fa5	F5	340	340	1	16	147	95	96	
23	9	Sol5	G5	349	349	1	16	147	95	96	
24	9	La5	A5	357	357	1	4	588	95	96	
25	9	Es	Es			1	8	294	95	96	
25.5	53										
26	9	Do6	C6	371	371	1	16	147	95	96	
27	9	Si5b5	B5b5	361	361	1	16	147	95	96	
28	9	Si5b5	B5b5	361	361	1	16	147	95	96	
29	9	La5	A5	357	357	1	16	147	95	96	
30	9	La5	A5	357	357	1	8	294	95	96	
31	9	Si5b5	B5b5	361	361	1	8	294	95	96	
32	9	Do6	C6	371	371	1	8	294	95	96	
33	9	Re6	D6	380	380	1	16	147	95	96	
34	9	Do6	C6	371	371	1	16	147	95	96	
35	9	Si5b5	B5b5	361	361	1	16	147	95	96	
36	9	La5	A5	357	357	1	16	147	95	96	
37	9	Sol5	G5	349	349	1	4	588	95	96	
37.5	53										
38	9	Si5b5	B5b5	361	361	1	8	294	95	96	
39	9	La5	A5	357	357	1	16	147	95	96	
40	9	Si5b5	B5b5	361	361	1	16	147	95	96	
41	9	La5	A5	357	357	1	16	147	95	96	
42	9	Sol5	G5	349	349	1	16	147	95	96	
43	9	Fa5	F5	340	340	1	8	294	95	96	
43.5	53										
44	9	Sol5	G5	349	349	1	8	294	95	96	
45	9	La5	A5	357	357	1	8	294	95	96	
46	9	Sol5	G5	349	349	1	16	147	95	96	
47	9	Fa5	F5	340	340	1	16	147	95	96	
48	9	Mi5	E5	335	335	1	16	147	95	96	
49	9	Sol5	G5	349	349	1	16	147	95	96	
50	9	Fa5	F5	340	340	1	4	588	95	96	
51	9	Es	Es			1	8	294	95	96	
51.5	53										
52	9	Fa5	F5	340	340	1	4	588	95	96	
53	9	Mi5	E5	335	335	1	8	294	95	96	
54	9	Re5	D5	327	327	1	16	147	95	96	
55	9	Mi5	E5	335	335	1	16	147	95	96	
56	9	Re5	D5	327	327	1	16	147	95	96	
57	9	Do5	C5	318	318	1	16	147	95	96	
58	9	Si4b5	B4b5	308	308	1	16	147	95	96	
59	9	La4	A4	304	304	1	16	147	95	96	
60	9	Si4b5	B4b5	308	308	1	16	147	95	96	
61	9	Do5	C5	318	318	1	16	147	95	96	
62	9	La4	A4	304	304	1	4	588	95	96	
63	9	Es	Es			1	8	294	95	96	
63.5	53										
64	9	La4	A4	304	304	1	16	147	95	96	
65	9	Si4b5	B4b5	308	308	1	16	147	95	96	
66	9	La4	A4	304	304	1	16	147	95	96	
67	9	Sol4	G4	296	296	1	16	147	95	96	
68	9	La4	A4	304	304	1	16	147	95	96	
69	9	Si4b5	B4b5	308	308	1	16	147	95	96	
70	9	Do5	C5	318	318	3	16	441	95	96	
71	9	Re5	D5	327	327	1	16	147	95	96	
72	9	Do5	C5	318	318	1	8	294	95	96	
73	9	Si4b5	B4b5	308	308	1	8	294	95	96	
74	9	La4	A4	304	304	1	16	147	95	96	
75	9	Si4b5	B4b5	308	308	1	16	147	95	96	
76	9	La4	A4	304	304	1	8	294	95	96	
77	9	Sol4	G4	296	296	1	8	294	95	96	
78	9	Fa4	F4	287	287	1	4	588	95	96	
78.5	53										
79	9	La4	A4	304	304	1	16	147	95	96	
80	9	Si4b5	B4b5	308	308	1	16	147	95	96	
81	9	La4	A4	304	304	1	16	147	95	96	
82	9	Sol4	G4	296	296	1	16	147	95	96	
83	9	Fa4	F4	287	287	1	16	147	95	96	
84	9	Mi4	E4	282	282	1	16	147	95	96	
85	9	Re4	D4	274	274	1	8	294	95	96	
86	9	Mi4	E4	282	282	1	8	294	95	96	
87	9	Fa4	F4	287	287	1	4	588	95	96	
88	9	Es	Es			1	8	294	95	96	
88.5	53										
89	9	Fa5	F5	340	340	1	4	588	95	96	
90	9	Mi5	E5	335	335	1	8	294	95	96	
91	9	Re5	D5	327	327	1	16	147	95	96	
92	9	Mi5	E5	335	335	1	16	147	95	96	
93	9	Re5	D5	327	327	1	16	147	95	96	
94	9	Do5	C5	318	318	1	16	147	95	96	
95	9	Si4b5	B4b5	308	308	1	16	147	95	96	
96	9	La4	A4	304	304	1	16	147	95	96	
97	9	Si4b5	B4b5	308	308	1	16	147	95	96	
98	9	Do5	C5	318	318	1	16	147	95	96	
99	9	La4	A4	304	304	1	4	588	95	96	
100	9	Es	Es			1	8	294	95	96	
100.5	53										
101	9	La4	A4	304	304	1	16	147	95	96	
102	9	Si4b5	B4b5	308	308	1	16	147	95	96	
