Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	La4	A4	305	305	1	4	1000	95	96	
2	9	Sol4	G4	296	296	1	8	500	95	96	
3	9	La4	A4	305	305	1	4	1000	95	96	
4	9	Mi5	E5	336	336	1	16	250	95	96	
5	9	Re5	D5	327	327	1	16	250	95	96	
6	9	Do5#4	C5#4	322	322	1	16	250	95	96	
7	9	Re5	D5	327	327	1	16	250	95	96	
8	9	Mi5	E5	336	336	3	8	1500	95	96	
8.5	53										
9	9	Mi5	E5	336	336	1	4	1000	95	96	
10	9	Re5	D5	327	327	1	8	500	95	96	
11	9	Mi5	E5	336	336	1	8	500	95	96	
12	9	Sol5	G5	349	349	1	8	500	95	96	
13	9	Fa5#4	F5#4	344	344	1	8	500	95	96	
14	9	Mi5	E5	336	336	1	8	500	95	96	
15	9	Re5	D5	327	327	3	8	1500	95	96	
15.5	53										
16	9	Sol5	G5	349	349	1	4	1000	95	96	
17	9	Sol5	G5	349	349	1	8	500	95	96	
18	9	Sol5	G5	349	349	3	16	750	95	96	
19	9	Fa5#4	F5#4	344	344	1	16	250	95	96	
20	9	La5	A5	358	358	3	16	750	95	96	
21	9	Sol5	G5	349	349	1	16	250	95	96	
22	9	La5	A5	358	358	1	16	250	95	96	
23	9	Sol5	G5	349	349	1	16	250	95	96	
24	9	Fa5	F5	340	340	1	4	1000	95	96	
24.5	53										
25	9	La5	A5	358	358	3	16	750	95	96	
26	9	Sol5	G5	349	349	1	16	250	95	96	
27	9	La5	A5	358	358	1	16	250	95	96	
28	9	Sol5	G5	349	349	1	16	250	95	96	
29	9	Fa5	F5	340	340	3	16	750	95	96	
30	9	Mi5	E5	336	336	1	16	250	95	96	
31	9	Mi5	E5	336	336	3	16	750	95	96	
32	9	Re5	D5	327	327	1	16	250	95	96	
33	9	Mi5	E5	336	336	1	16	250	95	96	
34	9	Re5	D5	327	327	1	16	250	95	96	
35	9	Do5	C5	318	318	1	4	1000	95	96	
35.5	53										
36	9	Sol5	G5	349	349	1	8	500	95	96	
37	9	Fa5	F5	340	340	1	8	500	95	96	
38	9	Mi5	E5	336	336	1	8	500	95	96	
39	9	Re5	D5	327	327	1	8	500	95	96	
40	9	Do5	C5	318	318	1	8	500	95	96	
41	9	Do5	C5	318	318	1	8	500	95	96	
42	9	Si4b1	B4b1	313	313	1	8	500	95	96	
43	9	Re5	D5	327	327	1	4	1000	95	96	
44	9	Do5	C5	318	318	1	16	250	95	96	
45	9	Si4b1	B4b1	313	313	1	16	250	95	96	
46	9	La4	A4	305	305	1	4	1000	95	96	
46.5	53										
47	9	Sol4	G4	296	296	1	8	500	95	96	
48	9	La4	A4	305	305	1	4	1000	95	96	
49	9	Do5	C5	318	318	1	8	500	95	96	
50	9	Re5	D5	327	327	1	8	500	95	96	
51	9	Mi5	E5	336	336	3	8	1500	95	96	
51.5	53										
52	9	Sol5	G5	349	349	1	8	500	95	96	
53	9	Fa5	F5	340	340	1	8	500	95	96	
54	9	Mi5	E5	336	336	1	8	500	95	96	
55	9	Re5	D5	327	327	1	8	500	95	96	
56	9	Do5	C5	318	318	1	8	500	95	96	
57	9	Do5	C5	318	318	1	8	500	95	96	
58	9	Si4b1	B4b1	313	313	1	8	500	95	96	
59	9	La4	A4	305	305	1	4	1000	95	96	
59.5	53										
60	9	Fa5	F5	340	340	1	8	500	95	96	
61	9	Mi5	E5	336	336	1	4	1000	95	96	
62	9	Re5	D5	327	327	1	8	500	95	96	
63	9	Re5	D5	327	327	1	8	500	95	96	
64	9	Do5	C5	318	318	1	8	500	95	96	
65	9	Re5	D5	327	327	1	8	500	95	96	
66	9	Mi5	E5	336	336	1	8	500	95	96	
67	9	Re5	D5	327	327	1	8	500	95	96	
68	9	Do5	C5	318	318	1	8	500	95	96	
69	9	Re5	D5	327	327	1	8	500	95	96	
69.5	53										
70	9	Si4b1	B4b1	313	313	3	16	750	95	96	
71	9	Do5	C5	318	318	1	16	250	95	96	
72	9	Do5	C5	318	318	1	8	500	95	96	
73	9	Mi5	E5	336	336	3	16	750	95	96	
74	9	Re5	D5	327	327	1	16	250	95	96	
75	9	Re5	D5	327	327	1	8	500	95	96	
76	9	Do5	C5	318	318	1	16	250	95	96	
77	9	Si4b1	B4b1	313	313	1	16	250	95	96	
78	9	La4	A4	305	305	1	8	500	95	96	
79	9	Sol4	G4	296	296	1	8	500	95	96	
80	9	Mi5	E5	336	336	1	8	500	95	96	
81	9	Mi5	E5	336	336	1	16	250	95	96	
82	9	Re5	D5	327	327	1	16	250	95	96	
83	9	Do5	C5	318	318	1	16	250	95	96	
84	9	Si4b1	B4b1	313	313	1	16	250	95	96	
85	9	La4	A4	305	305	3	8	1500	95	96	
85.5	53										
86	9	Fa4#4	F4#4	291	291	1	8	500	95	96	
87	9	Sol4	G4	296	296	1	8	500	95	96	
88	9	La4	A4	305	305	1	4	1000	95	96	
89	9	Es	Es			1	8	500	95	96	
89.5	53										
90	9	La4	A4	305	305	1	4	1000	95	96	
91	9	Sol4	G4	296	296	1	8	500	95	96	
92	9	La4	A4	305	305	1	4	1000	95	96	
93	9	Mi5	E5	336	336	1	16	250	95	96	
94	9	Re5	D5	327	327	1	16	250	95	96	
95	9	Do5#4	C5#4	322	322	1	16	250	95	96	
96	9	Re5	D5	327	327	1	16	250	95	96	
97	9	Mi5	E5	336	336	3	8	1500	95	96	
97.5	53										
98	9	Mi5	E5	336	336	1	4	1000	95	96	
99	9	Re5	D5	327	327	1	8	500	95	96	
100	9	Mi5	E5	336	336	1	8	500	95	96	
101	9	Sol5	G5	349	349	1	8	500	95	96	
102	9	Fa5#4	F5#4	344	344	1	8	500	95	96	
103	9	Mi5	E5	336	336	1	8	500	95	96	
104	9	Re5	D5	327	327	3	8	1500	95	96	
104.5	53										
105	9	Sol5	G5	349	349	1	4	1000	95	96	
106	9	Sol5	G5	349	349	1	8	500	95	96	
107	9	Sol5	G5	349	349	3	16	750	95	96	
108	9	Fa5#4	F5#4	344	344	1	16	250	95	96	
109	9	La5	A5	358	358	3	16	750	95	96	
110	9	Sol5	G5	349	349	1	16	250	95	96	
111	9	La5	A5	358	358	1	16	250	95	96	
112	9	Sol5	G5	349	349	1	16	250	95	96	
113	9	Fa5	F5	340	340	1	4	1000	95	96	
113.5	53										
114	9	La5	A5	358	358	3	16	750	95	96	
115	9	Sol5	G5	349	349	1	16	250	95	96	
116	9	La5	A5	358	358	1	16	250	95	96	
117	9	Sol5	G5	349	349	1	16	250	95	96	
118	9	Fa5	F5	340	340	3	16	750	95	96	
119	9	Mi5	E5	336	336	1	16	250	95	96	
120	9	Mi5	E5	336	336	3	16	750	95	96	
121	9	Re5	D5	327	327	1	16	250	95	96	
122	9	Mi5	E5	336	336	1	16	250	95	96	
123	9	Re5	D5	327	327	1	16	250	95	96	
124	9	Do5	C5	318	318	1	4	1000	95	96	
124.5	53										
125	9	Sol5	G5	349	349	1	8	500	95	96	
126	9	Fa5	F5	340	340	1	8	500	95	96	
127	9	Mi5	E5	336	336	1	8	500	95	96	
128	9	Re5	D5	327	327	1	8	500	95	96	
129	9	Do5	C5	318	318	1	8	500	95	96	
130	9	Do5	C5	318	318	1	8	500	95	96	
131	9	Si4b1	B4b1	313	313	1	8	500	95	96	
132	9	Re5	D5	327	327	1	4	1000	95	96	
133	9	Do5	C5	318	318	1	16	250	95	96	
134	9	Si4b1	B4b1	313	313	1	16	250	95	96	
135	9	La4	A4	305	305	1	4	1000	95	96	
135.5	53										
136	9	Sol4	G4	296	296	1	8	500	95	96	
