Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Re5	D5	327	327	1	2	1429	95	96	
1.5	53										
2	9	Es	Es			1	8	357	95	96	
3	9	Re5	D5	327	327	1	4	714	95	96	
4	9	Mi5	E5	336	336	1	8	357	95	96	
5	9	Mi5	E5	336	336	1	8	357	95	96	
6	9	Re5	D5	327	327	1	8	357	95	96	
7	9	Do5	C5	318	318	1	8	357	95	96	
8	9	Si4b1	B4b1	313	313	1	8	357	95	96	
9	9	Re5	D5	327	327	3	16	536	95	96	
10	9	Do5	C5	318	318	1	16	179	95	96	
11	9	Si4b1	B4b1	313	313	1	8	357	95	96	
12	9	Re5	D5	327	327	1	8	357	95	96	
13	9	Do5	C5	318	318	1	8	357	95	96	
14	9	Mi5	E5	336	336	1	8	357	95	96	
15	9	Re5	D5	327	327	1	8	357	95	96	
16	9	Do5	C5	318	318	1	4	714	95	96	
17	9	Si4b1	B4b1	313	313	1	8	357	95	96	
17.5	53										
18	9	Es	Es			1	8	357	95	96	
19	9	Mi5	E5	336	336	1	8	357	95	96	
20	9	Re5	D5	327	327	1	8	357	95	96	
21	9	Do5	C5	318	318	1	8	357	95	96	
22	9	Do5	C5	318	318	1	8	357	95	96	
23	9	Si4b1	B4b1	313	313	1	4	714	95	96	
24	9	La4	A4	305	305	1	8	357	95	96	
25	9	La4	A4	305	305	1	2	1429	95	96	
26	9	Es	Es			1	4	714	95	96	
26.5	53										
27	9	Mi5	E5	336	336	1	4	714	95	96	
28	9	Fa5	F5	340	340	1	4	714	95	96	
29	9	Fa5	F5	340	340	1	8	357	95	96	
30	9	Sol5	G5	349	349	1	8	357	95	96	
31	9	Fa5	F5	340	340	1	8	357	95	96	
32	9	Mi5	E5	336	336	1	8	357	95	96	
33	9	Fa5	F5	340	340	3	8	1071	95	96	
34	9	Es	Es			1	8	357	95	96	
34.5	53										
35	9	Mi5	E5	336	336	1	4	714	95	96	
36	9	Fa5	F5	340	340	1	8	357	95	96	
37	9	Mi5	E5	336	336	1	8	357	95	96	
38	9	La5	A5	358	358	1	4	714	95	96	
39	9	Sol5	G5	349	349	3	16	536	95	96	
40	9	Fa5	F5	340	340	1	16	179	95	96	
41	9	Mi5	E5	336	336	1	8	357	95	96	
42	9	Sol5	G5	349	349	1	8	357	95	96	
43	9	Fa5	F5	340	340	3	16	536	95	96	
44	9	Mi5	E5	336	336	1	16	179	95	96	
45	9	Re5	D5	327	327	1	8	357	95	96	
46	9	Fa5	F5	340	340	1	8	357	95	96	
47	9	Mi5	E5	336	336	3	16	536	95	96	
48	9	Re5	D5	327	327	1	16	179	95	96	
49	9	Do5	C5	318	318	1	8	357	95	96	
50	9	Mi5	E5	336	336	1	8	357	95	96	
51	9	Re5	D5	327	327	1	8	357	95	96	
52	9	Mi5b4	E5b4	332	332	1	8	357	95	96	
53	9	Re5	D5	327	327	1	8	357	95	96	
54	9	Mi5b4	E5b4	332	332	1	8	357	95	96	
55	9	Sol5	G5	349	349	1	16	179	95	96	
56	9	Fa5#4	F5#4	344	344	1	16	179	95	96	
57	9	Mi5b4	E5b4	332	332	1	16	179	95	96	
58	9	Re5	D5	327	327	1	16	179	95	96	
59	9	Re5	D5	327	327	1	8	357	95	96	
60	9	Do5	C5	318	318	1	4	714	95	96	
61	9	Si4b1	B4b1	313	313	1	8	357	95	96	
61.5	53										
62	9	Es	Es			1	8	357	95	96	
63	9	Mi5	E5	336	336	1	8	357	95	96	
64	9	Re5	D5	327	327	1	8	357	95	96	
65	9	Mi5	E5	336	336	1	8	357	95	96	
66	9	Re5	D5	327	327	1	8	357	95	96	
67	9	Do5	C5	318	318	1	4	714	95	96	
68	9	Re5	D5	327	327	1	16	179	95	96	
69	9	Mi5	E5	336	336	1	16	179	95	96	
70	9	Re5	D5	327	327	1	16	179	95	96	
71	9	Do5	C5	318	318	1	16	179	95	96	
72	9	Si4b1	B4b1	313	313	1	16	179	95	96	
73	9	La4	A4	305	305	1	16	179	95	96	
74	9	Si4b1	B4b1	313	313	1	8	357	95	96	
75	9	Do5	C5	318	318	1	8	357	95	96	
76	9	Si4b1	B4b1	313	313	1	8	357	95	96	
77	9	Re5	D5	327	327	1	8	357	95	96	
78	9	Re5	D5	327	327	1	16	179	95	96	
79	9	Mi5	E5	336	336	1	16	179	95	96	
80	9	Re5	D5	327	327	1	16	179	95	96	
81	9	Do5	C5	318	318	1	16	179	95	96	
82	9	Do5	C5	318	318	3	16	536	95	96	
83	9	Si4b1	B4b1	313	313	1	16	179	95	96	
83.5	53										
84	9	Es	Es			1	8	357	95	96	
85	9	Re5	D5	327	327	1	4	714	95	96	
86	9	Mi5b4	E5b4	332	332	1	8	357	95	96	
87	9	Sol5	G5	349	349	1	16	179	95	96	
88	9	Fa5#4	F5#4	344	344	1	16	179	95	96	
89	9	Mi5b4	E5b4	332	332	1	16	179	95	96	
90	9	Re5	D5	327	327	1	16	179	95	96	
91	9	Do5	C5	318	318	3	16	536	95	96	
92	9	Si4b1	B4b1	313	313	1	16	179	95	96	
93	9	Si4b1	B4b1	313	313	1	4	714	95	96	
94	9	La4	A4	305	305	1	4	714	95	96	
95	9	Es	Es			1	4	714	95	96	
95.5	53										
96	9	La5	A5	358	358	3	16	536	95	96	
97	9	Sol5	G5	349	349	1	16	179	95	96	
98	9	Sol5	G5	349	349	3	16	536	95	96	
99	9	Fa5	F5	340	340	1	16	179	95	96	
100	9	Fa5	F5	340	340	3	16	536	95	96	
101	9	Mi5	E5	336	336	1	16	179	95	96	
102	9	Mi5	E5	336	336	3	16	536	95	96	
103	9	Re5	D5	327	327	1	16	179	95	96	
104	9	Sol5	G5	349	349	1	16	179	95	96	
105	9	Fa5#4	F5#4	344	344	1	16	179	95	96	
106	9	Mi5b4	E5b4	332	332	1	16	179	95	96	
107	9	Re5	D5	327	327	1	16	179	95	96	
108	9	Do5	C5	318	318	1	8	357	95	96	
109	9	Si4b1	B4b1	313	313	1	8	357	95	96	
110	9	Mi5	E5	336	336	1	8	357	95	96	
111	9	Re5	D5	327	327	1	16	179	95	96	
112	9	Fa5#4	F5#4	344	344	1	16	179	95	96	
113	9	Mi5	E5	336	336	1	8	357	95	96	
114	9	Re5	D5	327	327	1	8	357	95	96	
115	9	Do5	C5	318	318	3	16	536	95	96	
116	9	Si4b1	B4b1	313	313	1	16	179	95	96	
117	9	La4	A4	305	305	1	16	179	95	96	
118	9	Si4b1	B4b1	313	313	1	16	179	95	96	
119	9	Do5	C5	318	318	1	4	714	95	96	
120	9	Si4b1	B4b1	313	313	1	16	179	95	96	
121	9	La4	A4	305	305	1	16	179	95	96	
122	9	La4	A4	305	305	1	2	1429	95	96	
122.5	53										
123	9	La5	A5	358	358	3	16	536	95	96	
124	9	Sol5	G5	349	349	1	16	179	95	96	
125	9	Fa5#4	F5#4	344	344	1	8	357	95	96	
126	9	Sol5	G5	349	349	1	8	357	95	96	
127	9	La5	A5	358	358	3	8	1071	95	96	
128	9	Sol5	G5	349	349	1	8	357	95	96	
129	9	Do6	C6	371	371	1	8	357	95	96	
130	9	Si5b1	B5b1	366	366	1	16	179	95	96	
131	9	La5	A5	358	358	1	16	179	95	96	
132	9	La5	A5	358	358	1	2	1429	95	96	
132.5	53										
133	9	La5	A5	358	358	3	16	536	95	96	
134	9	Sol5	G5	349	349	1	16	179	95	96	
135	9	Fa5#4	F5#4	344	344	1	8	357	95	96	
136	9	Sol5	G5	349	349	1	8	357	95	96	
137	9	La5	A5	358	358	1	2	1429	95	96	
137.5	53										
138	9	La5	A5	358	358	1	4	714	95	96	
139	9	La5	A5	358	358	1	16	179	95	96	
140	9	Si5b4	B5b4	363	363	1	16	179	95	96	
141	9	La5	A5	358	358	1	16	179	95	96	
142	9	Sol5	G5	349	349	1	16	179	95	96	
143	9	Fa5#4	F5#4	344	344	1	8	357	95	96	
144	9	Sol5	G5	349	349	1	8	357	95	96	
145	9	La5	A5	358	358	1	2	1429	95	96	
145.5	53										
146	9	Es	Es			1	8	357	95	96	
147	9	Re5	D5	327	327	1	4	714	95	96	
148	9	Mi5	E5	336	336	1	8	357	95	96	
149	9	Fa5	F5	340	340	1	16	179	95	96	
150	9	Mi5	E5	336	336	1	16	179	95	96	
151	9	Re5	D5	327	327	1	8	357	95	96	
152	9	Do5	C5	318	318	3	16	536	95	96	
153	9	Si4b1	B4b1	313	313	1	16	179	95	96	
154	9	Do5	C5	318	318	1	8	357	95	96	
155	9	Re5	D5	327	327	1	8	357	95	96	
156	9	Do5	C5	318	318	1	8	357	95	96	
157	9	Re5	D5	327	327	1	8	357	95	96	
