Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Sol4	G4	296	296	3	8	2045	99	96	
2	9	Si4b1	B4b1	313	313	1	8	682	95	96	
3	9	Si4b1	B4b1	313	313	1	2	2727	95	96	
3.5	53										
4	8	Do5	C5	318	318	1	8	85	95	96	
5	9	Si4b1	B4b1	313	313	3	16	1023	99	96	
6	9	La4	A4	305	305	1	16	341	99	96	
7	9	Si4b1	B4b1	313	313	1	8	682	99	96	
8	9	Do5	C5	318	318	1	8	682	99	96	
9	9	Si4b1	B4b1	313	313	1	8	682	99	96	
10	8	Do5	C5	318	318	1	8	85	99	96	
11	9	Do5	C5	318	318	1	8	682	99	96	
12	9	Si4b1	B4b1	313	313	1	8	682	95	96	
13	9	La4	A4	305	305	1	8	682	95	96	
14	9	La4#4	A4#4	309	309	1	8	682	99	96	
15	9	Sol4	G4	296	296	1	8	682	99	96	
16	9	Sol4	G4	296	296	1	8	682	95	96	
17	9	Fa4#4	F4#4	291	291	1	8	682	95	96	
18	9	Sol4	G4	296	296	1	4	1364	95	96	
19	9	La4#4	A4#4	309	309	1	4	1364	95	96	
20	9	Si4b1	B4b1	313	313	1	2	2727	99	96	
20.5	53										
21	9	La4#4	A4#4	309	309	1	8	682	99	96	
22	9	Si4b1	B4b1	313	313	1	8	682	99	96	
23	9	Do5	C5	318	318	1	16	341	99	96	
24	9	Re5	D5	327	327	1	16	341	99	96	
25	9	Do5	C5	318	318	1	16	341	99	96	
26	9	Si4b1	B4b1	313	313	1	16	341	99	96	
27	9	Si4b1	B4b1	313	313	3	8	2045	95	96	
28	9	Es	Es			1	8	682	95	96	
28.5	53										
29	9	Re5	D5	327	327	3	16	1023	95	96	
30	9	Do5	C5	318	318	1	16	341	95	96	
31	9	Si4b1	B4b1	313	313	1	8	682	95	96	
32	9	Do5	C5	318	318	1	8	682	95	96	
33	9	Re5	D5	327	327	1	2	2727	95	96	
34	9	Re5	D5	327	327	1	4	1364	99	96	
35	9	Do5	C5	318	318	1	8	682	99	96	
36	9	Si4b1	B4b1	313	313	1	8	682	95	96	
37	9	Do5	C5	318	318	1	8	682	95	96	
38	9	Re5	D5	327	327	1	8	682	95	96	
39	9	Do5	C5	318	318	1	8	682	95	96	
40	9	Si4b1	B4b1	313	313	1	8	682	95	96	
41	9	Re5	D5	327	327	1	8	682	95	96	
42	9	Fa5#4	F5#4	344	344	1	8	682	95	96	
43	9	Mi5b1	E5b1	335	335	1	8	682	95	96	
44	9	Re5	D5	327	327	1	8	682	95	96	
45	9	Do5	C5	318	318	1	4	1364	99	96	
46	9	Re5	D5	327	327	1	4	1364	99	96	
47	9	Re5	D5	327	327	1	4	1364	95	96	
48	9	Es	Es			1	4	1364	95	96	
48.5	53										
49	9	Fa5#4	F5#4	344	344	1	4	1364	99	96	
50	9	Mi5b1	E5b1	335	335	1	8	682	99	96	
51	9	Fa5#4	F5#4	344	344	1	8	682	99	96	
52	9	Sol5	G5	349	349	1	16	341	99	96	
53	9	La5	A5	358	358	1	16	341	99	96	
54	9	Sol5	G5	349	349	1	8	682	99	96	
