Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Re5	D5	327	327	1	8	323	95	96	
2	9	Re5	D5	327	327	3	8	968	95	96	
3	9	Do5	C5	318	318	1	12	215	99	96	
4	9	Si4b1	B4b1	313	313	1	12	215	99	96	
5	9	La4	A4	305	305	1	12	215	95	96	
6	9	Si4b1	B4b1	313	313	1	4	645	95	96	
6.5	53										
7	9	Do5	C5	318	318	1	8	323	95	96	
8	9	Do5	C5	318	318	1	4	645	95	96	
9	9	Re5	D5	327	327	1	8	323	95	96	
10	9	Do5	C5	318	318	1	8	323	95	96	
11	9	Si4b1	B4b1	313	313	1	8	323	95	96	
12	9	La4	A4	305	305	1	8	323	95	96	
13	9	Sol4	G4	296	296	1	8	323	95	96	
13.5	53										
14	9			-1	-1	1	8	323	95	96	
15	9	Fa5	F5	340	340	1	8	323	95	96	
16	9	Mi5	E5	336	336	1	8	323	95	96	
17	9	Re5	D5	327	327	1	8	323	95	96	
18	9	Re5	D5	327	327	1	8	323	95	96	
19	9	Do5	C5	318	318	1	8	323	95	96	
20	9	Re5	D5	327	327	1	16	161	95	96	
21	9	Fa5	F5	340	340	1	16	161	95	96	
22	9	Mi5	E5	336	336	1	16	161	95	96	
23	9	Re5	D5	327	327	1	16	161	95	96	
24	9	Re5	D5	327	327	1	8	323	95	96	
25	9	Re5	D5	327	327	1	4	645	95	96	
26	9	Do5	C5	318	318	1	8	323	95	96	
27	9	Re5	D5	327	327	1	16	161	95	96	
28	9	Fa5	F5	340	340	1	16	161	95	96	
29	9	Mi5	E5	336	336	1	16	161	95	96	
30	9	Re5	D5	327	327	1	16	161	95	96	
31	9	Re5	D5	327	327	1	4	645	95	96	
31.5	53										
32	9	Mi5	E5	336	336	1	16	161	95	96	
33	9	Fa5#4	F5#4	344	344	1	16	161	95	96	
34	9	Sol5	G5	349	349	1	4	645	95	96	
35	9	La5	A5	358	358	1	8	323	95	96	
