Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La4	A4	305	305	1	8	263	95	96	1. HANE	0.125
2	9	Si4b2	B4b1	312	313	1	8	263	95	96		0.25
3	9	La4	A4	305	305	1	8	263	95	96		0.375
4	9	Sol4	G4	296	296	1	8	263	95	96		0.5
5	9	La4	A4	305	305	1	4	526	95	96		0.75
6	9	Si4b2	B4b1	312	313	1	4	526	95	96		1
7	9	Do5	C5	318	318	1	4	526	95	96		1.25
8	9	Si4b2	B4b1	312	313	1	8	263	95	96		1.375
9	9	La4	A4	305	305	1	8	263	95	96		1.5
10	9	Re5	D5	327	327	1	4	526	95	96		1.75
11	9	Do5	C5	318	318	1	8	263	95	96		1.875
12	9	Si4b2	B4b1	312	313	1	8	263	95	96		2
13	9	Do5	C5	318	318	1	8	263	95	96		2.125
14	9	Si4b2	B4b1	312	313	1	8	263	95	96		2.25
15	9	La4	A4	305	305	1	8	263	95	96		2.375
16	9	Mi5	E5	336	336	1	8	263	95	96		2.5
17	9	Re5	D5	327	327	1	2	1053	95	96		3
18	53			0	0	0	0	0	0	0		3
19	9	La4	A4	305	305	1	8	263	95	96		3.125
20	9	Si4b2	B4b1	312	313	1	8	263	95	96		3.25
21	9	La4	A4	305	305	1	8	263	95	96		3.375
22	9	Sol4	G4	296	296	1	8	263	95	96		3.5
23	9	La4	A4	305	305	1	4	526	95	96		3.75
24	9	Si4b2	B4b1	312	313	1	4	526	95	96		4
25	9	Do5	C5	318	318	1	4	526	95	96		4.25
26	9	Si4b2	B4b1	312	313	1	8	263	95	96		4.375
27	9	La4	A4	305	305	1	8	263	95	96		4.5
28	9	Re5	D5	327	327	1	4	526	95	96		4.75
29	9	Re5	D5	327	327	1	8	263	95	96		4.875
30	9	Si4b2	B4b1	312	313	1	8	263	95	96		5
31	9	Do5	C5	318	318	1	8	263	95	96		5.125
32	9	Si4b2	B4b1	312	313	1	8	263	95	96		5.25
33	9	Si4b2	B4b1	312	313	1	8	263	95	96		5.375
34	9	La4	A4	305	305	1	8	263	95	96		5.5
35	9	La4	A4	305	305	1	2	1053	95	96		6
36	53			0	0	0	0	0	0	0		6
37	9	Fa5	F5	340	340	1	4	526	95	96		6.25
38	9	Mi5	E5	336	336	1	4	526	95	96		6.5
39	9	Re5	D5	327	327	1	4	526	95	96	MÜLÂZÝME	6.75
40	9	Mi5	E5	336	336	1	4	526	95	96		7
41	9	Fa5	F5	340	340	1	4	526	95	96		7.25
42	9	Mi5	E5	336	336	1	4	526	95	96		7.5
43	9	Re5	D5	327	327	1	4	526	95	96		7.75
44	9	Si4b2	B4b1	312	313	1	4	526	95	96		8
45	53			0	0	0	0	0	0	0		8
46	9	Do5	C5	318	318	1	8	263	95	96		8.125
47	9	Si4b2	B4b1	312	313	1	8	263	95	96		8.25
48	9	Do5	C5	318	318	1	8	263	95	96		8.375
49	9	Re5	D5	327	327	1	8	263	95	96		8.5
50	9	Si4b2	B4b1	312	313	1	2	1053	95	96		9
51	53			0	0	0	0	0	0	0		9
52	9	Re5	D5	327	327	1	4	526	95	96		9.25
