Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Fa4	F4	287	287	1	8	263	95	96	
2	9	Sol4	G4	296	296	1	8	263	95	96	
3	9	La4	A4	305	305	1	8	263	95	96	
4	9	Si4b5	B4b5	309	309	1	16	132	95	96	
5	9	La4	A4	305	305	1	16	132	95	96	
6	9	Sol4	G4	296	296	1	16	132	95	96	
7	9	Si4b5	B4b5	309	309	1	16	132	95	96	
8	9	La4	A4	305	305	1	16	132	95	96	
9	9	Si4b5	B4b5	309	309	1	16	132	95	96	
10	9	La4	A4	305	305	1	16	132	95	96	
11	9	Sol4	G4	296	296	1	16	132	95	96	
11.5	53										
12	9	Fa4	F4	287	287	1	8	263	95	96	
13	9	Sol4	G4	296	296	1	8	263	95	96	
14	9	La4	A4	305	305	1	8	263	95	96	
15	9	Si4b5	B4b5	309	309	1	16	132	95	96	
16	9	La4	A4	305	305	1	16	132	95	96	
17	9	Sol4	G4	296	296	1	16	132	95	96	
18	9	Si4b5	B4b5	309	309	1	16	132	95	96	
19	9	La4	A4	305	305	3	16	395	95	96	
20	9	Sol5	G5	349	349	1	16	132	95	96	
20.1	54										acemkurdi@la4
21	9	Fa5	F5	340	340	1	16	132	95	96	
22	9	Mi5b5	E5b5	331	331	1	16	132	95	96	
23	9	Mi5b5	E5b5	331	331	1	16	132	95	96	
24	9	Re5	D5	327	327	1	16	132	95	96	
25	9	Re5	D5	327	327	1	16	132	95	96	
26	9	Do5	C5	318	318	1	16	132	95	96	
27	9	Do5	C5	318	318	1	16	132	95	96	
28	9	Mi5b5	E5b5	331	331	1	16	132	95	96	
29	9	Re5	D5	327	327	1	16	132	95	96	
30	9	Do5	C5	318	318	1	16	132	95	96	
31	9	Si4b5	B4b5	309	309	1	16	132	95	96	
32	9	La4	A4	305	305	1	16	132	95	96	
33	9	Sol4#4	G4#4	300	300	1	16	132	95	96	
34	9	La4	A4	305	305	1	16	132	95	96	
34.5	53										
34.6	55										
35	9	Mi5b5	E5b5	331	331	1	16	132	95	96	
36	9	Re5	D5	327	327	1	16	132	95	96	
37	9	Do5	C5	318	318	1	8	263	95	96	
38	9	Si4b5	B4b5	309	309	1	16	132	95	96	
39	9	La4	A4	305	305	1	16	132	95	96	
40	9	La4	A4	305	305	1	16	132	95	96	
41	9	Sol4	G4	296	296	1	16	132	95	96	
42	9	Sol4	G4	296	296	1	16	132	95	96	
43	9	Fa4	F4	287	287	1	16	132	95	96	
44	9	Fa4	F4	287	287	1	4	526	95	96	
44.5	53										
45	9	Fa4	F4	287	287	1	8	263	95	96	
46	9	Sol4	G4	296	296	1	8	263	95	96	
47	9	La4	A4	305	305	1	8	263	95	96	
48	9	Si4b5	B4b5	309	309	1	16	132	95	96	
49	9	La4	A4	305	305	1	16	132	95	96	
50	9	Sol4	G4	296	296	1	16	132	95	96	
51	9	Si4b5	B4b5	309	309	1	16	132	95	96	
52	9	La4	A4	305	305	1	16	132	95	96	
53	9	Si4b5	B4b5	309	309	1	16	132	95	96	
54	9	La4	A4	305	305	1	16	132	95	96	
55	9	Sol4	G4	296	296	1	16	132	95	96	
55.5	53										
56	9	Fa4	F4	287	287	1	8	263	95	96	
57	9	Sol4	G4	296	296	1	8	263	95	96	
