Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Sol4	G4	296	296	1	8	156	95	96	
2	9	Sol4	G4	296	296	1	4	313	95	96	
3	9	Sol4	G4	296	296	1	8	156	95	96	
4	9	Do5	C5	318	318	1	8	156	95	96	
5	9	Do5	C5	318	318	1	4	313	95	96	
6	9	Do5	C5	318	318	1	8	156	95	96	
7	9	Mi5	E5	336	336	1	2	625	95	96	
8	9	Es	Es			1	2	625	95	96	
8.5	53										
9	9	Re5	D5	327	327	1	8	156	95	96	
10	9	Re5	D5	327	327	1	4	313	95	96	
11	9	Re5	D5	327	327	1	8	156	95	96	
12	9	Fa5	F5	340	340	1	8	156	95	96	
13	9	Fa5	F5	340	340	1	4	313	95	96	
14	9	Fa5	F5	340	340	1	8	156	95	96	
15	9	La5	A5	358	358	3	4	938	95	96	
15.5	53										
16	9	La5	A5	358	358	1	8	156	95	96	
17	9	Si5	B5	367	367	1	8	156	95	96	
18	9	Do6	C6	371	371	1	8	156	95	96	
19	9	Do6	C6	371	371	1	4	313	95	96	
20	9	Si5	B5	367	367	1	8	156	95	96	
21	9	La5	A5	358	358	1	8	156	95	96	
22	9	La5	A5	358	358	1	4	313	95	96	
23	9	La5	A5	358	358	1	8	156	95	96	
24	9	Mi5	E5	336	336	1	2	625	95	96	
25	9	Es	Es			1	2	625	95	96	
25.5	53										
26	9	Re5	D5	327	327	1	8	156	95	96	
27	9	Do5	C5	318	318	1	4	313	95	96	
28	9	Si4	B4	314	314	1	8	156	95	96	
29	9	Mi5	E5	336	336	1	8	156	95	96	
30	9	Do5	C5	318	318	1	4	313	95	96	
31	9	Si4	B4	314	314	1	8	156	95	96	
32	9	La4	A4	305	305	3	8	469	95	96	
32.5	53										
33	9	Si4	B4	314	314	1	8	156	95	96	
34	9	La4	A4	305	305	1	8	156	95	96	
35	9	Si4	B4	314	314	1	8	156	95	96	
36	9	Sol4	G4	296	296	1	4	313	95	96	
36.5	53										
37	9	Sol4	G4	296	296	1	8	156	95	96	
38	9	Sol4	G4	296	296	1	4	313	95	96	
39	9	Sol4	G4	296	296	1	8	156	95	96	
40	9	Do5	C5	318	318	1	8	156	95	96	
41	9	Do5	C5	318	318	1	4	313	95	96	
42	9	Do5	C5	318	318	1	8	156	95	96	
43	9	Mi5	E5	336	336	1	2	625	95	96	
44	9	Es	Es			1	2	625	95	96	
44.5	53										
45	9	Re5	D5	327	327	1	8	156	95	96	
46	9	Re5	D5	327	327	1	4	313	95	96	
47	9	Re5	D5	327	327	1	8	156	95	96	
48	9	Fa5	F5	340	340	1	8	156	95	96	
49	9	Fa5	F5	340	340	1	4	313	95	96	
50	9	Fa5	F5	340	340	1	8	156	95	96	
51	9	La5	A5	358	358	3	4	938	95	96	
51.5	53										
52	9	La5	A5	358	358	1	8	156	95	96	
53	9	Si5	B5	367	367	1	8	156	95	96	
54	9	Do6	C6	371	371	1	8	156	95	96	
55	9	Do6	C6	371	371	1	4	313	95	96	
56	9	Si5	B5	367	367	1	8	156	95	96	
57	9	La5	A5	358	358	1	8	156	95	96	
58	9	La5	A5	358	358	1	4	313	95	96	
59	9	La5	A5	358	358	1	8	156	95	96	
60	9	Mi5	E5	336	336	1	2	625	95	96	
61	9	Es	Es			1	2	625	95	96	
61.5	53										
62	9	Re5	D5	327	327	1	8	156	95	96	
63	9	Do5	C5	318	318	1	4	313	95	96	
64	9	Si4	B4	314	314	1	8	156	95	96	
65	9	Mi5	E5	336	336	1	8	156	95	96	
66	9	Do5	C5	318	318	1	4	313	95	96	
67	9	Si4	B4	314	314	1	8	156	95	96	
68	9	La4	A4	305	305	1	1	1250	95	96	
68.5	53										
69	9	Sol4	G4	296	296	1	4	313	95	96	
70	9	Do5	C5	318	318	1	4	313	95	96	
71	9	Si4	B4	314	314	1	8	156	95	96	
72	9	Do5	C5	318	318	1	4	313	95	96	
73	9	Es	Es			1	8	156	95	96	
73.5	53										
74	9	Si4	B4	314	314	1	4	313	95	96	
75	9	La4	A4	305	305	1	8	156	95	96	
76	9	Si4	B4	314	314	1	8	156	95	96	
77	9	Sol4	G4	296	296	1	4	313	95	96	
78	9	Es	Es			1	4	313	95	96	
78.5	53										
79	9	Si4	B4	314	314	1	4	313	95	96	
