Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Re5	D5	327	327	1	2	3000	95	96	
2	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
3	9	Re5	D5	327	327	1	4	1500	95	96	
4	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
5	9	Re5	D5	327	327	1	4	1500	95	96	
6	9	Re5	D5	327	327	1	4	1500	95	96	
7	9	Mi5	E5	336	336	1	4	1500	95	96	
8	9	Re5	D5	327	327	1	4	1500	95	96	
9	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
10	9	Si4b4	B4b4	310	310	1	2	3000	95	96	
10.5	53										
11	9	La4	A4	305	305	1	8	750	95	96	
12	9	Si4b4	B4b4	310	310	1	8	750	95	96	
13	9	Do5#4	C5#4	322	322	1	8	750	95	96	
14	9	Re5	D5	327	327	1	8	750	95	96	
15	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
16	9	Re5	D5	327	327	1	4	1500	95	96	
17	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
18	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
19	9	La4	A4	305	305	1	2	3000	95	96	
19.5	53										
20	9	Si4b4	B4b4	310	310	1	2	3000	95	96	
21	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
22	9	Re5	D5	327	327	1	4	1500	95	96	
23	9	Do5#4	C5#4	322	322	1	8	750	95	96	
24	9	Si4b4	B4b4	310	310	1	8	750	95	96	
25	9	La4	A4	305	305	1	4	1500	95	96	
26	9	La4	A4	305	305	3	8	2250	95	96	
27	9	Es	Es			1	8	750	95	96	
27.5	53										
28	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
29	9	Si4b4	B4b4	310	310	1	8	750	95	96	
30	9	Do5#4	C5#4	322	322	1	8	750	95	96	
31	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
32	9	La4	A4	305	305	1	4	1500	95	96	
33	9	Si4b4	B4b4	310	310	1	2	3000	95	96	
34	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
35	9	Es	Es			1	4	1500	95	96	
35.5	53										
36	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
37	9	Re5	D5	327	327	1	4	1500	95	96	
38	9	Re5	D5	327	327	3	8	2250	95	96	
39	9	Es	Es			1	8	750	95	96	
39.5	53										
40	9	Si4	B4	314	314	1	8	750	95	96	
41	9	Do5#4	C5#4	322	322	1	8	750	95	96	
42	9	Si4	B4	314	314	1	8	750	95	96	
43	9	Do5#4	C5#4	322	322	1	8	750	95	96	
44	9	Re5	D5	327	327	1	4	1500	95	96	
45	9	Mi5	E5	336	336	1	4	1500	95	96	
46	9	Re5	D5	327	327	3	8	2250	95	96	
47	9	Fa5	F5	340	340	1	8	750	95	96	
48	9	Mi5	E5	336	336	1	4	1500	95	96	
49	9	Re5	D5	327	327	1	4	1500	95	96	
50	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
51	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
52	9	La4	A4	305	305	1	4	1500	95	96	
53	9	Sol4	G4	296	296	1	4	1500	95	96	
53.5	53										
54	9	Re5	D5	327	327	1	2	3000	95	96	
55	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
56	9	Re5	D5	327	327	1	4	1500	95	96	
57	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
58	9	Re5	D5	327	327	1	4	1500	95	96	
59	9	Re5	D5	327	327	1	4	1500	95	96	
60	9	Mi5	E5	336	336	1	4	1500	95	96	
61	9	Re5	D5	327	327	1	4	1500	95	96	
62	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
63	9	Si4b4	B4b4	310	310	1	2	3000	95	96	
63.5	53										
64	9	La4	A4	305	305	1	8	750	95	96	
65	9	Si4b4	B4b4	310	310	1	8	750	95	96	
66	9	Do5#4	C5#4	322	322	1	8	750	95	96	
67	9	Re5	D5	327	327	1	8	750	95	96	
68	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
69	9	Re5	D5	327	327	1	4	1500	95	96	
70	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
71	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
72	9	La4	A4	305	305	1	2	3000	95	96	
72.5	53										
73	9	Si4b4	B4b4	310	310	1	2	3000	95	96	
74	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
75	9	Re5	D5	327	327	1	4	1500	95	96	
76	9	Do5#4	C5#4	322	322	1	8	750	95	96	
77	9	Si4b4	B4b4	310	310	1	8	750	95	96	
78	9	La4	A4	305	305	1	4	1500	95	96	
79	9	La4	A4	305	305	1	4	1500	95	96	
80	9	Es	Es			1	4	1500	95	96	
80.5	53										
81	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
82	9	Si4b4	B4b4	310	310	1	8	750	95	96	
83	9	Do5#4	C5#4	322	322	1	8	750	95	96	
84	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
85	9	La4	A4	305	305	1	4	1500	95	96	
86	9	Si4b4	B4b4	310	310	1	2	3000	95	96	
87	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
87.5	53										
88	9	Mi5	E5	336	336	1	4	1500	95	96	
89	9	Re5	D5	327	327	1	4	1500	95	96	
90	9	Do5#4	C5#4	322	322	1	8	750	95	96	
91	9	Re5	D5	327	327	1	8	750	95	96	
92	9	Do5#4	C5#4	322	322	1	4	1500	95	96	
93	9	Si4b4	B4b4	310	310	1	8	750	95	96	
94	9	Do5#4	C5#4	322	322	1	8	750	95	96	
95	9	Si4b4	B4b4	310	310	1	4	1500	95	96	
96	9	La4	A4	305	305	1	4	1500	95	96	
97	9	La4	A4	305	305	3	8	2250	95	96	
98	9	Es	Es			1	8	750	95	96	
98.5	53										
98.6	54										yegah@re4
99	9	La4	A4	305	305	1	2	3000	95	96	
100	9	La4	A4	305	305	1	4	1500	95	96	
101	9	Si4	B4	314	314	1	4	1500	95	96	
102	9	Do5	C5	318	318	1	2	3000	95	96	
103	9	Si4	B4	314	314	1	4	1500	95	96	
104	9	La4	A4	305	305	1	4	1500	95	96	
