Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	La5	A5	358	358	1	8	250	95	96	
2	9	Sol5	G5	349	349	1	4	500	95	96	
3	9	La5	A5	358	358	1	8	250	95	96	
4	9	Sol5	G5	349	349	1	8	250	99	96	
5	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
6	9	Mi5	E5	336	336	1	4	500	99	96	
7	9	Fa5#4	F5#4	344	344	1	8	250	99	96	
8	9	Re5	D5	327	327	1	8	250	95	96	
9	9	Es	Es			1	8	250	95	96	
9.5	53										
10	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
11	9	Sol5	G5	349	349	1	8	250	95	96	
12	9	La5	A5	358	358	1	8	250	99	96	
13	9	Si5b1	B5b1	366	366	1	8	250	95	96	
14	9	Do6	C6	371	371	1	4	500	99	96	
15	9	Si5b1	B5b1	366	366	1	16	125	99	96	
16	9	La5	A5	358	358	1	16	125	99	96	
17	9	Sol5	G5	349	349	1	8	250	95	96	
18	9	Es	Es			1	8	250	95	96	
18.5	53										
19	9	Sol5	G5	349	349	1	8	250	95	96	
20	9	La5	A5	358	358	1	8	250	95	96	
21	9	Sol5	G5	349	349	1	8	250	99	96	
22	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
23	9	Sol5	G5	349	349	3	8	750	95	96	
23.5	53										
24	9	Do6	C6	371	371	1	4	500	99	96	
25	9	Si5b1	B5b1	366	366	1	8	250	99	96	
26	9	La5	A5	358	358	1	8	250	95	96	
27	9	Sol5	G5	349	349	1	4	500	95	96	
28	9	Re6	D6	380	380	1	4	500	95	96	
28.5	53										
29	9	Re6	D6	380	380	1	16	125	99	96	
30	9	Do6	C6	371	371	1	16	125	99	96	
31	9	Re6	D6	380	380	1	16	125	99	96	
32	9	Mi6	E6	389	389	1	16	125	99	96	
33	9	Do6	C6	371	371	1	8	250	95	96	
34	9	Si5b1	B5b1	366	366	1	8	250	95	96	
35	9	Si5b1	B5b1	366	366	1	16	125	99	96	
36	9	Do6	C6	371	371	1	16	125	95	96	
37	9	Si5b1	B5b1	366	366	1	16	125	99	96	
38	9	La5	A5	358	358	1	16	125	95	96	
39	9	La5	A5	358	358	3	16	375	95	96	
40	9	Sol5	G5	349	349	1	16	125	99	96	
41	9	Fa5#4	F5#4	344	344	1	16	125	99	96	
42	9	Sol5	G5	349	349	1	16	125	95	96	
43	9	La5	A5	358	358	1	8	250	95	96	
44	9	Sol5	G5	349	349	1	4	500	95	96	
45	9	La5	A5	358	358	1	8	250	95	96	
46	9	Sol5	G5	349	349	1	8	250	99	96	
47	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
48	9	Mi5	E5	336	336	1	4	500	99	96	
49	9	Fa5#4	F5#4	344	344	1	8	250	99	96	
50	9	Re5	D5	327	327	1	8	250	95	96	
51	9	Es	Es			1	8	250	95	96	
51.5	53										
52	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
53	9	Sol5	G5	349	349	1	8	250	95	96	
54	9	La5	A5	358	358	1	8	250	99	96	
55	9	Si5b1	B5b1	366	366	1	8	250	95	96	
56	9	Do6	C6	371	371	1	4	500	99	96	
57	9	Si5b1	B5b1	366	366	1	16	125	99	96	
58	9	La5	A5	358	358	1	16	125	99	96	
59	9	Sol5	G5	349	349	1	8	250	95	96	
60	9	Es	Es			1	8	250	95	96	
60.5	53										
61	9	Sol5	G5	349	349	1	8	250	95	96	
62	9	La5	A5	358	358	1	8	250	95	96	
63	9	Sol5	G5	349	349	1	8	250	99	96	
64	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
65	9	Sol5	G5	349	349	3	8	750	95	96	
65.5	53										
66	9	Do6	C6	371	371	1	4	500	99	96	
67	9	Si5b1	B5b1	366	366	1	8	250	99	96	
68	9	La5	A5	358	358	1	8	250	95	96	
69	9	Sol5	G5	349	349	1	4	500	95	96	
70	9	Re6	D6	380	380	1	4	500	95	96	
70.5	53										
71	9	Re6	D6	380	380	1	16	125	99	96	
72	9	Do6	C6	371	371	1	16	125	99	96	
73	9	Re6	D6	380	380	1	16	125	99	96	
74	9	Mi6	E6	389	389	1	16	125	99	96	
75	9	Do6	C6	371	371	1	8	250	95	96	
76	9	Si5b1	B5b1	366	366	1	8	250	95	96	
77	9	Si5b1	B5b1	366	366	1	16	125	99	96	
78	9	Do6	C6	371	371	1	16	125	95	96	
79	9	Si5b1	B5b1	366	366	1	16	125	99	96	
80	9	La5	A5	358	358	1	16	125	95	96	
81	9	La5	A5	358	358	3	16	375	99	96	
82	9	Sol5	G5	349	349	1	16	125	99	96	
83	9	Fa5#4	F5#4	344	344	1	16	125	99	96	
84	9	Sol5	G5	349	349	1	16	125	99	96	
85	9	La5	A5	358	358	1	8	250	95	96	
86	9	Es	Es			1	8	250	95	96	
86.5	53										
87	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
88	9	Sol5	G5	349	349	1	8	250	95	96	
89	9	La5	A5	358	358	1	8	250	99	96	
90	9	Si5b1	B5b1	366	366	1	8	250	95	96	
91	9	Do6	C6	371	371	1	8	250	99	96	
92	9	Si5b1	B5b1	366	366	1	8	250	99	96	
93	9	La5	A5	358	358	1	8	250	95	96	
94	9	Sol5	G5	349	349	1	8	250	99	96	
95	9	Fa5#4	F5#4	344	344	1	8	250	99	96	
96	9	Sol5	G5	349	349	1	8	250	95	96	
97	9	La5	A5	358	358	1	8	250	95	96	
98	9	Sol5	G5	349	349	1	8	250	99	96	
99	9	Fa5#4	F5#4	344	344	1	8	250	95	96	
100	9	Mi5	E5	336	336	3	8	750	95	96	
100.5	53										
101	9	Mi5	E5	336	336	1	8	250	95	96	
102	9	Es	Es			1	8	250	95	96	
103	9	Mi5	E5	336	336	1	8	250	95	96	
104	9	La5	A5	358	358	1	8	250	95	96	
105	9	Sol5	G5	349	349	1	8	250	99	96	
106	9	Fa5	F5	340	340	1	8	250	95	96	
107	9	Mi5	E5	336	336	1	8	250	99	96	
108	9	Re5	D5	327	327	1	8	250	99	96	
109	9	Do5	C5	318	318	1	8	250	95	96	
110	9	Si4b1	B4b1	313	313	1	8	250	99	96	
111	9	Do5	C5	318	318	1	4	500	99	96	
112	9	Si4b1	B4b1	313	313	1	16	125	99	96	
113	9	La4	A4	305	305	1	16	125	95	96	
114	9	Sol4	G4	296	296	1	4	500	95	96	
115	9	Re5	D5	327	327	3	8	750	95	96	
115.5	53										
116	9	Re5	D5	327	327	1	16	125	99	96	
117	9	Do5	C5	318	318	1	16	125	99	96	
118	9	Re5	D5	327	327	1	16	125	99	96	
119	9	Mi5	E5	336	336	1	16	125	99	96	
120	9	Do5	C5	318	318	1	8	250	95	96	
121	9	Si4b1	B4b1	313	313	1	8	250	95	96	
122	9	Si4b1	B4b1	313	313	1	16	125	99	96	
123	9	Do5	C5	318	318	1	16	125	95	96	
124	9	Si4b1	B4b1	313	313	1	16	125	99	96	
125	9	La4	A4	305	305	1	16	125	95	96	
126	9	La4	A4	305	305	1	4	500	95	96	
127	9	Es	Es			1	8	250	95	96	
127.5	53										
128	9			-1	-1	1	8	250	95	96	
129	9	La5	A5	358	358	1	4	500	99	96	
130	9	Sol5	G5	349	349	1	16	125	99	96	
131	9	Fa5#4	F5#4	344	344	1	16	125	99	96	
132	9	Sol5	G5	349	349	1	8	250	99	96	
133	9	Fa5#4	F5#4	344	344	1	8	250	99	96	
134	9	Si5b1	B5b1	366	366	1	8	250	99	96	
