Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Si4b1	B4b1	313	313	1	2	1176	95	96	(Ah) 	0.3333333
2	9	Mi5b1	E5b1	335	335	1	4	588	95	96	tû	0.5
3	9	Re5	D5	327	327	1	4	588	95	96	tî 	0.6666667
4	9	Do5	C5	318	318	3	8	882	99	96	i 	0.9166667
5	9	Si4b1	B4b1	313	313	1	8	294	95	96		1
6	9	Si4b1	B4b1	313	313	1	4	588	99	96	mû	1.166667
7	8	Do5	C5	318	318	0	0	0	99	96		1.166667
8	9	Si4b1	B4b1	313	313	1	8	294	99	96		1.25
9	9	La4#4	A4#4	309	309	1	8	294	95	96		1.333333
10	9	Sol4	G4	296	296	1	4	588	95	96	ci	1.5
11	9	La4#4	A4#4	309	309	1	4	588	95	96	ze 	1.666667
12	9	Si4b1	B4b1	313	313	1	2	1176	95	96	gû	2
13	53			0	0	0	0	0	0	0		2
14	9			-1	-1	1	4	588	100	0		2.166667
15	53			0	0	0	0	0	0	0		2.166667
16	9	La4	A4	305	305	1	4	588	95	96	yem 	2.333333
17	9	Si4b2	B4b1	312	313	1	4	588	95	96	ne 	2.5
18	9	Do5	C5	318	318	1	4	588	95	96	de	2.666667
19	9	Re5	D5	327	327	1	2	1176	95	96	sem 	3
20	53			0	0	0	0	0	0	0		3
21	9	Re5	D5	327	327	1	2	1176	99	96	laf 	3.333333
22	9	Do5	C5	318	318	1	4	588	95	96		3.5
23	9	Mi5b1	E5b1	335	335	1	4	588	95	96	de	3.666667
24	9	Re5	D5	327	327	1	16	147	99	96	ðil  	3.708333
25	9	Do5	C5	318	318	1	16	147	99	96		3.75
26	9	Re5	D5	327	327	1	16	147	99	96		3.791667
27	9	Mi5b1	E5b1	335	335	1	16	147	99	96		3.833333
28	9	Re5	D5	327	327	1	8	294	99	96		3.916667
29	9	Do5	C5	318	318	1	8	294	95	96		4
30	9	Si4b1	B4b1	313	313	1	2	1176	95	96	(Ah) 	4.333333
31	9	Mi5b1	E5b1	335	335	1	4	588	95	96	tû	4.5
32	9	Re5	D5	327	327	1	4	588	95	96	tî 	4.666667
33	9	Do5	C5	318	318	3	8	882	99	96	i 	4.916667
34	9	Si4b1	B4b1	313	313	1	8	294	95	96		5
35	9	Si4b1	B4b1	313	313	1	4	588	99	96	mû	5.166667
36	8	Do5	C5	318	318	0	0	0	99	96		5.166667
37	9	Si4b1	B4b1	313	313	1	8	294	99	96		5.25
38	9	La4#4	A4#4	309	309	1	8	294	95	96		5.333333
39	9	Sol4	G4	296	296	1	4	588	95	96	ci	5.5
40	9	La4#4	A4#4	309	309	1	4	588	95	96	ze 	5.666667
41	9	Si4b1	B4b1	313	313	1	2	1176	95	96	gû	6
42	53			0	0	0	0	0	0	0		6
43	9			-1	-1	1	4	588	100	0		6.166667
44	53			0	0	0	0	0	0	0		6.166667
45	9	La4	A4	305	305	1	4	588	95	96	yem 	6.333333
46	9	Si4b2	B4b1	312	313	1	4	588	95	96	ne 	6.5
47	9	Do5	C5	318	318	1	4	588	95	96	de	6.666667
48	9	Re5	D5	327	327	1	2	1176	95	96	sem 	7
49	53			0	0	0	0	0	0	0		7
50	9	Re5	D5	327	327	1	2	1176	99	96	laf 	7.333333
51	9	Do5	C5	318	318	1	4	588	95	96		7.5
52	9	Mi5b1	E5b1	335	335	1	4	588	95	96	de	7.666667
53	9	Re5	D5	327	327	1	16	147	99	96	ðil  	7.708333
54	9	Do5	C5	318	318	1	16	147	99	96		7.75
55	9	Re5	D5	327	327	1	16	147	99	96		7.791667
56	9	Mi5b1	E5b1	335	335	1	16	147	99	96		7.833333
57	9	Re5	D5	327	327	1	8	294	99	96		7.916667
58	9	Do5	C5	318	318	1	8	294	95	96		8
59	9	Si4b1	B4b1	313	313	1	2	1176	95	96		8.333333
60	53			0	0	0	0	0	0	0		8.333333
61	9	Mi5b1	E5b1	335	335	1	4	588	95	96	Be	8.5
62	9	Re5	D5	327	327	1	4	588	95	96	li 	8.666667
63	9	Do5	C5	318	318	3	8	882	99	96	yâ	8.916667
64	9	Si4b1	B4b1	313	313	1	8	294	95	96		9
65	9	Si4b1	B4b1	313	313	1	4	588	99	96	rim 	9.166667
66	8	Do5	C5	318	318	0	0	0	99	96		9.166667
67	9	Si4b1	B4b1	313	313	1	8	294	99	96		9.25
68	9	La4#4	A4#4	309	309	1	8	294	95	96		9.333333
69	9	Sol4	G4	296	296	1	4	588	95	96	be	9.5
70	9	La4#4	A4#4	309	309	1	4	588	95	96	li 	9.666667
71	9	Si4b1	B4b1	313	313	1	2	1176	95	96	dost  	10
72	53			0	0	0	0	0	0	0		10
73	9			-1	-1	1	2	1176	100	0		10.33333
74	9	Mi5b1	E5b1	335	335	1	4	588	95	96	Be	10.5
75	9	Re5	D5	327	327	1	4	588	95	96	li 	10.66667
76	9	Do5	C5	318	318	3	8	882	99	96	mî	10.91667
77	9	Si4b1	B4b1	313	313	1	8	294	95	96		11
78	9	Si4b1	B4b1	313	313	1	4	588	99	96	rim 	11.16667
79	8	Do5	C5	318	318	0	0	0	99	96		11.16667
80	9	Si4b1	B4b1	313	313	1	8	294	99	96		11.25
81	9	La4#4	A4#4	309	309	1	8	294	95	96		11.33333
82	9	Sol4	G4	296	296	1	4	588	95	96	be	11.5
83	9	La4#4	A4#4	309	309	1	4	588	95	96	li 	11.66667
84	9	Si4b1	B4b1	313	313	1	2	1176	95	96	dost  	12
85	53			0	0	0	0	0	0	0		12
86	9			-1	-1	1	2	1176	100	0		12.33333
87	9	Re5	D5	327	327	1	8	294	99	96	Be	12.41667
88	9	Do5	C5	318	318	1	8	294	95	96		12.5
89	9	Si4b1	B4b1	313	313	1	8	294	99	96	li 	12.58333
90	9	Do5	C5	318	318	1	8	294	95	96		12.66667
91	9	Re5	D5	327	327	1	2	1176	95	96	öm	13
92	9	Re5	D5	327	327	1	2	1176	95	96	rüm 	13.33333
93	9	Re5	D5	327	327	1	8	294	99	96	be	13.41667
94	9	Do5	C5	318	318	1	8	294	95	96		13.5
95	9	Do5	C5	318	318	1	8	294	99	96	li 	13.58333
96	9	Si4b1	B4b1	313	313	1	8	294	95	96		13.66667
97	9	Mi5b1	E5b1	335	335	2	4	1176	100	96	dost  	14
98	9	Mi5b1	E5b1	335	335	1	4	588	99	96		14.16667
99	8	Fa5	F5	340	340	0	0	0	99	96		14.16667
100	9	Mi5b1	E5b1	335	335	1	8	294	99	96		14.25
101	9	Re5	D5	327	327	1	8	294	99	96		14.33333
102	9	Re5	D5	327	327	1	4	588	99	96		14.5
103	8	Mi5b1	E5b1	335	335	0	0	0	99	96		14.5
104	9	Re5	D5	327	327	1	8	294	99	96		14.58333
105	9	Do5	C5	318	318	1	8	294	99	96		14.66667
106	9	Do5	C5	318	318	1	4	588	99	96		14.83333
107	8	Re5	D5	327	327	0	0	0	99	96		14.83333
108	9	Do5	C5	318	318	1	8	294	99	96		14.91667
109	9	Si4b1	B4b1	313	313	1	8	294	99	96		15
110	9	Si4b1	B4b1	313	313	1	1	2352	95	96		15.66667
111	9			-1	-1	1	2	1176	100	0		16
112	53			0	0	0	0	0	0	0		16
113	9	Si4b1	B4b1	313	313	1	2	1176	95	96	(Ah) 	16.33333
114	9	Mi5b1	E5b1	335	335	1	4	588	95	96	tû	16.5
115	9	Re5	D5	327	327	1	4	588	95	96	tî 	16.66667
116	9	Do5	C5	318	318	3	8	882	99	96	i 	16.91667
117	9	Si4b1	B4b1	313	313	1	8	294	95	96		17
118	9	Si4b1	B4b1	313	313	1	4	588	99	96	mû	17.16667
119	8	Do5	C5	318	318	0	0	0	99	96		17.16667
120	9	Si4b1	B4b1	313	313	1	8	294	99	96		17.25
121	9	La4#4	A4#4	309	309	1	8	294	95	96		17.33333
122	9	Sol4	G4	296	296	1	4	588	95	96	ci	17.5
123	9	La4#4	A4#4	309	309	1	4	588	95	96	ze 	17.66667
124	9	Si4b1	B4b1	313	313	1	2	1176	95	96	gû	18
125	53			0	0	0	0	0	0	0		18
126	9			-1	-1	1	4	588	100	0		18.16667
127	53			0	0	0	0	0	0	0		18.16667
128	9	La4	A4	305	305	1	4	588	95	96	yem 	18.33333
129	9	Si4b2	B4b1	312	313	1	4	588	95	96	ne 	18.5
130	9	Do5	C5	318	318	1	4	588	95	96	de	18.66667
131	9	Re5	D5	327	327	1	2	1176	95	96	sem 	19
132	53			0	0	0	0	0	0	0		19
133	9	Re5	D5	327	327	1	2	1176	99	96	laf 	19.33333
134	9	Do5	C5	318	318	1	4	588	95	96		19.5
135	9	Mi5b1	E5b1	335	335	1	4	588	95	96	de	19.66667
136	9	Re5	D5	327	327	1	16	147	99	96	ðil  	19.70833
137	9	Do5	C5	318	318	1	16	147	99	96		19.75
138	9	Re5	D5	327	327	1	16	147	99	96		19.79167
139	9	Mi5b1	E5b1	335	335	1	16	147	99	96		19.83333
140	9	Re5	D5	327	327	1	8	294	99	96		19.91667
141	9	Do5	C5	318	318	1	8	294	95	96		20
142	9	Si4b1	B4b1	313	313	1	2	1176	95	96	(Ah) 	20.33333
143	9	Mi5b1	E5b1	335	335	1	4	588	95	96	tû	20.5
144	9	Re5	D5	327	327	1	4	588	95	96	tî 	20.66667
145	9	Do5	C5	318	318	3	8	882	99	96	i 	20.91667
146	9	Si4b1	B4b1	313	313	1	8	294	95	96		21
147	9	Si4b1	B4b1	313	313	1	4	588	99	96	mû	21.16667
148	8	Do5	C5	318	318	0	0	0	99	96		21.16667
149	9	Si4b1	B4b1	313	313	1	8	294	99	96		21.25
150	9	La4#4	A4#4	309	309	1	8	294	95	96		21.33333
151	9	Sol4	G4	296	296	1	4	588	95	96	ci	21.5
152	9	La4#4	A4#4	309	309	1	4	588	95	96	ze 	21.66667
153	9	Si4b1	B4b1	313	313	1	2	1176	95	96	gû	22
154	53			0	0	0	0	0	0	0		22
155	9			-1	-1	1	4	588	100	0		22.16667
156	53			0	0	0	0	0	0	0		22.16667
157	9	La4	A4	305	305	1	4	588	95	96	yem 	22.33333
158	9	Si4b2	B4b1	312	313	1	4	588	95	96	ne 	22.5
159	9	Do5	C5	318	318	1	4	588	95	96	de	22.66667
160	9	Re5	D5	327	327	1	2	1176	95	96	sem 	23
161	53			0	0	0	0	0	0	0		23
162	9	Re5	D5	327	327	1	2	1176	99	96	laf 	23.33333
163	9	Do5	C5	318	318	1	4	588	95	96		23.5
164	9	Mi5b1	E5b1	335	335	1	4	588	95	96	de	23.66667
165	9	Re5	D5	327	327	1	16	147	99	96	ðil  	23.70833
166	9	Do5	C5	318	318	1	16	147	99	96		23.75
167	9	Re5	D5	327	327	1	16	147	99	96		23.79167
168	9	Mi5b1	E5b1	335	335	1	16	147	99	96		23.83333
169	9	Re5	D5	327	327	1	8	294	99	96		23.91667
170	9	Do5	C5	318	318	1	8	294	95	96		24
171	9	Si4b1	B4b1	313	313	1	2	1176	95	96		24.33333
172	53			0	0	0	0	0	0	0		24.33333
173	9	Mi5b1	E5b1	335	335	1	4	588	95	96	Be	24.5
174	9	Re5	D5	327	327	1	4	588	95	96	li 	24.66667
175	9	Do5	C5	318	318	3	8	882	99	96	yâ	24.91667
176	9	Si4b1	B4b1	313	313	1	8	294	95	96		25
177	9	Si4b1	B4b1	313	313	1	4	588	99	96	rim 	25.16667
178	8	Do5	C5	318	318	0	0	0	99	96		25.16667
179	9	Si4b1	B4b1	313	313	1	8	294	99	96		25.25
180	9	La4#4	A4#4	309	309	1	8	294	95	96		25.33333
181	9	Sol4	G4	296	296	1	4	588	95	96	be	25.5
182	9	La4#4	A4#4	309	309	1	4	588	95	96	li 	25.66667
183	9	Si4b1	B4b1	313	313	1	2	1176	95	96	dost  	26
184	53			0	0	0	0	0	0	0		26
185	9			-1	-1	1	2	1176	100	0		26.33333
186	9	Mi5b1	E5b1	335	335	1	4	588	95	96	Be	26.5
187	9	Re5	D5	327	327	1	4	588	95	96	li 	26.66667
188	9	Do5	C5	318	318	3	8	882	99	96	mî	26.91667
189	9	Si4b1	B4b1	313	313	1	8	294	95	96		27
190	9	Si4b1	B4b1	313	313	1	4	588	99	96	rim 	27.16667
