Sira	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	MS	LNS	VelOn	Soz1
1	9	Re5	D5	327	327	3	16	682	95	96	
2	9	Do5	C5	318	318	1	16	227	95	96	
3	9	Si4b1	B4b1	313	313	1	8	455	95	96	
4	9	Do5	C5	318	318	1	8	455	95	96	
5	9	Si4b1	B4b1	313	313	1	4	909	95	96	
6	9	Do5	C5	318	318	1	4	909	95	96	
6.5	53										
7	9	Re5	D5	327	327	1	8	455	95	96	
8	9	Mi5b4	E5b4	332	332	1	16	227	95	96	
9	9	Fa5#4	F5#4	344	344	1	16	227	95	96	
10	9	Mi5b4	E5b4	332	332	1	16	227	95	96	
11	9	Re5	D5	327	327	1	16	227	95	96	
12	9	Do5	C5	318	318	1	8	455	95	96	
12.5	53										
13	9	Mi5b4	E5b4	332	332	1	16	227	95	96	
14	9	Fa5#4	F5#4	344	344	1	16	227	95	96	
15	9	Mi5b4	E5b4	332	332	1	16	227	95	96	
16	9	Re5	D5	327	327	1	16	227	95	96	
17	9	Mi5b4	E5b4	332	332	1	8	455	95	96	
18	9	Fa5#4	F5#4	344	344	1	16	227	95	96	
19	9	Sol5	G5	349	349	1	16	227	95	96	
20	9	Fa5#4	F5#4	344	344	1	16	227	95	96	
21	9	Mi5b4	E5b4	332	332	1	16	227	95	96	
22	9	Re5	D5	327	327	1	4	909	95	96	
23	9	Si4b1	B4b1	313	313	1	8	455	95	96	
24	9	Do5	C5	318	318	1	16	227	95	96	
25	9	Re5	D5	327	327	1	16	227	95	96	
26	9	Do5	C5	318	318	1	16	227	95	96	
27	9	Si4b1	B4b1	313	313	1	16	227	95	96	
28	9	Do5	C5	318	318	1	8	455	95	96	
29	9	Re5	D5	327	327	1	8	455	95	96	
30	9	Do5	C5	318	318	1	4	909	95	96	
31	9	Re5	D5	327	327	1	2	1818	95	96	
31.5	53										
32	9	Mi5	E5	336	336	1	12	303	99	96	
33	9	Re5	D5	327	327	1	12	303	99	96	
34	9	Mi5	E5	336	336	1	12	303	95	96	
35	9	Re5	D5	327	327	1	16	227	95	96	
36	9	Mi5	E5	336	336	1	16	227	95	96	
37	9	Fa5	F5	340	340	1	16	227	95	96	
38	9	Sol5	G5	349	349	1	16	227	95	96	
39	9	Mi5	E5	336	336	1	16	227	95	96	
40	9	Fa5	F5	340	340	1	16	227	95	96	
41	9	Re5	D5	327	327	1	16	227	95	96	
42	9	Mi5	E5	336	336	1	16	227	95	96	
43	9	Do5	C5	318	318	1	16	227	95	96	
44	9	Re5	D5	327	327	1	16	227	95	96	
45	9	Si4b1	B4b1	313	313	1	16	227	95	96	
46	9	Do5	C5	318	318	1	16	227	95	96	
47	9	La4	A4	305	305	1	16	227	95	96	
48	9	Si4b1	B4b1	313	313	1	16	227	95	96	
