Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Si4b5	B4b5	309	309	1	4	909	50	96	ARANAĞME 	0.1666667
2	9	Do5	C5	318	318	1	4	909	50	96	.	0.3333333
3	9	Re5	D5	327	327	1	4	909	50	96	.	0.5
4	9	Mi5b5	E5b5	331	331	3	32	341	95	96	.	0.5625
5	9	Re5	D5	327	327	1	32	114	95	96	.	0.5833333
6	9	Do5	C5	318	318	1	16	227	95	96	.	0.625
7	9	Mi5b5	E5b5	331	331	1	16	227	95	96	.	0.6666667
8	9	Re5	D5	327	327	1	4	909	95	96	.	0.8333333
9	53			0	0	0	0	0	0	0		0.8333333
10	1	Re5	D5	327	327	1	12	303	95	96	.	0.8888889
11	1	Mi5b5	E5b5	331	331	1	12	303	95	96	.	0.9444444
12	1	Fa5	F5	340	340	1	12	303	95	96	.	1
13	7	Sol5	G5	349	349	3	16	682	95	96	.	1.125
14	9	Fa5	F5	340	340	1	16	227	95	66	.	1.166667
15	7	Mi5b5	E5b5	331	331	3	16	682	95	114	.	1.291667
16	9	Re5	D5	327	327	1	16	227	95	96	.	1.333333
17	7	Do5	C5	318	318	3	16	682	95	96	.	1.458333
18	9	Si4b5	B4b5	309	309	1	16	227	95	96	.	1.5
19	9	Do5	C5	318	318	3	32	341	95	96	.	1.5625
20	9	Si4b5	B4b5	309	309	1	32	114	95	96	.	1.583333
21	9	Do5	C5	318	318	1	16	227	95	96	.	1.625
22	9	Re5	D5	327	327	1	16	227	95	96	.	1.666667
23	9	Mi5b5	E5b5	331	331	1	4	909	95	96	.	1.833333
24	53			0	0	0	0	0	0	0		1.833333
25	1	Si4b5	B4b5	309	309	1	12	303	95	96	.	1.888889
26	1	Do5	C5	318	318	1	12	303	95	96	.	1.944444
27	1	Re5	D5	327	327	1	12	303	95	66	.	2
28	7	Mi5b5	E5b5	331	331	3	16	682	95	108	.	2.125
29	9	Re5	D5	327	327	1	16	227	95	96	.	2.166667
30	7	Do5	C5	318	318	3	16	682	95	66	.	2.291667
31	9	Si4b5	B4b5	309	309	1	16	227	95	76	.	2.333333
32	7	La4b5	A4b5	300	300	3	16	682	95	87	.	2.458333
33	9	Sol4	G4	296	296	1	16	227	95	98	.	2.5
34	9	Sol4	G4	296	296	1	8	455	95	108	.	2.583333
35	9	La4b5	A4b5	300	300	1	24	152	95	96	.	2.611111
36	9	Sol4	G4	296	296	1	24	152	95	96	.	2.638889
37	9	La4b5	A4b5	300	300	1	24	152	95	96	.	2.666667
38	9	Fa4	F4	287	287	1	2	1818	95	96	.	3
39	53			0	0	0	0	0	0	0		3
40	12	Sol4	G4	296	296	1	8	455	95	96	.	3.083333
41	9	Sol4	G4	296	296	1	16	227	95	96	.	3.125
42	9	La4b5	A4b5	300	300	1	16	227	95	96	.	3.166667
43	7	Do5	C5	318	318	3	16	682	95	66	.	3.291667
44	9	Si4b5	B4b5	309	309	1	16	227	95	76	.	3.333333
45	9	La4b5	A4b5	300	300	3	16	682	95	87	.	3.458333
46	9	Sol4	G4	296	296	1	16	227	95	98	.	3.5
47	9	Fa4	F4	287	287	1	8	455	95	108	.	3.583333
48	9	La4b5	A4b5	300	300	1	16	227	95	96	.	3.625
49	10	Sol4	G4	296	296	1	16	227	95	96	.	3.666667
50	8	La4b5	A4b5	300	300	0	0	0	95	96	.	3.666667
51	9	Sol4	G4	296	296	1	4	909	95	96	.	3.833333
52	53			0	0	0	0	0	0	0		3.833333
53	1	Re5	D5	327	327	1	16	227	95	96	.	3.875
54	1	Do5	C5	318	318	1	16	227	95	96	.	3.916667
55	1	Si4b5	B4b5	309	309	1	16	227	95	96	.	3.958333
56	1	La4b5	A4b5	300	300	1	16	227	95	96	.	4
57	9	Si4b5	B4b5	309	309	1	4	909	50	96	ARANAĞME 	4.166667
58	9	Do5	C5	318	318	1	4	909	50	96	.	4.333333
59	9	Re5	D5	327	327	1	4	909	50	96	.	4.5
60	9	Mi5b5	E5b5	331	331	3	32	341	95	96	.	4.5625
61	9	Re5	D5	327	327	1	32	114	95	96	.	4.583333
62	9	Do5	C5	318	318	1	16	227	95	96	.	4.625
63	9	Mi5b5	E5b5	331	331	1	16	227	95	96	.	4.666667
64	9	Re5	D5	327	327	1	4	909	95	96	.	4.833333
65	53			0	0	0	0	0	0	0		4.833333
66	1	Re5	D5	327	327	1	12	303	95	96	.	4.888889
67	1	Mi5b5	E5b5	331	331	1	12	303	95	96	.	4.944445
68	1	Fa5	F5	340	340	1	12	303	95	96	.	5
69	7	Sol5	G5	349	349	3	16	682	95	96	.	5.125
70	9	Fa5	F5	340	340	1	16	227	95	66	.	5.166667
71	7	Mi5b5	E5b5	331	331	3	16	682	95	114	.	5.291667
72	9	Re5	D5	327	327	1	16	227	95	96	.	5.333333
73	7	Do5	C5	318	318	3	16	682	95	96	.	5.458333
74	9	Si4b5	B4b5	309	309	1	16	227	95	96	.	5.5
75	9	Do5	C5	318	318	3	32	341	95	96	.	5.5625
76	9	Si4b5	B4b5	309	309	1	32	114	95	96	.	5.583333
77	9	Do5	C5	318	318	1	16	227	95	96	.	5.625
78	9	Re5	D5	327	327	1	16	227	95	96	.	5.666667
79	9	Mi5b5	E5b5	331	331	1	4	909	95	96	.	5.833333
80	53			0	0	0	0	0	0	0		5.833333
81	1	Si4b5	B4b5	309	309	1	12	303	95	96	.	5.888889
82	1	Do5	C5	318	318	1	12	303	95	96	.	5.944445
83	1	Re5	D5	327	327	1	12	303	95	66	.	6
84	7	Mi5b5	E5b5	331	331	3	16	682	95	108	.	6.125
85	9	Re5	D5	327	327	1	16	227	95	96	.	6.166667
86	7	Do5	C5	318	318	3	16	682	95	66	.	6.291667
87	9	Si4b5	B4b5	309	309	1	16	227	95	76	.	6.333333
88	7	La4b5	A4b5	300	300	3	16	682	95	87	.	6.458333
89	9	Sol4	G4	296	296	1	16	227	95	98	.	6.5
90	9	Sol4	G4	296	296	1	8	455	95	108	.	6.583333
91	9	La4b5	A4b5	300	300	1	24	152	95	96	.	6.611111
92	9	Sol4	G4	296	296	1	24	152	95	96	.	6.638889
93	9	La4b5	A4b5	300	300	1	24	152	95	96	.	6.666667
94	9	Fa4	F4	287	287	1	2	1818	95	96	.	7
95	53			0	0	0	0	0	0	0		7
96	12	Sol4	G4	296	296	1	8	455	95	96	.	7.083333
97	9	Sol4	G4	296	296	1	16	227	95	96	.	7.125
98	9	La4b5	A4b5	300	300	1	16	227	95	96	.	7.166667
99	7	Do5	C5	318	318	3	16	682	95	66	.	7.291667
100	9	Si4b5	B4b5	309	309	1	16	227	95	76	.	7.333333
101	9	La4b5	A4b5	300	300	3	16	682	95	87	.	7.458333
102	9	Sol4	G4	296	296	1	16	227	95	98	.	7.5
103	9	Fa4	F4	287	287	1	8	455	95	108	.	7.583333
104	9	La4b5	A4b5	300	300	1	16	227	95	96	.	7.625
105	10	Sol4	G4	296	296	1	16	227	95	96	.	7.666667
106	8	La4b5	A4b5	300	300	0	0	0	95	96	.	7.666667
107	9	Sol4	G4	296	296	3	16	682	95	96	.	7.791667
108	1	La4b5	A4b5	300	300	1	32	114	95	96	.	7.8125
109	1	Si4b5	B4b5	309	309	1	32	114	95	96	.	7.833333
110	1	Do5	C5	318	318	1	32	114	95	96	.	7.854167
111	1	Re5	D5	327	327	1	32	114	95	66	.	7.875
112	1	Mi5b5	E5b5	331	331	1	32	114	95	71	.	7.895833
113	1	Fa5	F5	340	340	1	32	114	95	76	.	7.916667
114	9	Sol5	G5	349	349	1	8	455	95	82	.	8
115	53			0	0	0	0	0	0	87		8
116	9	Do5	C5	318	318	1	4	909	95	92	Her 	8.166667
117	8	Fa5	F5	340	340	0	0	0	95	98		8.166667
118	9	Sol5	G5	349	349	1	4	909	95	103	tel 	8.333333
119	7	Sol5	G5	349	349	1	8	455	99	108	sa	8.416667
120	9	Fa5	F5	340	340	1	16	227	99	96		8.458333
121	9	Mi5b2	E5b1	334	335	1	16	227	95	96		8.5
122	9	Fa5	F5	340	340	1	16	227	99	96	çı 	8.541667
123	9	Mi5b3	E5b4	333	332	1	16	227	99	96		8.583333
124	9	Mi5b3	E5b4	333	332	1	16	227	99	96		8.625
125	10	Re5	D5	327	327	1	16	227	95	96		8.666667
126	8	Mi5b3	E5b4	333	332	0	0	0	95	96		8.666667
127	9	Re5	D5	327	327	3	8	1364	95	66	bir 	8.916667
128	9			-1	-1	1	8	455	100	72		9
129	53			0	0	0	0	0	0	78		9
130	9	Re5	D5	327	327	1	8	455	99	84	ter 	9.083333
131	9	Mi5b5	E5b5	331	331	1	16	227	99	96		9.125
132	9	Re5	D5	327	327	1	16	227	99	96		9.166667
133	9	Do5	C5	318	318	1	4	909	95	96		9.333333
134	9	Re5	D5	327	327	3	16	682	99	96	du	9.458333
135	9	Mi5b3	E5b4	333	332	1	16	227	99	96		9.5
136	9	Fa5	F5	340	340	1	8	455	99	96	da	9.583333
137	9	Mi5b3	E5b4	333	332	1	16	227	99	96		9.625
138	11	Re5	D5	327	327	1	16	227	95	96		9.666667
139	9	Re5	D5	327	327	3	16	682	95	96	ğın 	9.791667
140	1	Re5	D5	327	327	1	16	227	95	96	SAZ	9.833333
141	1	Mi5b5	E5b5	331	331	1	16	227	95	96	.	9.875
142	1	Fa5	F5	340	340	1	16	227	95	96	.	9.916667
143	1	Sol5	G5	349	349	1	8	455	95	96	.	10
144	53			0	0	0	0	0	0	66		10
145	9	Fa5	F5	340	340	1	8	455	99	80	değ	10.08333
146	9	Sol5	G5	349	349	3	8	1364	95	94		10.33333
147	12	La5b5	A5b5	353	353	3	16	682	99	108	di	10.45833
148	9	Sol5	G5	349	349	1	16	227	95	96		10.5
149	9	Sol5	G5	349	349	1	8	455	99	96	ği 	10.58333
150	9	Fa5	F5	340	340	1	8	455	95	66		10.66667
151	9	Fa5	F5	340	340	1	16	227	99	84	yer	10.70833
152	9	Mi5b5	E5b5	331	331	1	16	227	99	66		10.75
153	9	Mi5b5	E5b5	331	331	1	16	227	99	108		10.79167
154	9	Re5	D5	327	327	1	16	227	99	66		10.83333
155	9	Mi5b5	E5b5	331	331	1	16	227	99	71		10.875
156	9	Re5	D5	327	327	1	16	227	99	76		10.91667
157	9	Mi5b5	E5b5	331	331	1	16	227	99	82		10.95833
158	9	Fa5	F5	340	340	1	16	227	95	87		11
159	9	Sol5	G5	349	349	3	8	1364	95	92	dir  	11.25
160	9			-1	-1	1	8	455	100	98		11.33333
161	53			0	0	0	0	0	0	103		11.33333
162	9	Sol5	G5	349	349	1	16	227	50	108	SAZ	11.375
163	9	Mi5b5	E5b5	331	331	1	16	227	50	96	.	11.41667
164	9	Do5	C5	318	318	1	16	227	50	96	.	11.45833
165	9	Mi5b5	E5b5	331	331	1	16	227	50	96	.	11.5
166	9	Re5	D5	327	327	1	16	227	50	96	.	11.54167
167	9	Si4b5	B4b5	309	309	1	16	227	50	96	.	11.58333
168	9	Do5	C5	318	318	1	16	227	50	96	.	11.625
169	9	La4b5	A4b5	300	300	1	16	227	50	96	.	11.66667
170	9	Sol4	G4	296	296	3	16	682	95	96	.	11.79167
171	1	La4b5	A4b5	300	300	1	32	114	95	96	.	11.8125
172	1	Si4b5	B4b5	309	309	1	32	114	95	96	.	11.83333
173	1	Do5	C5	318	318	1	32	114	95	96	.	11.85417
174	1	Re5	D5	327	327	1	32	114	95	66	.	11.875
175	1	Mi5b5	E5b5	331	331	1	32	114	95	71	.	11.89583
176	1	Fa5	F5	340	340	1	32	114	95	76	.	11.91667
177	9	Sol5	G5	349	349	1	8	455	95	82	.	12
178	53			0	0	0	0	0	0	87		12
179	9	Do5	C5	318	318	1	4	909	95	92	Her 	12.16667
180	8	Fa5	F5	340	340	0	0	0	95	98		12.16667
