Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	54			0	0	0	0	0	0	0	ussak@re5	0
2	9	Sol5	G5	349	349	1	8	385	95	96	ARANAÐME	0.1666667
3	9	Fa5	F5	340	340	1	8	385	95	96	.	0.3333333
4	9	Sol5	G5	349	349	1	8	385	95	96	.	0.5
5	9	La5	A5	358	358	1	8	385	95	96	.	0.6666667
6	9	Fa5	F5	340	340	3	16	577	95	96	.	0.9166667
7	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	1
8	9	Re5	D5	327	327	3	8	1154	95	96	.	1.5
9	53			0	0	0	0	0	0	0		1.5
10	9	Re5	D5	327	327	1	8	385	95	96	.	1.666667
11	9	Mi5b5	E5b5	331	331	1	8	385	95	96	.	1.833333
12	9	Mi5	E5	336	336	1	8	385	95	96	.	2
13	9	Fa5	F5	340	340	1	8	385	95	96	.	2.166667
14	9	Mi5b2	E5b1	334	335	1	8	385	95	96	.	2.333333
15	9	Fa5	F5	340	340	1	8	385	95	96	.	2.5
16	9	Sol5	G5	349	349	1	8	385	95	96	.	2.666667
17	9	Mi5b5	E5b5	331	331	3	16	577	95	96	.	2.916667
18	9	Re5	D5	327	327	1	16	192	95	96	.	3
19	9	Do5	C5	318	318	1	2	1539	95	96	.	3.666667
20	55			0	0	0	0	0	0	0		3.666667
21	9			-1	-1	1	8	385	100	0	.	3.833333
22	53			0	0	0	0	0	0	0		3.833333
23	9	Si4b5	B4b5	309	309	1	8	385	95	96	.	4
24	9	Re5	D5	327	327	1	4	769	95	96	.	4.333333
25	9	Si4b5	B4b5	309	309	1	8	385	95	96	.	4.5
26	9	La4b5	A4b5	300	300	3	16	577	95	96	.	4.75
27	9	Sol4	G4	296	296	1	16	192	95	96	.	4.833333
28	9	Fa4	F4	287	287	1	8	385	95	96	.	5
29	53			0	0	0	0	0	0	0		5
30	9	Sol4	G4	296	296	1	8	385	95	96	.	5.166667
31	9	La4b5	A4b5	300	300	1	8	385	95	96	.	5.333333
32	9	Si4b5	B4b5	309	309	1	8	385	95	96	.	5.5
33	9	Do5	C5	318	318	1	8	385	95	96	.	5.666667
34	9	Re5	D5	327	327	1	8	385	95	96	.	5.833333
35	9	Mi5b5	E5b5	331	331	1	8	385	95	96	.	6
36	53			0	0	0	0	0	0	0		6
37	9	Re5	D5	327	327	1	8	385	95	96	.	6.166667
38	9	Do5	C5	318	318	1	8	385	95	96	.	6.333333
39	9	Si4b5	B4b5	309	309	1	8	385	95	96	.	6.5
40	9	Si4b5	B4b5	309	309	1	8	385	95	96	.	6.666667
41	9	La4b5	A4b5	300	300	1	8	385	95	96	.	6.833333
42	8	Si4b5	B4b5	309	309	0	0	0	95	96	.	6.833333
