Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol5	G5	349	349	1	8	250	95	96	ARANAĞME	0.1
2	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.	0.2
3	9	Sol5	G5	349	349	1	8	250	95	96	.	0.3
4	9	La5	A5	358	358	1	4	500	95	96	.	0.5
5	9	Sol5	G5	349	349	1	8	250	95	96	.	0.6
6	9	Fa5#2	F5#1	342	341	1	8	250	95	96	.	0.7
7	9	Mi5	E5	336	336	1	4	500	95	96	.	0.9
8	9	Re5	D5	327	327	1	8	250	95	96	.	1
9	9	Re5	D5	327	327	1	4	500	95	96	.	1.2
10	9	Fa5	F5	340	340	1	8	250	95	96	.	1.3
11	9	Mi5	E5	336	336	1	8	250	95	96	.	1.4
12	9	Re5	D5	327	327	1	8	250	95	96	.	1.5
13	9	Do5	C5	318	318	1	8	250	95	96	.	1.6
14	9	Si4b2	B4b1	312	313	1	8	250	95	96	.	1.7
15	9	La4	A4	305	305	3	8	750	95	96	.	2
16	53			0	0	0	0	0	0	0		2
17	9	Sol5	G5	349	349	1	8	250	95	96	.	2.1
18	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.	2.2
19	9	Sol5	G5	349	349	1	8	250	95	96	.	2.3
20	9	La5	A5	358	358	1	4	500	95	96	.	2.5
21	9	Sol5	G5	349	349	1	8	250	95	96	.	2.6
22	9	Fa5#2	F5#1	342	341	1	8	250	95	96	.	2.7
23	9	Mi5	E5	336	336	2	8	500	95	96	.	2.9
24	9	Re5	D5	327	327	1	8	250	95	96	.	3
25	9	Re5	D5	327	327	1	4	500	95	96	.	3.2
26	9	Sol5	G5	349	349	1	8	250	95	96	.	3.3
27	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.	3.4
28	9	Mi5	E5	336	336	1	8	250	95	96	.	3.5
29	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.	3.6
30	9	Sol5	G5	349	349	1	8	250	95	96	.	3.7
31	9	La5	A5	358	358	3	8	750	95	96	.	4
32	53			0	0	0	0	0	0	0		4
33	9	La5	A5	358	358	1	4	500	95	96	.	4.2
34	9	Do6	C6	371	371	1	8	250	95	96	.	4.3
35	9	Si5b2	B5b1	365	366	1	8	250	95	96	.	4.4
36	9	La5	A5	358	358	1	8	250	95	96	.	4.5
37	9	Sol5	G5	349	349	1	8	250	95	96	.	4.6
38	9	Fa5#3	F5#4	343	344	1	8	250	95	96	.	4.7
39	9	Mi5	E5	336	336	1	4	500	95	96	.	4.9
40	9	Re5	D5	327	327	1	8	250	95	96	.	5
41	9	Re5	D5	327	327	1	8	250	95	96	.	5.1
42	9	Do5	C5	318	318	1	8	250	95	96	.	5.2
43	9	Re5	D5	327	327	1	8	250	95	96	.	5.3
44	9	Mi5	E5	336	336	1	8	250	95	96	.	5.4
45	9	Re5	D5	327	327	1	8	250	95	96	.	5.5
46	9	Do5	C5	318	318	1	8	250	95	96	.	5.6
47	9	Re5	D5	327	327	1	8	250	95	96	.	5.7
48	9	Do5	C5	318	318	1	4	500	95	96	.	5.9
49	9	Si4b2	B4b1	312	313	1	8	250	95	96	.	6
50	53			0	0	0	0	0	0	0		6
51	9	La4	A4	305	305	1	8	250	95	96	.	6.1
52	9	Sol4	G4	296	296	1	8	250	95	96	.	6.2
53	9	La4	A4	305	305	1	8	250	95	96	.	6.3
54	9	Si4b2	B4b1	312	313	1	8	250	95	96	.	6.4
55	9	Do5	C5	318	318	1	8	250	95	96	.	6.5
56	9	Re5	D5	327	327	1	8	250	95	96	.	6.6
57	9	Mi5	E5	336	336	1	8	250	95	96	.	6.7
58	9	Do5	C5	318	318	1	4	500	95	96	.	6.9
59	9	Si4b2	B4b1	312	313	1	8	250	95	96	.	7
60	9	La4	A4	305	305	1	8	250	95	96	.	7.1
61	9	Si4b2	B4b1	312	313	1	8	250	95	96	.	7.2
