Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol5	G5	349	349	1	16	278	99	96	Kör	0.1
2	9	Sol5	G5	349	349	1	32	139	99	96		0.15
3	9	Fa5	F5	340	340	1	32	139	99	96		0.2
4	9	Sol5	G5	349	349	1	16	278	99	96		0.3
5	9	Mi5b5	E5b5	331	331	1	16	278	95	90		0.4
6	9	Re5	D5	327	327	3	8	1667	95	96	fez	1
7	9	Re5	D5	327	327	1	8	556	95	96	de	1.2
8	9	Re5	D5	327	327	1	8	556	95	96	ki 	1.4
9	9	Re5	D5	327	327	3	8	1667	95	96	dal	2
10	53			0	0	0	0	0	0	0		2
11	9	Si4b5	B4b5	309	309	1	16	278	99	96	gın 	2.1
12	9	Do5	C5	318	318	1	16	278	99	96		2.2
13	9	Re5	D5	327	327	1	16	278	99	96		2.3
14	9	Mi5b5	E5b5	331	331	1	16	278	99	96		2.4
15	9	Sol5	G5	349	349	1	16	278	99	96		2.5
16	9	Fa5	F5	340	340	1	16	278	99	96		2.6
17	9	Mi5b5	E5b5	331	331	1	16	278	99	96		2.7
18	9	Re5	D5	327	327	1	16	278	99	96		2.8
19	9	Do5	C5	318	318	1	16	278	99	96		2.9
20	9	Si4b5	B4b5	309	309	1	16	278	95	96		3
21	9	Si4b5	B4b5	309	309	1	16	278	99	96	su	3.1
22	9	La4	A4	305	305	1	16	278	95	96		3.2
23	9	La4	A4	305	305	1	32	139	99	96	ya 	3.25
24	9	Sol4	G4	296	296	1	32	139	99	96		3.3
25	9	Sol4	G4	296	296	1	32	139	99	96		3.35
26	9	Fa4#4	F4#4	291	291	1	32	139	95	96		3.4
27	9	Sol4	G4	296	296	3	8	1667	95	96	bir 	4
28	53			0	0	0	0	0	0	0		4
29	9	Re5	D5	327	327	5	8	2778	99	96	bak 	5
30	9	Re5	D5	327	327	1	16	278	99	96		5.1
31	9	Mi5b5	E5b5	331	331	1	16	278	99	96		5.2
32	9	Re5	D5	327	327	1	16	278	99	96		5.3
33	9	Fa5	F5	340	340	1	16	278	99	96		5.4
34	9	Mi5b5	E5b5	331	331	3	32	417	99	96		5.55
35	9	Re5	D5	327	327	1	32	139	99	96		5.6
36	9	Do5	C5	318	318	1	16	278	99	96		5.7
37	9	Si4	B4	314	314	1	16	278	99	96		5.8
38	9	Do5	C5	318	318	1	8	556	95	96		6
39	53			0	0	0	0	0	0	0		6
40	9	Re5	D5	327	327	1	8	556	95	96	gö	6.2
41	9	Mi5b5	E5b5	331	331	1	16	278	99	96	re	6.3
42	9	Fa5	F5	340	340	1	16	278	95	96		6.4
43	9	Sol5	G5	349	349	1	16	278	99	96	cek	6.5
44	9	La5	A5	358	358	1	16	278	99	96		6.6
45	9	Fa5	F5	340	340	1	16	278	99	96		6.7
46	9	Sol5	G5	349	349	1	16	278	99	96		6.8
47	9	Fa5	F5	340	340	1	24	185	99	96		6.866667
48	9	Mi5b5	E5b5	331	331	1	24	185	99	96		6.933333
49	9	Re5	D5	327	327	1	24	185	95	90		7
50	9	Re5	D5	327	327	1	4	1111	95	96	sin  	7.4
51	53			0	0	0	0	0	0	0		7.4
52	9	Re5	D5	327	327	1	32	139	95	96	SAZ	7.45
53	9	Mi5b5	E5b5	331	331	1	32	139	95	96	.	7.5
54	9	Fa5	F5	340	340	1	32	139	95	96	.	7.55
55	9	Mi5b5	E5b5	331	331	1	32	139	95	96	.	7.6
56	9	Re5	D5	327	327	1	32	139	95	96	.	7.65
57	9	Do5	C5	318	318	1	32	139	95	96	.	7.7
58	9	Si4b5	B4b5	309	309	1	32	139	95	96	.	7.75
59	9	La4	A4	305	305	1	32	139	95	96	.	7.8
60	9	Sol4	G4	296	296	1	8	556	95	96	.	8
61	53			0	0	0	0	0	0	0		8
62	9	Sol5	G5	349	349	1	16	278	99	96	Kör	8.1
63	9	Sol5	G5	349	349	1	32	139	99	96		8.15
64	9	Fa5	F5	340	340	1	32	139	99	96		8.2
65	9	Sol5	G5	349	349	1	16	278	99	96		8.3
66	9	Mi5b5	E5b5	331	331	1	16	278	95	90		8.4
67	9	Re5	D5	327	327	3	8	1667	95	96	fez	9
68	9	Re5	D5	327	327	1	8	556	95	96	de	9.2
69	9	Re5	D5	327	327	1	8	556	95	96	ki 	9.4
70	9	Re5	D5	327	327	3	8	1667	95	96	dal	10
