Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Do5	C5	318	318	1	4	588	95	96	Ey 	0.1666667
2	9	Do5	C5	318	318	1	4	588	95	96	bâd_	0.3333333
3	9	Do5	C5	318	318	1	4	588	95	96	ı 	0.5
4	9	Do5	C5	318	318	1	4	588	95	96	sa	0.6666667
5	9	Do5	C5	318	318	1	2	1176	95	96	bâ 	1
6	9	Sol4	G4	296	296	1	2	1176	95	96	yâr 	1.333333
7	9	La4	A4	305	305	1	4	588	95	96	i	1.5
8	9	Si4b2	B4b1	312	313	1	4	588	95	96	le 	1.666667
9	9	Do5	C5	318	318	1	2	1176	95	96	vus	2
10	9	Do5	C5	318	318	1	4	588	99	96	lat 	2.166667
11	9	Re5b3	D5b4	324	323	1	4	588	95	96		2.333333
12	9	Re5b3	D5b4	324	323	1	4	588	95	96	ne 	2.5
13	9	Re5b3	D5b4	324	323	1	8	294	99	96	za	2.583333
14	9	Do5	C5	318	318	1	8	294	95	96		2.666667
15	9	Do5	C5	318	318	1	2	1176	95	96	man	3
16	9	Si4b2	B4b1	312	313	1	4	588	99	96	dır  	3.166667
17	9	Do5	C5	318	318	1	4	588	99	96		3.333333
18	9	Si4b2	B4b1	312	313	1	4	588	99	96		3.5
19	9	La4	A4	305	305	3	4	1765	95	96		4
20	53			0	0	0	0	0	0	0		4
21	9	La4	A4	305	305	3	8	882	99	96	vus	4.25
22	9	Si4b2	B4b1	312	313	1	8	294	95	96		4.333333
23	9	Do5	C5	318	318	1	1	2352	99	96	lat 	5
24	9	Re5b3	D5b4	324	323	1	4	588	99	96		5.166667
25	9	Mi5	E5	336	336	1	4	588	99	96		5.333333
26	9	Mi5	E5	336	336	1	8	294	99	96		5.416667
27	9	Fa5	F5	340	340	1	8	294	99	96		5.5
28	9	Mi5	E5	336	336	1	8	294	99	96		5.583333
29	9	Re5b3	D5b4	324	323	1	8	294	99	96		5.666667
30	9	Re5b3	D5b4	324	323	1	4	588	99	96		5.833333
31	9	Do5	C5	318	318	1	4	588	95	96		6
32	9	Do5	C5	318	318	1	4	588	95	96	ne 	6.166667
33	9	Re5b3	D5b4	324	323	1	4	588	95	96	za	6.333333
34	9	Do5	C5	318	318	1	8	294	99	96	man	6.416667
35	9	Si4b2	B4b1	312	313	1	8	294	99	96		6.5
36	9	La4	A4	305	305	1	2	1176	99	96		6.833333
37	9	Si4b2	B4b1	312	313	1	8	294	99	96		6.916667
38	9	Do5	C5	318	318	1	8	294	95	96		7
39	9	Si4b2	B4b1	312	313	1	4	588	99	96	dır  	7.166667
40	9	Do5	C5	318	318	1	1	2352	95	96		7.833333
41	9			-1	-1	1	4	588	100	0		8
42	53			0	0	0	0	0	0	0		8
43	9	Do5	C5	318	318	1	4	588	95	96	Bir 	8.166667
44	9	Fa5	F5	340	340	1	4	588	95	96	ker	8.333333
45	9	Fa5	F5	340	340	1	4	588	95	96	re 	8.5
