Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	si4b1	B4b1	313	313	3	16	682	95	96	ARANAĞME 	0.125
2	9	do5	C5	318	318	1	16	227	95	90	.	0.1666667
3	9	re5	D5	327	327	1	8	455	95	96	.	0.25
4	9	Mi5b3	E5b4	333	332	1	8	455	95	96	.	0.3333333
5	9	Fa5#3	F5#4	343	344	1	16	227	95	96	.	0.375
6	9	sol5	G5	349	349	1	32	114	95	90	.	0.3958333
7	9	la5	A5	358	358	1	32	114	95	84	.	0.4166667
8	9	sol5	G5	349	349	1	16	227	95	90	.	0.4583333
9	9	Fa5#3	F5#4	343	344	1	16	227	95	96	.	0.5
10	9	Fa5#3	F5#4	343	344	1	16	227	95	90	.	0.5416667
11	9	Mi5b3	E5b4	333	332	1	16	227	95	96	.	0.5833333
12	9	Mi5b3	E5b4	333	332	1	16	227	95	90	.	0.625
13	9	re5	D5	327	327	1	16	227	95	96	.	0.6666667
14	9	re5	D5	327	327	1	8	455	95	96	.	0.75
15	9	re5	D5	327	327	1	16	227	95	96	.	0.7916667
16	9	Mi5b3	E5b4	333	332	1	16	227	95	90	.	0.8333333
17	9	re5	D5	327	327	1	16	227	95	96	.	0.875
18	9	Mi5b3	E5b4	333	332	1	16	227	95	90	.	0.9166667
19	9	re5	D5	327	327	1	16	227	95	96	.	0.9583333
20	9	do5	C5	318	318	1	16	227	95	90	.	1
21	9	re5	D5	327	327	1	16	227	95	96	.	1.041667
22	9	Mi5b3	E5b4	333	332	1	16	227	95	90	.	1.083333
23	9	Fa5#3	F5#4	343	344	1	16	227	95	96	.	1.125
24	9	sol5	G5	349	349	1	16	227	95	90	.	1.166667
25	9	la5	A5	358	358	1	8	455	95	96	.	1.25
26	9	sol5	G5	349	349	1	16	227	95	96	.	1.291667
27	9	Fa5#3	F5#4	343	344	1	16	227	95	90	.	1.333333
28	9	Fa5#3	F5#4	343	344	3	16	682	95	96	.	1.458333
29	9	Mi5b3	E5b4	333	332	1	16	227	95	90	.	1.5
30	9	Fa5#3	F5#4	343	344	1	16	227	95	96	.	1.541667
31	9	Mi5b3	E5b4	333	332	1	16	227	95	90	.	1.583333
32	9	Mi5b3	E5b4	333	332	1	16	227	95	96	.	1.625
