Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La4	A4	305	305	1	16	192	95	96	ARANAĞME	2.777778E-02
2	9	La4	A4	305	305	1	8	385	95	96	.	8.333334E-02
3	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	0.1111111
4	9	Do5	C5	318	318	1	8	385	95	96	.	0.1666667
5	9	Re5	D5	327	327	1	8	385	95	96	.	0.2222222
6	9	Mi5	E5	336	336	1	8	385	95	96	.	0.2777778
7	9	Fa5	F5	340	340	1	16	192	95	96	.	0.3055556
8	9	Sol5	G5	349	349	1	16	192	95	96	.	0.3333333
9	9	Fa5	F5	340	340	1	16	192	95	96	.	0.3611111
10	9	Mi5	E5	336	336	1	16	192	95	96	.	0.3888889
11	9	Re5	D5	327	327	1	8	385	95	96	.	0.4444444
12	7	Mi5	E5	336	336	3	16	577	95	96	.	0.5277778
13	9	Re5	D5	327	327	1	16	192	95	96	.	0.5555556
14	9	Do5	C5	318	318	1	8	385	95	96	.	0.6111111
15	9	Mi5	E5	336	336	1	8	385	95	96	.	0.6666667
16	9	Re5	D5	327	327	1	4	769	95	96	.	0.7777778
17	1	Sol4	G4	296	296	1	16	192	95	96	.	0.8055556
18	1	La4	A4	305	305	1	16	192	95	96	.	0.8333333
19	1	Si4b2	B4b1	312	313	1	16	192	95	96	.	0.8611111
20	1	Do5	C5	318	318	1	16	192	95	96	.	0.8888889
21	1	Re5	D5	327	327	1	4	769	95	96	.	1
22	53			0	0	0	0	0	0	0		1
23	9	Mi5	E5	336	336	1	8	385	95	96	.	1.055556
24	9	Fa5	F5	340	340	1	8	385	95	96	.	1.111111
25	9	Mi5	E5	336	336	1	8	385	95	96	.	1.166667
26	9	Fa5	F5	340	340	1	8	385	95	96	.	1.222222
27	9	La5	A5	358	358	1	8	385	95	96	.	1.277778
28	9	Sol5	G5	349	349	1	8	385	95	96	.	1.333333
29	9	Fa5	F5	340	340	1	8	385	95	96	.	1.388889
30	9	Mi5	E5	336	336	1	8	385	95	96	.	1.444444
31	12	Re5	D5	327	327	3	16	577	95	96	.	1.527778
32	9	Do5	C5	318	318	1	16	192	95	96	.	1.555556
33	9	Si4b2	B4b1	312	313	1	8	385	95	96	.	1.611111
34	9	Re5	D5	327	327	1	8	385	95	96	.	1.666667
35	9	Do5	C5	318	318	1	8	385	95	96	.	1.722222
36	9	Re5	D5	327	327	1	8	385	95	96	.	1.777778
37	9	Do5	C5	318	318	1	4	769	95	96	.	1.888889
38	9	Si4b2	B4b1	312	313	1	4	769	95	96	.	2
39	53			0	0	0	0	0	0	0		2
40	9	Sol4	G4	296	296	1	8	385	95	96	.	2.055556
41	9	La4	A4	305	305	1	4	769	95	96	.	2.166667
42	9	La5	A5	358	358	1	8	385	95	96	.	2.222222
43	9	La5	A5	358	358	3	16	577	95	96	.	2.305556
44	9	Sol5	G5	349	349	1	16	192	95	96	.	2.333333
45	9	Sol5	G5	349	349	3	16	577	95	96	.	2.416667
46	9	Fa5#2	F5#1	342	341	1	16	192	95	96	.	2.444444
47	9	Fa5	F5	340	340	3	16	577	95	96	.	2.527778
48	9	Mi5	E5	336	336	1	16	192	95	96	.	2.555556
49	9	Mi5	E5	336	336	3	16	577	95	96	.	2.638889
50	9	Re5	D5	327	327	1	16	192	95	96	.	2.666667
51	9	Re5	D5	327	327	3	16	577	95	96	.	2.75
52	9	Do5	C5	318	318	1	16	192	95	96	.	2.777778
53	9	Si4b2	B4b1	312	313	1	8	385	95	96	.	2.833333
54	9	La4	A4	305	305	1	8	385	95	96	.	2.888889
55	9	Sol4	G4	296	296	1	4	769	95	96	.	3
56	53			0	0	0	0	0	0	0		3
57	9	La4	A4	305	305	1	16	192	95	96	.	3.027778
58	9	La4	A4	305	305	1	8	385	95	96	.	3.083333
59	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	3.111111
60	9	Do5	C5	318	318	1	8	385	95	96	.	3.166667
61	9	Re5	D5	327	327	1	8	385	95	96	.	3.222222
62	9	Mi5	E5	336	336	1	8	385	95	96	.	3.277778
63	9	Fa5	F5	340	340	1	16	192	95	96	.	3.305556
64	9	Sol5	G5	349	349	1	16	192	95	96	.	3.333333
65	9	Fa5	F5	340	340	1	16	192	95	96	.	3.361111
66	9	Mi5	E5	336	336	1	16	192	95	96	.	3.388889
67	9	Re5	D5	327	327	1	8	385	95	96	.	3.444444
68	7	Do5	C5	318	318	3	16	577	95	96	.	3.527778
69	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	3.555556
70	9	Si4b2	B4b1	312	313	1	8	385	95	96	.	3.611111
71	9	Si4b2	B4b1	312	313	1	16	192	95	96	.	3.638889
72	9	La4	A4	305	305	1	16	192	95	96	.	3.666667
73	9	La4	A4	305	305	3	8	1154	95	96	.	3.833333
74	53			0	0	0	0	0	0	0		3.833333
75	9	Mi5	E5	336	336	1	16	192	95	96	.	3.861111
76	9	Fa5	F5	340	340	1	16	192	95	96	.	3.888889
77	9	Mi5	E5	336	336	1	16	192	95	96	.	3.916667
78	9	Re5	D5	327	327	1	16	192	95	96	.	3.944444
79	9	Do5	C5	318	318	1	16	192	95	96	.	3.972222
80	9	Mi5	E5	336	336	1	16	192	95	96	.	4
