Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	8	250	100	0		0.1666667
2	9	Sol4	G4	296	296	1	16	125	95	96	ARANAĞME 	0.25
3	9	Fa4#4	F4#4	291	291	1	16	125	95	96	.	0.3333333
4	9	Sol4	G4	296	296	1	8	250	95	96	.	0.5
5	9	Re4	D4	274	274	1	8	250	95	96	.	0.6666667
6	9	Mi4	E4	283	283	1	8	250	95	96	.	0.8333333
7	9	Fa4#4	F4#4	291	291	1	8	250	95	96	.	1
8	9	Sol4	G4	296	296	3	8	750	95	96	.	1.5
9	9	La4	A4	305	305	1	8	250	95	96	.	1.666667
10	9	Si4b1	B4b1	313	313	1	8	250	95	96	.	1.833333
11	9	Sol4	G4	296	296	1	8	250	95	96	.	2
12	9			-1	-1	1	8	250	100	0	.	2.166667
13	9	La4	A4	305	305	1	8	250	95	96	.	2.333333
14	9	Si4b1	B4b1	313	313	1	8	250	95	96	.	2.5
15	9	La4	A4	305	305	1	8	250	95	96	.	2.666667
16	9	Sol4	G4	296	296	1	8	250	95	96	.	2.833333
17	9	Fa4#4	F4#4	291	291	1	8	250	95	96	.	3
18	9	Sol4	G4	296	296	1	2	1000	95	96	.	3.666667
19	9			-1	-1	1	4	500	100	0	.	4
20	53			0	0	0	0	0	0	0		4
21	9			-1	-1	1	8	250	100	0	.	4.166667
22	9	Re5	D5	327	327	1	16	125	95	96	.	4.25
23	9	Do5#4	C5#4	322	322	1	16	125	95	96	.	4.333333
24	9	Re5	D5	327	327	1	8	250	95	96	.	4.5
25	9	Si4b1	B4b1	313	313	1	8	250	95	96	.	4.666667
26	9	Do5	C5	318	318	1	8	250	95	96	.	4.833333
27	9	Re5	D5	327	327	1	8	250	95	96	.	5
28	9	Mi5	E5	336	336	3	8	750	95	96	.	5.5
29	9	Sol5	G5	349	349	1	8	250	95	96	.	5.666667
30	9	Fa5#4	F5#4	344	344	1	8	250	95	96	.	5.833333
31	9	Mi5	E5	336	336	1	8	250	95	96	.	6
32	9	Re5	D5	327	327	3	8	750	95	96	.	6.5
33	9	Si4b1	B4b1	313	313	1	8	250	95	96	.	6.666667
34	9	Do5	C5	318	318	1	8	250	95	96	.	6.833333
35	9	La4	A4	305	305	1	8	250	95	96	.	7
36	9	Si4b1	B4b1	313	313	1	2	1000	95	96	.	7.666667
37	9			-1	-1	1	4	500	100	0	.	8
38	53			0	0	0	0	0	0	0		8
39	9	Sol5	G5	349	349	3	8	750	95	96	.	8.5
40	9	Fa5#4	F5#4	344	344	1	8	250	95	96	.	8.666667
41	9	Sol5	G5	349	349	1	8	250	95	96	.	8.833333
42	9	Mi5	E5	336	336	1	8	250	95	96	.	9
43	9	Re5	D5	327	327	3	8	750	95	96	.	9.5
44	9	Fa5	F5	340	340	1	8	250	95	96	.	9.666667
45	9	Mi5	E5	336	336	1	8	250	95	96	.	9.833333
46	9	Fa5	F5	340	340	1	8	250	95	96	.	10
47	9	Do5	C5	318	318	1	8	250	95	96	.	10.16667
48	9	Si4b1	B4b1	313	313	1	8	250	95	96	.	10.33333
49	9	Mi5	E5	336	336	1	8	250	95	96	.	10.5
50	9	Re5	D5	327	327	1	8	250	95	96	.	10.66667
51	9	Do5	C5	318	318	1	8	250	95	96	.	10.83333
52	9	Si4b1	B4b1	313	313	1	8	250	95	96	.	11
53	9	La4	A4	305	305	1	2	1000	95	96	.	11.66667
54	9			-1	-1	1	4	500	100	0	.	12
55	53			0	0	0	0	0	0	0		12
56	9			-1	-1	1	8	250	100	0	.	12.16667
57	9	Re4	D4	274	274	1	8	250	95	96	.	12.33333
58	9	Mi4	E4	283	283	1	8	250	95	96	.	12.5
59	9	Fa4#4	F4#4	291	291	1	8	250	95	96	.	12.66667
60	9	Sol4	G4	296	296	1	8	250	95	96	.	12.83333
61	9	La4	A4	305	305	1	8	250	95	96	.	13
62	9	Si4b1	B4b1	313	313	3	8	750	95	96	.	13.5
63	9	La4	A4	305	305	1	8	250	95	96	.	13.66667
64	9	Sol4	G4	296	296	1	4	500	95	96	.	14
65	9	La4	A4	305	305	1	4	500	95	96	.	14.33333
66	9	Si4b5	B4b5	309	309	1	8	250	95	96	.	14.5
67	9	La4	A4	305	305	1	8	250	95	96	.	14.66667
68	9	Sol4	G4	296	296	1	8	250	95	96	.	14.83333
69	9	Fa4#4	F4#4	291	291	1	8	250	95	96	.	15
70	9	Sol4	G4	296	296	1	2	1000	95	96	.	15.66667
71	9			-1	-1	1	4	500	100	0	.	16
72	53			0	0	0	0	0	0	0		16
73	9	Re4	D4	274	274	1	2	1000	99	96	Sev	16.66667
74	9	Sol4	G4	296	296	1	4	500	95	96		17
75	9	Sol4	G4	296	296	3	4	1500	95	96	mek 	18
76	9	La4	A4	305	305	1	4	500	99	96	se	18.33333
77	9	Si4b1	B4b1	313	313	1	4	500	99	96		18.66667
78	9	Do5	C5	318	318	1	4	500	95	96		19
79	9	Re5	D5	327	327	1	2	1000	99	96	ni 	19.66667
