Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol5	G5	349	349	1	8	556	95	96	ARANAĞME	0.2
2	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	0.4
3	9	Sol5	G5	349	349	1	8	556	95	96	.	0.6
4	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	0.8
5	9	Mi5b3	E5b4	333	332	1	8	556	95	96	.	1
6	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	1.2
7	9	Mi5b3	E5b4	333	332	1	8	556	95	96	.	1.4
8	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	1.6
9	9	Mi5b3	E5b4	333	332	1	8	556	95	96	.	1.8
10	9	Re5	D5	327	327	1	8	556	95	96	.	2
11	53			0	0	0	0	0	0	0		2
12	9	Re5	D5	327	327	1	16	278	95	96	.	2.1
13	9	Do5	C5	318	318	1	16	278	95	96	.	2.2
14	9	Si4b1	B4b1	313	313	1	16	278	95	96	.	2.3
15	9	Do5	C5	318	318	1	16	278	95	96	.	2.4
16	9	Re5	D5	327	327	1	16	278	95	96	.	2.5
17	9	Mi5b3	E5b4	333	332	1	16	278	95	96	.	2.6
18	9	Fa5#3	F5#4	343	344	1	16	278	95	96	.	2.7
19	9	Sol5	G5	349	349	1	16	278	95	96	.	2.8
20	9	La5	A5	358	358	1	16	278	95	96	.	2.9
21	9	Si5b5	B5b5	362	362	1	16	278	95	96	.	3
22	9	La5	A5	358	358	1	16	278	95	96	.	3.1
23	9	Sol5	G5	349	349	1	16	278	95	96	.	3.2
24	9	Sol5	G5	349	349	1	16	278	95	96	.	3.3
25	9	Fa5#3	F5#4	343	344	1	16	278	95	96	.	3.4
26	9	Sol5	G5	349	349	3	8	1667	95	96	.	4
27	53			0	0	0	0	0	0	0		4
28	9	Sol5	G5	349	349	1	8	556	95	96	ARANAĞME	4.2
29	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	4.4
30	9	Sol5	G5	349	349	1	8	556	95	96	.	4.6
31	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	4.8
32	9	Mi5b3	E5b4	333	332	1	8	556	95	96	.	5
33	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	5.2
34	9	Mi5b3	E5b4	333	332	1	8	556	95	96	.	5.4
35	9	Fa5#3	F5#4	343	344	1	8	556	95	96	.	5.6
36	9	Mi5b3	E5b4	333	332	1	8	556	95	96	.	5.8
37	9	Re5	D5	327	327	1	8	556	95	96	.	6
38	53			0	0	0	0	0	0	0		6
39	9	Re5	D5	327	327	1	16	278	95	96	.	6.1
40	9	Do5	C5	318	318	1	16	278	95	96	.	6.2
41	9	Si4b1	B4b1	313	313	1	16	278	95	96	.	6.3
42	9	Do5	C5	318	318	1	16	278	95	96	.	6.4
43	9	Re5	D5	327	327	1	16	278	95	96	.	6.5
44	9	Mi5b3	E5b4	333	332	1	16	278	95	96	.	6.6
45	9	Fa5#3	F5#4	343	344	1	16	278	95	96	.	6.7
46	9	Sol5	G5	349	349	1	16	278	95	96	.	6.8
47	9	Mi5b3	E5b4	333	332	1	16	278	95	96	.	6.9
48	9	Re5	D5	327	327	1	16	278	95	96	.	7
49	9	Re5	D5	327	327	1	16	278	95	96	.	7.1
50	9	Do5	C5	318	318	1	16	278	95	96	.	7.2
51	9	Do5	C5	318	318	1	16	278	95	96	.	7.3
52	9	Si4b1	B4b1	313	313	1	16	278	95	96	.	7.4
53	9	Si4b1	B4b1	313	313	3	8	1667	95	96	.	8
54	53			0	0	0	0	0	0	0		8
55	9	Fa5#3	F5#4	343	344	3	16	833	99	96	Bağ	8.3
56	9	Sol5	G5	349	349	1	16	278	95	96		8.4
57	9	Sol5	G5	349	349	1	4	1111	99	96	lan	8.8
58	9	Fa5#3	F5#4	343	344	1	8	556	95	96		9
59	9	Sol5	G5	349	349	1	8	556	95	96	dı 	9.2
60	9	La5	A5	358	358	1	16	278	99	96	gö	9.3
61	9	Sol5	G5	349	349	1	16	278	95	96		9.4
62	9	Sol5	G5	349	349	3	8	1667	95	96	nül 	10
63	53			0	0	0	0	0	0	0		10
64	9	La5	A5	358	358	1	8	556	99	96	zül	10.2
65	9	Sol5	G5	349	349	1	8	556	99	96		10.4
66	9	Do6	C6	371	371	1	16	278	99	96		10.5
67	9	Si5b5	B5b5	362	362	1	16	278	99	96		10.6
68	9	La5	A5	358	358	1	16	278	99	96		10.7
69	9	Sol5	G5	349	349	1	16	278	99	96		10.8
70	9	Sol5	G5	349	349	1	16	278	99	96		10.9
71	9	Fa5#3	F5#4	343	344	1	16	278	95	96		11
