Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	4	588	100	0		0.2
2	9	Si4b1	B4b1	313	313	1	8	294	95	96	ARANAĞME 	0.3
3	9	Do5	C5	318	318	1	4	588	95	96	.	0.5
4	9	Re5	D5	327	327	1	4	588	95	96	.	0.7
5	9	Re5	D5	327	327	1	8	294	95	96	.	0.8
6	9	Do5	C5	318	318	1	8	294	95	96	.	0.9
7	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	1
8	9	Re5	D5	327	327	5	4	2941	95	96	.	2
9	53			0	0	0	0	0	0	0		2
10	9			-1	-1	1	4	588	100	0	.	2.2
11	9	Re5	D5	327	327	1	8	294	95	96	.	2.3
12	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	2.4
13	9	Fa5#4	F5#4	344	344	1	8	294	95	96	.	2.5
14	9	Sol5	G5	349	349	1	8	294	95	96	.	2.6
15	9	Fa5#4	F5#4	344	344	1	8	294	95	96	.	2.7
16	9	Mi5b1	E5b1	335	335	1	4	588	95	96	.	2.9
17	9	Sol5	G5	349	349	1	8	294	95	96	.	3
18	9	Fa5#4	F5#4	344	344	5	4	2941	95	96	.	4
19	53			0	0	0	0	0	0	0		4
20	9			-1	-1	1	4	588	100	0	.	4.2
21	9	Do6	C6	371	371	1	8	294	95	96	.	4.3
22	9	Si5b5	B5b5	362	362	1	8	294	95	96	.	4.4
23	9	La5	A5	358	358	1	8	294	95	96	.	4.5
24	9	La5	A5	358	358	1	8	294	95	96	.	4.6
25	9	Sol5	G5	349	349	1	8	294	95	96	.	4.7
26	9	Fa5#4	F5#4	344	344	1	4	588	95	96	.	4.9
27	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	5
28	9			-1	-1	1	4	588	100	0	.	5.2
29	53			0	0	0	0	0	0	0		5.2
30	9	Si5b5	B5b5	362	362	1	8	294	95	96	.	5.3
31	9	La5	A5	358	358	1	8	294	95	96	.	5.4
32	9	Sol5	G5	349	349	1	8	294	95	96	.	5.5
33	9	Fa5#4	F5#4	344	344	1	8	294	95	96	.	5.6
34	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	5.7
35	9	Re5	D5	327	327	1	4	588	95	96	.	5.9
36	9	Do5	C5	318	318	1	8	294	95	96	.	6
37	53			0	0	0	0	0	0	0		6
38	9	Re5	D5	327	327	1	8	294	95	96	.	6.1
39	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	6.2
40	9	Fa5	F5	340	340	1	8	294	95	96	.	6.3
41	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	6.4
42	9	Re5	D5	327	327	1	8	294	95	96	.	6.5
43	9	Re5	D5	327	327	1	8	294	95	96	.	6.6
44	9	Do5	C5	318	318	1	8	294	95	96	.	6.7
45	9	Do5	C5	318	318	1	4	588	95	96	.	6.9
46	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	7
47	9	Si4b1	B4b1	313	313	5	4	2941	95	96	.	8
48	53			0	0	0	0	0	0	0		8
49	9			-1	-1	1	4	588	100	0		8.2
50	9	Si4b1	B4b1	313	313	1	8	294	95	96	ARANAĞME 	8.3
51	9	Do5	C5	318	318	1	4	588	95	96	.	8.5
52	9	Re5	D5	327	327	1	4	588	95	96	.	8.7
53	9	Re5	D5	327	327	1	8	294	95	96	.	8.8
54	9	Do5	C5	318	318	1	8	294	95	96	.	8.9
55	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	9
56	9	Re5	D5	327	327	5	4	2941	95	96	.	10
57	53			0	0	0	0	0	0	0		10
58	9			-1	-1	1	4	588	100	0	.	10.2
59	9	Re5	D5	327	327	1	8	294	95	96	.	10.3
60	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	10.4
61	9	Fa5#4	F5#4	344	344	1	8	294	95	96	.	10.5
62	9	Sol5	G5	349	349	1	8	294	95	96	.	10.6
63	9	Fa5#4	F5#4	344	344	1	8	294	95	96	.	10.7
64	9	Mi5b1	E5b1	335	335	1	4	588	95	96	.	10.9
65	9	Sol5	G5	349	349	1	8	294	95	96	.	11
66	9	Fa5#4	F5#4	344	344	5	4	2941	95	96	.	12
67	53			0	0	0	0	0	0	0		12
68	9			-1	-1	1	4	588	100	0	.	12.2
69	9	Do6	C6	371	371	1	8	294	95	96	.	12.3
70	9	Si5b5	B5b5	362	362	1	8	294	95	96	.	12.4
71	9	La5	A5	358	358	1	8	294	95	96	.	12.5
72	9	La5	A5	358	358	1	8	294	95	96	.	12.6
73	9	Sol5	G5	349	349	1	8	294	95	96	.	12.7
74	9	Fa5#4	F5#4	344	344	1	4	588	95	96	.	12.9
75	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	13
76	9			-1	-1	1	4	588	100	0	.	13.2
77	53			0	0	0	0	0	0	0		13.2
78	9	Si5b5	B5b5	362	362	1	8	294	95	96	.	13.3
79	9	La5	A5	358	358	1	8	294	95	96	.	13.4
80	9	Sol5	G5	349	349	1	8	294	95	96	.	13.5
81	9	Fa5#4	F5#4	344	344	1	8	294	95	96	.	13.6
82	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	13.7
83	9	Re5	D5	327	327	1	4	588	95	96	.	13.9
84	9	Do5	C5	318	318	1	8	294	95	96	.	14
85	53			0	0	0	0	0	0	0		14
86	9	Re5	D5	327	327	1	8	294	95	96	.	14.1
87	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	14.2
88	9	Fa5	F5	340	340	1	8	294	95	96	.	14.3
89	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	14.4
90	9	Re5	D5	327	327	1	8	294	95	96	.	14.5
91	9	Re5	D5	327	327	1	8	294	95	96	.	14.6
92	9	Do5	C5	318	318	1	8	294	95	96	.	14.7
93	9	Do5	C5	318	318	1	4	588	95	96	.	14.9
94	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	15
95	9	Si4b1	B4b1	313	313	5	4	2941	95	96	.	16
96	53			0	0	0	0	0	0	0		16
97	9			-1	-1	1	4	588	100	0		16.2
98	9	Fa5#4	F5#4	344	344	1	8	294	99	96	Has	16.3
99	9	Sol5	G5	349	349	1	4	588	95	96		16.5
100	9	Sol5	G5	349	349	1	8	294	99	96	ta 	16.6
101	9	Fa5#4	F5#4	344	344	1	8	294	99	96		16.7
102	9	Mi5b1	E5b1	335	335	1	4	588	99	96		16.9
103	9	Re5	D5	327	327	1	8	294	95	96		17
104	9	Re5	D5	327	327	1	4	588	99	96	kal	17.2
105	9	Do5	C5	318	318	1	8	294	95	96		17.3
106	9	Do5	C5	318	318	1	8	294	99	96	bim	17.4
107	9	Si4b1	B4b1	313	313	1	8	294	95	96		17.5
108	9	Si4b1	B4b1	313	313	1	8	294	99	96	de 	17.6
109	9	La4#4	A4#4	309	309	1	8	294	99	96		17.7
110	9	Si4b1	B4b1	313	313	3	8	882	95	96		18
111	53			0	0	0	0	0	0	0		18
112	9			-1	-1	1	4	588	100	0		18.2
113	9	Mi5b1	E5b1	335	335	1	8	294	95	96	ya	18.3
114	9	Mi5b1	E5b1	335	335	3	4	1764	99	96	nan 	18.9
115	9	Re5	D5	327	327	1	8	294	95	96		19
116	9	Re5	D5	327	327	1	8	294	99	96	der	19.1
117	9	Do5	C5	318	318	1	8	294	99	96		19.2
118	9	Si4b1	B4b1	313	313	1	8	294	99	96		19.3
119	9	Do5	C5	318	318	1	8	294	99	96		19.4
120	9	Do5#4	C5#4	322	322	1	8	294	95	96		19.5
121	9	Re5	D5	327	327	1	2	1176	95	96	di 	19.9
122	9			-1	-1	1	8	294	100	0		20
123	53			0	0	0	0	0	0	0		20
124	9			-1	-1	1	4	588	100	0		20.2
125	9	La5	A5	358	358	1	8	294	95	96	ni	20.3
126	9	Sol5	G5	349	349	3	4	1764	99	96	çin 	20.9
127	9	Fa5#4	F5#4	344	344	1	8	294	95	96		21
128	9	Fa5#4	F5#4	344	344	1	4	588	99	96	an	21.2
129	9	Mi5b1	E5b1	335	335	1	8	294	95	96		21.3
130	9	Mi5b1	E5b1	335	335	1	8	294	99	96	la	21.4
131	9	Re5	D5	327	327	1	8	294	95	96		21.5
132	9	Re5	D5	327	327	1	8	294	99	96	ma	21.6
133	9	Mi5b1	E5b1	335	335	1	8	294	99	96		21.7
134	9	Fa5#4	F5#4	344	344	1	8	294	99	96		21.8
135	9	Mi5b1	E5b1	335	335	1	8	294	99	96		21.9
136	9	Re5	D5	327	327	1	8	294	95	96		22
137	9	Re5	D5	327	327	5	4	2941	95	96	dın  	23
138	53			0	0	0	0	0	0	0		23
139	9	Re5	D5	327	327	1	4	588	95	96	SAZ	23.2
140	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	23.3
141	9	Re5	D5	327	327	1	8	294	95	96	.	23.4
142	9	Do5	C5	318	318	1	8	294	95	96	.	23.5
143	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	23.6
144	9	La4#4	A4#4	309	309	1	8	294	95	96	.	23.7
145	9	Si4b1	B4b1	313	313	3	8	882	95	96	.	24
146	53			0	0	0	0	0	0	0		24
147	9			-1	-1	1	4	588	100	0		24.2
148	9	Fa5#4	F5#4	344	344	1	8	294	99	96	Has	24.3
149	9	Sol5	G5	349	349	1	4	588	95	96		24.5
150	9	Sol5	G5	349	349	1	8	294	99	96	ta 	24.6
151	9	Fa5#4	F5#4	344	344	1	8	294	99	96		24.7
152	9	Mi5b1	E5b1	335	335	1	4	588	99	96		24.9
153	9	Re5	D5	327	327	1	8	294	95	96		25
154	9	Re5	D5	327	327	1	4	588	99	96	kal	25.2
155	9	Do5	C5	318	318	1	8	294	95	96		25.3
156	9	Do5	C5	318	318	1	8	294	99	96	bim	25.4
157	9	Si4b1	B4b1	313	313	1	8	294	95	96		25.5
158	9	Si4b1	B4b1	313	313	1	8	294	99	96	de 	25.6
159	9	La4#4	A4#4	309	309	1	8	294	99	96		25.7
160	9	Si4b1	B4b1	313	313	3	8	882	95	96		26
161	53			0	0	0	0	0	0	0		26
162	9			-1	-1	1	4	588	100	0		26.2
163	9	Mi5b1	E5b1	335	335	1	8	294	95	96	ya	26.3
164	9	Mi5b1	E5b1	335	335	3	4	1764	99	96	nan 	26.9
165	9	Re5	D5	327	327	1	8	294	95	96		27
166	9	Re5	D5	327	327	1	8	294	99	96	der	27.1
167	9	Do5	C5	318	318	1	8	294	99	96		27.2
168	9	Si4b1	B4b1	313	313	1	8	294	99	96		27.3
169	9	Do5	C5	318	318	1	8	294	99	96		27.4
170	9	Do5#4	C5#4	322	322	1	8	294	95	96		27.5
171	9	Re5	D5	327	327	1	2	1176	95	96	di 	27.9
172	9			-1	-1	1	8	294	100	0		28
173	53			0	0	0	0	0	0	0		28
174	9			-1	-1	1	4	588	100	0		28.2
175	9	La5	A5	358	358	1	8	294	95	96	ni	28.3
176	9	Sol5	G5	349	349	3	4	1764	99	96	çin 	28.9
177	9	Fa5#4	F5#4	344	344	1	8	294	95	96		29
178	9	Fa5#4	F5#4	344	344	1	4	588	99	96	an	29.2
179	9	Mi5b1	E5b1	335	335	1	8	294	95	96		29.3
180	9	Mi5b1	E5b1	335	335	1	8	294	99	96	la	29.4
181	9	Re5	D5	327	327	1	8	294	95	96		29.5
182	9	Re5	D5	327	327	1	8	294	99	96	ma	29.6
183	9	Mi5b1	E5b1	335	335	1	8	294	99	96		29.7
184	9	Fa5#4	F5#4	344	344	1	8	294	99	96		29.8
185	9	Mi5b1	E5b1	335	335	1	8	294	99	96		29.9
186	9	Re5	D5	327	327	1	8	294	95	96		30
187	9	Re5	D5	327	327	5	4	2941	95	96	dın  	31
188	53			0	0	0	0	0	0	0		31
189	9	Re5	D5	327	327	1	4	588	95	96	SAZ	31.2
190	9	Mi5b1	E5b1	335	335	1	8	294	95	96	.	31.3
191	9	Re5	D5	327	327	1	8	294	95	96	.	31.4
192	9	Do5	C5	318	318	1	8	294	95	96	.	31.5
193	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	31.6
194	9	Do5	C5	318	318	1	8	294	95	96	.	31.7
195	9	Re5	D5	327	327	3	8	882	95	96	.	32
196	53			0	0	0	0	0	0	0		32
197	9			-1	-1	1	4	588	100	0		32.2
198	9	Fa5#4	F5#4	344	344	1	8	294	95	96	Se	32.3
199	9	Sol5	G5	349	349	1	4	588	95	96	ni 	32.5
200	9	Sol5	G5	349	349	1	8	294	99	96	Ley	32.6
201	9	Fa5#4	F5#4	344	344	1	8	294	99	96		32.7
202	9	La5	A5	358	358	1	4	588	99	96		32.9
203	9	Sol5	G5	349	349	1	8	294	95	96		33
204	9	Fa5#4	F5#4	344	344	1	4	588	99	96	lâ 	33.2
205	9	Mi5b1	E5b1	335	335	1	8	294	95	96		33.3
206	9	Mi5b1	E5b1	335	335	1	8	294	99	96	di	33.4
207	9	Re5	D5	327	327	1	8	294	95	96		33.5
208	9	Re5	D5	327	327	5	8	1470	95	96	ye 	34
209	53			0	0	0	0	0	0	0		34
210	9	Fa5	F5	340	340	1	4	588	99	96	sev	34.2
211	9	Mi5b2	E5b1	334	335	1	4	588	99	96		34.4
212	9	Re5	D5	327	327	1	8	294	99	96		34.5
213	9	Re5	D5	327	327	1	8	294	95	96		34.6
214	9	Do5	C5	318	318	1	8	294	99	96	dim	34.7
215	9	Do5	C5	318	318	1	4	588	99	96		34.9
216	9	Re5	D5	327	327	1	8	294	95	96		35
217	9	Mi5b1	E5b1	335	335	9	8	2647	95	96	di 	35.9
218	9			-1	-1	1	8	294	100	0		36
219	53			0	0	0	0	0	0	0		36
220	9			-1	-1	1	4	588	100	0		36.2
221	9	Si4b1	B4b1	313	313	1	8	294	95	90	si	36.3
222	9	Do5	C5	318	318	1	4	588	99	96	yah 	36.5
223	9	Do5	C5	318	318	1	8	294	99	96		36.6
224	9	Si4b2	B4b1	312	313	1	8	294	99	90		36.7
225	9	Si4b2	B4b1	312	313	1	4	588	99	90		36.9
226	9	La4	A4	305	305	1	8	294	95	96		37
227	9	La4	A4	305	305	7	8	2059	99	96	göz	37.7
228	9	Si4b1	B4b1	313	313	1	8	294	99	96		37.8
229	9	La4	A4	305	305	1	8	294	99	96		37.9
230	9	Sol4	G4	296	296	1	8	294	95	96		38
231	9	Re5	D5	327	327	1	4	588	99	96	lü 	38.2
232	9	Do5	C5	318	318	1	8	294	95	96		38.3
233	9	Do5	C5	318	318	1	8	294	99	96	ka	38.4
234	9	Si4b1	B4b1	313	313	1	8	294	95	96		38.5
235	9	Si4b1	B4b1	313	313	1	8	294	99	96	dın  	38.6
236	9	La4#4	A4#4	309	309	1	8	294	99	96		38.7
237	9	Si4b1	B4b1	313	313	3	8	882	95	96		39
238	53			0	0	0	0	0	0	0		39
239	9			-1	-1	1	4	588	100	0		39.2
