Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Si4b5	B4b5	309	309	1	4	1000	95	96	ARANAĞME	0.2222222
2	9	Mi5b5	E5b5	331	331	1	4	1000	95	96	.	0.4444444
3	9	Fa5	F5	340	340	1	16	250	95	96	.	0.5
4	9	Sol5	G5	349	349	1	16	250	95	96	.	0.5555556
5	9	La5b5	A5b5	353	353	1	16	250	95	96	.	0.6111111
6	9	Fa5	F5	340	340	1	16	250	95	96	.	0.6666667
7	9	Sol5	G5	349	349	1	4	1000	95	96	.	0.8888889
8	53			0	0	0	0	0	0	0		0.8888889
9	9	Do6	C6	371	371	1	8	500	95	96	.	1
10	9	Do6	C6	371	371	1	16	250	95	96	.	1.055556
11	9	Si5b5	B5b5	362	362	1	16	250	95	96	.	1.111111
12	9	Si5b5	B5b5	362	362	1	16	250	95	96	.	1.166667
13	9	La5b5	A5b5	353	353	1	16	250	95	96	.	1.222222
14	9	La5b5	A5b5	353	353	1	16	250	95	96	.	1.277778
15	9	Sol5	G5	349	349	1	16	250	95	96	.	1.333333
16	9	Sol5	G5	349	349	1	16	250	95	96	.	1.388889
17	9	Fa5	F5	340	340	1	16	250	95	96	.	1.444444
18	9	Fa5	F5	340	340	1	16	250	95	96	.	1.5
19	9	Mi5b5	E5b5	331	331	1	16	250	95	96	.	1.555556
20	9	Mi5b5	E5b5	331	331	1	16	250	95	96	.	1.611111
21	9	Re5	D5	327	327	1	16	250	95	96	.	1.666667
22	9	Mi5b5	E5b5	331	331	3	32	375	95	96	.	1.75
23	9	Re5	D5	327	327	1	32	125	95	96	.	1.777778
24	9	Mi5b5	E5b5	331	331	1	16	250	95	96	.	1.833333
25	9	Do5	C5	318	318	1	16	250	95	96	.	1.888889
26	9	Si4b5	B4b5	309	309	1	8	500	95	96	.	2
27	53			0	0	0	0	0	0	0		2
28	9	Si4b5	B4b5	309	309	1	4	1000	95	96	.	2.222222
29	9	Mi5b5	E5b5	331	331	1	4	1000	95	96	.	2.444444
30	9	Fa5	F5	340	340	1	16	250	95	96	.	2.5
31	9	Sol5	G5	349	349	1	16	250	95	96	.	2.555556
32	9	La5b5	A5b5	353	353	1	16	250	95	96	.	2.611111
33	9	Fa5	F5	340	340	1	16	250	95	96	.	2.666667
34	9	Sol5	G5	349	349	1	16	250	95	96	.	2.722222
35	9	Fa5	F5	340	340	1	16	250	95	96	.	2.777778
36	9	Mi5b5	E5b5	331	331	1	16	250	95	96	.	2.833333
37	9	Re5	D5	327	327	1	16	250	95	96	.	2.888889
38	9	Do5	C5	318	318	1	8	500	95	96	.	3
39	53			0	0	0	0	0	0	0		3
40	9	Si4b5	B4b5	309	309	3	32	375	95	96	.	3.083333
41	9	Do5	C5	318	318	1	32	125	95	96	.	3.111111
42	9	Re5	D5	327	327	1	16	250	95	96	.	3.166667
43	9	Mi5b5	E5b5	331	331	1	16	250	95	96	.	3.222222
44	9	Re5	D5	327	327	1	16	250	95	96	.	3.277778
45	9	Do5	C5	318	318	1	16	250	95	96	.	3.333333
46	9	Do5	C5	318	318	1	16	250	95	96	.	3.388889
47	9	Si4b5	B4b5	309	309	1	16	250	95	96	.	3.444444
48	9	Si4b5	B4b5	309	309	1	16	250	95	96	.	3.5
49	9	La4b5	A4b5	300	300	1	16	250	95	96	.	3.555556
50	9	La4b5	A4b5	300	300	1	16	250	95	96	.	3.611111
51	11	Sol4	G4	296	296	1	16	250	95	96	.	3.666667
52	9	Sol4	G4	296	296	1	4	1000	95	96	.	3.888889
53	9			-1	-1	1	8	500	100	0		4
54	53			0	0	0	0	0	0	0		4
55	9	Si4b5	B4b5	309	309	1	4	1000	95	96	ARANAĞME	4.222222
56	9	Mi5b5	E5b5	331	331	1	4	1000	95	96	.	4.444445
57	9	Fa5	F5	340	340	1	16	250	95	96	.	4.5
