Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Si4b1	B4b1	313	313	3	8	938	95	96	Mah	0.3
2	9	Sol5	G5	349	349	1	4	625	95	96	zun 	0.5
3	12	Fa5#3	F5#4	343	344	2	16	312	99	96	gö	0.6
4	10	Mi5#3	E5#4	339	340	1	8	312	95	96		0.7
5	8	Sol5	G5	349	349	0	0	0	95	96		0.7
6	9	Fa5#3	F5#4	343	344	3	8	938	95	96	nül 	1
7	7	Mi5#3	E5#4	339	340	2	16	312	99	96	hey	1.1
8	7	Fa5#3	F5#4	343	344	2	16	312	95	96		1.2
9	9	Sol5	G5	349	349	1	4	625	95	96	hât 	1.4
10	9			-1	-1	1	8	312	100	0		1.5
11	9	Mi5#3	E5#4	339	340	1	8	312	99	96	hey	1.6
12	9	Fa5#3	F5#4	343	344	1	8	312	95	96		1.7
13	9	Sol5	G5	349	349	1	4	625	95	96	hât 	1.9
14	9			-1	-1	1	8	312	100	0		2
15	53			0	0	0	0	0	0	0		2
16	10	La5	A5	358	358	1	4	625	99	96	şâd_	2.2
17	8	Si5b5	B5b5	362	362	0	0	0	99	96		2.2
18	9	Sol5	G5	349	349	1	8	312	95	96		2.3
19	9	Sol5	G5	349	349	1	4	625	95	96	o	2.5
20	9	Sol5	G5	349	349	1	4	625	95	66	la	2.7
21	9	Sol5	G5	349	349	1	4	625	99	108	cak 	2.9
22	9	Fa5#3	F5#4	343	344	1	8	312	95	96		3
23	11	Fa5#3	F5#4	343	344	1	4	625	99	96	mı 	3.2
24	9	Mi5b3	E5b4	333	332	1	8	312	95	96		3.3
25	9	Mi5b3	E5b4	333	332	1	8	312	99	96	sa	3.4
26	9	Re5	D5	327	327	1	8	312	95	96		3.5
27	9	Re5	D5	327	327	1	8	312	99	96	nı	3.6
28	9	Mi5b3	E5b4	333	332	1	8	312	95	96		3.7
29	12	Fa5#3	F5#4	343	344	2	16	312	99	96	yor	3.8
30	12	Mi5b3	E5b4	333	332	2	16	312	99	96		3.9
31	9	Mi5b3	E5b4	333	332	1	16	156	99	96		3.95
32	9	Re5	D5	327	327	1	16	156	95	96		4
33	9	Re5	D5	327	327	1	4	625	95	96	sun  	4.2
34	53			0	0	0	0	0	0	0		4.2
35	11	Mi5b3	E5b4	333	332	1	8	312	95	96	SAZ	4.3
36	11	Re5	D5	327	327	1	8	312	95	96	.	4.4
37	11	Do5	C5	318	318	1	8	312	95	96	.	4.5
38	10	Si4b1	B4b1	313	313	1	8	312	95	96	.	4.6
39	8	Do5	C5	318	318	0	0	0	95	96	.	4.6
40	10	La4#4	A4#4	309	309	1	8	312	95	96	.	4.7
41	8	Do5	C5	318	318	0	0	0	95	96	.	4.7
42	9	Si4b1	B4b1	313	313	1	4	625	95	96	.	4.9
43	9			-1	-1	1	8	312	100	0		5
44	53			0	0	0	0	0	0	0		5
45	9	Si4b1	B4b1	313	313	3	8	938	95	96	Mah	5.3
46	9	Sol5	G5	349	349	1	4	625	95	96	zun 	5.5
47	12	Fa5#3	F5#4	343	344	2	16	312	99	96	gö	5.6
48	10	Mi5#3	E5#4	339	340	1	8	312	95	96		5.7
49	8	Sol5	G5	349	349	0	0	0	95	96		5.7
50	9	Fa5#3	F5#4	343	344	3	8	938	95	96	nül 	6
51	7	Mi5#3	E5#4	339	340	2	16	312	99	96	hey	6.1
52	7	Fa5#3	F5#4	343	344	2	16	312	95	96		6.2
53	9	Sol5	G5	349	349	1	4	625	95	96	hât 	6.4
54	9			-1	-1	1	8	312	100	0		6.5
55	9	Mi5#3	E5#4	339	340	1	8	312	99	96	hey	6.6
56	9	Fa5#3	F5#4	343	344	1	8	312	95	96		6.7
57	9	Sol5	G5	349	349	1	4	625	95	96	hât 	6.9
58	9			-1	-1	1	8	312	100	0		7
59	53			0	0	0	0	0	0	0		7
60	10	La5	A5	358	358	1	4	625	99	96	şâd_	7.2
61	8	Si5b5	B5b5	362	362	0	0	0	99	96		7.2
62	9	Sol5	G5	349	349	1	8	312	95	96		7.3
63	9	Sol5	G5	349	349	1	4	625	95	96	o	7.5
64	9	Sol5	G5	349	349	1	4	625	95	66	la	7.7
65	9	Sol5	G5	349	349	1	4	625	99	108	cak 	7.9
66	9	Fa5#3	F5#4	343	344	1	8	312	95	96		8
67	11	Fa5#3	F5#4	343	344	1	4	625	99	96	mı 	8.2
68	9	Mi5b3	E5b4	333	332	1	8	312	95	96		8.3
69	9	Mi5b3	E5b4	333	332	1	8	312	99	96	sa	8.4
70	9	Re5	D5	327	327	1	8	312	95	96		8.5
71	9	Re5	D5	327	327	1	8	312	99	96	nı	8.6
72	9	Mi5b3	E5b4	333	332	1	8	312	95	96		8.7
73	12	Fa5#3	F5#4	343	344	2	16	312	99	96	yor	8.8
74	12	Mi5b3	E5b4	333	332	2	16	312	99	96		8.9
75	9	Mi5b3	E5b4	333	332	1	16	156	99	96		8.95
76	9	Re5	D5	327	327	1	16	156	95	96		9
77	9	Re5	D5	327	327	1	4	625	95	96	sun  	9.2
78	53			0	0	0	0	0	0	66		9.2
79	11	Mi5b3	E5b4	333	332	1	8	312	95	69	SAZ	9.3
80	11	Re5	D5	327	327	1	8	312	95	72	.	9.4
81	11	Do5	C5	318	318	1	8	312	95	75	.	9.5
82	9	Si4b1	B4b1	313	313	1	8	312	95	78	.	9.6
83	9	Do5	C5	318	318	1	8	312	95	96	.	9.7
84	9	Re5	D5	327	327	1	8	312	95	96	.	9.8
85	9	Mi5b3	E5b4	333	332	1	8	312	95	96	.	9.9
86	9	Fa5#3	F5#4	343	344	1	8	312	95	96	.	10
87	53			0	0	0	0	0	0	0		10
88	11	Fa5#3	F5#4	343	344	1	4	625	99	96	Vah 	10.2
89	9	Mi5b3	E5b4	333	332	1	8	312	95	96		10.3
90	9	Mi5b3	E5b4	333	332	1	4	625	95	96	e	10.5
91	9	Mi5b3	E5b4	333	332	1	4	625	95	66	sef 	10.7
92	9	Mi5b3	E5b4	333	332	1	4	625	99	114	ah 	10.9
93	9	Re5	D5	327	327	1	8	312	95	96		11
94	9	Re5	D5	327	327	1	8	312	99	96	bî	11.1
95	9	Mi5b3	E5b4	333	332	1	8	312	95	96		11.2
96	9	Fa5#3	F5#4	343	344	1	8	312	99	96	ça	11.3
97	10	Sol5	G5	349	349	1	8	312	95	96		11.4
98	8	La5	A5	358	358	0	0	0	95	96		11.4
99	9	Sol5	G5	349	349	1	8	312	95	96	re 	11.5
