Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	54			0	0	0	0	0	0	0	neva@la4	0
2	9	Mi5	E5	336	336	1	8	294	95	96	ARANAĞME 	7.142857E-02
3	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	0.1428571
4	9	Mi5	E5	336	336	1	8	294	95	96	.	0.2142857
5	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	0.2857143
6	9	Mi5	E5	336	336	1	8	294	95	96	.	0.3571429
7	9	Re5	D5	327	327	1	8	294	95	96	.	0.4285714
8	9	La5	A5	358	358	1	8	294	95	96	.	0.5
9	9	Sol5	G5	349	349	1	8	294	95	96	.	0.5714286
10	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	0.6428571
11	9	Mi5	E5	336	336	1	8	294	95	96	.	0.7142857
12	9	Re5	D5	327	327	1	2	1176	95	96	.	1
13	53			0	0	0	0	0	0	0		1
14	9	Do5	C5	318	318	1	8	294	95	96	.	1.071429
15	9	Re5	D5	327	327	1	8	294	95	96	.	1.142857
16	9	Mi5	E5	336	336	1	8	294	95	96	.	1.214286
17	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	1.285714
18	9	Sol5	G5	349	349	1	8	294	95	96	.	1.357143
19	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	1.428571
20	9	Mi5	E5	336	336	3	16	441	95	96	.	1.535714
21	9	Re5	D5	327	327	1	16	147	95	96	.	1.571429
22	9	Do5	C5	318	318	1	8	294	95	96	.	1.642857
23	9	Re5	D5	327	327	1	8	294	95	96	.	1.714286
24	9	Do5	C5	318	318	1	4	588	95	96	.	1.857143
25	9	Si4b2	B4b1	312	313	1	4	588	95	96	.	2
26	53			0	0	0	0	0	0	0		2
27	55			0	0	0	0	0	0	0		2
28	54			0	0	0	0	0	0	0	karcigar@la4	2
29	9	Fa5#3	F5#4	343	344	1	4	588	95	96	.	2.142857
30	9	Sol5	G5	349	349	1	4	588	95	96	.	2.285714
31	9	La5	A5	358	358	1	8	294	95	96	.	2.357143
32	9	Si5b5	B5b5	362	362	1	8	294	95	96	.	2.428571
33	9	La5	A5	358	358	1	8	294	95	96	.	2.5
34	9	Sol5	G5	349	349	1	8	294	95	96	.	2.571429
35	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	2.642857
36	9	Mi5b3	E5b4	333	332	1	8	294	95	96	.	2.714286
37	9	Re5	D5	327	327	1	8	294	95	96	.	2.785714
38	9	Do5	C5	318	318	1	8	294	95	96	.	2.857143
39	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	2.928571
40	9	La4	A4	305	305	1	8	294	95	96	.	3
41	53			0	0	0	0	0	0	0		3
42	55			0	0	0	0	0	0	0		3
43	9	Si4b2	B4b1	312	313	1	4	588	95	96	.	3.142857
44	9	La4	A4	305	305	1	4	588	95	96	.	3.285714
45	9	Si4b2	B4b1	312	313	1	8	294	95	96	.	3.357143
46	9	Re5	D5	327	327	1	8	294	95	96	.	3.428571
47	9	Do5	C5	318	318	1	8	294	95	96	.	3.5
48	9	Si4b2	B4b1	312	313	1	8	294	95	96	.	3.571429
49	9	Si4b2	B4b1	312	313	1	8	294	95	96	.	3.642857
50	9	La4	A4	305	305	1	8	294	95	96	.	3.714286
51	9	La4	A4	305	305	1	2	1176	95	96	.	4
52	53			0	0	0	0	0	0	0		4
53	54			0	0	0	0	0	0	0	neva@la4	4
54	9	Mi5	E5	336	336	1	8	294	95	96	ARANAĞME 	4.071429
55	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	4.142857
56	9	Mi5	E5	336	336	1	8	294	95	96	.	4.214286
57	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	4.285714
58	9	Mi5	E5	336	336	1	8	294	95	96	.	4.357143
59	9	Re5	D5	327	327	1	8	294	95	96	.	4.428571
60	9	La5	A5	358	358	1	8	294	95	96	.	4.5
61	9	Sol5	G5	349	349	1	8	294	95	96	.	4.571429
62	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	4.642857
63	9	Mi5	E5	336	336	1	8	294	95	96	.	4.714286
64	9	Re5	D5	327	327	1	2	1176	95	96	.	5
65	53			0	0	0	0	0	0	0		5
66	9	Do5	C5	318	318	1	8	294	95	96	.	5.071429
67	9	Re5	D5	327	327	1	8	294	95	96	.	5.142857
68	9	Mi5	E5	336	336	1	8	294	95	96	.	5.214286
69	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	5.285714
70	9	Sol5	G5	349	349	1	8	294	95	96	.	5.357143
71	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	5.428571
72	9	Mi5	E5	336	336	3	16	441	95	96	.	5.535714
73	9	Re5	D5	327	327	1	16	147	95	96	.	5.571429
74	9	Do5	C5	318	318	1	8	294	95	96	.	5.642857
75	9	Re5	D5	327	327	1	8	294	95	96	.	5.714286
76	9	Do5	C5	318	318	1	4	588	95	96	.	5.857143
77	9	Si4b2	B4b1	312	313	1	4	588	95	96	.	6
78	53			0	0	0	0	0	0	0		6
79	55			0	0	0	0	0	0	0		6
80	54			0	0	0	0	0	0	0	karcigar@la4	6
81	9	Fa5#3	F5#4	343	344	1	4	588	95	96	.	6.142857
82	9	Sol5	G5	349	349	1	4	588	95	96	.	6.285714
83	9	La5	A5	358	358	1	8	294	95	96	.	6.357143
84	9	Si5b5	B5b5	362	362	1	8	294	95	96	.	6.428571
85	9	La5	A5	358	358	1	8	294	95	96	.	6.5
86	9	Sol5	G5	349	349	1	8	294	95	96	.	6.571429
87	9	Fa5#3	F5#4	343	344	1	8	294	95	96	.	6.642857
88	9	Mi5b3	E5b4	333	332	1	8	294	95	96	.	6.714286
89	9	Re5	D5	327	327	1	8	294	95	96	.	6.785714
90	9	Do5	C5	318	318	1	8	294	95	96	.	6.857143
91	9	Si4b1	B4b1	313	313	1	8	294	95	96	.	6.928571
92	9	La4	A4	305	305	1	8	294	95	96	.	7
93	53			0	0	0	0	0	0	0		7
94	55			0	0	0	0	0	0	0		7
95	9	Si4b2	B4b1	312	313	1	4	588	95	96	.	7.142857
96	9	La4	A4	305	305	1	4	588	95	96	.	7.285714
97	9	Si4b2	B4b1	312	313	1	8	294	95	96	.	7.357143
98	9	Re5	D5	327	327	1	8	294	95	96	.	7.428571
99	9	Do5	C5	318	318	1	8	294	95	96	.	7.5
100	9	Si4b2	B4b1	312	313	1	8	294	95	96	.	7.571429
101	9	Si4b2	B4b1	312	313	1	8	294	95	96	.	7.642857
102	9	La4	A4	305	305	1	8	294	95	96	.	7.714286
103	9	La4	A4	305	305	1	2	1176	95	96	.	8
104	53			0	0	0	0	0	0	0		8
105	7	Re5	D5	327	327	4	8	1176	95	96	Nar_	8.285714
106	9	Mi5	E5	336	336	1	4	588	95	96	ı 	8.428572
107	9	Re5	D5	327	327	3	16	441	99	96	fir	8.535714
108	9	Do5	C5	318	318	1	16	147	99	96		8.571428
109	9	Si4b2	B4b1	312	313	1	8	294	99	96		8.642858
110	9	Do5	C5	318	318	1	8	294	95	96		8.714286
111	9	Re5	D5	327	327	4	8	1176	95	96	kat 	9
112	4	Mi5	E5	336	336	1	8	294	99	96	şû	9.071428
113	4	Fa5	F5	340	340	1	8	294	99	96		9.142858
114	4	Mi5	E5	336	336	1	8	294	99	96		9.214286
115	9	Sol5	G5	349	349	1	8	294	95	96		9.285714
116	9	Fa5	F5	340	340	1	8	294	99	96	le 	9.357142
117	9	Mi5	E5	336	336	1	8	294	95	96		9.428572
118	9	Mi5	E5	336	336	3	16	441	99	96	pâş 	9.535714
119	9	Re5	D5	327	327	1	16	147	99	96		9.571428
120	9	Do5	C5	318	318	1	8	294	99	96		9.642858
121	9	Mi5	E5	336	336	1	8	294	95	96		9.714286
122	9	Re5	D5	327	327	1	2	1176	95	96	ol	10
123	9	Re5	D5	327	327	1	8	294	99	96	duk	10.07143
124	9	Mi5	E5	336	336	1	8	294	99	96		10.14286
125	9	Re5	D5	327	327	1	4	588	95	96		10.28571
126	9	Mi5	E5	336	336	1	4	588	95	96	ça 	10.42857
127	12	Re5	D5	327	327	2	8	588	99	96	sî	10.57143
128	9	Do5	C5	318	318	1	8	294	99	96		10.64286
129	9	Si4b2	B4b1	312	313	1	8	294	95	96		10.71429
130	4	Fa5#3	F5#4	343	344	4	16	588	99	96	nem 	10.85714
131	9	Sol5	G5	349	349	1	4	588	95	96		11
132	9	Sol5	G5	349	349	1	16	147	99	96	dağ	11.03571
133	9	Fa5#3	F5#4	343	344	1	16	147	99	96		11.07143
134	9	Sol5	G5	349	349	1	16	147	99	96		11.10714
135	9	La5	A5	358	358	1	16	147	99	96		11.14286
136	9	Fa5#3	F5#4	343	344	3	16	441	99	96		11.25
137	9	Re5	D5	327	327	1	16	147	95	96		11.28571
138	10	Mi5	E5	336	336	1	8	294	99	96	lı	11.35714
139	8	Fa5	F5	340	340	0	0	0	99	96		11.35714
140	9	Mi5	E5	336	336	1	16	147	99	96		11.39286
141	11	Re5	D5	327	327	1	16	147	95	96		11.42857
142	9	Re5	D5	327	327	3	8	882	95	96	yor  	11.64286
143	53			0	0	0	0	0	0	0		11.64286
144	9	Mi5	E5	336	336	1	8	294	95	96	SAZ	11.71429
145	9	Do5	C5	318	318	1	8	294	95	96	.	11.78571
146	9	Si4b2	B4b1	312	313	1	8	294	95	96	.	11.85714
147	9	La4	A4	305	305	1	4	588	95	96	.	12
148	53			0	0	0	0	0	0	0		12
149	7	Re5	D5	327	327	4	8	1176	95	96	Nar_	12.28571
150	9	Mi5	E5	336	336	1	4	588	95	96	ı 	12.42857
151	9	Re5	D5	327	327	3	16	441	99	96	fir	12.53571
152	9	Do5	C5	318	318	1	16	147	99	96		12.57143
153	9	Si4b2	B4b1	312	313	1	8	294	99	96		12.64286
154	9	Do5	C5	318	318	1	8	294	95	96		12.71429
