Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	1	Sol4	G4	296	296	1	4	1111	95	96	.	0.2222222
2	53			0	0	0	0	0	0	0		0.2222222
3	54			0	0	0	0	0	0	0	beyati@re5	0.2222222
4	9	Fa5	F5	340	340	3	16	833	95	96	Saf	0.3888889
5	9	Sol5	G5	349	349	1	16	278	95	96	vet_	0.4444444
6	9	Sol5	G5	349	349	1	4	1111	95	96	i 	0.6666667
7	9	Sol5	G5	349	349	1	4	1111	99	96	aş	0.8888889
8	9	Sol5	G5	349	349	1	16	278	99	96		0.9444444
9	9	Fa5	F5	340	340	1	16	278	95	96		1
10	9	Mi5b1	E5b1	335	335	1	4	1111	95	96	kım 	1.222222
11	9	Fa5	F5	340	340	1	4	1111	95	96	bi	1.444444
12	10	Sol5	G5	349	349	1	8	556	99	96	lip 	1.555556
13	8	Si5b5	B5b5	362	362	0	0	0	99	96		1.555556
14	9	La5b5	A5b5	353	353	1	16	278	99	96		1.611111
15	9	Sol5	G5	349	349	1	16	278	95	96		1.666667
16	9	Sol5	G5	349	349	1	4	1111	99	96	ey 	1.888889
17	9	Sol5	G5	349	349	1	16	278	99	96		1.944444
18	9	Fa5	F5	340	340	1	16	278	95	96		2
19	53			0	0	0	0	0	0	0		2
20	9	Mi5b1	E5b1	335	335	3	32	417	99	96	gül 	2.083333
21	9	Re5	D5	327	327	1	32	139	99	96		2.111111
22	9	Mi5b1	E5b1	335	335	1	16	278	99	96		2.166667
23	9	Fa5	F5	340	340	1	16	278	99	96		2.222222
24	9	Mi5b1	E5b1	335	335	1	32	139	99	96		2.25
25	9	Re5	D5	327	327	1	32	139	99	96		2.277778
26	9	Do5	C5	318	318	1	16	278	99	96		2.333333
27	9	Mi5b1	E5b1	335	335	1	16	278	95	66		2.388889
28	9	Fa5	F5	340	340	1	16	278	95	76	te	2.444444
29	9	Sol5	G5	349	349	1	4	1111	95	85	nim  	2.666667
30	55			0	0	0	0	0	0	95		2.666667
31	53			0	0	0	0	0	0	104		2.666667
32	9	Fa5	F5	340	340	1	16	278	95	114	SAZ 	2.722222
33	9	Mi5b5	E5b5	331	331	1	16	278	95	96	.	2.777778
34	9	Re5	D5	327	327	1	16	278	95	96	.	2.833333
35	9	Do5	C5	318	318	1	16	278	95	96	.	2.888889
36	9	Si4b5	B4b5	309	309	1	16	278	95	96	.	2.944444
37	9	La4b5	A4b5	300	300	1	16	278	95	96	.	3
38	1	Sol4	G4	296	296	1	4	1111	95	96	.	3.222222
39	53			0	0	0	0	0	0	0		3.222222
40	54			0	0	0	0	0	0	0	beyati@re5	3.222222
41	9	Fa5	F5	340	340	3	16	833	95	96	Saf	3.388889
42	9	Sol5	G5	349	349	1	16	278	95	96	vet_	3.444444
43	9	Sol5	G5	349	349	1	4	1111	95	96	i 	3.666667
44	9	Sol5	G5	349	349	1	4	1111	99	96	aş	3.888889
45	9	Sol5	G5	349	349	1	16	278	99	96		3.944444
46	9	Fa5	F5	340	340	1	16	278	95	96		4
47	9	Mi5b1	E5b1	335	335	1	4	1111	95	96	kım 	4.222222
48	9	Fa5	F5	340	340	1	4	1111	95	96	bi	4.444445
49	10	Sol5	G5	349	349	1	8	556	99	96	lip 	4.555555
50	8	Si5b5	B5b5	362	362	0	0	0	99	96		4.555555
51	9	La5b5	A5b5	353	353	1	16	278	99	96		4.611111
52	9	Sol5	G5	349	349	1	16	278	95	96		4.666667
53	9	Sol5	G5	349	349	1	4	1111	99	96	ey 	4.888889
54	9	Sol5	G5	349	349	1	16	278	99	96		4.944445
55	9	Fa5	F5	340	340	1	16	278	95	96		5
56	53			0	0	0	0	0	0	0		5
57	9	Mi5b1	E5b1	335	335	3	32	417	99	96	gül 	5.083333
58	9	Re5	D5	327	327	1	32	139	99	96		5.111111
59	9	Mi5b1	E5b1	335	335	1	16	278	99	96		5.166667
60	9	Fa5	F5	340	340	1	16	278	99	96		5.222222
61	9	Mi5b1	E5b1	335	335	1	32	139	99	96		5.25
62	9	Re5	D5	327	327	1	32	139	99	96		5.277778
63	9	Do5	C5	318	318	1	16	278	99	96		5.333333
64	9	Mi5b1	E5b1	335	335	1	16	278	95	96		5.388889
65	9	Fa5	F5	340	340	1	16	278	95	96	te	5.444445
66	9	Sol5	G5	349	349	1	4	1111	95	96	nim  	5.666667
67	53			0	0	0	0	0	0	0		5.666667
68	9	Sol5	G5	349	349	1	16	278	95	96	SAZ 	5.722222
69	9	La5b5	A5b5	353	353	1	16	278	95	96	.	5.777778
70	9	Sol5	G5	349	349	1	16	278	95	96	.	5.833333
71	9	Fa5	F5	340	340	1	16	278	95	96	.	5.888889
72	9	Mi5b1	E5b1	335	335	1	16	278	95	96	.	5.944445
73	9	Fa5	F5	340	340	1	16	278	95	96	.	6
74	9	Sol5	G5	349	349	1	4	1111	95	96	.	6.222222
75	53			0	0	0	0	0	0	0		6.222222
76	9			-1	-1	1	16	278	100	0		6.277778
77	9	Fa5	F5	340	340	1	8	556	95	96	Gön	6.388889
78	9	Sol5	G5	349	349	1	16	278	95	96	lü	6.444445
79	9	Sol5	G5	349	349	1	4	1111	95	96	mü 	6.666667
80	9	Sol5	G5	349	349	1	16	278	99	96	lût	6.722222
81	9	La5b5	A5b5	353	353	1	16	278	99	96		6.777778
82	9	Sol5	G5	349	349	1	16	278	99	96		6.833333
83	9	La5b5	A5b5	353	353	1	16	278	99	96		6.888889
84	9	Sol5	G5	349	349	1	16	278	99	96		6.944445
85	9	Fa5	F5	340	340	1	16	278	99	96		7
86	9	Sol5	G5	349	349	1	8	556	99	96		7.111111
87	9	Fa5	F5	340	340	1	32	139	99	96		7.138889
88	9	Mi5b1	E5b1	335	335	1	32	139	99	96		7.166667
89	9	Fa5	F5	340	340	1	16	278	95	96		7.222222
90	55			0	0	0	0	0	0	0		7.222222
91	9			-1	-1	1	16	278	100	0		7.277778
92	54			0	0	0	0	0	0	0	karcigar@re5	7.277778
93	9	Do6	C6	371	371	1	8	556	95	96	fun	7.388889
94	9	Do6	C6	371	371	1	16	278	95	96	la 	7.444445
95	9	Do6	C6	371	371	3	32	417	99	96	şâd_	7.527778
96	9	Si5b1	B5b1	366	366	1	32	139	99	96		7.555555
97	9	La5b4	A5b4	354	354	1	16	278	99	96		7.611111
98	9	Sol5	G5	349	349	1	16	278	95	96		7.666667
99	9	Sol5	G5	349	349	1	16	278	99	96	et	7.722222
100	9	Fa5	F5	340	340	1	16	278	99	96		7.777778
101	9	Fa5	F5	340	340	1	16	278	99	96		7.833333
102	9	Mi5b1	E5b1	335	335	1	16	278	99	96		7.888889
103	9	Mi5b1	E5b1	335	335	1	16	278	99	96		7.944445
104	9	Re5	D5	327	327	1	16	278	95	96		8
105	55			0	0	0	0	0	0	0		8
106	53			0	0	0	0	0	0	0		8
107	54			0	0	0	0	0	0	0	beyati@re5	8
108	9	La5	A5	358	358	1	8	556	99	96	tin 	8.111111
109	9	Sol5	G5	349	349	1	16	278	99	96		8.166667
110	9	Fa5	F5	340	340	1	16	278	99	96		8.222222
111	9	Fa5	F5	340	340	1	16	278	99	96		8.277778
112	9	Mi5b1	E5b1	335	335	1	16	278	99	96		8.333333
113	9	Mi5b1	E5b1	335	335	1	16	278	95	96		8.388889
114	9	Re5	D5	327	327	1	16	278	95	96	be	8.444445
115	9	Re5	D5	327	327	1	4	1111	95	96	nim  	8.666667
116	53			0	0	0	0	0	0	0		8.666667
117	9	Sol5	G5	349	349	1	8	556	95	96	SAZ 	8.777778
118	8	La5b5	A5b5	353	353	0	0	0	95	96	.	8.777778
119	9	Sol5	G5	349	349	1	16	278	95	96	.	8.833333
120	9	Fa5	F5	340	340	1	16	278	95	96	.	8.888889
121	9	Mi5b1	E5b1	335	335	1	16	278	95	96	.	8.944445
122	9	Fa5	F5	340	340	1	16	278	95	96	.	9
123	9	Sol5	G5	349	349	1	4	1111	95	96	.	9.222222
124	55			0	0	0	0	0	0	0		9.222222
125	53			0	0	0	0	0	0	0		9.222222
126	9			-1	-1	1	16	278	100	0		9.277778
127	9	Fa5	F5	340	340	1	8	556	95	96	Gön	9.388889
128	9	Sol5	G5	349	349	1	16	278	95	96	lü	9.444445
129	9	Sol5	G5	349	349	1	4	1111	95	96	mü 	9.666667
130	9	Sol5	G5	349	349	1	16	278	99	96	lût	9.722222
131	9	Fa5	F5	340	340	1	16	278	99	96		9.777778
132	9	Fa5	F5	340	340	1	16	278	99	96		9.833333
133	9	Mi5b5	E5b5	331	331	1	16	278	99	96		9.888889
134	9	Mi5b5	E5b5	331	331	1	16	278	99	96		9.944445
135	9	Re5	D5	327	327	1	16	278	99	96		10
136	53			0	0	0	0	0	0	0		10
137	9	Sol5	G5	349	349	3	32	417	99	96		10.08333
138	9	Fa5	F5	340	340	1	32	139	99	96		10.11111
139	9	Mi5b5	E5b5	331	331	1	32	139	99	96		10.13889
140	9	Re5	D5	327	327	1	32	139	99	96		10.16667
141	9	Do5	C5	318	318	1	16	278	95	96		10.22222
142	9			-1	-1	1	16	278	100	0		10.27778
143	9	Si4b5	B4b5	309	309	1	8	556	95	96	fun	10.38889
144	9	Do5	C5	318	318	1	16	278	95	96	la 	10.44444
145	9	Re5	D5	327	327	1	16	278	99	96	şâd_	10.5
146	9	Mi5b5	E5b5	331	331	1	32	139	99	96		10.52778
147	9	Fa5	F5	340	340	1	32	139	99	96		10.55556
148	9	Re5	D5	327	327	1	16	278	99	96		10.61111
149	9	Do5	C5	318	318	1	16	278	95	96		10.66667
150	9	Do5	C5	318	318	1	4	1111	99	96	et	10.88889
151	9	Si4b5	B4b5	309	309	1	8	556	95	96		11
152	53			0	0	0	0	0	0	0		11
153	9	Re5	D5	327	327	1	16	278	99	96	tin 	11.05556
154	9	Do5	C5	318	318	1	16	278	99	96		11.11111
155	9	Do5	C5	318	318	1	16	278	99	96		11.16667
156	9	Si4b5	B4b5	309	309	1	16	278	99	96		11.22222
157	9	Si4b5	B4b5	309	309	1	16	278	99	96		11.27778
158	9	La4b5	A4b5	300	300	1	16	278	99	96		11.33333
159	9	La4b5	A4b5	300	300	1	16	278	95	96		11.38889
160	9	Sol4	G4	296	296	1	16	278	95	96	be	11.44444
161	9	Sol4	G4	296	296	1	4	1111	95	96	nim  	11.66667
162	53			0	0	0	0	0	0	0		11.66667
163	54			0	0	0	0	0	0	0	hicazkar@sol4	11.66667
164	9	Re5	D5	327	327	1	8	556	95	96	SAZ 	11.77778
165	8	Mi5b5	E5b5	331	331	0	0	0	95	96	.	11.77778
166	9	Re5	D5	327	327	1	16	278	95	96	.	11.83333
167	9	Do5	C5	318	318	1	16	278	95	96	.	11.88889
168	9	Si4b1	B4b1	313	313	1	16	278	95	96	.	11.94444
169	9	Do5	C5	318	318	1	16	278	95	96	.	12
170	9	Re5	D5	327	327	1	4	1111	95	96	.	12.22222
171	55			0	0	0	0	0	0	0		12.22222
172	53			0	0	0	0	0	0	0		12.22222
173	9			-1	-1	1	16	278	100	0		12.27778
174	54			0	0	0	0	0	0	0	ussak@re5	12.27778
175	9	Do5	C5	318	318	1	8	556	95	96	Öm	12.38889
176	9	Re5	D5	327	327	1	16	278	95	96	rüm_	12.44444
177	9	Re5	D5	327	327	3	16	833	99	96	ol	12.61111
178	9	Do5	C5	318	318	1	16	278	95	96		12.66667
179	9	Re5	D5	327	327	1	16	278	99	96	duk	12.72222
180	9	Mi5b1	E5b1	335	335	1	16	278	99	96		12.77778
181	9	Fa5	F5	340	340	1	16	278	99	96		12.83333
182	9	Sol5	G5	349	349	1	16	278	99	96		12.88889
183	9	La5	A5	358	358	1	16	278	99	96		12.94444
184	9	Si5b5	B5b5	362	362	1	16	278	95	96		13
185	53			0	0	0	0	0	0	0		13
186	9	La5	A5	358	358	1	16	278	99	96	ça 	13.05556
187	9	Sol5	G5	349	349	1	8	556	99	96		13.16667
188	9	Fa5	F5	340	340	1	16	278	95	96		13.22222
189	9	Fa5	F5	340	340	1	16	278	99	96	se	13.27778
190	9	Mi5b1	E5b1	335	335	1	16	278	99	96		13.33333
191	9	Mi5b1	E5b1	335	335	1	16	278	99	96		13.38889
192	9	Re5	D5	327	327	1	16	278	95	96		13.44444
193	9	Re5	D5	327	327	1	16	278	99	96	nin 	13.5
194	9	Do5	C5	318	318	1	16	278	99	96		13.55556
195	9	La5	A5	358	358	1	16	278	99	96		13.61111
196	9	Sol5	G5	349	349	1	16	278	95	96		13.66667
197	9	Sol5	G5	349	349	1	4	1111	99	96	ef	13.88889
198	9	Sol5	G5	349	349	1	16	278	99	96		13.94444
199	9	Fa5	F5	340	340	1	16	278	95	96		14
200	53			0	0	0	0	0	0	0		14
201	9	Mi5b1	E5b1	335	335	3	32	417	99	96	ken	14.08333
202	9	Re5	D5	327	327	1	32	139	99	96		14.11111
203	9	Mi5b1	E5b1	335	335	1	16	278	99	96		14.16667
204	9	Fa5	F5	340	340	1	16	278	99	96		14.22222
205	9	Mi5b1	E5b1	335	335	1	32	139	99	96		14.25
206	9	Re5	D5	327	327	1	32	139	99	96		14.27778
207	9	Do5	C5	318	318	1	16	278	99	96		14.33333
208	9	Mi5b1	E5b1	335	335	1	16	278	95	96		14.38889
209	9	Fa5	F5	340	340	1	16	278	95	96	de	14.44444
210	9	Sol5	G5	349	349	1	4	1111	95	96	nim  	14.66667
211	53			0	0	0	0	0	0	0		14.66667
212	9	Fa5	F5	340	340	3	16	833	95	96	SAZ 	14.83333
213	9	Mi5b1	E5b1	335	335	1	16	278	95	96	.	14.88889
214	9	Mi5b1	E5b1	335	335	1	16	278	95	96	.	14.94444
215	9	Re5	D5	327	327	1	16	278	95	96	.	15
216	9	Re5	D5	327	327	1	4	1111	95	96	.	15.22222
217	55			0	0	0	0	0	0	0		15.22222
218	53			0	0	0	0	0	0	0		15.22222
219	9			-1	-1	1	16	278	100	0		15.27778
220	54			0	0	0	0	0	0	0	ussak@re5	15.27778
221	9	Do5	C5	318	318	1	8	556	95	96	Öm	15.38889
222	9	Re5	D5	327	327	1	16	278	95	96	rüm_	15.44444
223	9	Re5	D5	327	327	3	16	833	99	96	ol	15.61111
224	9	Do5	C5	318	318	1	16	278	95	96		15.66667
225	9	Re5	D5	327	327	1	16	278	99	96	duk	15.72222
226	9	Mi5b1	E5b1	335	335	1	16	278	99	96		15.77778
227	9	Fa5	F5	340	340	1	16	278	99	96		15.83333
228	9	Sol5	G5	349	349	1	16	278	99	96		15.88889
229	9	La5	A5	358	358	1	16	278	99	96		15.94444
230	9	Si5b5	B5b5	362	362	1	16	278	95	96		16
231	53			0	0	0	0	0	0	0		16
232	9	La5	A5	358	358	1	16	278	99	96	ça 	16.05556
233	9	Sol5	G5	349	349	1	8	556	99	96		16.16667
234	9	Fa5	F5	340	340	1	16	278	95	96		16.22222
235	9	Fa5	F5	340	340	1	16	278	99	96	se	16.27778
236	9	Mi5b1	E5b1	335	335	1	16	278	99	96		16.33333
237	9	Mi5b1	E5b1	335	335	1	16	278	99	96		16.38889
238	9	Re5	D5	327	327	1	16	278	95	96		16.44444
239	9	Re5	D5	327	327	1	16	278	99	96	nin 	16.5
240	9	Do5	C5	318	318	1	16	278	99	96		16.55556
241	9	La5	A5	358	358	1	16	278	99	96		16.61111
242	9	Sol5	G5	349	349	1	16	278	95	96		16.66667
243	9	Sol5	G5	349	349	1	4	1111	99	96	ef	16.88889
244	9	Sol5	G5	349	349	1	16	278	99	96		16.94444
245	9	Fa5	F5	340	340	1	16	278	95	96		17
246	53			0	0	0	0	0	0	0		17
247	9	Mi5b1	E5b1	335	335	3	32	417	99	96	ken	17.08333
248	9	Re5	D5	327	327	1	32	139	99	96		17.11111
249	9	Mi5b1	E5b1	335	335	1	16	278	99	96		17.16667
250	9	Fa5	F5	340	340	1	16	278	99	96		17.22222
251	9	Mi5b1	E5b1	335	335	1	32	139	99	96		17.25
252	9	Re5	D5	327	327	1	32	139	99	96		17.27778
253	9	Do5	C5	318	318	1	16	278	99	96		17.33333
254	9	Mi5b1	E5b1	335	335	1	16	278	95	96		17.38889
255	9	Fa5	F5	340	340	1	16	278	95	96	de	17.44444
256	9	Sol5	G5	349	349	1	4	1111	95	96	nim  	17.66667
257	55			0	0	0	0	0	0	0		17.66667
258	53			0	0	0	0	0	0	0		17.66667
259	54			0	0	0	0	0	0	0	beyati@re5	17.66667
260	9	Sol5	G5	349	349	1	8	556	95	96	SAZ 	17.77778
261	8	La5b5	A5b5	353	353	0	0	0	95	96		17.77778
262	9	Sol5	G5	349	349	1	16	278	95	96	.	17.83333
263	9	Fa5	F5	340	340	1	16	278	95	96	.	17.88889
264	9	Mi5b1	E5b1	335	335	1	16	278	95	96	.	17.94444
265	9	Fa5	F5	340	340	1	16	278	95	96	.	18
266	9	Sol5	G5	349	349	1	4	1111	95	96	.	18.22222
267	53			0	0	0	0	0	0	0		18.22222
268	9			-1	-1	1	16	278	100	0		18.27778
269	9	Fa5	F5	340	340	1	8	556	95	96	Gön	18.38889
