Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	54			0	0	0	0	0	0	0	kurdilihicazkar@la4	0
2	9	Sol5	G5	349	349	1	8	500	95	96	Ya	0.125
3	9	La5	A5	358	358	7	8	3500	95	96	lan 	1
4	53			0	0	0	0	0	0	0		1
5	9	La5	A5	358	358	1	8	500	95	96	ya	1.125
6	9	Si5b4	B5b4	363	363	7	8	3500	95	96	lan 	2
7	53			0	0	0	0	0	0	0		2
8	9	La5	A5	358	358	1	8	500	95	96	ya	2.125
9	9	Do6	C6	371	371	1	8	500	99	96	lan 	2.25
10	9	Si5b4	B5b4	363	363	1	8	500	99	96		2.375
11	9	La5	A5	358	358	1	8	500	99	96		2.5
12	9	Sol5	G5	349	349	1	8	500	99	96		2.625
13	9	Fa5#4	F5#4	344	344	1	16	250	99	96		2.6875
14	9	Mi5	E5	336	336	1	16	250	99	96		2.75
15	9	Fa5#4	F5#4	344	344	1	8	500	95	96		2.875
16	9	Sol5	G5	349	349	1	8	500	95	96	de	3
17	9	La5	A5	358	358	1	8	500	99	96	ğil 	3.125
18	55			0	0	0	0	0	0	0		3.125
19	9	Sol5	G5	349	349	1	8	500	99	96		3.25
20	9	Fa5	F5	340	340	1	8	500	99	96		3.375
21	9	Mi5	E5	336	336	1	8	500	99	96		3.5
22	9	Re5	D5	327	327	1	8	500	99	96		3.625
23	9	Do5#4	C5#4	322	322	1	8	500	99	96		3.75
24	9	Si4b4	B4b4	310	310	1	8	500	99	96		3.875
25	9	La4	A4	305	305	1	8	500	95	96		4
26	53			0	0	0	0	0	0	0		4
27	9			-1	-1	1	8	500	100	0		4.125
28	9	Re5	D5	327	327	1	4	1000	95	96	pek 	4.375
29	9	Do5#4	C5#4	322	322	1	16	250	99	96	ko	4.4375
30	9	Si4b4	B4b4	310	310	1	16	250	95	96		4.5
31	9	La4	A4	305	305	1	2	2000	95	96	lay 	5
32	53			0	0	0	0	0	0	0		5
33	9			-1	-1	1	8	500	100	0		5.125
34	9	Re5	D5	327	327	1	4	1000	95	96	ol	5.375
