Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La5	A5	358	358	1	4	545	95	96	ARANAĞME 	0.2
2	9	Do6	C6	371	371	1	8	273	95	96	.	0.3
3	9	Si5	B5	367	367	1	8	273	95	96	.	0.4
4	9	La5	A5	358	358	1	8	273	95	96	.	0.5
5	9	Sol5	G5	349	349	1	8	273	95	96	.	0.6
6	9	Fa5#4	F5#4	344	344	1	8	273	95	96	.	0.7
7	9	Mi5	E5	336	336	1	4	545	95	96	.	0.9
8	9	Fa5#4	F5#4	344	344	1	8	273	95	96	.	1
9	9	Sol5	G5	349	349	1	4	545	95	96	.	1.2
10	9	Si5b4	B5b4	363	363	1	8	273	95	96	.	1.3
11	9	La5	A5	358	358	1	8	273	95	96	.	1.4
12	9	Sol5	G5	349	349	1	8	273	95	96	.	1.5
13	9	Fa5	F5	340	340	1	8	273	95	96	.	1.6
14	9	Mi5	E5	336	336	1	8	273	95	96	.	1.7
15	9	Re5	D5	327	327	1	4	545	95	96	.	1.9
16	9	Mi5	E5	336	336	1	8	273	95	96	.	2
17	9	Fa5	F5	340	340	1	4	545	95	96	.	2.2
18	9	La5	A5	358	358	1	8	273	95	96	.	2.3
19	9	Sol5	G5	349	349	1	8	273	95	96	.	2.4
20	9	Fa5	F5	340	340	1	8	273	95	96	.	2.5
21	9	Mi5	E5	336	336	1	8	273	95	96	.	2.6
22	9	Re5	D5	327	327	1	8	273	95	96	.	2.7
23	9	Do5#4	C5#4	322	322	1	8	273	95	96	.	2.8
24	9	Si4b4	B4b4	310	310	1	8	273	95	96	.	2.9
25	9	La4	A4	305	305	1	8	273	95	96	.	3
26	9	La4	A4	305	305	3	16	409	95	96	.	3.15
27	9	Si4b4	B4b4	310	310	1	16	136	95	96	.	3.2
28	9	Do5#4	C5#4	322	322	1	8	273	95	96	.	3.3
29	9	Re5	D5	327	327	1	8	273	95	96	.	3.4
30	9	Mi5	E5	336	336	1	8	273	95	96	.	3.5
31	9	Fa5#4	F5#4	344	344	1	8	273	95	96	.	3.6
32	9	Sol5	G5	349	349	1	8	273	95	96	.	3.7
33	9	La5	A5	358	358	1	4	545	95	96	.	3.9
34	9			-1	-1	1	8	273	100	0		4
35	53			0	0	0	0	0	0	0		4
36	9	La5	A5	358	358	1	4	545	95	96	ARANAĞME 	4.2
37	9	Do6	C6	371	371	1	8	273	95	96	.	4.3
38	9	Si5	B5	367	367	1	8	273	95	96	.	4.4
39	9	La5	A5	358	358	1	8	273	95	96	.	4.5
40	9	Sol5	G5	349	349	1	8	273	95	96	.	4.6
41	9	Fa5#4	F5#4	344	344	1	8	273	95	96	.	4.7
42	9	Mi5	E5	336	336	1	4	545	95	96	.	4.9
43	9	Fa5#4	F5#4	344	344	1	8	273	95	96	.	5
44	9	Sol5	G5	349	349	1	4	545	95	96	.	5.2
45	9	Si5b4	B5b4	363	363	1	8	273	95	96	.	5.3
46	9	La5	A5	358	358	1	8	273	95	96	.	5.4
47	9	Sol5	G5	349	349	1	8	273	95	96	.	5.5
48	9	Fa5	F5	340	340	1	8	273	95	96	.	5.6
49	9	Mi5	E5	336	336	1	8	273	95	96	.	5.7
50	9	Re5	D5	327	327	1	4	545	95	96	.	5.9
51	9	Mi5	E5	336	336	1	8	273	95	96	.	6
52	9	Fa5	F5	340	340	1	4	545	95	96	.	6.2
53	9	La5	A5	358	358	1	8	273	95	96	.	6.3
54	9	Sol5	G5	349	349	1	8	273	95	96	.	6.4
55	9	Fa5	F5	340	340	1	8	273	95	96	.	6.5
56	9	Mi5	E5	336	336	1	8	273	95	96	.	6.6
57	9	Re5	D5	327	327	1	8	273	95	96	.	6.7
58	9	Do5#4	C5#4	322	322	1	8	273	95	96	.	6.8
59	9	Si4b4	B4b4	310	310	1	8	273	95	96	.	6.9
60	9	La4	A4	305	305	1	8	273	95	96	.	7
61	9	La4	A4	305	305	1	8	273	95	96	.	7.1
62	9	Si4b4	B4b4	310	310	1	8	273	95	96	.	7.2
63	9	Re5	D5	327	327	1	8	273	95	96	.	7.3
64	9	Do5#4	C5#4	322	322	1	8	273	95	96	.	7.4
65	9	Si4b4	B4b4	310	310	1	8	273	95	96	.	7.5
66	9	Si4b4	B4b4	310	310	1	8	273	95	96	.	7.6
67	9	La4	A4	305	305	1	8	273	95	96	.	7.7
68	9	La4	A4	305	305	1	4	545	95	96	.	7.9
69	9			-1	-1	1	8	273	100	0		8
70	53			0	0	0	0	0	0	0		8
71	9	Re5	D5	327	327	3	8	818	99	96	Sis	8.3
72	9	Mi5	E5	336	336	1	4	545	95	96		8.5
73	9	Mi5	E5	336	336	5	8	1364	95	96	len	9
74	9	Mi5	E5	336	336	3	8	818	95	96	di 	9.3
75	9	Fa5	F5	340	340	1	4	545	95	96	ha	9.5
