Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Mi5	E5	336	336	1	16	227	95	96	ARANAĞME	5.555556E-02
2	9	Re5	D5	327	327	1	16	227	95	96	.	0.1111111
3	9	Do5	C5	318	318	1	16	227	95	96	.	0.1666667
4	9	Si4	B4	314	314	1	16	227	95	96	.	0.2222222
5	9	Re5	D5	327	327	1	16	227	95	96	.	0.2777778
6	9	Do5	C5	318	318	1	16	227	95	96	.	0.3333333
7	9	Si4	B4	314	314	1	16	227	95	96	.	0.3888889
8	9	La4	A4	305	305	1	16	227	95	96	.	0.4444444
9	9	Do5	C5	318	318	1	16	227	95	96	.	0.5
10	9	Si4	B4	314	314	1	16	227	95	96	.	0.5555556
11	9	La4	A4	305	305	1	16	227	95	96	.	0.6111111
12	9	Sol4#4	G4#4	300	300	1	16	227	95	96	.	0.6666667
13	9	La4	A4	305	305	1	16	227	95	96	.	0.7222222
14	9	Si4	B4	314	314	1	16	227	95	96	.	0.7777778
15	9	Do5	C5	318	318	1	16	227	95	96	.	0.8333333
16	9	Re5	D5	327	327	1	16	227	95	96	.	0.8888889
17	9	Mi5	E5	336	336	1	8	455	95	96	.	1
18	53			0	0	0	0	0	0	0		1
19	9	Re5	D5	327	327	1	16	227	95	96	.	1.055556
20	9	Mi5b4	E5b4	332	332	1	16	227	95	96	.	1.111111
21	9	Re5	D5	327	327	1	16	227	95	96	.	1.166667
22	9	Mi5b4	E5b4	332	332	1	16	227	95	96	.	1.222222
23	9	Re5	D5	327	327	1	16	227	95	96	.	1.277778
24	9	Mi5b4	E5b4	332	332	1	32	114	95	96	.	1.305556
25	9	Fa5#4	F5#4	344	344	1	32	114	95	96	.	1.333333
26	9	Mi5b4	E5b4	332	332	1	16	227	95	96	.	1.388889
27	9	Re5	D5	327	327	1	16	227	95	96	.	1.444444
28	9	Re5	D5	327	327	1	16	227	95	96	.	1.5
29	9	Do5	C5	318	318	1	32	114	95	96	.	1.527778
30	9	Re5	D5	327	327	1	32	114	95	96	.	1.555556
31	9	Do5	C5	318	318	1	16	227	95	96	.	1.611111
32	9	Si4	B4	314	314	1	16	227	95	96	.	1.666667
33	9	Do5	C5	318	318	1	4	909	95	96	.	1.888889
34	9			-1	-1	1	8	455	100	0	.	2
35	53			0	0	0	0	0	0	0		2
36	9	Re5	D5	327	327	1	16	227	95	96	.	2.055556
37	9	Do5	C5	318	318	1	16	227	95	96	.	2.111111
38	9	Si4	B4	314	314	1	16	227	95	96	.	2.166667
39	9	Do5	C5	318	318	1	16	227	95	96	.	2.222222
40	9	Re5	D5	327	327	1	16	227	95	96	.	2.277778
41	9	Fa5	F5	340	340	1	16	227	95	96	.	2.333333
