Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La4	A4	305	305	1	8	200	95	120	ARANAĞME 	0.1666667
2	9	Do5#4	C5#4	322	322	1	8	200	95	66	.	0.3333333
3	9	Mi5	E5	336	336	1	8	200	95	76	.	0.5
4	9	Re5	D5	327	327	1	8	200	95	85	.	0.6666667
5	9	Mi5	E5	336	336	1	8	200	95	95	.	0.8333333
6	9	Do5#4	C5#4	322	322	1	8	200	95	104	.	1
7	9	La4	A4	305	305	1	8	200	95	114	.	1.166667
8	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	1.333333
9	9	Mi5	E5	336	336	1	8	200	95	96	.	1.5
10	9	Re5	D5	327	327	1	8	200	95	96	.	1.666667
11	9	Mi5	E5	336	336	1	8	200	95	96	.	1.833333
12	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	2
13	9	La4	A4	305	305	1	8	200	95	96	.	2.166667
14	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	2.333333
15	9	Mi5	E5	336	336	1	8	200	95	96	.	2.5
16	9	Re5	D5	327	327	1	8	200	95	96	.	2.666667
17	9	Mi5	E5	336	336	1	8	200	95	96	.	2.833333
18	9	Fa5	F5	340	340	1	8	200	95	96	.	3
19	9	La5	A5	358	358	3	4	1200	95	96	.	4
20	53			0	0	0	0	0	0	0		4
21	9	Sol5	G5	349	349	1	4	400	95	96	.	4.333333
22	9	Fa5	F5	340	340	1	4	400	95	96	.	4.666667
23	9	Mi5	E5	336	336	1	4	400	95	96	.	5
24	9	Re5	D5	327	327	1	4	400	95	96	.	5.333333
25	9	Do5#4	C5#4	322	322	1	4	400	95	96	.	5.666667
26	9	Re5	D5	327	327	1	4	400	95	96	.	6
27	9	Mi5	E5	336	336	1	8	200	95	96	.	6.166667
28	9	Re5	D5	327	327	1	8	200	95	96	.	6.333333
29	9	Mi5	E5	336	336	1	8	200	95	96	.	6.5
30	9	Fa5	F5	340	340	1	8	200	95	96	.	6.666667
31	9	Mi5	E5	336	336	1	8	200	95	96	.	6.833333
32	9	Re5	D5	327	327	1	8	200	95	96	.	7
33	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	7.166667
34	9	Re5	D5	327	327	1	8	200	95	66	.	7.333333
35	9	Do5#4	C5#4	322	322	1	8	200	95	68	.	7.5
36	9	Si4b4	B4b4	310	310	1	8	200	95	71	.	7.666667
37	9	La4	A4	305	305	1	4	400	95	73	.	8
38	53			0	0	0	0	0	0	76		8
39	9	La4	A4	305	305	1	8	200	95	78	.	8.166667
40	9	Do5#4	C5#4	322	322	1	8	200	95	66	.	8.333333
41	9	Mi5	E5	336	336	1	8	200	95	70	.	8.5
42	9	Re5	D5	327	327	1	8	200	95	73	.	8.666667
43	9	Mi5	E5	336	336	1	8	200	95	77	.	8.833333
44	9	Do5#4	C5#4	322	322	1	8	200	95	80	.	9
45	9	La4	A4	305	305	1	8	200	95	84	.	9.166667
46	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	9.333333
47	9	Mi5	E5	336	336	1	8	200	95	96	.	9.5
48	9	Re5	D5	327	327	1	8	200	95	96	.	9.666667
49	9	Mi5	E5	336	336	1	8	200	95	96	.	9.833333
50	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	10
51	9	La4	A4	305	305	1	8	200	95	96	.	10.16667
52	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	10.33333
53	9	Mi5	E5	336	336	1	8	200	95	96	.	10.5
54	9	Re5	D5	327	327	1	8	200	95	96	.	10.66667
55	9	Mi5	E5	336	336	1	8	200	95	96	.	10.83333
56	9	Fa5	F5	340	340	1	8	200	95	96	.	11
57	9	La5	A5	358	358	3	4	1200	95	96	.	12
58	53			0	0	0	0	0	0	0		12
59	9	Sol5	G5	349	349	1	4	400	95	96	.	12.33333
60	9	Fa5	F5	340	340	1	4	400	95	96	.	12.66667
61	9	Mi5	E5	336	336	1	4	400	95	96	.	13
62	9	Re5	D5	327	327	1	4	400	95	96	.	13.33333
63	9	Do5#4	C5#4	322	322	1	4	400	95	66	.	13.66667
64	9	Si4b4	B4b4	310	310	1	4	400	95	72	.	14
65	9	La4	A4	305	305	1	4	400	95	66	.	14.33333
66	9	Do5#4	C5#4	322	322	1	4	400	95	77	.	14.66667
67	9	Mi5	E5	336	336	1	4	400	95	88	.	15
68	9	La4	A4	305	305	3	4	1200	95	98	.	16
69	53			0	0	0	0	0	0	109		16
70	9	La4	A4	305	305	1	8	200	95	120	ARANAĞME 	16.16667
71	9	Do5#4	C5#4	322	322	1	8	200	95	66	.	16.33333
72	9	Mi5	E5	336	336	1	8	200	95	76	.	16.5
73	9	Re5	D5	327	327	1	8	200	95	85	.	16.66667
74	9	Mi5	E5	336	336	1	8	200	95	95	.	16.83333
75	9	Do5#4	C5#4	322	322	1	8	200	95	104	.	17
76	9	La4	A4	305	305	1	8	200	95	114	.	17.16667
77	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	17.33333
78	9	Mi5	E5	336	336	1	8	200	95	96	.	17.5
79	9	Re5	D5	327	327	1	8	200	95	96	.	17.66667
80	9	Mi5	E5	336	336	1	8	200	95	96	.	17.83333
81	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	18
82	9	La4	A4	305	305	1	8	200	95	96	.	18.16667
83	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	18.33333
84	9	Mi5	E5	336	336	1	8	200	95	96	.	18.5
85	9	Re5	D5	327	327	1	8	200	95	96	.	18.66667
86	9	Mi5	E5	336	336	1	8	200	95	96	.	18.83333
87	9	Fa5	F5	340	340	1	8	200	95	96	.	19
88	9	La5	A5	358	358	3	4	1200	95	96	.	20
89	53			0	0	0	0	0	0	0		20
90	9	Sol5	G5	349	349	1	4	400	95	96	.	20.33333
91	9	Fa5	F5	340	340	1	4	400	95	96	.	20.66667
92	9	Mi5	E5	336	336	1	4	400	95	96	.	21
93	9	Re5	D5	327	327	1	4	400	95	96	.	21.33333
94	9	Do5#4	C5#4	322	322	1	4	400	95	96	.	21.66667
95	9	Re5	D5	327	327	1	4	400	95	96	.	22
96	9	Mi5	E5	336	336	1	8	200	95	96	.	22.16667
97	9	Re5	D5	327	327	1	8	200	95	96	.	22.33333
98	9	Mi5	E5	336	336	1	8	200	95	96	.	22.5
99	9	Fa5	F5	340	340	1	8	200	95	96	.	22.66667
100	9	Mi5	E5	336	336	1	8	200	95	96	.	22.83333
101	9	Re5	D5	327	327	1	8	200	95	96	.	23
102	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	23.16667
103	9	Re5	D5	327	327	1	8	200	95	66	.	23.33333
104	9	Do5#4	C5#4	322	322	1	8	200	95	68	.	23.5
105	9	Si4b4	B4b4	310	310	1	8	200	95	71	.	23.66667
106	9	La4	A4	305	305	1	4	400	95	73	.	24
107	53			0	0	0	0	0	0	76		24
108	9	La4	A4	305	305	1	8	200	95	78	.	24.16667
109	9	Do5#4	C5#4	322	322	1	8	200	95	66	.	24.33333
110	9	Mi5	E5	336	336	1	8	200	95	70	.	24.5
111	9	Re5	D5	327	327	1	8	200	95	73	.	24.66667
112	9	Mi5	E5	336	336	1	8	200	95	77	.	24.83333
113	9	Do5#4	C5#4	322	322	1	8	200	95	80	.	25
114	9	La4	A4	305	305	1	8	200	95	84	.	25.16667
115	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	25.33333
116	9	Mi5	E5	336	336	1	8	200	95	96	.	25.5
117	9	Re5	D5	327	327	1	8	200	95	96	.	25.66667
118	9	Mi5	E5	336	336	1	8	200	95	96	.	25.83333
119	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	26
120	9	La4	A4	305	305	1	8	200	95	96	.	26.16667
121	9	Do5#4	C5#4	322	322	1	8	200	95	96	.	26.33333
122	9	Mi5	E5	336	336	1	8	200	95	96	.	26.5
123	9	Re5	D5	327	327	1	8	200	95	96	.	26.66667
124	9	Mi5	E5	336	336	1	8	200	95	96	.	26.83333
125	9	Fa5	F5	340	340	1	8	200	95	96	.	27
126	9	La5	A5	358	358	3	4	1200	95	96	.	28
127	53			0	0	0	0	0	0	0		28
128	9	Sol5	G5	349	349	1	4	400	95	96	.	28.33333
129	9	Fa5	F5	340	340	1	4	400	95	96	.	28.66667
130	9	Mi5	E5	336	336	1	4	400	95	96	.	29
131	9	Re5	D5	327	327	1	4	400	95	96	.	29.33333
132	9	Do5#4	C5#4	322	322	1	4	400	95	66	.	29.66667
133	9	Si4b4	B4b4	310	310	1	4	400	95	72	.	30
134	9	La4	A4	305	305	1	4	400	95	78	.	30.33333
135	9	Do5#4	C5#4	322	322	1	4	400	95	66	.	30.66667
136	9	Mi5	E5	336	336	1	4	400	95	68	.	31
137	9	La4	A4	305	305	3	4	1200	95	71	.	32
138	53			0	0	0	0	0	0	73		32
139	9	La4	A4	305	305	3	4	1200	95	76	Ey 	33
140	9	Re5	D5	327	327	1	2	800	95	78	meh	33.66667
141	9	Mi5	E5	336	336	1	4	400	95	96	li	34
142	9	Fa5	F5	340	340	3	4	1200	100	96	ka 	35
143	9	Fa5	F5	340	340	3	8	600	99	96		35.5
144	9	Mi5	E5	336	336	1	8	200	99	96		35.66667
145	9	Re5	D5	327	327	1	4	400	95	96		36
146	9	Re5	D5	327	327	3	4	1200	95	96	ey 	37
147	9	Do5#4	C5#4	322	322	1	2	800	95	96	gül 	37.66667
148	9	Re5	D5	327	327	1	4	400	95	66	be	38
149	9	Mi5	E5	336	336	3	4	1200	95	93	den  	39
150	9	Do5#4	C5#4	322	322	1	4	400	95	66	SAZ	39.33333
151	9	Si4b4	B4b4	310	310	1	4	400	95	68	.	39.66667
152	9	La4	A4	305	305	1	4	400	95	71	.	40
153	53			0	0	0	0	0	0	73		40
154	9	La4	A4	305	305	3	4	1200	95	76	Ey 	41
155	9	Re5	D5	327	327	1	2	800	95	78	meh	41.66667
156	9	Mi5	E5	336	336	1	4	400	95	96	li	42
157	9	Fa5	F5	340	340	3	4	1200	100	96	ka 	43
158	9	Fa5	F5	340	340	3	8	600	99	96		43.5
159	9	Mi5	E5	336	336	1	8	200	99	96		43.66667
160	9	Re5	D5	327	327	1	4	400	95	96		44
161	9	Re5	D5	327	327	3	4	1200	95	96	ey 	45
162	9	Do5#4	C5#4	322	322	1	2	800	95	96	gül 	45.66667
163	9	Re5	D5	327	327	1	4	400	95	96	be	46
164	9	Mi5	E5	336	336	3	4	1200	100	96	den  	47
165	9	Mi5	E5	336	336	1	2	800	95	96	SAZ	47.66667
166	9			-1	-1	1	4	400	100	0		48
167	53			0	0	0	0	0	0	0		48
168	9	Re5	D5	327	327	3	4	1200	95	84	Mahv_	49
169	9	Fa5#4	F5#4	344	344	1	2	800	95	84	ol	49.66667
170	9	Re5	D5	327	327	1	4	400	95	84	du 	50
171	9	Fa5#4	F5#4	344	344	3	4	1200	99	84	cis	51
172	9	Sol5	G5	349	349	1	4	400	99	84		51.33333
173	9	Fa5#4	F5#4	344	344	1	4	400	99	84		51.66667
174	9	Mi5	E5	336	336	1	4	400	95	84		52
175	9	Sol5	G5	349	349	1	4	400	99	84	mim 	52.33333
176	9	Fa5#4	F5#4	344	344	1	4	400	99	84		52.66667
177	9	Mi5	E5	336	336	1	4	400	95	84		53
178	9	Re5	D5	327	327	1	4	400	99	96	nâ	53.33333
179	9	Do5#4	C5#4	322	322	1	4	400	95	96		53.66667
180	9	Re5	D5	327	327	1	4	400	95	96	le	54
181	9	Mi5	E5	336	336	3	4	1200	100	96	den  	55
182	9	Mi5	E5	336	336	1	2	800	95	96		55.66667
183	9			-1	-1	1	4	400	100	0		56
184	53			0	0	0	0	0	0	0		56
185	9	Re5	D5	327	327	3	4	1200	95	96	Mahv_	57
186	9	Re5	D5	327	327	1	2	800	95	96	ol	57.66667
187	9	Mi5	E5	336	336	1	4	400	95	96	du 	58
188	9	Do5#4	C5#4	322	322	3	4	1200	99	96	cis	59
189	9	Re5	D5	327	327	1	4	400	99	96		59.33333
190	9	Do5#4	C5#4	322	322	1	4	400	99	96		59.66667
191	9	Si4b4	B4b4	310	310	1	4	400	95	66		60
192	9	La4	A4	305	305	1	4	400	99	80	mim 	60.33333
193	9	Si4b4	B4b4	310	310	1	4	400	99	93		60.66667
194	9	Do5#4	C5#4	322	322	1	4	400	95	106		61
195	9	Re5	D5	327	327	1	4	400	99	120	nâ	61.33333
196	9	Do5#4	C5#4	322	322	1	4	400	95	96		61.66667
197	9	Si4b4	B4b4	310	310	1	4	400	95	96	le	62
198	9	La4	A4	305	305	3	4	1200	100	96	den  	63
199	9	La4	A4	305	305	1	2	800	95	96		63.66667
200	9			-1	-1	1	4	400	100	0		64
201	53			0	0	0	0	0	0	0		64
202	9	La5	A5	358	358	3	4	1200	95	78	Bu 	65
203	9	La5	A5	358	358	1	2	800	95	96	il	65.66666
204	9	Si5	B5	367	367	1	4	400	95	96	ti	66
205	9	La5	A5	358	358	1	2	800	99	96	fat	66.66666
206	9	Sol5	G5	349	349	1	4	400	99	96		67
207	9	Fa5#4	F5#4	344	344	1	4	400	99	96		67.33334
208	9	Mi5	E5	336	336	1	4	400	99	96		67.66666
209	9	Re5	D5	327	327	1	4	400	95	96		68
210	9	Fa5#4	F5#4	344	344	1	2	800	99	96	sız	68.66666
211	9	Re5	D5	327	327	1	4	400	95	96		69
212	9	Fa5#4	F5#4	344	344	1	2	800	95	96	lık 	69.66666
213	9	Sol5	G5	349	349	1	4	400	95	108	ne	70
