Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol4	G4	296	296	3	16	750	95	96	ARANAĞME 	0.1666667
2	9	La4	A4	305	305	1	16	250	95	96	.	0.2222222
3	9	Si4b1	B4b1	313	313	1	8	500	95	96	.	0.3333333
4	9	Do5	C5	318	318	1	8	500	95	96	.	0.4444444
5	9	La4	A4	305	305	1	8	500	95	96	.	0.5555556
6	9	Si4b1	B4b1	313	313	1	8	500	95	96	.	0.6666667
7	9	Do5	C5	318	318	1	8	500	95	96	.	0.7777778
8	9	Re5	D5	327	327	1	8	500	95	96	.	0.8888889
9	9	Mi5b3	E5b4	333	332	1	8	500	95	96	.	1
10	53			0	0	0	0	0	0	0		1
11	9	Do5	C5	318	318	3	16	750	95	96	.	1.166667
12	9	Re5	D5	327	327	1	16	250	95	96	.	1.222222
13	9	Mi5b3	E5b4	333	332	1	8	500	95	96	.	1.333333
14	9	Fa5#3	F5#4	343	344	1	8	500	95	96	.	1.444444
15	9	Re5	D5	327	327	1	16	250	95	96	.	1.5
16	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	1.555556
17	9	Re5	D5	327	327	1	16	250	95	96	.	1.611111
18	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	1.666667
19	9	Fa5#3	F5#4	343	344	1	8	500	95	96	.	1.777778
20	9	Sol5	G5	349	349	1	8	500	95	96	.	1.888889
21	9	La5	A5	358	358	1	8	500	95	96	.	2
22	53			0	0	0	0	0	0	0		2
23	9	Sol5	G5	349	349	3	16	750	95	96	.	2.166667
24	9	Do6	C6	371	371	1	16	250	95	96	.	2.222222
25	9	Si5b1	B5b1	366	366	1	16	250	95	96	.	2.277778
26	9	Do6	C6	371	371	1	16	250	95	96	.	2.333333
27	9	La5	A5	358	358	1	16	250	95	96	.	2.388889
28	9	Si5b5	B5b5	362	362	1	16	250	95	96	.	2.444444
29	9	Sol5	G5	349	349	1	16	250	95	96	.	2.5
30	9	La5	A5	358	358	1	16	250	95	96	.	2.555556
31	9	Fa5#3	F5#4	343	344	1	16	250	95	96	.	2.611111
32	9	Sol5	G5	349	349	1	16	250	95	96	.	2.666667
33	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	2.722222
34	9	Fa5#3	F5#4	343	344	1	16	250	95	96	.	2.777778
35	9	Re5	D5	327	327	1	16	250	95	96	.	2.833333
36	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	2.888889
37	9	Do5	C5	318	318	1	16	250	95	96	.	2.944444
38	9	Re5	D5	327	327	1	16	250	95	96	.	3
39	53			0	0	0	0	0	0	0		3
40	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	3.055556
41	9	Do5	C5	318	318	1	16	250	95	96	.	3.111111
42	9	Re5	D5	327	327	1	16	250	95	96	.	3.166667
43	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	3.222222
44	9	Fa5#3	F5#4	343	344	1	8	500	95	96	.	3.333333
45	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	3.388889
46	9	Re5	D5	327	327	1	16	250	95	96	.	3.444444
47	9	Re5	D5	327	327	1	16	250	95	96	.	3.5
48	9	Do5	C5	318	318	1	16	250	95	96	.	3.555556
49	9	Do5	C5	318	318	1	16	250	95	96	.	3.611111
50	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	3.666667
51	9	Si4b1	B4b1	313	313	3	8	1500	95	96	.	4
52	53			0	0	0	0	0	0	0		4
53	9	Sol4	G4	296	296	3	16	750	95	96	ARANAĞME 	4.166667
54	9	La4	A4	305	305	1	16	250	95	96	.	4.222222
55	9	Si4b1	B4b1	313	313	1	8	500	95	96	.	4.333333
56	9	Do5	C5	318	318	1	8	500	95	96	.	4.444445
57	9	La4	A4	305	305	1	8	500	95	96	.	4.555555
58	9	Si4b1	B4b1	313	313	1	8	500	95	96	.	4.666667
59	9	Do5	C5	318	318	1	8	500	95	96	.	4.777778
60	9	Re5	D5	327	327	1	8	500	95	96	.	4.888889
61	9	Mi5b3	E5b4	333	332	1	8	500	95	96	.	5
62	53			0	0	0	0	0	0	0		5
63	9	Do5	C5	318	318	3	16	750	95	96	.	5.166667
64	9	Re5	D5	327	327	1	16	250	95	96	.	5.222222
65	9	Mi5b3	E5b4	333	332	1	8	500	95	96	.	5.333333
66	9	Fa5#3	F5#4	343	344	1	8	500	95	96	.	5.444445
67	9	Re5	D5	327	327	1	16	250	95	96	.	5.5
68	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	5.555555
69	9	Re5	D5	327	327	1	16	250	95	96	.	5.611111
70	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	5.666667
71	9	Fa5#3	F5#4	343	344	1	8	500	95	96	.	5.777778
72	9	Sol5	G5	349	349	1	8	500	95	96	.	5.888889
73	9	La5	A5	358	358	1	8	500	95	96	.	6
74	53			0	0	0	0	0	0	0		6
75	9	Sol5	G5	349	349	3	16	750	95	96	.	6.166667
76	9	Do6	C6	371	371	1	16	250	95	96	.	6.222222
77	9	Si5b1	B5b1	366	366	1	16	250	95	96	.	6.277778
78	9	Do6	C6	371	371	1	16	250	95	96	.	6.333333
79	9	La5	A5	358	358	1	16	250	95	96	.	6.388889
80	9	Si5b5	B5b5	362	362	1	16	250	95	96	.	6.444445
81	9	Sol5	G5	349	349	1	16	250	95	96	.	6.5
82	9	La5	A5	358	358	1	16	250	95	96	.	6.555555
83	9	Fa5#3	F5#4	343	344	1	16	250	95	96	.	6.611111
84	9	Sol5	G5	349	349	1	16	250	95	96	.	6.666667
85	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	6.722222
86	9	Fa5#3	F5#4	343	344	1	16	250	95	96	.	6.777778
87	9	Re5	D5	327	327	1	16	250	95	96	.	6.833333
88	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	6.888889
89	9	Do5	C5	318	318	1	16	250	95	96	.	6.944445
90	9	Re5	D5	327	327	1	16	250	95	96	.	7
91	53			0	0	0	0	0	0	0		7
92	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	7.055555
93	9	Do5	C5	318	318	1	16	250	95	96	.	7.111111
94	9	Re5	D5	327	327	1	16	250	95	96	.	7.166667
95	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	7.222222
96	9	Fa5#3	F5#4	343	344	1	8	500	95	96	.	7.333333
97	9	Mi5b3	E5b4	333	332	1	16	250	95	96	.	7.388889
98	9	Re5	D5	327	327	1	16	250	95	96	.	7.444445
99	9	Re5	D5	327	327	1	16	250	95	96	.	7.5
100	9	Do5	C5	318	318	1	16	250	95	96	.	7.555555
101	9	Do5	C5	318	318	1	16	250	95	96	.	7.611111
102	9	Si4b1	B4b1	313	313	1	16	250	95	96	.	7.666667
103	9	Si4b1	B4b1	313	313	3	8	1500	95	96	.	8
104	53			0	0	0	0	0	0	0		8
105	9	do5	C5	318	318	1	8	500	95	96	Za	8.111111
106	9	do5	C5	318	318	1	4	1000	99	96	ma	8.333333
107	9	re5	D5	327	327	1	8	500	95	96		8.444445
108	9	re5	D5	327	327	1	8	500	99	96	nı 	8.555555
109	8	Fa5#3	F5#4	343	344	0	0	0	99	96		8.555555
110	9	Mi5b3	E5b4	333	332	1	16	250	99	96		8.611111
111	9	re5	D5	327	327	1	16	250	95	96		8.666667
112	9	re5	D5	327	327	3	8	1500	95	96	var 	9
113	53			0	0	0	0	0	0	0		9
114	9	Fa5#3	F5#4	343	344	3	16	750	99	96	ki 	9.166667
115	9	Mi5b3	E5b4	333	332	1	16	250	95	96		9.222222
116	9	Mi5b3	E5b4	333	332	3	16	750	99	96	her 	9.388889
117	9	re5	D5	327	327	1	16	250	95	96		9.444445
118	9	re5	D5	327	327	3	16	750	99	96	bez	9.611111
119	9	Mi5b3	E5b4	333	332	1	16	250	95	96		9.666667
120	9	re5	D5	327	327	1	16	250	99	96	mim 	9.722222
121	9	do5	C5	318	318	1	16	250	99	96		9.777778
