Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol5	G5	349	349	3	8	833	99	108	Ah 	0.25
2	9	Fa5#5	F5#5	345	345	1	8	278	95	108		0.3333333
3	9	Mi5	E5	336	336	1	4	556	95	96	yi	0.5
4	9	Fa5#5	F5#5	345	345	1	4	556	95	96	ne 	0.6666667
5	9	Sol5	G5	349	349	1	2	1112	95	66	zev	1
6	9	Sol5	G5	349	349	1	4	556	95	88	râk_	1.166667
7	9	Sol5	G5	349	349	1	2	1112	95	98	ı 	1.5
8	9	La5	A5	358	358	1	8	278	99	120	de	1.583333
9	9	Si5	B5	367	367	1	8	278	95	96		1.666667
10	9	La5	A5	358	358	1	8	278	99	96	rû	1.75
11	9	Sol5	G5	349	349	1	8	278	99	96		1.833333
12	9	Sol5	G5	349	349	1	8	278	99	96		1.916667
13	9	Fa5#5	F5#5	345	345	1	8	278	95	96		2
14	9	Sol5	G5	349	349	1	4	556	99	84	num 	2.166667
15	53			0	0	0	0	0	0	0		2.166667
16	9	Sol5	G5	349	349	1	8	278	99	96		2.25
17	9	Fa5#5	F5#5	345	345	1	8	278	95	96		2.333333
18	9	Mi5	E5	336	336	1	4	556	95	96	yi	2.5
19	9	Fa5#5	F5#5	345	345	1	4	556	95	96	ne 	2.666667
20	9	Sol5	G5	349	349	1	2	1112	95	96	zev	3
21	9	Sol5	G5	349	349	1	4	556	95	96	râk_	3.166667
22	9	Sol5	G5	349	349	1	2	1112	95	96	ı 	3.5
23	9	La5	A5	358	358	1	8	278	99	108	de	3.583333
24	9	Si5	B5	367	367	1	8	278	95	96		3.666667
25	9	La5	A5	358	358	1	8	278	99	96	rû	3.75
26	9	Sol5	G5	349	349	1	8	278	99	96		3.833333
27	9	Sol5	G5	349	349	1	8	278	99	96		3.916667
28	9	Fa5#5	F5#5	345	345	1	8	278	95	96		4
29	9	Sol5	G5	349	349	1	4	556	99	84	num 	4.166667
30	53			0	0	0	0	0	0	0		4.166667
31	9	Sol5	G5	349	349	1	8	278	99	96		4.25
32	9	Fa5#4	F5#4	344	344	1	8	278	95	96		4.333333
33	9	La5	A5	358	358	1	4	556	95	108	kı	4.5
