Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	8	556	100	0		0.125
2	9	Re5	D5	327	327	1	16	278	95	96	ARANAĞME 	0.1875
3	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	0.25
4	9	Re5	D5	327	327	1	16	278	95	96	.	0.3125
5	9	Fa5	F5	340	340	1	16	278	95	96	.	0.375
6	9	Mi5	E5	336	336	1	16	278	95	96	.	0.4375
7	9	Re5	D5	327	327	1	16	278	95	96	.	0.5
8	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	0.5625
9	9	Re5	D5	327	327	1	16	278	95	96	.	0.625
10	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	0.6875
11	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	0.75
12	9	La4	A4	305	305	1	4	1111	95	96	.	1
13	53			0	0	0	0	0	0	0		1
14	9			-1	-1	1	8	556	100	0	.	1.125
15	9	Re5	D5	327	327	1	16	278	95	96	.	1.1875
16	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	1.25
17	9	Re5	D5	327	327	1	16	278	95	96	.	1.3125
18	9	Fa5	F5	340	340	1	16	278	95	96	.	1.375
19	9	Mi5	E5	336	336	1	16	278	95	96	.	1.4375
20	9	Re5	D5	327	327	1	16	278	95	96	.	1.5
21	9	Mi5	E5	336	336	1	16	278	95	96	.	1.5625
22	9	Re5	D5	327	327	1	16	278	95	96	.	1.625
23	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	1.6875
24	9	Re5	D5	327	327	1	16	278	95	96	.	1.75
25	9	Mi5	E5	336	336	1	4	1111	95	96	.	2
26	53			0	0	0	0	0	0	0		2
27	9	Re5	D5	327	327	1	8	556	95	96	.	2.125
28	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	2.166667
29	9	Mi5	E5	336	336	1	24	185	95	96	.	2.208333
30	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	2.25
31	9	Sol5	G5	349	349	1	8	556	95	96	.	2.375
32	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	2.4375
33	9	Mi5	E5	336	336	1	16	278	95	96	.	2.5
34	9	Sol5	G5	349	349	1	24	185	95	96	.	2.541667
35	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	2.583333
36	9	Mi5	E5	336	336	1	24	185	95	96	.	2.625
37	9	Re5	D5	327	327	1	24	185	95	96	.	2.666667
38	9	Mi5	E5	336	336	1	24	185	95	96	.	2.708333
39	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	2.75
40	9	Sol5	G5	349	349	1	4	1111	95	96	.	3
41	9	Sol5	G5	349	349	1	16	278	95	96	.	3.0625
42	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	3.125
43	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	3.1875
44	9	Mi5	E5	336	336	1	16	278	95	96	.	3.25
45	9	Mi5	E5	336	336	1	16	278	95	96	.	3.3125
46	9	Re5	D5	327	327	1	16	278	95	96	.	3.375
47	9	Re5	D5	327	327	1	16	278	95	96	.	3.4375
48	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	3.5
49	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	3.5625
50	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	3.625
51	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	3.6875
52	9	La4	A4	305	305	1	16	278	95	96	.	3.75
53	9	La4	A4	305	305	1	4	1111	95	96	.	4
54	53			0	0	0	0	0	0	0		4
55	9			-1	-1	1	8	556	100	0		4.125
56	9	Re5	D5	327	327	1	16	278	95	96	ARANAĞME 	4.1875
57	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	4.25
58	9	Re5	D5	327	327	1	16	278	95	96	.	4.3125
59	9	Fa5	F5	340	340	1	16	278	95	96	.	4.375
60	9	Mi5	E5	336	336	1	16	278	95	96	.	4.4375
61	9	Re5	D5	327	327	1	16	278	95	96	.	4.5
62	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	4.5625
63	9	Re5	D5	327	327	1	16	278	95	96	.	4.625
64	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	4.6875
65	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	4.75
66	9	La4	A4	305	305	1	4	1111	95	96	.	5
67	53			0	0	0	0	0	0	0		5
68	9			-1	-1	1	8	556	100	0	.	5.125
69	9	Re5	D5	327	327	1	16	278	95	96	.	5.1875
70	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	5.25
71	9	Re5	D5	327	327	1	16	278	95	96	.	5.3125
72	9	Fa5	F5	340	340	1	16	278	95	96	.	5.375
73	9	Mi5	E5	336	336	1	16	278	95	96	.	5.4375
74	9	Re5	D5	327	327	1	16	278	95	96	.	5.5
75	9	Mi5	E5	336	336	1	16	278	95	96	.	5.5625
76	9	Re5	D5	327	327	1	16	278	95	96	.	5.625
77	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	5.6875
78	9	Re5	D5	327	327	1	16	278	95	96	.	5.75
79	9	Mi5	E5	336	336	1	4	1111	95	96	.	6
80	53			0	0	0	0	0	0	0		6
81	9	Re5	D5	327	327	1	8	556	95	96	.	6.125
82	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	6.166667
83	9	Mi5	E5	336	336	1	24	185	95	96	.	6.208333
84	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	6.25
85	9	Sol5	G5	349	349	1	8	556	95	96	.	6.375
86	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	6.4375
87	9	Mi5	E5	336	336	1	16	278	95	96	.	6.5
88	9	Sol5	G5	349	349	1	24	185	95	96	.	6.541667
89	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	6.583333
90	9	Mi5	E5	336	336	1	24	185	95	96	.	6.625
91	9	Re5	D5	327	327	1	24	185	95	96	.	6.666667
92	9	Mi5	E5	336	336	1	24	185	95	96	.	6.708333
93	9	Fa5#4	F5#4	344	344	1	24	185	95	96	.	6.75
94	9	Sol5	G5	349	349	1	4	1111	95	96	.	7
95	9	Sol5	G5	349	349	1	16	278	95	96	.	7.0625
96	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	7.125
97	9	Fa5#4	F5#4	344	344	1	16	278	95	96	.	7.1875
98	9	Mi5	E5	336	336	1	16	278	95	96	.	7.25
99	9	Mi5	E5	336	336	1	16	278	95	96	.	7.3125
100	9	Re5	D5	327	327	1	16	278	95	96	.	7.375
101	9	Re5	D5	327	327	1	16	278	95	96	.	7.4375
102	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	7.5
103	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	7.5625
104	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	7.625
105	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	7.6875
106	9	La4	A4	305	305	1	16	278	95	96	.	7.75
107	9	La4	A4	305	305	1	4	1111	95	96	.	8
108	53			0	0	0	0	0	0	0		8
109	9	La4	A4	305	305	1	8	556	95	96	Ke	8.125
110	9	Re5	D5	327	327	1	4	1111	99	96	der	8.375
111	9	Mi5	E5	336	336	1	16	278	99	96		8.4375
112	9	Fa5	F5	340	340	1	16	278	95	96		8.5
113	9	Mi5	E5	336	336	1	16	278	99	96	den 	8.5625
114	9	Re5	D5	327	327	1	16	278	99	96		8.625
115	9	Do5#4	C5#4	322	322	1	16	278	99	96		8.6875
116	9	Si4b4	B4b4	310	310	1	16	278	95	96		8.75
117	9	La4	A4	305	305	1	4	1111	95	96	mi 	9
118	53			0	0	0	0	0	0	0		9
119	9	Mi5	E5	336	336	1	8	556	95	96	ne	9.125
120	9	Fa5	F5	340	340	1	4	1111	99	96	den 	9.375
121	9	Fa5	F5	340	340	1	16	278	99	96		9.4375
122	9	Mi5	E5	336	336	1	16	278	95	96		9.5
123	9	Mi5	E5	336	336	1	16	278	99	96	bil	9.5625
124	9	Re5	D5	327	327	1	16	278	99	96		9.625
125	9	Do5#4	C5#4	322	322	1	16	278	99	96		9.6875
126	9	Re5	D5	327	327	1	16	278	95	96		9.75
127	9	Mi5	E5	336	336	1	4	1111	95	96	mem 	10
128	53			0	0	0	0	0	0	0		10
129	9	La4	A4	305	305	1	8	556	95	96	sa	10.125
130	9	Re5	D5	327	327	1	4	1111	99	96	rar	10.375
131	9	Mi5	E5	336	336	1	8	556	95	96		10.5
132	9	Fa5#4	F5#4	344	344	1	16	278	99	96	mış 	10.5625
133	9	Sol5	G5	349	349	1	16	278	99	96		10.625
134	9	Mi5	E5	336	336	1	16	278	99	96		10.6875
135	9	Fa5#4	F5#4	344	344	1	16	278	95	96		10.75
136	9	Sol5	G5	349	349	1	24	185	99	96	ren	10.79167
137	9	Fa5#4	F5#4	344	344	1	24	185	99	96		10.83333
138	9	Mi5	E5	336	336	1	24	185	99	96		10.875
139	9	Re5	D5	327	327	1	8	556	95	96		11
140	53			0	0	0	0	0	0	0		11
141	9	Re5	D5	327	327	1	8	556	95	96	gi 	11.125
142	9	La5	A5	358	358	1	16	278	99	96	ruh	11.1875
143	9	Sol5	G5	349	349	1	16	278	99	96		11.25
144	9	Sol5	G5	349	349	1	16	278	99	96		11.3125
145	9	Fa5#4	F5#4	344	344	1	16	278	99	96		11.375
146	9	Fa5#4	F5#4	344	344	1	16	278	99	96		11.4375
147	9	Mi5	E5	336	336	1	16	278	95	96		11.5
148	9	Mi5	E5	336	336	1	16	278	99	96	sa	11.5625
149	9	Fa5#4	F5#4	344	344	1	16	278	99	96		11.625
150	9	Sol5	G5	349	349	1	16	278	99	96		11.6875
151	9	La5	A5	358	358	1	16	278	95	96		11.75
152	9	La5	A5	358	358	1	32	139	99	96	rın  	11.78125
153	9	Sol5	G5	349	349	1	32	139	99	96		11.8125
154	9	Fa5#4	F5#4	344	344	1	32	139	99	96		11.84375
155	9	Mi5	E5	336	336	1	32	139	99	96		11.875
156	9	Re5	D5	327	327	1	8	556	95	96		12
157	53			0	0	0	0	0	0	0		12
158	9			-1	-1	1	8	556	100	0		12.125
159	9	La4	A4	305	305	1	16	278	95	96	SAZ	12.1875
160	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	12.25
161	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	12.3125
162	9	Re5	D5	327	327	1	16	278	95	96	.	12.375
163	9	Mi5	E5	336	336	1	16	278	95	96	.	12.4375
164	9	Fa5	F5	340	340	1	16	278	95	96	.	12.5
165	9	Mi5	E5	336	336	1	16	278	95	96	.	12.5625
166	9	Re5	D5	327	327	1	16	278	95	96	.	12.625
167	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	12.6875
168	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	12.75
169	9	La4	A4	305	305	1	4	1111	95	96	.	13
170	53			0	0	0	0	0	0	0		13
171	9	La4	A4	305	305	1	8	556	95	96	Ke	13.125
172	9	Re5	D5	327	327	1	4	1111	99	96	der	13.375
173	9	Mi5	E5	336	336	1	16	278	99	96		13.4375
174	9	Fa5	F5	340	340	1	16	278	95	96		13.5
175	9	Mi5	E5	336	336	1	16	278	99	96	den 	13.5625
176	9	Re5	D5	327	327	1	16	278	99	96		13.625
177	9	Do5#4	C5#4	322	322	1	16	278	99	96		13.6875
178	9	Si4b4	B4b4	310	310	1	16	278	95	96		13.75
179	9	La4	A4	305	305	1	4	1111	95	96	mi 	14
180	53			0	0	0	0	0	0	0		14
181	9	Mi5	E5	336	336	1	8	556	95	96	ne	14.125
182	9	Fa5	F5	340	340	1	4	1111	99	96	den 	14.375
183	9	Fa5	F5	340	340	1	16	278	99	96		14.4375
184	9	Mi5	E5	336	336	1	16	278	95	96		14.5
185	9	Mi5	E5	336	336	1	16	278	99	96	bil	14.5625
186	9	Re5	D5	327	327	1	16	278	99	96		14.625
187	9	Do5#4	C5#4	322	322	1	16	278	99	96		14.6875
188	9	Re5	D5	327	327	1	16	278	95	96		14.75
189	9	Mi5	E5	336	336	1	4	1111	95	96	mem 	15
190	53			0	0	0	0	0	0	0		15
191	9	La4	A4	305	305	1	8	556	95	96	sa	15.125
192	9	Re5	D5	327	327	1	4	1111	99	96	rar	15.375
193	9	Mi5	E5	336	336	1	8	556	95	96		15.5
194	9	Fa5#4	F5#4	344	344	1	16	278	99	96	mış 	15.5625
195	9	Sol5	G5	349	349	1	16	278	99	96		15.625
196	9	Mi5	E5	336	336	1	16	278	99	96		15.6875
197	9	Fa5#4	F5#4	344	344	1	16	278	95	96		15.75
198	9	Sol5	G5	349	349	1	24	185	99	96	ren	15.79167
