Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol4	G4	296	296	1	8	333	95	96	ARANAĞME	7.142857E-02
2	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	0.1428571
3	9	La4#4	A4#4	309	309	1	8	333	95	96	.	0.2142857
4	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	0.2857143
5	9	La4#4	A4#4	309	309	1	8	333	95	96	.	0.3571429
6	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	0.4285714
7	9	Do5	C5	318	318	1	8	333	95	96	.	0.5
8	9	Re5	D5	327	327	1	8	333	95	96	.	0.5714286
9	8	Mi5	E5	336	336	0	0	0	95	96	.	0.5714286
10	9	Re5	D5	327	327	1	8	333	95	96	.	0.6428571
11	9	Do5	C5	318	318	1	8	333	95	96	.	0.7142857
12	9	Si4b1	B4b1	313	313	3	16	500	95	96	.	0.8214286
13	9	La4#4	A4#4	309	309	1	16	167	95	90	.	0.8571429
14	9	Sol4	G4	296	296	1	4	667	95	96	.	1
15	53			0	0	0	0	0	0	0		1
16	54			0	0	0	0	0	0	0	mustear@si4b1	1
17	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	1.071429
18	9	Re5	D5	327	327	1	8	333	95	96	.	1.142857
19	9	Do5#4	C5#4	322	322	1	8	333	95	96	.	1.214286
20	9	Re5	D5	327	327	1	8	333	95	96	.	1.285714
21	9	Do5#4	C5#4	322	322	1	8	333	95	96	.	1.357143
22	9	Re5	D5	327	327	1	8	333	95	96	.	1.428571
23	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	1.5
24	9	Sol5	G5	349	349	1	8	333	95	96	.	1.571429
25	9	Fa5	F5	340	340	1	8	333	95	96	.	1.642857
26	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	1.714286
27	9	Re5	D5	327	327	3	16	500	95	96	.	1.821429
28	9	Do5	C5	318	318	1	16	167	95	90	.	1.857143
29	9	Si4b1	B4b1	313	313	1	4	667	95	96	.	2
30	55			0	0	0	0	0	0	0		2
31	53			0	0	0	0	0	0	0		2
32	9	Fa5#4	F5#4	344	344	1	2	1333	95	96	.	2.285714
33	9	Mi5#4	E5#4	340	340	1	8	333	95	96	.	2.357143
34	9	Fa5#4	F5#4	344	344	1	8	333	95	96	.	2.428571
35	9	Sol5	G5	349	349	3	16	500	95	96	.	2.535714
36	9	Si5b5	B5b5	362	362	1	16	167	95	90	.	2.571429
37	9	La5	A5	358	358	1	8	333	95	96	.	2.642857
38	9	Sol5	G5	349	349	1	8	333	95	96	.	2.714286
39	9	Fa5	F5	340	340	1	8	333	95	96	.	2.785714
40	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	2.857143
41	9	Re5	D5	327	327	1	8	333	95	96	.	2.928571
42	9	Do5	C5	318	318	1	8	333	95	96	.	3
43	53			0	0	0	0	0	0	0		3
44	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	3.071429
45	9	Do5	C5	318	318	1	8	333	95	96	.	3.142857
46	9	Re5	D5	327	327	1	8	333	95	96	.	3.214286
47	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	3.285714
48	9	Fa5	F5	340	340	1	8	333	95	96	.	3.357143
49	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	3.428571
50	9	Re5	D5	327	327	1	8	333	95	96	.	3.5
51	9	Do5	C5	318	318	1	8	333	95	96	.	3.571429
52	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	3.642857
53	9	La4#4	A4#4	309	309	1	8	333	95	96	.	3.714286
54	9	Si4b1	B4b1	313	313	1	2	1333	95	96	.	4
55	53			0	0	0	0	0	0	0		4
56	9	Sol4	G4	296	296	1	8	333	95	96	ARANAĞME	4.071429
57	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	4.142857
58	9	La4#4	A4#4	309	309	1	8	333	95	96	.	4.214286
59	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	4.285714
60	9	La4#4	A4#4	309	309	1	8	333	95	96	.	4.357143
61	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	4.428571
62	9	Do5	C5	318	318	1	8	333	95	96	.	4.5
63	9	Re5	D5	327	327	1	8	333	95	96	.	4.571429
64	8	Mi5	E5	336	336	0	0	0	95	96	.	4.571429
65	9	Re5	D5	327	327	1	8	333	95	96	.	4.642857
66	9	Do5	C5	318	318	1	8	333	95	96	.	4.714286
67	9	Si4b1	B4b1	313	313	3	16	500	95	96	.	4.821429
68	9	La4#4	A4#4	309	309	1	16	167	95	90	.	4.857143
69	9	Sol4	G4	296	296	1	4	667	95	96	.	5
70	53			0	0	0	0	0	0	0		5
71	54			0	0	0	0	0	0	0	mustear@si4b1	5
72	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	5.071429
73	9	Re5	D5	327	327	1	8	333	95	96	.	5.142857
74	9	Do5#4	C5#4	322	322	1	8	333	95	96	.	5.214286
75	9	Re5	D5	327	327	1	8	333	95	96	.	5.285714
76	9	Do5#4	C5#4	322	322	1	8	333	95	96	.	5.357143
77	9	Re5	D5	327	327	1	8	333	95	96	.	5.428571
78	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	5.5
79	9	Sol5	G5	349	349	1	8	333	95	96	.	5.571429
80	9	Fa5	F5	340	340	1	8	333	95	96	.	5.642857
81	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	5.714286
82	9	Re5	D5	327	327	3	16	500	95	96	.	5.821429
83	9	Do5	C5	318	318	1	16	167	95	90	.	5.857143
84	9	Si4b1	B4b1	313	313	1	4	667	95	96	.	6
85	55			0	0	0	0	0	0	0		6
86	53			0	0	0	0	0	0	0		6
87	9	Fa5#4	F5#4	344	344	1	2	1333	95	96	.	6.285714
88	9	Mi5#4	E5#4	340	340	1	8	333	95	96	.	6.357143
89	9	Fa5#4	F5#4	344	344	1	8	333	95	96	.	6.428571
90	9	Sol5	G5	349	349	3	16	500	95	96	.	6.535714
91	9	Si5b5	B5b5	362	362	1	16	167	95	90	.	6.571429
92	9	La5	A5	358	358	1	8	333	95	96	.	6.642857
93	9	Sol5	G5	349	349	1	8	333	95	96	.	6.714286
94	9	Fa5	F5	340	340	1	8	333	95	96	.	6.785714
95	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	6.857143
96	9	Re5	D5	327	327	1	8	333	95	96	.	6.928571
97	9	Do5	C5	318	318	1	8	333	95	96	.	7
98	53			0	0	0	0	0	0	0		7
99	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	7.071429
100	9	Do5	C5	318	318	1	8	333	95	96	.	7.142857
101	9	Re5	D5	327	327	1	8	333	95	96	.	7.214286
102	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	7.285714
103	9	Fa5	F5	340	340	1	8	333	95	96	.	7.357143
104	9	Mi5b1	E5b1	335	335	1	8	333	95	96	.	7.428571
105	9	Re5	D5	327	327	1	8	333	95	96	.	7.5
106	9	Do5	C5	318	318	1	8	333	95	96	.	7.571429
107	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	7.642857
108	9	La4#4	A4#4	309	309	1	8	333	95	96	.	7.714286
109	9	Si4b1	B4b1	313	313	1	2	1333	95	96	.	8
110	53			0	0	0	0	0	0	0		8
111	9	Si4b1	B4b1	313	313	1	2	1333	95	96	Dil 	8.285714
112	9	La4#4	A4#4	309	309	1	8	333	99	96	ha	8.357142
113	9	Si4b1	B4b1	313	313	1	8	333	95	96		8.428572
114	9	Do5	C5	318	318	3	8	1000	99	96	rab_	8.642858
115	9	Si4b2	B4b1	312	313	1	16	167	99	96		8.678572
116	11	La4	A4	305	305	1	16	167	95	90		8.714286
117	9	La4	A4	305	305	1	2	1333	95	96	ı 	9
118	53			0	0	0	0	0	0	0		9
119	9	Fa4#4	F4#4	291	291	1	2	1333	95	96	aş	9.285714
120	9	La4	A4	305	305	1	4	667	95	96	kı	9.428572
121	9	Sol4	G4	296	296	1	8	333	99	96	nım 	9.5
122	8	La4	A4	305	305	0	0	0	99	96		9.5
123	9	Sol4	G4	296	296	1	8	333	99	96		9.571428
124	9	Fa4#4	F4#4	291	291	1	8	333	99	96		9.642858
125	9	Mi4	E4	283	283	1	8	333	95	96		9.714286
126	9	Re4	D4	274	274	1	2	1333	95	96	sen	10
127	53			0	0	0	0	0	0	0		10
