Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La5	A5	358	358	1	4	667	95	96	ARANAĞME 	0.2
2	9	La5	A5	358	358	1	8	333	95	96	.	0.3
3	9	La5	A5	358	358	1	4	667	95	96	.	0.5
4	9	La5	A5	358	358	1	4	667	95	96	.	0.7
5	9	Sol5	G5	349	349	1	8	333	95	96	.	0.8
6	9	Fa5#3	F5#4	343	344	1	8	333	95	96	.	0.9
7	9	Mi5	E5	336	336	1	8	333	95	96	.	1
8	9	Re5	D5	327	327	1	4	667	95	96	.	1.2
9	9	Re5	D5	327	327	1	8	333	95	96	.	1.3
10	9	Re5	D5	327	327	1	4	667	95	96	.	1.5
11	9	Re5	D5	327	327	1	4	667	95	96	.	1.7
12	53			0	0	0	0	0	0	0		1.7
13	9	Re5	D5	327	327	1	8	333	95	96	.	1.8
14	9	Mi5	E5	336	336	1	8	333	95	96	.	1.9
15	9	Fa5#3	F5#4	343	344	1	8	333	95	96	.	2
16	9	Sol5	G5	349	349	1	4	667	95	96	.	2.2
17	9	Sol5	G5	349	349	1	8	333	95	96	.	2.3
18	9	Sol5	G5	349	349	1	4	667	95	96	.	2.5
19	9	Sol5	G5	349	349	1	4	667	95	96	.	2.7
20	9	Fa5	F5	340	340	1	8	333	95	96	.	2.8
21	9	Mi5	E5	336	336	1	8	333	95	96	.	2.9
22	9	Re5	D5	327	327	1	8	333	95	96	.	3
23	9	Do5	C5	318	318	1	4	667	95	96	.	3.2
24	9	Do5	C5	318	318	1	8	333	95	96	.	3.3
25	9	Do5	C5	318	318	1	4	667	95	96	.	3.5
26	9	Do5	C5	318	318	1	4	667	95	96	.	3.7
27	53			0	0	0	0	0	0	0		3.7
28	9	Si4b2	B4b1	312	313	1	8	333	95	96	.	3.8
29	9	Do5	C5	318	318	1	8	333	95	96	.	3.9
30	9	Re5	D5	327	327	1	8	333	95	96	.	4
31	9	Mi5	E5	336	336	1	4	667	95	96	.	4.2
32	9	Mi5	E5	336	336	1	8	333	95	96	.	4.3
33	9	Mi5	E5	336	336	1	4	667	95	96	.	4.5
34	9	Mi5	E5	336	336	1	4	667	95	96	.	4.7
35	9	Re5	D5	327	327	1	8	333	95	96	.	4.8
36	9	Do5	C5	318	318	1	8	333	95	96	.	4.9
37	9	Si4b2	B4b1	312	313	1	8	333	95	96	.	5
38	9	La4	A4	305	305	1	4	667	95	96	.	5.2
39	9	La4	A4	305	305	1	8	333	95	96	.	5.3
40	9	La4	A4	305	305	1	4	667	95	96	.	5.5
41	9	La4	A4	305	305	1	4	667	95	96	.	5.7
42	53			0	0	0	0	0	0	0		5.7
43	9	Do5	C5	318	318	1	8	333	95	96	.	5.8
44	9	Si4b2	B4b1	312	313	1	8	333	95	96	.	5.9
45	9	Re5	D5	327	327	1	8	333	95	96	.	6
