Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	8	259	100	0		0.125
2	9	Do5	C5	318	318	1	8	259	95	96	ARANAĞME 	0.25
3	9	Re5	D5	327	327	1	8	259	95	96	.	0.375
4	9	Mi5	E5	336	336	1	8	259	95	96	.	0.5
5	9	Fa5	F5	340	340	1	4	517	95	96	.	0.75
6	9	Mi5	E5	336	336	1	16	129	95	96	.	0.8125
7	9	Re5	D5	327	327	1	16	129	95	96	.	0.875
8	9	Do5	C5	318	318	1	8	259	95	96	.	1
9	9			-1	-1	1	8	259	100	0	.	1.125
10	9	Do5	C5	318	318	1	8	259	95	96	.	1.25
11	9	Re5	D5	327	327	1	8	259	95	96	.	1.375
12	9	Mi5	E5	336	336	1	8	259	95	96	.	1.5
13	9	Fa5	F5	340	340	1	4	517	95	96	.	1.75
14	9	Fa5	F5	340	340	1	16	129	95	96	.	1.8125
15	9	Mi5	E5	336	336	1	16	129	95	96	.	1.875
16	9	Re5	D5	327	327	1	8	259	95	96	.	2
17	9			-1	-1	1	8	259	100	0	.	2.125
18	9	Do5	C5	318	318	1	8	259	95	96	.	2.25
19	9	Re5	D5	327	327	1	8	259	95	96	.	2.375
20	9	Mi5	E5	336	336	1	8	259	95	96	.	2.5
21	9	Fa5	F5	340	340	1	8	259	95	96	.	2.625
22	9	Sol5	G5	349	349	1	8	259	95	96	.	2.75
23	9	La5	A5	358	358	1	8	259	95	96	.	2.875
24	9	Fa5	F5	340	340	1	8	259	95	96	.	3
25	9	La5	A5	358	358	1	2	1034	95	96	.	3.5
26	53			0	0	0	0	0	0	0		3.5
27	9	La5	A5	358	358	1	8	259	95	96	.	3.625
28	9	Sol5	G5	349	349	1	8	259	95	96	.	3.75
29	9	La5	A5	358	358	1	8	259	95	96	.	3.875
30	9	Si5b5	B5b5	362	362	1	8	259	95	96	.	4
31	9	Si5b5	B5b5	362	362	1	16	129	95	96	.	4.0625
32	9	La5	A5	358	358	1	16	129	95	96	.	4.125
33	9	Sol5	G5	349	349	3	8	776	95	96	.	4.5
34	9	Sol5	G5	349	349	1	8	259	95	96	.	4.625
35	9	Fa5	F5	340	340	1	8	259	95	96	.	4.75
36	9	Sol5	G5	349	349	1	8	259	95	96	.	4.875
37	9	La5	A5	358	358	1	8	259	95	96	.	5
38	9	La5	A5	358	358	1	16	129	95	96	.	5.0625
39	9	Sol5	G5	349	349	1	16	129	95	96	.	5.125
40	9	Fa5	F5	340	340	3	8	776	95	96	.	5.5
41	9	Fa5	F5	340	340	1	8	259	95	96	.	5.625
42	9	Mi5	E5	336	336	1	8	259	95	96	.	5.75
43	9	Fa5	F5	340	340	1	8	259	95	96	.	5.875
44	9	Sol5	G5	349	349	1	8	259	95	96	.	6
45	9	Sol5	G5	349	349	1	16	129	95	96	.	6.0625
46	9	Fa5	F5	340	340	1	16	129	95	96	.	6.125
47	9	Mi5	E5	336	336	3	8	776	95	96	.	6.5
48	9	Mi5	E5	336	336	1	8	259	95	96	.	6.625
