Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	8	370	100	0		0.25
2	9	Si4b1	B4b1	313	313	1	16	185	95	96	ARANAĞME 	0.375
3	9	Do5	C5	318	318	1	16	185	95	96	.	0.5
4	9	Re5	D5	327	327	1	16	185	95	96	.	0.625
5	9	Do5	C5	318	318	1	16	185	95	96	.	0.75
6	9	Re5	D5	327	327	1	16	185	95	96	.	0.875
7	9	Do5	C5	318	318	1	16	185	95	96	.	1
8	9	Si4b1	B4b1	313	313	3	16	556	95	84	.	1.375
9	9	La4	A4	305	305	1	16	185	95	84	.	1.5
10	7	Sol4	G4	296	296	1	8	370	95	84	.	1.75
11	9	Si4b1	B4b1	313	313	1	8	370	95	84	.	2
12	53			0	0	0	0	0	0	0		2
13	9			-1	-1	1	8	370	100	0		2.25
14	9	Si4b1	B4b1	313	313	1	16	185	95	96	.	2.375
15	9	Do5	C5	318	318	1	16	185	95	96	.	2.5
16	9	Re5	D5	327	327	1	16	185	95	96	.	2.625
17	9	Do5	C5	318	318	1	16	185	95	96	.	2.75
18	9	Re5	D5	327	327	1	16	185	95	96	.	2.875
19	9	Do5	C5	318	318	1	16	185	95	96	.	3
20	9	Si4b1	B4b1	313	313	3	16	556	95	108	.	3.375
21	9	La4#4	A4#4	309	309	1	16	185	95	108	.	3.5
22	9	Si4b1	B4b1	313	313	1	16	185	95	66	.	3.625
23	9	Do5	C5	318	318	1	16	185	95	67	.	3.75
24	9	Re5	D5	327	327	1	8	370	95	68	.	4
25	53			0	0	0	0	0	0	70		4
26	9			-1	-1	1	8	370	100	71		4.25
27	9	Re5	D5	327	327	1	16	185	95	72	.	4.375
28	9	Mi5b1	E5b1	335	335	1	16	185	95	96	.	4.5
29	9	Fa5#4	F5#4	344	344	1	16	185	95	96	.	4.625
30	9	Sol5	G5	349	349	1	16	185	95	96	.	4.75
31	9	La5	A5	358	358	1	16	185	95	96	.	4.875
32	9	Si5b5	B5b5	362	362	1	16	185	95	96	.	5
33	9	La5	A5	358	358	1	16	185	95	96	.	5.125
34	9	Sol5	G5	349	349	1	8	370	95	66	.	5.375
35	9	Fa5#4	F5#4	344	344	1	16	185	95	75	.	5.5
36	9	Fa5#4	F5#4	344	344	1	16	185	95	83	.	5.625
37	9	Mi5b1	E5b1	335	335	1	16	185	95	92	.	5.75
38	9	Re5	D5	327	327	1	8	370	95	100	.	6
39	53			0	0	0	0	0	0	109		6
40	9			-1	-1	1	16	185	100	117		6.125
41	9	Fa5	F5	340	340	1	16	185	95	126	.	6.25
42	9	Mi5b1	E5b1	335	335	1	16	185	95	96	.	6.375
43	9	Re5	D5	327	327	1	16	185	95	96	.	6.5
44	9	Mi5b1	E5b1	335	335	1	16	185	95	96	.	6.625
45	9	Re5	D5	327	327	1	16	185	95	96	.	6.75
46	9	Mi5b1	E5b1	335	335	1	16	185	95	96	.	6.875
