Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol4	G4	296	296	1	2	1154	95	96	Gel	0.3333333
2	9	La4	A4	305	305	1	4	577	95	96	se 	0.5
3	9	Sol4	G4	296	296	1	8	288	99	96	o 	0.5833333
4	9	Fa4#4	F4#4	291	291	1	8	288	95	96		0.6666667
5	9	Sol4	G4	296	296	1	2	1154	99	96	şuh 	1
6	9	Sol4	G4	296	296	1	4	577	95	96		1.166667
7	53			0	0	0	0	0	0	0		1.166667
8	9	Re5	D5	327	327	1	8	288	99	96	mec	1.25
9	9	Do5	C5	318	318	1	8	288	99	96		1.333333
10	9	Si4b1	B4b1	313	313	1	8	288	99	96		1.416667
11	9	La4	A4	305	305	1	8	288	95	96		1.5
12	9	Si4b1	B4b1	313	313	1	8	288	99	96	li	1.583333
13	9	Do5	C5	318	318	1	8	288	95	96		1.666667
14	9	Re5	D5	327	327	1	2	1154	95	96	se 	2
15	53			0	0	0	0	0	0	0		2
16	9	Re5	D5	327	327	1	4	577	99	96	naz_	2.166667
17	9	Sol5	G5	349	349	1	4	577	95	96		2.333333
18	9	Fa5	F5	340	340	1	8	288	99	96	ü 	2.416667
19	9	Mi5	E5	336	336	1	8	288	95	96		2.5
20	9	Mi5	E5	336	336	1	8	288	99	96	te	2.583333
21	9	Re5	D5	327	327	1	8	288	95	96		2.666667
22	9	Re5	D5	327	327	1	16	144	99	96	ga	2.708333
23	9	Do5	C5	318	318	1	16	144	99	96		2.75
24	9	Re5	D5	327	327	1	16	144	99	96		2.791667
25	9	Mi5	E5	336	336	1	16	144	99	96		2.833333
26	9	Re5	D5	327	327	1	8	288	99	96		2.916667
27	9	Do5	C5	318	318	1	8	288	95	96		3
28	9	Si4b1	B4b1	313	313	1	4	577	95	96	fül 	3.166667
29	9	Do5	C5	318	318	1	8	288	99	96	ey	3.25
30	9	Re5	D5	327	327	1	8	288	99	96		3.333333
31	9	Do5	C5	318	318	1	8	288	99	96		3.416667
32	9	Si4b1	B4b1	313	313	1	8	288	95	96		3.5
33	9	La4	A4	305	305	1	4	577	95	96	le	3.666667
34	9	Si4b1	B4b1	313	313	3	16	433	99	96	se  	3.791667
35	9	La4	A4	305	305	1	16	144	99	96		3.833333
36	9	Si4b1	B4b1	313	313	1	8	288	99	96		3.916667
37	9	Do5	C5	318	318	1	8	288	99	96		4
38	9	Si4b1	B4b1	313	313	3	16	433	99	96		4.125
39	9	La4	A4	305	305	1	16	144	95	96		4.166667
40	53			0	0	0	0	0	0	0		4.166667
41	9	Sol4	G4	296	296	1	4	577	95	96	Gel	4.333333
42	9	La4	A4	305	305	1	4	577	95	96	se 	4.5
43	9	Sol4	G4	296	296	1	8	288	99	96	o 	4.583333
44	9	Fa4#4	F4#4	291	291	1	8	288	95	96		4.666667
45	9	Sol4	G4	296	296	1	2	1154	99	96	şûh 	5
46	9	Sol4	G4	296	296	1	4	577	95	96		5.166667
47	53			0	0	0	0	0	0	0		5.166667
48	9	Re5	D5	327	327	1	8	288	99	96	mec	5.25
49	9	Do5	C5	318	318	1	8	288	99	96		5.333333
50	9	Si4b1	B4b1	313	313	1	8	288	99	96		5.416667
51	9	La4	A4	305	305	1	8	288	95	96		5.5
52	9	Si4b1	B4b1	313	313	1	8	288	99	96	li	5.583333
53	9	Do5	C5	318	318	1	8	288	95	96		5.666667
54	9	Re5	D5	327	327	1	2	1154	95	96	se 	6
55	53			0	0	0	0	0	0	0		6
56	9	Re5	D5	327	327	1	4	577	99	96	naz_	6.166667
57	9	Sol5	G5	349	349	1	4	577	95	96		6.333333
58	9	Fa5	F5	340	340	1	8	288	99	96	ü 	6.416667
59	9	Mi5	E5	336	336	1	8	288	95	96		6.5
60	9	Mi5	E5	336	336	1	8	288	99	96	te	6.583333
61	9	Re5	D5	327	327	1	8	288	95	96		6.666667
62	9	Re5	D5	327	327	1	16	144	99	96	ga	6.708333
63	9	Do5	C5	318	318	1	16	144	99	96		6.75
64	9	Re5	D5	327	327	1	16	144	99	96		6.791667
65	9	Mi5	E5	336	336	1	16	144	99	96		6.833333
66	9	Re5	D5	327	327	1	8	288	99	96		6.916667
67	9	Do5	C5	318	318	1	8	288	95	96		7
68	9	Si4b1	B4b1	313	313	1	4	577	95	96	fül 	7.166667
69	9	Do5	C5	318	318	1	8	288	99	96	ey	7.25
70	9	Re5	D5	327	327	1	8	288	99	96		7.333333
71	9	Do5	C5	318	318	1	8	288	99	96		7.416667
72	9	Si4b1	B4b1	313	313	1	8	288	95	96		7.5
73	9	La4	A4	305	305	1	4	577	95	96	le	7.666667
74	9	Si4b1	B4b1	313	313	3	16	433	99	96	se  	7.791667
75	9	La4	A4	305	305	1	16	144	99	96		7.833333
76	9	Si4b1	B4b1	313	313	1	8	288	99	96		7.916667
77	9	Do5	C5	318	318	1	8	288	99	96		8
78	9	Si4b1	B4b1	313	313	3	16	433	99	96		8.125
79	9	La4	A4	305	305	1	16	144	95	96		8.166667
80	53			0	0	0	0	0	0	0		8.166667
81	9	Sol4	G4	296	296	1	4	577	95	96	Tir 	8.333333
82	9	Sol4	G4	296	296	1	4	577	95	96	ye 	8.5
83	9	Sol4	G4	296	296	1	4	577	95	96	le 	8.666667
84	9	Re5	D5	327	327	1	2	1154	95	96	lel 	9
85	53			0	0	0	0	0	0	0		9
86	9	Mi5	E5	336	336	1	4	577	95	96	le 	9.166667
