Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Do5	C5	318	318	3	16	833	99	96	Ah 	0.1666667
2	9	Si4b2	B4b1	312	313	1	16	278	95	96		0.2222222
3	9			-1	-1	1	16	278	100	0		0.2777778
4	9	La4	A4	305	305	1	8	556	95	96	bir 	0.3888889
5	9	Si4b2	B4b1	312	313	1	16	278	95	96	ni	0.4444444
6	9	Do5	C5	318	318	1	16	278	99	96	gâh 	0.5
7	9	Re5b3	D5b4	324	323	1	16	278	99	96		0.5555556
8	9	Si4b2	B4b1	312	313	1	16	278	99	96		0.6111111
9	9	Re5b3	D5b4	324	323	1	16	278	95	96		0.6666667
10	9	Do5	C5	318	318	1	8	556	99	96	et 	0.7777778
11	8	Re5b3	D5b4	324	323	0	0	0	99	96		0.7777778
12	9	Do5	C5	318	318	1	16	278	99	96		0.8333333
13	9	Re5b3	D5b4	324	323	1	16	278	99	96		0.8888889
14	9	Re5b3	D5b4	324	323	1	24	185	99	96		0.9259259
15	9	Do5	C5	318	318	1	24	185	99	96		0.962963
16	9	Si4b2	B4b1	312	313	1	24	185	99	96		1
17	9	La4	A4	305	305	1	4	1111	95	96		1.222222
18	54			0	0	0	0	0	0	0	hicaz@do5	1.222222
19	53			0	0	0	0	0	0	0		1.222222
20	9			-1	-1	1	16	278	100	0		1.277778
21	9	Mi5	E5	336	336	1	8	556	95	96	kahr_	1.388889
22	9	Fa5	F5	340	340	1	16	278	95	96	i	1.444444
23	9	Mi5	E5	336	336	1	16	278	99	96	le 	1.5
24	9	Re5b3	D5b4	324	323	1	16	278	99	96		1.555556
25	9	Do5	C5	318	318	1	16	278	99	96		1.611111
26	9	Si4b2	B4b1	312	313	1	16	278	95	96		1.666667
27	9	Do5	C5	318	318	1	16	278	99	96	sen 	1.722222
28	9	Re5b3	D5b4	324	323	1	16	278	99	96		1.777778
29	9	Mi5	E5	336	336	1	16	278	99	96		1.833333
30	9	Fa5	F5	340	340	1	16	278	99	96		1.888889
31	8	Fa5	F5	340	340	0	0	0	99	96		1.888889
32	9	Mi5	E5	336	336	1	16	278	99	96		1.944444
33	9	Re5b3	D5b4	324	323	1	16	278	99	96		2
34	9	Re5b3	D5b4	324	323	1	16	278	99	96		2.055556
35	8	Mi5	E5	336	336	0	0	0	99	96		2.055556
36	9	Re5b3	D5b4	324	323	1	32	139	99	96		2.083333
37	9	Do5	C5	318	318	1	32	139	99	96		2.111111
38	9	Do5	C5	318	318	1	16	278	99	96		2.166667
39	9	Si4b2	B4b1	312	313	1	16	278	95	96		2.222222
40	9			-1	-1	1	16	278	100	0		2.277778
41	53			0	0	0	0	0	0	0		2.277778
42	9	Do5	C5	318	318	1	8	556	95	96	bak	2.388889
43	9	La5	A5	358	358	1	16	278	95	96	ma 	2.444444
44	9	Sol5	G5	349	349	1	16	278	99	96	Al	2.5
45	9	Fa5	F5	340	340	1	16	278	99	96		2.555556
46	9	Mi5	E5	336	336	1	16	278	99	96		2.611111
47	9	Re5b3	D5b4	324	323	1	16	278	95	96		2.666667
48	9	Do5	C5	318	318	1	16	278	99	96	lah 	2.722222
49	9	Re5b3	D5b4	324	323	1	16	278	99	96		2.777778
50	9	Mi5	E5	336	336	1	16	278	99	96		2.833333
51	9	Fa5	F5	340	340	1	16	278	99	96		2.888889
52	9	Sol5	G5	349	349	1	16	278	99	96		2.944444
53	9	La5	A5	358	358	1	16	278	99	96		3
54	9	Sol5	G5	349	349	1	32	139	99	96		3.027778
55	9	Fa5	F5	340	340	1	32	139	99	96		3.055556
56	9	Mi5	E5	336	336	1	32	139	99	96		3.083333
57	9	Re5b3	D5b4	324	323	1	32	139	99	96		3.111111
58	9	Do5	C5	318	318	1	32	139	99	96		3.138889
59	9	Si4b2	B4b1	312	313	1	32	139	99	96		3.166667
60	9	Do5	C5	318	318	1	16	278	95	96		3.222222
61	55			0	0	0	0	0	0	0		3.222222
62	53			0	0	0	0	0	0	0		3.222222
63	9			-1	-1	1	16	278	100	0		3.277778
64	9	Re5b3	D5b4	324	323	1	8	556	95	96	aþ	3.388889
65	9	Re5b3	D5b4	324	323	1	16	278	95	96	ký	3.444444
66	9	Re5b3	D5b4	324	323	1	16	278	99	96	na 	3.5
67	8	Mi5	E5	336	336	0	0	0	99	96		3.5
68	9	Re5b3	D5b4	324	323	1	32	139	99	96		3.527778
69	9	Do5	C5	318	318	1	32	139	99	96		3.555556
70	9	Do5	C5	318	318	1	16	278	99	96		3.611111
71	9	Si4b2	B4b1	312	313	1	16	278	99	96		3.666667
72	9	Do5	C5	318	318	3	16	833	99	96		3.833333
73	9	Si4b2	B4b1	312	313	1	16	278	99	96		3.888889
74	9	La4	A4	305	305	1	8	556	101	96		4
75	53			0	0	0	0	0	0	0		4
76	9	La4	A4	305	305	1	16	278	99	96	Al	4.055555
77	8	Si4b2	B4b1	312	313	0	0	0	99	96		4.055555
78	24	La4	A4	305	305	1	8	556	99	96		4.166667
79	9	Si4b2	B4b1	312	313	1	16	278	95	96		4.222222
80	9	Re5b3	D5b4	324	323	3	32	417	99	96	lah 	4.305555
81	9	Do5	C5	318	318	1	32	139	99	96		4.333333
82	9	Si4b2	B4b1	312	313	1	16	278	99	96		4.388889
83	54			0	0	0	0	0	0	0	hicaz@do5	4.388889
84	9	La4	A4	305	305	1	16	278	95	96		4.444445
85	9	Fa5	F5	340	340	3	32	417	99	96	aþ	4.527778
86	9	Mi5	E5	336	336	1	32	139	99	96		4.555555
87	9	Re5b3	D5b4	324	323	1	16	278	99	96		4.611111
88	9	Do5	C5	318	318	1	16	278	99	96		4.666667
89	9	Do5	C5	318	318	1	16	278	99	96		4.722222
90	9	Re5b3	D5b4	324	323	1	16	278	99	96		4.777778
91	9	Do5	C5	318	318	1	16	278	99	96		4.833333
92	9	Si4b2	B4b1	312	313	1	16	278	95	96		4.888889
93	9	Mi5	E5	336	336	1	32	139	99	96	ký	4.916667
94	9	Re5b3	D5b4	324	323	1	32	139	99	96		4.944445
95	9	Do5	C5	318	318	1	16	278	95	96		5
96	9	Do5	C5	318	318	3	8	1667	95	96	na  	5.333333
97	55			0	0	0	0	0	0	0		5.333333
98	9	Sol4	G4	296	296	1	8	556	95	96	SAZ	5.444445
99	9	La4	A4	305	305	1	16	278	95	96	.	5.5
100	24	La4	A4	305	305	1	8	556	95	96	.	5.611111
101	9	Si4b2	B4b1	312	313	1	16	278	95	96	.	5.666667
102	9	Do5	C5	318	318	3	16	833	95	96	.	5.833333
103	9	Re5b3	D5b4	324	323	1	16	278	95	96	.	5.888889
104	9	Do5	C5	318	318	1	16	278	95	96	.	5.944445
105	9	Si4b2	B4b1	312	313	1	16	278	95	96	.	6
106	9	Do5	C5	318	318	1	4	1111	95	96	.	6.222222
107	54			0	0	0	0	0	0	0	buselik@re5	6.222222
108	53			0	0	0	0	0	0	0		6.222222
109	9			-1	-1	1	8	556	100	0		6.333333
110	9	Do5	C5	318	318	1	16	278	95	96	Sa	6.388889
111	9	Re5	D5	327	327	1	16	278	95	96	rý 	6.444445
112	9	Mi5	E5	336	336	3	16	833	99	96	giy	6.611111
113	8	Mi5	E5	336	336	0	0	0	99	96		6.611111
114	9	Re5	D5	327	327	1	16	278	95	96		6.666667
115	55			0	0	0	0	0	0	0		6.666667
116	54			0	0	0	0	0	0	0	hicaz@do5	6.666667
117	9	Sol5	G5	349	349	1	24	185	99	96	me 	6.703704
118	9	Sol5	G5	349	349	1	24	185	99	96		6.740741
119	9	Fa5	F5	340	340	1	24	185	99	96		6.777778
120	9	Mi5	E5	336	336	1	16	278	99	96		6.833333
121	9	Re5b3	D5b4	324	323	1	16	278	99	96		6.888889
122	9	Do5	C5	318	318	1	16	278	99	96		6.944445
123	9	Re5b3	D5b4	324	323	1	16	278	99	96		7
124	9	Re5b3	D5b4	324	323	1	16	278	99	96		7.055555
125	8	Mi5	E5	336	336	0	0	0	99	96		7.055555
126	9	Re5b3	D5b4	324	323	1	32	139	99	96		7.083333
127	9	Do5	C5	318	318	1	32	139	99	96		7.111111
128	9	Do5	C5	318	318	1	16	278	99	96		7.166667
129	9	Si4b2	B4b1	312	313	1	16	278	95	96		7.222222
130	55			0	0	0	0	0	0	0		7.222222
131	9			-1	-1	1	16	278	100	0		7.277778
132	9	Do5	C5	318	318	1	16	278	99	96	bir 	7.333333
133	8	Re5b3	D5b4	324	323	0	0	0	99	96		7.333333
134	9	Do5	C5	318	318	1	16	278	95	96		7.388889
135	9	Re5b3	D5b4	324	323	1	16	278	95	96	da	7.444445
136	9	Re5b3	D5b4	324	323	1	16	278	99	96	ha 	7.5
137	9	Mi5	E5	336	336	1	16	278	99	96		7.555555
138	9	Re5b3	D5b4	324	323	1	16	278	99	96		7.611111
139	9	Do5	C5	318	318	1	16	278	95	96		7.666667
140	9	Do5	C5	318	318	3	32	417	99	96	gül 	7.75
141	9	Si4b2	B4b1	312	313	1	32	139	99	96		7.777778
142	9	La4	A4	305	305	1	16	278	99	96		7.833333
143	9	Do5	C5	318	318	1	16	278	99	96		7.888889
144	9	Si4b2	B4b1	312	313	1	16	278	99	96		7.944445
145	9	La4	A4	305	305	1	16	278	99	96		8
146	9	Si4b2	B4b1	312	313	1	4	1111	95	96		8.222222
147	9			-1	-1	1	16	278	100	0		8.277778
148	53			0	0	0	0	0	0	0		8.277778
149	9	Si4b2	B4b1	312	313	1	8	556	95	96	tak	8.388889
150	9	Si4b2	B4b1	312	313	1	16	278	95	96	ma 	8.444445
151	9	Si4b2	B4b1	312	313	1	16	278	99	96	Al	8.5
152	24	Si4b2	B4b1	312	313	1	8	556	99	96		8.611111
153	9	Re5b3	D5b4	324	323	1	16	278	95	96		8.666667
154	24	Do5	C5	318	318	1	8	556	99	96	lah 	8.777778
155	9	Re5b3	D5b4	324	323	1	32	139	99	96		8.805555
156	9	Do5	C5	318	318	1	32	139	99	96		8.833333
157	9	Si4b2	B4b1	312	313	1	16	278	99	96		8.888889
158	54			0	0	0	0	0	0	0	hicaz@do5	8.888889
159	9	La4	A4	305	305	1	8	556	99	96		9
160	9	Fa5	F5	340	340	1	32	139	99	96		9.027778
161	9	Mi5	E5	336	336	1	32	139	99	96		9.055555
162	9	Fa5	F5	340	340	1	32	139	99	96		9.083333
163	9	Sol5	G5	349	349	1	32	139	99	96		9.111111
164	9	Fa5	F5	340	340	1	32	139	99	96		9.138889
165	9	Mi5	E5	336	336	1	32	139	99	96		9.166667
166	9	Re5b3	D5b4	324	323	1	16	278	99	96		9.222222
167	9	Do5	C5	318	318	1	16	278	95	96		9.277778
168	9	Re5b3	D5b4	324	323	1	8	556	95	96	aþ	9.388889
169	9	Re5b3	D5b4	324	323	1	16	278	95	96	ký	9.444445
170	9	Re5b3	D5b4	324	323	1	16	278	99	96	na  	9.5
171	8	Mi5	E5	336	336	0	0	0	99	96		9.5
172	9	Re5b3	D5b4	324	323	1	32	139	99	96		9.527778
173	9	Do5	C5	318	318	1	32	139	99	96		9.555555
174	9	Do5	C5	318	318	1	16	278	99	96		9.611111
175	9	Si4b2	B4b1	312	313	1	16	278	99	96		9.666667
176	55			0	0	0	0	0	0	0		9.666667
177	54			0	0	0	0	0	0	0	rast@sol4	9.666667
178	9	Re5b3	D5b4	324	323	1	16	278	99	96		9.722222
179	9	Do5	C5	318	318	1	16	278	99	96		9.777778
180	9	Si4b2	B4b1	312	313	1	16	278	99	96		9.833333
181	9	La4	A4	305	305	1	16	278	99	96		9.888889
182	9	Sol4	G4	296	296	1	8	556	95	96		10
183	55			0	0	0	0	0	0	0		10
184	53			0	0	0	0	0	0	0		10
185	9	La4	A4	305	305	1	16	278	99	96	Al	10.05556
186	8	Si4b2	B4b1	312	313	0	0	0	99	96		10.05556
187	24	La4	A4	305	305	1	8	556	99	96		10.16667
188	9	Si4b2	B4b1	312	313	1	16	278	95	96		10.22222
189	9	Do5	C5	318	318	1	16	278	99	96	lah 	10.27778
190	9	Re5b3	D5b4	324	323	1	16	278	99	96		10.33333
191	9	Mi5	E5	336	336	1	16	278	99	96		10.38889
192	9	Do5	C5	318	318	1	16	278	95	96		10.44444
193	9	Do5	C5	318	318	1	16	278	99	96	aþ	10.5
