Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	8	556	100	0		0.1111111
2	9	La4	A4	305	305	1	4	1111	95	96	Bil	0.3333333
3	9	Do5#4	C5#4	322	322	1	8	556	95	96	mi	0.4444444
4	9	Si4b4	B4b4	310	310	1	8	556	99	96	yo	0.5555556
5	9	Do5#4	C5#4	322	322	1	8	556	95	96		0.6666667
6	9	La4	A4	305	305	1	4	1111	95	96	rum 	0.8888889
7	9			-1	-1	1	8	556	100	0		1
8	9	La4	A4	305	305	1	8	556	95	96	ba	1.111111
9	9	La4	A4	305	305	1	4	1111	99	96	na 	1.333333
10	9	Do5#4	C5#4	322	322	1	8	556	95	96		1.444444
11	9	Si4b4	B4b4	310	310	1	8	556	99	96	n'ol	1.555556
12	9	Do5#4	C5#4	322	322	1	8	556	95	96		1.666667
13	9	La4	A4	305	305	1	4	1111	95	96	du 	1.888889
14	9			-1	-1	1	8	556	100	0		2
15	9	Re5	D5	327	327	1	8	556	95	96	ba	2.111111
16	9	Re5	D5	327	327	3	8	1667	95	96	na 	2.444444
17	9	Re5	D5	327	327	1	8	556	99	96	n'ol	2.555556
18	8	Mi5	E5	336	336	0	0	0	99	96		2.555556
19	9	Re5	D5	327	327	1	16	278	99	96		2.611111
20	9	Do5#4	C5#4	322	322	1	16	278	95	96		2.666667
21	9	Re5	D5	327	327	1	4	1111	95	96	du 	2.888889
22	53			0	0	0	0	0	0	0		2.888889
23	9			-1	-1	1	8	556	100	0		3
24	9	Re5	D5	327	327	1	8	556	95	96	ba	3.111111
25	9	La5	A5	358	358	1	4	1111	99	96	na 	3.333333
26	9	Sol5	G5	349	349	1	16	278	99	96		3.388889
27	9	Fa5#4	F5#4	344	344	1	16	278	95	96		3.444444
28	9	Fa5#4	F5#4	344	344	3	32	417	99	96	n'ol	3.527778
29	9	Mi5	E5	336	336	1	32	139	99	96		3.555556
30	9	Re5	D5	327	327	1	8	556	99	96		3.666667
31	9	Mi5	E5	336	336	1	16	278	99	96		3.722222
32	9	Fa5	F5	340	340	1	16	278	99	96		3.777778
33	9	Mi5	E5	336	336	1	16	278	99	96		3.833333
34	9	Fa5	F5	340	340	1	16	278	99	96		3.888889
35	9	Mi5	E5	336	336	1	16	278	99	96		3.944444
36	9	Re5	D5	327	327	1	16	278	95	96		4
37	9	Re5	D5	327	327	3	8	1667	95	96	du  	4.333333
38	9	Mi5	E5	336	336	1	16	278	95	96	SAZ 	4.388889
39	9	Fa5	F5	340	340	1	16	278	95	96	.	4.444445
40	9	Mi5	E5	336	336	1	16	278	95	96	.	4.5
41	9	Re5	D5	327	327	1	16	278	95	96	.	4.555555
42	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	4.611111
43	9	Si4b4	B4b4	310	310	1	16	278	95	96	.	4.666667
44	9	La4	A4	305	305	3	8	1667	95	96	.	5
45	53			0	0	0	0	0	0	0		5
46	9			-1	-1	1	8	556	100	0		5.111111
47	9	La4	A4	305	305	1	4	1111	95	96	Bil	5.333333
48	9	Do5#4	C5#4	322	322	1	8	556	95	96	mi	5.444445
49	9	Si4b4	B4b4	310	310	1	8	556	99	96	yo	5.555555
50	9	Do5#4	C5#4	322	322	1	8	556	95	96		5.666667
51	9	La4	A4	305	305	1	4	1111	95	96	rum 	5.888889
52	9			-1	-1	1	8	556	100	0		6
53	9	La4	A4	305	305	1	8	556	95	96	ba	6.111111
54	9	La4	A4	305	305	1	4	1111	99	96	na 	6.333333
55	9	Do5#4	C5#4	322	322	1	8	556	95	96		6.444445
56	9	Si4b4	B4b4	310	310	1	8	556	99	96	n'ol	6.555555
57	9	Do5#4	C5#4	322	322	1	8	556	95	96		6.666667
58	9	La4	A4	305	305	1	4	1111	95	96	du 	6.888889
59	9			-1	-1	1	8	556	100	0		7
60	9	Re5	D5	327	327	1	8	556	95	96	ba	7.111111
61	9	Re5	D5	327	327	3	8	1667	95	96	na 	7.444445
62	9	Re5	D5	327	327	1	8	556	99	96	n'ol	7.555555
63	8	Mi5	E5	336	336	0	0	0	99	96		7.555555
64	9	Re5	D5	327	327	1	16	278	99	96		7.611111
65	9	Do5#4	C5#4	322	322	1	16	278	95	96		7.666667
66	9	Re5	D5	327	327	1	4	1111	95	96	du 	7.888889
67	53			0	0	0	0	0	0	0		7.888889
68	9			-1	-1	1	8	556	100	0		8
69	9	Re5	D5	327	327	1	8	556	95	96	ba	8.111111
70	9	La5	A5	358	358	1	4	1111	99	96	na 	8.333333
71	9	Sol5	G5	349	349	1	16	278	99	96		8.388889
72	9	Fa5#4	F5#4	344	344	1	16	278	95	96		8.444445
73	9	Fa5#4	F5#4	344	344	3	32	417	99	96	n'ol	8.527778
74	9	Mi5	E5	336	336	1	32	139	99	96		8.555555
75	9	Re5	D5	327	327	1	8	556	99	96		8.666667
76	9	Mi5	E5	336	336	1	16	278	99	96		8.722222
77	9	Fa5	F5	340	340	1	16	278	99	96		8.777778
78	9	Mi5	E5	336	336	1	16	278	99	96		8.833333
79	9	Fa5	F5	340	340	1	16	278	99	96		8.888889
80	9	Mi5	E5	336	336	1	16	278	99	96		8.944445
81	9	Re5	D5	327	327	1	16	278	95	96		9
82	9	Re5	D5	327	327	3	8	1667	95	96	du  	9.333333
83	9	Mi5	E5	336	336	1	16	278	95	96	SAZ 	9.388889
84	9	Fa5	F5	340	340	1	16	278	95	96	.	9.444445
85	9	Mi5	E5	336	336	1	16	278	95	96	.	9.5
86	9	Re5	D5	327	327	1	16	278	95	96	.	9.555555
87	9	Do5#4	C5#4	322	322	1	16	278	95	96	.	9.611111
88	9	Re5	D5	327	327	1	16	278	95	96	.	9.666667
89	9	Mi5	E5	336	336	3	8	1667	95	96	.	10
90	9			-1	-1	1	8	556	100	0		10.11111
91	9	Re5	D5	327	327	1	4	1111	95	96	Dî	10.33333
92	9	Mi5	E5	336	336	1	8	556	95	96	de	10.44444
93	9	Mi5	E5	336	336	1	4	1111	95	96	le	10.66667
94	9	Mi5	E5	336	336	3	8	1667	95	96	rim 	11
95	9			-1	-1	1	8	556	100	0		11.11111
96	9	Mi5	E5	336	336	1	8	556	99	96	kan	11.22222
97	9	Fa5#4	F5#4	344	344	1	8	556	95	96		11.33333
98	9	Sol5	G5	349	349	1	8	556	95	96	la 	11.44444
99	9	Fa5#1	F5#1	341	341	1	8	556	99	96	dol	11.55556
100	9	Mi5	E5	336	336	1	8	556	99	96		11.66667
101	9	Re5	D5	327	327	1	8	556	99	96		11.77778
102	9	Do5#4	C5#4	322	322	1	8	556	99	96		11.88889
