Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	4	714	99	0		0.2
2	9	Fa5	F5	340	340	1	8	357	99	96	Of 	0.3
3	9	Sol5	G5	349	349	7	8	2500	95	96		1
4	9	Mi5b5	E5b5	331	331	1	8	357	99	96	of 	1.1
5	9	Re5	D5	327	327	1	8	357	99	96		1.2
6	9	Mi5b5	E5b5	331	331	1	8	357	99	96		1.3
7	9	Fa5	F5	340	340	1	4	714	99	96		1.5
8	9	Sol5	G5	349	349	1	8	357	99	96		1.6
9	9	Fa5	F5	340	340	1	8	357	99	96		1.7
10	9	Mi5b5	E5b5	331	331	1	8	357	99	96		1.8
11	9	Re5	D5	327	327	1	8	357	99	96		1.9
12	9	Do5	C5	318	318	1	8	357	99	96		2
13	9	Do5	C5	318	318	9	8	3214	95	96		2.9
14	9			-1	-1	1	8	357	99	0		3
15	53			0	0	0	0	0	0	0		3
16	9	La5b5	A5b5	353	353	1	8	357	99	96	of 	3.1
17	9	Sol5	G5	349	349	1	8	357	99	96		3.2
18	9	Fa5	F5	340	340	1	8	357	99	96		3.3
19	9	Mi5b5	E5b5	331	331	1	8	357	99	96		3.4
20	9	Re5	D5	327	327	1	8	357	99	96		3.5
21	9	Mi5	E5	336	336	1	8	357	99	96		3.6
22	9	Fa5	F5	340	340	1	8	357	99	96		3.7
23	9	Sol5	G5	349	349	1	8	357	99	96		3.8
24	9	La5b5	A5b5	353	353	1	8	357	99	96		3.9
25	9	Fa5	F5	340	340	1	8	357	95	96		4
26	9	Sol5	G5	349	349	9	8	3214	95	96	of 	4.9
27	9			-1	-1	1	8	357	99	0		5
28	9	Sol5	G5	349	349	1	4	714	95	96	SAZ	5.2
29	9	La5b5	A5b5	353	353	1	8	357	95	96	.	5.3
30	9	Sol5	G5	349	349	1	8	357	95	96	.	5.4
31	9	Fa5	F5	340	340	1	8	357	95	96	.	5.5
32	9	Mi5	E5	336	336	1	8	357	95	96	.	5.6
33	9	Fa5	F5	340	340	1	8	357	95	96	.	5.7
34	9	Sol5	G5	349	349	1	4	714	95	96	.	5.9
35	9			-1	-1	1	8	357	99	0		6
36	53			0	0	0	0	0	0	0		6
37	9	Sol5	G5	349	349	3	8	1071	95	96	Han	6.3
38	9	Si5	B5	367	367	1	8	357	99	96	çer_	6.4
39	9	La5b5	A5b5	353	353	1	8	357	95	96		6.5
40	9	La5b5	A5b5	353	353	1	8	357	99	96	i 	6.6
41	9	Sol5	G5	349	349	1	8	357	95	96		6.7
42	9	Sol5	G5	349	349	1	4	714	99	96	eb	6.9
43	9	Fa5	F5	340	340	1	8	357	95	96		7
44	9	Fa5	F5	340	340	3	8	1071	95	96	rû	7.3
45	9	Fa5	F5	340	340	1	4	714	95	96	su 	7.5
46	9	Fa5	F5	340	340	1	8	357	99	96	sap	7.6
47	9	Mi5b1	E5b1	335	335	1	8	357	95	96		7.7
48	9	Mi5b1	E5b1	335	335	1	8	357	99	96	lan	7.8
49	9	Re5	D5	327	327	1	8	357	99	96		7.9
50	9	Do5	C5	318	318	1	8	357	95	96		8
51	9	La5b5	A5b5	353	353	1	8	357	99	96	dı 	8.1
52	9	Sol5	G5	349	349	1	8	357	99	96		8.2
53	9	Fa5	F5	340	340	1	8	357	95	96		8.3
54	9	La5b5	A5b5	353	353	1	8	357	99	96	di	8.4
55	9	Sol5	G5	349	349	1	8	357	95	96		8.5
56	9	Sol5	G5	349	349	5	8	1786	99	96	le 	9
57	53			0	0	0	0	0	0	0		9
58	9	Mi5	E5	336	336	1	8	357	99	96		9.1
59	9	Fa5	F5	340	340	1	8	357	99	96		9.2
60	9	Re5	D5	327	327	1	8	357	99	96		9.3
61	9	Mi5	E5	336	336	1	8	357	99	96		9.4
