Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol4	G4	296	296	1	4	1053	95	96	Sayd_	0.4
2	9	La4	A4	305	305	3	8	1579	95	96	ey	1
3	9	Si4b4	B4b4	310	310	1	8	526	95	96	le	1.2
4	9	Do5#4	C5#4	322	322	1	8	526	95	96	di 	1.4
5	9	Re5	D5	327	327	1	16	263	99	96	bu 	1.5
6	9	Do5#4	C5#4	322	322	1	16	263	99	96		1.6
7	9	Si4b4	B4b4	310	310	1	16	263	99	96		1.7
8	9	La4	A4	305	305	1	16	263	99	96		1.8
9	9	Sol4	G4	296	296	1	8	526	95	96		2
10	11	La4	A4	305	305	1	8	526	99	96	gön	2.2
11	9	La4	A4	305	305	1	16	263	99	96		2.3
12	9	Si4b4	B4b4	310	310	1	16	263	99	96		2.4
13	9	Do5#4	C5#4	322	322	1	8	526	99	96		2.6
14	9	Re5	D5	327	327	1	8	526	99	96		2.8
15	9	Re5	D5	327	327	1	16	263	99	96		2.9
16	9	Do5#4	C5#4	322	322	1	16	263	95	96		3
17	9	Do5#4	C5#4	322	322	1	16	263	99	96	lü	3.1
18	9	Si4b4	B4b4	310	310	1	16	263	95	96		3.2
19	9	Si4b4	B4b4	310	310	1	16	263	99	96	mü 	3.3
20	9	La4	A4	305	305	1	16	263	95	96		3.4
21	9	La4	A4	305	305	3	8	1579	95	96	bir 	4
22	53			0	0	0	0	0	0	0		4
23	9	Mi5	E5	336	336	1	16	263	99	96	göz 	4.1
24	9	Re5	D5	327	327	1	16	263	99	96		4.2
25	9	Re5	D5	327	327	1	16	263	99	96		4.3
26	9	Do5#4	C5#4	322	322	1	16	263	99	96		4.4
27	9	Re5	D5	327	327	1	4	1053	99	96		4.8
28	9	Mi5	E5	336	336	1	8	526	99	96		5
29	9	Re5	D5	327	327	1	8	526	99	96		5.2
30	9	Do5#4	C5#4	322	322	1	16	263	99	96		5.3
31	9	Si4	B4	314	314	1	16	263	99	96		5.4
32	9	Do5#4	C5#4	322	322	1	4	1053	99	96		5.8
33	9	Si4	B4	314	314	1	16	263	99	96		5.9
34	9	La4	A4	305	305	1	16	263	95	96		6
35	11	Si4	B4	314	314	1	8	526	99	96	göz	6.2
36	9	Si4	B4	314	314	1	16	263	99	96		6.3
37	9	Do5#4	C5#4	322	322	1	16	263	95	96		6.4
38	9	Re5	D5	327	327	1	8	526	95	96	le	6.6
39	9	Mi5	E5	336	336	1	8	526	99	96	ri 	6.8
40	9	Fa5	F5	340	340	1	16	263	99	96		6.9
41	9	Mi5	E5	336	336	1	16	263	95	96		7
42	9	Mi5	E5	336	336	1	16	263	99	96	â	7.1
43	9	Re5	D5	327	327	1	16	263	99	96		7.2
44	9	Re5	D5	327	327	1	16	263	99	96		7.3
45	9	Do5#4	C5#4	322	322	1	16	263	95	96		7.4
46	9	Re5	D5	327	327	3	8	1579	95	96	hû  	8
47	9	Sol4	G4	296	296	1	4	1053	95	96	Sayd_	8.4
48	9	La4	A4	305	305	3	8	1579	95	96	ey	9
49	9	Si4b4	B4b4	310	310	1	8	526	95	96	le	9.2
50	9	Do5#4	C5#4	322	322	1	8	526	95	96	di 	9.4
51	9	Re5	D5	327	327	1	16	263	99	96	bu 	9.5
52	9	Do5#4	C5#4	322	322	1	16	263	99	96		9.6
53	9	Si4b4	B4b4	310	310	1	16	263	99	96		9.7
54	9	La4	A4	305	305	1	16	263	99	96		9.8
55	9	Sol4	G4	296	296	1	8	526	95	96		10
56	11	La4	A4	305	305	1	8	526	99	96	gön	10.2
57	9	La4	A4	305	305	1	16	263	99	96		10.3
58	9	Si4b4	B4b4	310	310	1	16	263	99	96		10.4
59	9	Do5#4	C5#4	322	322	1	8	526	99	96		10.6
60	9	Re5	D5	327	327	1	8	526	99	96		10.8
61	9	Re5	D5	327	327	1	16	263	99	96		10.9
62	9	Do5#4	C5#4	322	322	1	16	263	95	96		11
63	9	Do5#4	C5#4	322	322	1	16	263	99	96	lü	11.1
64	9	Si4b4	B4b4	310	310	1	16	263	95	96		11.2
65	9	Si4b4	B4b4	310	310	1	16	263	99	96	mü 	11.3
66	9	La4	A4	305	305	1	16	263	95	96		11.4
67	9	La4	A4	305	305	3	8	1579	95	96	bir 	12
68	53			0	0	0	0	0	0	0		12
69	9	Mi5	E5	336	336	1	16	263	99	96	göz 	12.1
70	9	Re5	D5	327	327	1	16	263	99	96		12.2
71	9	Re5	D5	327	327	1	16	263	99	96		12.3
72	9	Do5#4	C5#4	322	322	1	16	263	99	96		12.4
73	9	Re5	D5	327	327	1	4	1053	99	96		12.8
74	9	Mi5	E5	336	336	1	8	526	99	96		13
75	9	Re5	D5	327	327	1	8	526	99	96		13.2
76	9	Do5#4	C5#4	322	322	1	16	263	99	96		13.3
77	9	Si4	B4	314	314	1	16	263	99	96		13.4
78	9	Do5#4	C5#4	322	322	1	4	1053	99	96		13.8
79	9	Si4	B4	314	314	1	16	263	99	96		13.9
80	9	La4	A4	305	305	1	16	263	95	96		14
81	11	Si4	B4	314	314	1	8	526	99	96	göz	14.2
82	9	Si4	B4	314	314	1	16	263	99	96		14.3
83	9	Do5#4	C5#4	322	322	1	16	263	95	96		14.4
84	9	Re5	D5	327	327	1	8	526	95	96	le	14.6
85	9	Mi5	E5	336	336	1	8	526	99	96	ri 	14.8
86	9	Fa5	F5	340	340	1	16	263	99	96		14.9
87	9	Mi5	E5	336	336	1	16	263	95	96		15
88	9	Mi5	E5	336	336	1	16	263	99	96	â	15.1
89	9	Re5	D5	327	327	1	16	263	99	96		15.2
90	9	Re5	D5	327	327	1	16	263	99	96		15.3
91	9	Do5#4	C5#4	322	322	1	16	263	95	96		15.4
92	9	Re5	D5	327	327	3	8	1579	95	96	hû  	16
93	53			0	0	0	0	0	0	0		16
94	9	Mi5	E5	336	336	1	16	263	99	96	Bend_	16.1
95	9	Re5	D5	327	327	1	16	263	99	96		16.2
96	9	Re5	D5	327	327	1	16	263	99	96		16.3
97	9	Do5#4	C5#4	322	322	1	16	263	95	96		16.4
98	9	Re5	D5	327	327	1	4	1053	99	96	ey	16.8
99	9	Re5	D5	327	327	1	16	263	99	96		16.9
100	9	Do5#4	C5#4	322	322	1	16	263	95	96		17
101	9	Re5	D5	327	327	1	8	526	95	96	le	17.2
102	9	Mi5	E5	336	336	1	8	526	95	96	di 	17.4
103	9	Fa5	F5	340	340	1	16	263	99	96	zen	17.5
104	9	Mi5	E5	336	336	1	16	263	99	96		17.6
105	9	Re5	D5	327	327	1	16	263	99	96		17.7
106	9	Do5#4	C5#4	322	322	1	16	263	99	96		17.8
107	9	Re5	D5	327	327	1	8	526	95	96		18
108	53			0	0	0	0	0	0	0		18
109	9	Re5	D5	327	327	1	8	526	99	96	cî	18.2
110	9	Do5#4	C5#4	322	322	1	16	263	99	96		18.3
111	9	Si4b4	B4b4	310	310	1	16	263	99	96		18.4
112	10	Do5#4	C5#4	322	322	1	8	526	99	96		18.6
113	8	Re5	D5	327	327	0	0	0	99	96		18.6
114	9	Do5#4	C5#4	322	322	1	16	263	99	96		18.7
115	9	Re5	D5	327	327	1	16	263	99	96		18.8
116	9	Do5#4	C5#4	322	322	1	16	263	99	96		18.9
117	9	Si4b4	B4b4	310	310	1	16	263	95	96		19
118	9	Re5	D5	327	327	1	8	526	95	96	re 	19.2
119	11	Re5	D5	327	327	1	8	526	95	96	be	19.4
120	9	Re5	D5	327	327	1	16	263	99	96	ni 	19.5
121	9	Do5#4	C5#4	322	322	1	16	263	99	96		19.6
122	9	Si4b4	B4b4	310	310	1	16	263	99	96		19.7
123	9	La4	A4	305	305	1	16	263	99	96		19.8
124	9	Si4b4	B4b4	310	310	1	16	263	99	96		19.9
125	9	Do5#4	C5#4	322	322	1	16	263	95	96		20
126	9	Do5#4	C5#4	322	322	1	16	263	99	96	sün	20.1
127	9	Si4b4	B4b4	310	310	1	16	263	99	96		20.2
128	9	Si4b4	B4b4	310	310	1	16	263	99	96		20.3
129	9	La4	A4	305	305	1	16	263	99	96		20.4
130	9	La4	A4	305	305	3	8	1579	99	96		21
131	53			0	0	0	0	0	0	0		21
132	9	Do5#4	C5#4	322	322	1	16	263	99	96		21.1
133	9	Re5	D5	327	327	1	16	263	99	96		21.2
134	9	Mi5	E5	336	336	1	16	263	99	96		21.3
135	9	Sol5	G5	349	349	1	16	263	99	96		21.4
136	9	Fa5	F5	340	340	1	16	263	99	96		21.5
137	9	Mi5	E5	336	336	1	16	263	99	96		21.6
138	9	Re5	D5	327	327	1	16	263	99	96		21.7
139	9	Do5#4	C5#4	322	322	1	16	263	99	96		21.8
140	9	Si4b4	B4b4	310	310	1	16	263	99	96		21.9
141	9	La4	A4	305	305	1	16	263	95	96		22
142	9	Re5	D5	327	327	1	16	263	99	96	bül_	22.1
143	9	Do5#4	C5#4	322	322	1	16	263	95	96		22.2
144	9	Si4b4	B4b4	310	310	1	16	263	99	96	i 	22.3
145	9	Do5#4	C5#4	322	322	1	16	263	95	96		22.4
146	9	Si4b4	B4b4	310	310	1	16	263	99	96	gî	22.5
147	9	La4	A4	305	305	1	16	263	99	96		22.6
148	11	La4	A4	305	305	1	8	526	99	96		22.8
149	9	La4	A4	305	305	1	8	526	95	96		23
150	9	La4	A4	305	305	1	4	1053	95	96	sû  	23.4
151	9	Sol4	G4	296	296	1	16	263	95	96	SAZ	23.5
152	9	La4	A4	305	305	1	16	263	95	96	.	23.6
153	9	Si4b4	B4b4	310	310	1	16	263	95	96	.	23.7
154	9	Do5#4	C5#4	322	322	1	16	263	95	96	.	23.8
155	9	Re5	D5	327	327	1	8	526	95	96	.	24
156	9	Mi5	E5	336	336	1	16	263	99	96	Bend_	24.1
157	9	Re5	D5	327	327	1	16	263	99	96		24.2
158	9	Re5	D5	327	327	1	16	263	99	96		24.3
159	9	Do5#4	C5#4	322	322	1	16	263	95	96		24.4
160	9	Re5	D5	327	327	1	4	1053	99	96	ey	24.8
161	9	Re5	D5	327	327	1	16	263	99	96		24.9
162	9	Do5#4	C5#4	322	322	1	16	263	95	96		25
163	9	Re5	D5	327	327	1	8	526	95	96	le	25.2
164	9	Mi5	E5	336	336	1	8	526	95	96	di 	25.4
165	9	Fa5	F5	340	340	1	16	263	99	96	zen	25.5
166	9	Mi5	E5	336	336	1	16	263	99	96		25.6
167	9	Re5	D5	327	327	1	16	263	99	96		25.7
168	9	Do5#4	C5#4	322	322	1	16	263	99	96		25.8
169	9	Re5	D5	327	327	1	8	526	95	96		26
170	53			0	0	0	0	0	0	0		26
171	9	Re5	D5	327	327	1	8	526	99	96	cî	26.2
172	9	Do5#4	C5#4	322	322	1	16	263	99	96		26.3
173	9	Si4b4	B4b4	310	310	1	16	263	99	96		26.4
174	10	Do5#4	C5#4	322	322	1	8	526	99	96		26.6
175	8	Re5	D5	327	327	0	0	0	99	96		26.6
176	9	Do5#4	C5#4	322	322	1	16	263	99	96		26.7
177	9	Re5	D5	327	327	1	16	263	99	96		26.8
178	9	Do5#4	C5#4	322	322	1	16	263	99	96		26.9
179	9	Si4b4	B4b4	310	310	1	16	263	95	96		27
180	9	Re5	D5	327	327	1	8	526	95	96	re 	27.2
181	11	Re5	D5	327	327	1	8	526	95	96	be	27.4
182	9	Re5	D5	327	327	1	16	263	99	96	ni 	27.5
183	9	Do5#4	C5#4	322	322	1	16	263	99	96		27.6
184	9	Si4b4	B4b4	310	310	1	16	263	99	96		27.7
185	9	La4	A4	305	305	1	16	263	99	96		27.8
186	9	Si4b4	B4b4	310	310	1	16	263	99	96		27.9
187	9	Do5#4	C5#4	322	322	1	16	263	95	96		28
188	9	Do5#4	C5#4	322	322	1	16	263	99	96	sün	28.1
189	9	Si4b4	B4b4	310	310	1	16	263	99	96		28.2
190	9	Si4b4	B4b4	310	310	1	16	263	99	96		28.3
191	9	La4	A4	305	305	1	16	263	99	96		28.4
192	9	La4	A4	305	305	3	8	1579	99	96		29
193	53			0	0	0	0	0	0	0		29
194	9	Do5#4	C5#4	322	322	1	16	263	99	96		29.1
195	9	Re5	D5	327	327	1	16	263	99	96		29.2
196	9	Mi5	E5	336	336	1	16	263	99	96		29.3
197	9	Sol5	G5	349	349	1	16	263	99	96		29.4
198	9	Fa5	F5	340	340	1	16	263	99	96		29.5
199	9	Mi5	E5	336	336	1	16	263	99	96		29.6
200	9	Re5	D5	327	327	1	16	263	99	96		29.7
201	9	Do5#4	C5#4	322	322	1	16	263	99	96		29.8
202	9	Si4b4	B4b4	310	310	1	16	263	99	96		29.9
