Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Re5	D5	327	327	3	16	500	95	96	ARANAÐME 	0.15
2	9	Do5	C5	318	318	1	16	167	95	96	.	0.2
3	9	Re5	D5	327	327	1	8	333	95	96	.	0.3
4	9	Mi5	E5	336	336	1	4	667	95	96	.	0.5
5	9	Do5	C5	318	318	1	8	333	95	96	.	0.6
6	9	Mi5	E5	336	336	1	8	333	95	96	.	0.7
7	9	Re5	D5	327	327	1	4	667	95	96	.	0.9
8	9			-1	-1	1	8	333	100	0	.	1
9	9	Si4b1	B4b1	313	313	3	16	500	95	96	.	1.15
10	9	La4	A4	305	305	1	16	167	95	96	.	1.2
11	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	1.3
12	9	Do5	C5	318	318	1	4	667	95	96	.	1.5
13	9	La4	A4	305	305	1	8	333	95	96	.	1.6
14	9	Do5	C5	318	318	1	8	333	95	96	.	1.7
15	9	Si4b1	B4b1	313	313	1	4	667	95	96	.	1.9
16	9	La4	A4	305	305	1	8	333	95	96	.	2
17	53			0	0	0	0	0	0	0		2
18	9	Sol4	G4	296	296	1	4	667	95	96	.	2.2
19	9	La4	A4	305	305	1	8	333	95	96	.	2.3
20	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	2.4
21	9	Do5	C5	318	318	1	8	333	95	96	.	2.5
22	9	Re5	D5	327	327	1	8	333	95	96	.	2.6
23	9	Mi5	E5	336	336	1	8	333	95	96	.	2.7
24	9	Fa5	F5	340	340	1	8	333	95	96	.	2.8
25	9	Mi5	E5	336	336	1	8	333	95	96	.	2.9
26	9	Re5	D5	327	327	1	8	333	95	96	.	3
27	9	La5	A5	358	358	1	8	333	95	96	.	3.1
28	9	Sol5	G5	349	349	1	8	333	95	96	.	3.2
29	9	Fa5	F5	340	340	1	8	333	95	96	.	3.3
30	9	Mi5	E5	336	336	1	8	333	95	96	.	3.4
31	9	Re5	D5	327	327	1	8	333	95	96	.	3.5
32	9	Mi5	E5	336	336	1	8	333	95	96	.	3.6
33	9	Do5	C5	318	318	1	8	333	95	96	.	3.7
34	9	Re5	D5	327	327	1	4	667	95	96	.	3.9
35	9			-1	-1	1	8	333	100	0		4
36	53			0	0	0	0	0	0	0		4
37	9	Re5	D5	327	327	3	16	500	95	96	ARANAÐME 	4.15
38	9	Do5	C5	318	318	1	16	167	95	96	.	4.2
39	9	Re5	D5	327	327	1	8	333	95	96	.	4.3
40	9	Mi5	E5	336	336	1	4	667	95	96	.	4.5
41	9	Do5	C5	318	318	1	8	333	95	96	.	4.6
42	9	Mi5	E5	336	336	1	8	333	95	96	.	4.7
43	9	Re5	D5	327	327	1	4	667	95	96	.	4.9
44	9			-1	-1	1	8	333	100	0	.	5
45	9	Si4b1	B4b1	313	313	3	16	500	95	96	.	5.15
46	9	La4	A4	305	305	1	16	167	95	96	.	5.2
47	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	5.3
48	9	Do5	C5	318	318	1	4	667	95	96	.	5.5
49	9	La4	A4	305	305	1	8	333	95	96	.	5.6
50	9	Do5	C5	318	318	1	8	333	95	96	.	5.7
51	9	Si4b1	B4b1	313	313	1	4	667	95	96	.	5.9
52	9	La4	A4	305	305	1	8	333	95	96	.	6
53	53			0	0	0	0	0	0	0		6
54	9	Sol4	G4	296	296	1	4	667	95	96	.	6.2
55	9	Sol5	G5	349	349	1	8	333	95	96	.	6.3
56	9	Fa5	F5	340	340	1	8	333	95	96	.	6.4
57	9	Mi5	E5	336	336	1	8	333	95	96	.	6.5
58	9	Re5	D5	327	327	1	8	333	95	96	.	6.6
59	9	Do5	C5	318	318	1	8	333	95	96	.	6.7
60	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	6.8
61	9	La4	A4	305	305	1	8	333	95	96	.	6.9
62	9	Sol4	G4	296	296	1	8	333	95	96	.	7
63	9	La4	A4	305	305	1	8	333	95	96	.	7.1
64	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	7.2
65	9	Do5	C5	318	318	1	8	333	95	96	.	7.3
66	9	Si4b1	B4b1	313	313	1	8	333	95	96	.	7.4
67	9	La4	A4	305	305	1	8	333	95	96	.	7.5
68	9	Sol4	G4	296	296	1	8	333	95	96	.	7.6
69	9	Fa4#4	F4#4	291	291	1	8	333	95	96	.	7.7
70	9	Sol4	G4	296	296	3	8	1000	99	96	.	8
71	53			0	0	0	0	0	0	0		8
72	9	Sol4	G4	296	296	1	4	667	95	96		8.2
73	9	Si4b1	B4b1	313	313	1	8	333	95	96	Ni	8.3
74	9	Si4b1	B4b1	313	313	1	8	333	99	96	han	8.4
75	9	La4	A4	305	305	1	8	333	95	96		8.5
76	9	La4	A4	305	305	1	8	333	99	96	sýn 	8.6
77	9	Sol4	G4	296	296	1	8	333	99	96		8.7
78	9	Sol4	G4	296	296	1	4	667	99	96		8.9
79	9	La4	A4	305	305	1	8	333	95	96		9
80	9	Si4b1	B4b1	313	313	1	4	667	99	96	dî	9.2
81	9	La4	A4	305	305	1	8	333	95	96		9.3
82	9	La4	A4	305	305	1	8	333	99	96	de	9.4
83	9	Sol4	G4	296	296	1	8	333	95	96		9.5
84	9	Sol4	G4	296	296	1	2	1334	95	96	den 	9.9
85	9			-1	-1	1	8	333	100	0		10
86	53			0	0	0	0	0	0	0		10
87	9			-1	-1	1	4	667	100	0		10.2
88	9	Do5	C5	318	318	1	8	333	99	96	ey 	10.3
89	9	Re5	D5	327	327	1	4	667	95	96		10.5
90	9	Re5	D5	327	327	1	4	667	99	96	mes	10.7
91	9	Do5	C5	318	318	1	4	667	99	96		10.9
92	9	Si4b1	B4b1	313	313	1	8	333	95	96		11
93	9	Do5	C5	318	318	1	8	333	99	96	ti	11.1
94	9	Re5	D5	327	327	1	8	333	95	96		11.2
95	9	Mi5	E5	336	336	1	4	667	99	96	nâ	11.4
96	9	Re5	D5	327	327	1	8	333	95	96		11.5
97	9	Re5	D5	327	327	1	8	333	99	96	zým  	11.6
98	9	Do5	C5	318	318	1	8	333	99	96		11.7
99	9	Si4b1	B4b1	313	313	1	4	667	99	96		11.9
100	9	La4	A4	305	305	1	8	333	95	96		12
101	53			0	0	0	0	0	0	0		12
102	9	Sol4	G4	296	296	1	4	667	95	96		12.2
103	9	Si4b1	B4b1	313	313	1	8	333	95	96	Ni	12.3
104	9	Si4b1	B4b1	313	313	1	8	333	99	96	han	12.4
105	9	La4	A4	305	305	1	8	333	95	96		12.5
106	9	La4	A4	305	305	1	8	333	99	96	sýn 	12.6
107	9	Sol4	G4	296	296	1	8	333	99	96		12.7
108	9	Sol4	G4	296	296	1	4	667	99	96		12.9
109	9	La4	A4	305	305	1	8	333	95	96		13
110	9	Si4b1	B4b1	313	313	1	4	667	99	96	dî	13.2
111	9	La4	A4	305	305	1	8	333	95	96		13.3
112	9	La4	A4	305	305	1	8	333	99	96	de	13.4
113	9	Sol4	G4	296	296	1	8	333	95	96		13.5
114	9	Sol4	G4	296	296	1	2	1334	95	96	den 	13.9
115	9			-1	-1	1	8	333	100	0		14
116	53			0	0	0	0	0	0	0		14
117	9			-1	-1	1	4	667	100	0		14.2
118	9	Do5	C5	318	318	1	8	333	99	96	ey 	14.3
119	9	Re5	D5	327	327	1	4	667	95	96		14.5
120	9	Re5	D5	327	327	1	4	667	99	96	mes	14.7
121	9	Do5	C5	318	318	1	4	667	99	96		14.9
122	9	Si4b1	B4b1	313	313	1	8	333	95	96		15
123	9	Do5	C5	318	318	1	8	333	99	96	ti	15.1
124	9	Re5	D5	327	327	1	8	333	95	96		15.2
