Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Mi5	E5	336	336	1	16	208	95	96	ARANAĞME 	0.0625
2	9	Re5	D5	327	327	1	16	208	95	96	.	0.125
3	9	Mi5	E5	336	336	1	4	833	95	96	.	0.375
4	9	Mi5	E5	336	336	1	16	208	95	96	.	0.4375
5	9	Re5	D5	327	327	1	16	208	95	96	.	0.5
6	9	Mi5	E5	336	336	1	16	208	95	96	.	0.5625
7	9	Re5	D5	327	327	1	16	208	95	96	.	0.625
8	9	Mi5	E5	336	336	1	16	208	95	96	.	0.6875
9	9	Re5	D5	327	327	1	16	208	95	96	.	0.75
10	9	Mi5	E5	336	336	1	16	208	95	96	.	0.8125
11	9	Re5	D5	327	327	1	16	208	95	96	.	0.875
12	9	Do5	C5	318	318	1	8	417	95	96	.	1
13	9	Re5	D5	327	327	1	16	208	95	96	.	1.0625
14	9	Do5	C5	318	318	1	16	208	95	96	.	1.125
15	9	Re5	D5	327	327	1	4	833	95	96	.	1.375
16	9	Re5	D5	327	327	1	16	208	95	96	.	1.4375
17	9	Do5	C5	318	318	1	16	208	95	96	.	1.5
18	9	Re5	D5	327	327	1	16	208	95	96	.	1.5625
19	9	Do5	C5	318	318	1	16	208	95	96	.	1.625
20	9	Re5	D5	327	327	1	16	208	95	96	.	1.6875
21	9	Do5	C5	318	318	1	16	208	95	96	.	1.75
22	9	Re5	D5	327	327	1	16	208	95	96	.	1.8125
23	9	Do5	C5	318	318	1	16	208	95	96	.	1.875
24	9	Si4b2	B4b1	312	313	1	8	417	95	96	.	2
25	9	Do5	C5	318	318	1	16	208	95	96	.	2.0625
26	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	2.125
27	9	Do5	C5	318	318	1	4	833	95	96	.	2.375
28	9	Do5	C5	318	318	1	16	208	95	96	.	2.4375
29	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	2.5
30	9	Do5	C5	318	318	1	16	208	95	96	.	2.5625
31	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	2.625
32	9	Do5	C5	318	318	1	16	208	95	96	.	2.6875
33	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	2.75
34	9	Do5	C5	318	318	1	16	208	95	96	.	2.8125
35	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	2.875
36	9	La4	A4	305	305	1	8	417	95	96	.	3
37	9	Do5	C5	318	318	1	16	208	95	96	.	3.0625
38	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	3.125
39	9	La4	A4	305	305	1	16	208	95	96	.	3.1875
40	9	Re5	D5	327	327	1	16	208	95	96	.	3.25
41	9	Do5	C5	318	318	1	16	208	95	96	.	3.3125
42	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	3.375
43	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	3.4375
44	9	La4	A4	305	305	1	16	208	95	96	.	3.5
45	9	La4	A4	305	305	1	16	208	95	96	.	3.5625
46	9	Si4b2	B4b1	312	313	1	16	208	95	96	.	3.625
47	9	Do5	C5	318	318	1	16	208	95	96	.	3.6875
