Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9			-1	-1	1	4	667	100	0		0.2
2	9	Do5	C5	318	318	1	8	333	95	96	E	0.3
3	9	Re5	D5	327	327	1	4	667	95	96	dâ	0.5
4	9	Mi5	E5	336	336	1	4	667	95	96	lı 	0.7
5	9	Mi5	E5	336	336	1	4	667	99	96	bir 	0.9
6	9	Re5	D5	327	327	1	8	333	95	96		1
7	9	Sol5	G5	349	349	1	4	667	99	96	yos	1.2
8	9	Fa5#3	F5#4	343	344	1	8	333	99	96		1.3
9	9	Sol5	G5	349	349	1	4	667	95	96		1.5
10	9	Mi5	E5	336	336	1	2	1334	99	96	ma 	1.9
11	9	Re5	D5	327	327	1	8	333	95	96		2
12	9	La5	A5	358	358	1	4	667	95	96	ka	2.2
13	9	Sol5	G5	349	349	1	4	667	99	96	ra	2.4
14	9	Fa5#3	F5#4	343	344	1	8	333	95	96		2.5
15	9	Sol5	G5	349	349	1	4	667	95	96	rım 	2.7
16	9	Fa5#3	F5#4	343	344	1	4	667	99	96	al	2.9
17	9	Mi5	E5	336	336	1	8	333	95	96		3
18	9	Mi5	E5	336	336	1	4	667	95	96	dı  	3.2
19	9	Fa5	F5	340	340	1	8	333	95	96	SAZ 	3.3
20	9	Mi5	E5	336	336	1	8	333	95	96	.	3.4
21	9	Re5	D5	327	327	1	8	333	95	96	.	3.5
22	9	Do5	C5	318	318	1	8	333	95	96	.	3.6
23	9	Si4b2	B4b1	312	313	1	8	333	95	96	.	3.7
24	9	La4	A4	305	305	1	4	667	95	96	.	3.9
25	9			-1	-1	1	8	333	100	0		4
26	53			0	0	0	0	0	0	0		4
27	9			-1	-1	1	4	667	100	0		4.2
28	9	Do5	C5	318	318	1	8	333	95	96	E	4.3
29	9	Re5	D5	327	327	1	4	667	95	96	dâ	4.5
30	9	Mi5	E5	336	336	1	4	667	95	96	lı 	4.7
31	9	Mi5	E5	336	336	1	4	667	99	96	bir 	4.9
32	9	Re5	D5	327	327	1	8	333	95	96		5
33	9	Sol5	G5	349	349	1	4	667	99	96	yos	5.2
34	9	Fa5#3	F5#4	343	344	1	8	333	99	96		5.3
35	9	Sol5	G5	349	349	1	4	667	95	96		5.5
36	9	Mi5	E5	336	336	1	2	1334	99	96	ma 	5.9
37	9	Re5	D5	327	327	1	8	333	95	96		6
38	9	La5	A5	358	358	1	4	667	95	96	ka	6.2
