Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Sol4	G4	296	296	1	8	385	95	96	ARANAÐME	0.125
2	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	0.1875
3	9	Si4b1	B4b1	313	313	1	8	385	95	96	.	0.3125
4	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	0.375
5	9	Si4b1	B4b1	313	313	1	8	385	95	96	.	0.5
6	9	Sol4	G4	296	296	1	16	192	50	96	.	0.5625
7	9	Si4b1	B4b1	313	313	1	16	192	50	96	.	0.625
8	9	Sol4	G4	296	296	1	8	385	95	96	.	0.75
9	9	Si4b1	B4b1	313	313	1	4	769	95	96	.	1
10	9	Sol4	G4	296	296	1	8	385	95	96	.	1.125
11	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	1.1875
12	9	Si4b1	B4b1	313	313	1	8	385	95	96	.	1.3125
13	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	1.375
14	9	Si4b1	B4b1	313	313	1	8	385	95	96	.	1.5
15	9	Sol4	G4	296	296	1	16	192	50	96	.	1.5625
16	9	Si4b1	B4b1	313	313	1	16	192	50	96	.	1.625
17	9	Sol4	G4	296	296	1	8	385	95	96	.	1.75
18	9	Si4b1	B4b1	313	313	1	4	769	95	96	.	2
19	53			0	0	0	0	0	0	0		2
20	9			-1	-1	1	8	385	100	0		2.125
21	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	2.1875
22	9	Sol5	G5	349	349	1	16	192	95	96	.	2.25
23	12	La5	A5	358	358	2	16	385	95	96	.	2.375
24	9	Sol5	G5	349	349	1	16	192	95	96	.	2.4375
25	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	2.5
26	7	Fa5#3	F5#4	343	344	2	16	385	95	96	.	2.625
27	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	2.6875
28	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	2.75
29	12	Sol5	G5	349	349	2	16	385	95	96	.	2.875
30	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	2.9375
31	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	3
32	9	Re5	D5	327	327	3	32	288	95	96	.	3.09375
33	9	Do5	C5	318	318	1	32	96	95	96	.	3.125
34	9	Re5	D5	327	327	1	16	192	95	96	.	3.1875
35	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	3.25
36	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	3.3125
37	9	Sol5	G5	349	349	1	16	192	95	96	.	3.375
38	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	3.4375
39	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	3.5
40	9	Re5	D5	327	327	1	16	192	95	96	.	3.5625
41	9	Do5	C5	318	318	1	16	192	95	96	.	3.625
42	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	3.6875
43	9	Do5	C5	318	318	1	16	192	95	96	.	3.75
44	9	Re5	D5	327	327	1	4	769	95	96	.	4
45	53			0	0	0	0	0	0	0		4
46	9			-1	-1	1	8	385	100	0		4.125
47	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	4.1875
48	9	Sol5	G5	349	349	1	16	192	95	96	.	4.25
49	12	La5	A5	358	358	2	16	385	95	96	.	4.375
50	9	Sol5	G5	349	349	1	16	192	95	96	.	4.4375
51	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	4.5
52	7	Fa5#3	F5#4	343	344	2	16	385	95	96	.	4.625
53	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	4.6875
54	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	4.75
55	12	Sol5	G5	349	349	2	16	385	95	96	.	4.875
56	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	4.9375
57	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	5
58	9	Re5	D5	327	327	3	32	288	95	96	.	5.09375
59	9	Do5	C5	318	318	1	32	96	95	96	.	5.125
60	9	Re5	D5	327	327	1	16	192	95	96	.	5.1875
61	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	5.25
62	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	5.3125
63	9	Sol5	G5	349	349	1	16	192	95	96	.	5.375
64	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	5.4375
65	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	5.5
66	9	Re5	D5	327	327	1	16	192	95	96	.	5.5625
67	9	Do5	C5	318	318	1	16	192	95	96	.	5.625
68	9	Do5	C5	318	318	1	16	192	95	96	.	5.6875
