Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Fa5#3	F5#4	343	344	4	16	952	95	96	ARANAĞME 	0.2222222
2	9	Sol5	G5	349	349	3	16	714	95	96	.	0.3888889
3	9	Fa5#3	F5#4	343	344	1	16	238	95	96	.	0.4444444
4	9	Mi5b3	E5b4	333	332	3	32	357	95	96	.	0.5277778
5	9	Re5	D5	327	327	1	32	119	95	96	.	0.5555556
6	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	0.6111111
7	9	Sol5	G5	349	349	1	16	238	95	96	.	0.6666667
8	9	Fa5#3	F5#4	343	344	4	16	952	95	96	.	0.8888889
9	9	Mi5b3	E5b4	333	332	1	16	238	95	66	.	0.9444444
10	9	Re5	D5	327	327	1	16	238	95	90	.	1
11	9	Re5	D5	327	327	1	4	952	95	114	.	1.222222
12	9	Mi5b3	E5b4	333	332	3	16	714	95	96	.	1.388889
13	9	Re5	D5	327	327	1	16	238	95	66	.	1.444444
14	9	Re5	D5	327	327	1	16	238	95	70	.	1.5
15	9	Do5	C5	318	318	1	16	238	95	73	.	1.555556
16	9	Si4b1	B4b1	313	313	1	16	238	95	77	.	1.611111
17	9	La4	A4	305	305	1	16	238	95	80	.	1.666667
18	9	Si4b1	B4b1	313	313	1	16	238	95	84	.	1.722222
19	9	Do5	C5	318	318	1	16	238	95	96	.	1.777778
20	9	Re5	D5	327	327	1	16	238	95	96	.	1.833333
21	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	1.888889
22	9	Fa5#3	F5#4	343	344	1	16	238	95	96	.	1.944444
23	9	Sol5	G5	349	349	1	16	238	95	96	.	2
24	53			0	0	0	0	0	0	0		2
25	9	Fa5#3	F5#4	343	344	4	16	952	95	96	.	2.222222
26	9	Sol5	G5	349	349	3	16	714	95	96	.	2.388889
27	9	Fa5#3	F5#4	343	344	1	16	238	95	96	.	2.444444
28	9	Mi5b3	E5b4	333	332	3	32	357	95	96	.	2.527778
29	9	Re5	D5	327	327	1	32	119	95	96	.	2.555556
30	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	2.611111
31	9	Sol5	G5	349	349	1	16	238	95	96	.	2.666667
32	9	Fa5#3	F5#4	343	344	4	16	952	95	96	.	2.888889
33	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	2.944444
34	9	Re5	D5	327	327	1	16	238	95	96	.	3
35	9	Re5	D5	327	327	2	16	476	95	96	.	3.111111
36	9	Do5	C5	318	318	1	16	238	95	96	.	3.166667
37	9	Si4b1	B4b1	313	313	1	16	238	95	96	.	3.222222
38	9	Fa5#3	F5#4	343	344	2	16	476	95	96	.	3.333333
39	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	3.388889
40	9	Re5	D5	327	327	1	16	238	95	66	.	3.444444
41	9	Re5	D5	327	327	1	16	238	95	70	.	3.5
42	9	Do5	C5	318	318	1	16	238	95	73	.	3.555556
43	9	Do5	C5	318	318	1	16	238	95	77	.	3.611111
44	9	Si4b1	B4b1	313	313	1	16	238	95	80	.	3.666667
45	9	Si4b1	B4b1	313	313	1	16	238	95	84	.	3.722222
46	9	Do5	C5	318	318	1	16	238	95	96	.	3.777778
47	9	Re5	D5	327	327	1	16	238	95	96	.	3.833333
48	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	3.888889
49	9	Fa5#3	F5#4	343	344	1	16	238	95	96	.	3.944444
50	9	Sol5	G5	349	349	1	16	238	95	96	.	4
51	53			0	0	0	0	0	0	0		4
52	9	Fa5#3	F5#4	343	344	4	16	952	95	96	ARANAĞME 	4.222222
53	9	Sol5	G5	349	349	3	16	714	95	96	.	4.388889
54	9	Fa5#3	F5#4	343	344	1	16	238	95	96	.	4.444445
55	9	Mi5b3	E5b4	333	332	3	32	357	95	96	.	4.527778
56	9	Re5	D5	327	327	1	32	119	95	96	.	4.555555
57	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	4.611111
58	9	Sol5	G5	349	349	1	16	238	95	96	.	4.666667
59	9	Fa5#3	F5#4	343	344	4	16	952	95	96	.	4.888889
60	9	Mi5b3	E5b4	333	332	1	16	238	95	66	.	4.944445
61	9	Re5	D5	327	327	1	16	238	95	90	.	5
62	9	Re5	D5	327	327	1	4	952	95	114	.	5.222222
63	9	Mi5b3	E5b4	333	332	3	16	714	95	96	.	5.388889
64	9	Re5	D5	327	327	1	16	238	95	66	.	5.444445
65	9	Re5	D5	327	327	1	16	238	95	70	.	5.5
66	9	Do5	C5	318	318	1	16	238	95	73	.	5.555555
67	9	Si4b1	B4b1	313	313	1	16	238	95	77	.	5.611111
68	9	La4	A4	305	305	1	16	238	95	80	.	5.666667
69	9	Si4b1	B4b1	313	313	1	16	238	95	84	.	5.722222
70	9	Do5	C5	318	318	1	16	238	95	96	.	5.777778
71	9	Re5	D5	327	327	1	16	238	95	96	.	5.833333
72	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	5.888889
73	9	Fa5#3	F5#4	343	344	1	16	238	95	96	.	5.944445
74	9	Sol5	G5	349	349	1	16	238	95	96	.	6
75	53			0	0	0	0	0	0	0		6
76	9	Fa5#3	F5#4	343	344	4	16	952	95	96	.	6.222222
77	9	Sol5	G5	349	349	3	16	714	95	96	.	6.388889
78	9	Fa5#3	F5#4	343	344	1	16	238	95	96	.	6.444445
79	9	Mi5b3	E5b4	333	332	3	32	357	95	96	.	6.527778
80	9	Re5	D5	327	327	1	32	119	95	96	.	6.555555
81	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	6.611111
82	9	Sol5	G5	349	349	1	16	238	95	96	.	6.666667
83	9	Fa5#3	F5#4	343	344	4	16	952	95	96	.	6.888889
84	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	6.944445
85	9	Re5	D5	327	327	1	16	238	95	96	.	7
86	9	Re5	D5	327	327	2	16	476	95	96	.	7.111111
87	9	Do5	C5	318	318	1	16	238	95	96	.	7.166667
88	9	Si4b1	B4b1	313	313	1	16	238	95	96	.	7.222222
89	9	Fa5#3	F5#4	343	344	2	16	476	95	96	.	7.333333
90	9	Mi5b3	E5b4	333	332	1	16	238	95	96	.	7.388889
91	9	Re5	D5	327	327	1	16	238	95	96	.	7.444445
92	9	Re5	D5	327	327	1	16	238	95	96	.	7.5
93	9	Do5	C5	318	318	1	16	238	95	96	.	7.555555
94	9	Do5	C5	318	318	1	16	238	95	96	.	7.611111
95	9	Si4b1	B4b1	313	313	1	16	238	95	96	.	7.666667
96	9	Si4b1	B4b1	313	313	3	16	714	95	96	.	7.833333
97	9	Do5	C5	318	318	1	16	238	95	96	.	7.888889
98	9	Si4b1	B4b1	313	313	1	16	238	95	96	.	7.944445
99	9	Do5	C5	318	318	1	16	238	95	66	.	8
100	9	Re5	D5	327	327	1	4	952	95	68	.  	8.222222
101	9	Re5	D5	327	327	1	16	238	99	70	Sev	8.277778
102	9	Do5	C5	318	318	1	16	238	99	72		8.333333
103	9	Si4b1	B4b1	313	313	1	16	238	99	74		8.388889
104	9	Do5	C5	318	318	1	16	238	95	76		8.444445
105	9	Re5	D5	327	327	1	2	1904	99	78	dim 	8.888889
106	9	Do5	C5	318	318	1	24	159	99	96		8.925926
107	9	Si4b1	B4b1	313	313	1	24	159	99	96		8.962963
108	9	Do5	C5	318	318	1	24	159	99	96		9
109	9	Re5	D5	327	327	3	16	714	99	96		9.166667
110	9	Mi5b3	E5b4	333	332	1	16	238	95	96		9.222222
111	9	Fa5#3	F5#4	343	344	2	16	476	95	96	yi	9.333333
112	9	Mi5b3	E5b4	333	332	1	16	238	99	96	ne 	9.388889
113	9	Re5	D5	327	327	1	16	238	95	96		9.444445
114	9	Re5	D5	327	327	3	32	357	99	96	bir 	9.527778
115	9	Mi5b3	E5b4	333	332	1	32	119	99	96		9.555555
116	9	Re5	D5	327	327	1	16	238	99	96		9.611111
117	9	Do5	C5	318	318	1	16	238	99	96		9.666667
118	9	Do5	C5	318	318	1	8	476	99	96		9.777778
119	9	Re5	D5	327	327	1	8	476	99	96		9.888889
120	9	Do5	C5	318	318	1	16	238	99	66		9.944445
121	9	Si4b1	B4b1	313	313	1	16	238	99	69		10
122	9	Si4b1	B4b1	313	313	1	4	952	95	72		10.22222
123	53			0	0	0	0	0	0	75		10.22222
124	9	Si4b1	B4b1	313	313	2	16	476	99	78	â	10.33333
125	9	Do5	C5	318	318	2	16	476	95	66		10.44444
126	9	Re5	D5	327	327	2	16	476	99	78	fet 	10.55556
127	9	Mi5b3	E5b4	333	332	2	16	476	99	90		10.66667
128	9	Sol5	G5	349	349	1	8	476	99	102		10.77778
129	9	Fa5#3	F5#4	343	344	1	8	476	99	114		10.88889
130	9	Mi5b3	E5b4	333	332	1	8	476	99	96		11
131	9	Re5	D5	327	327	2	16	476	99	96		11.11111
132	9	Do5	C5	318	318	1	16	238	99	96		11.16667
133	9	Si4b1	B4b1	313	313	1	16	238	95	96		11.22222
134	9	Fa5#3	F5#4	343	344	2	16	476	95	96	gi	11.33333
135	9	Mi5b3	E5b4	333	332	1	16	238	99	96	bi 	11.38889
136	9	Re5	D5	327	327	1	16	238	95	96		11.44444
