Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	54			0	0	0	0	0	0	0	huzzam@si4b1	0
2	9	Si4b1	B4b1	313	313	3	32	312	95	96	ARANAĞME	4.166667E-02
3	9	La4#4	A4#4	309	309	1	32	104	95	96	.	5.555556E-02
4	9	Sol4	G4	296	296	1	8	417	95	96	.	0.1111111
5	9	La4#4	A4#4	309	309	1	8	417	95	96	.	0.1666667
6	9	Si4b1	B4b1	313	313	1	8	417	95	96	.	0.2222222
7	9	Do5	C5	318	318	1	8	417	95	96	.	0.2777778
8	9	Re5	D5	327	327	1	8	417	95	96	.	0.3333333
9	9	Mi5b2	E5b1	334	335	1	16	208	95	96	.	0.3611111
10	9	Fa5#4	F5#4	344	344	1	16	208	95	96	.	0.3888889
11	9	Mi5b2	E5b1	334	335	1	32	104	95	96	.	0.4027778
12	9	Re5	D5	327	327	1	32	104	95	96	.	0.4166667
13	9	Do5	C5	318	318	1	16	208	95	96	.	0.4444444
14	9	Re5	D5	327	327	1	16	208	95	96	.	0.4722222
15	9	Mi5b2	E5b1	334	335	1	16	208	95	96	.	0.5
16	9	Re5	D5	327	327	1	32	104	95	96	.	0.5138889
17	9	Do5	C5	318	318	1	32	104	95	96	.	0.5277778
18	9	Si4b1	B4b1	313	313	1	16	208	95	96	.	0.5555556
19	9	Do5	C5	318	318	1	16	208	95	96	.	0.5833333
20	9	Re5	D5	327	327	1	16	208	95	96	.	0.6111111
21	9	Do5	C5	318	318	1	32	104	95	96	.	0.625
22	9	Si4b1	B4b1	313	313	1	32	104	95	96	.	0.6388889
23	9	La4#4	A4#4	309	309	1	16	208	95	96	.	0.6666667
24	9	Si4b1	B4b1	313	313	1	4	833	95	96	.	0.7777778
25	9	La4#4	A4#4	309	309	1	16	208	95	96	.	0.8055556
26	9	Si4b1	B4b1	313	313	1	16	208	95	96	.	0.8333333
27	9	Do5	C5	318	318	1	16	208	95	96	.	0.8611111
28	9	La4#4	A4#4	309	309	1	16	208	95	96	.	0.8888889
29	9	Si4b1	B4b1	313	313	1	4	833	95	96	.	1
30	53			0	0	0	0	0	0	0		1
31	9	Do5	C5	318	318	1	16	208	95	96	.	1.027778
32	9	Re5	D5	327	327	1	8	417	95	96	.	1.083333
33	9	Do5	C5	318	318	1	16	208	95	96	.	1.111111
