Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	54			0	0	0	0	0	0	0	huseyni@la4	0
2	9	La4	A4	305	305	3	32	375	95	96	ARANAĞME 	0.09375
3	9	Si4b2	B4b1	312	313	1	32	125	95	96	.	0.125
4	9	Do5	C5	318	318	1	16	250	95	96	.	0.1875
5	9	Re5	D5	327	327	1	16	250	95	96	.	0.25
6	9	Mi5	E5	336	336	1	16	250	95	96	.	0.3125
7	55			0	0	0	0	0	0	0		0.3125
8	9	Fa5	F5	340	340	1	16	250	95	96	.	0.375
9	54			0	0	0	0	0	0	0	huseyni@la4	0.375
10	9	Mi5	E5	336	336	3	32	375	95	96	.	0.46875
11	9	Re5	D5	327	327	1	32	125	95	96	.	0.5
12	9	Do5	C5	318	318	1	16	250	95	96	.	0.5625
13	9	Re5	D5	327	327	1	16	250	95	96	.	0.625
14	9	Mi5	E5	336	336	1	4	1000	95	96	.	0.875
15	55			0	0	0	0	0	0	0		0.875
16	9			-1	-1	1	8	500	100	0	.	1
17	54			0	0	0	0	0	0	0	huseyni@mi5	1
18	9	Re5	D5	327	327	3	32	375	95	96	.	1.09375
19	9	Mi5	E5	336	336	1	32	125	95	96	.	1.125
20	9	Fa5#3	F5#4	343	344	1	16	250	95	96	.	1.1875
21	9	Sol5	G5	349	349	1	16	250	95	96	.	1.25
22	9	La5	A5	358	358	1	16	250	95	96	.	1.3125
23	9	Si5	B5	367	367	1	16	250	95	96	.	1.375
24	9	La5	A5	358	358	1	16	250	95	96	.	1.4375
25	9	Sol5	G5	349	349	1	16	250	95	96	.	1.5
26	9	Fa5#3	F5#4	343	344	1	16	250	95	96	.	1.5625
27	9	Sol5	G5	349	349	1	16	250	95	96	.	1.625
28	9	Mi5	E5	336	336	1	4	1000	95	96	.	1.875
29	9			-1	-1	1	8	500	100	0	.	2
30	55			0	0	0	0	0	0	0		2
31	53			0	0	0	0	0	0	0		2
32	54			0	0	0	0	0	0	0	ussak@mi5	2
33	9	Mi5	E5	336	336	3	32	375	95	96	.	2.09375
34	9	Fa5#3	F5#4	343	344	1	32	125	95	96	.	2.125
35	9	Sol5	G5	349	349	1	16	250	95	96	.	2.1875
36	9	La5	A5	358	358	1	16	250	95	96	.	2.25
37	55			0	0	0	0	0	0	0		2.25
38	54			0	0	0	0	0	0	0	buselik@sol5	2.25
39	9	Sol5	G5	349	349	1	16	250	95	96	.	2.3125
40	9	Si5b5	B5b5	362	362	1	16	250	95	96	.	2.375
41	9	La5	A5	358	358	1	16	250	95	96	.	2.4375
42	9	Sol5	G5	349	349	1	16	250	95	96	.	2.5
43	55			0	0	0	0	0	0	0		2.5
44	54			0	0	0	0	0	0	0	cargah_yeni@do5	2.5
45	9	Fa5	F5	340	340	1	16	250	95	96	.	2.5625
46	9	Mi5	E5	336	336	1	16	250	95	96	.	2.625
47	9	Re5	D5	327	327	1	8	500	95	96	.	2.75
48	8	Mi5	E5	336	336	0	0	0	95	96	.	2.75
49	9	Re5	D5	327	327	1	16	250	95	96	.	2.8125
50	9	Mi5	E5	336	336	1	16	250	95	96	.	2.875
51	9	Do5	C5	318	318	1	8	500	95	96	.	3
52	9	Re5	D5	327	327	1	8	500	95	96	.	3.125
53	9	Mi5	E5	336	336	1	8	500	95	96	.	3.25
54	9	Mi5	E5	336	336	1	16	250	95	96	.	3.3125
55	9	Re5	D5	327	327	1	16	250	95	96	.	3.375
56	9	Re5	D5	327	327	1	16	250	95	96	.	3.4375
57	9	Do5	C5	318	318	1	16	250	95	96	.	3.5
58	9	Do5	C5	318	318	1	16	250	95	96	.	3.5625
59	9	Si4b2	B4b1	312	313	1	16	250	95	96	.	3.625
60	9	Do5	C5	318	318	1	4	1000	95	96	.	3.875
61	55			0	0	0	0	0	0	0		3.875
62	53			0	0	0	0	0	0	0		3.875
63	9			-1	-1	1	8	500	100	0	.	4
64	54			0	0	0	0	0	0	0	buselik@re5	4
65	9	Re5	D5	327	327	1	4	1000	95	96	.	4.25
66	9	Mi5	E5	336	336	1	8	500	95	96	.	4.375
67	9	Mi5	E5	336	336	1	8	500	95	96	.	4.5
68	9	La5	A5	358	358	1	8	500	95	96	.	4.625
69	9	La5	A5	358	358	1	16	250	95	96	.	4.6875
70	9	Sol5	G5	349	349	1	16	250	95	96	.	4.75
71	9	Fa5	F5	340	340	1	16	250	95	96	.	4.8125
72	9	Mi5	E5	336	336	1	16	250	95	96	.	4.875
73	9	Re5	D5	327	327	1	8	500	95	96	.	5
74	55			0	0	0	0	0	0	0		5
75	54			0	0	0	0	0	0	0	ussak@la4	5
76	9	Re5	D5	327	327	1	16	250	95	96	.	5.0625
77	9	Do5	C5	318	318	1	16	250	95	96	.	5.125
78	9	Si4b2	B4b1	312	313	1	8	500	95	96	.	5.25
79	9	Si4b2	B4b1	312	313	1	16	250	95	96	.	5.3125
80	9	La4	A4	305	305	1	16	250	95	96	.	5.375
81	9	La4	A4	305	305	1	4	1000	95	96	.	5.625
82	9	La4	A4	305	305	1	4	1000	95	96	.	5.875
83	55			0	0	0	0	0	0	0		5.875
84	53			0	0	0	0	0	0	0		5.875
85	9			-1	-1	1	8	500	100	0		6
86	54			0	0	0	0	0	0	0	huseyni@la4	6
87	9	La4	A4	305	305	3	32	375	95	96	ARANAĞME 	6.09375
88	9	Si4b2	B4b1	312	313	1	32	125	95	96	.	6.125
89	9	Do5	C5	318	318	1	16	250	95	96	.	6.1875
90	9	Re5	D5	327	327	1	16	250	95	96	.	6.25
91	9	Mi5	E5	336	336	1	16	250	95	96	.	6.3125
92	55			0	0	0	0	0	0	0		6.3125
93	9	Fa5	F5	340	340	1	16	250	95	96	.	6.375
94	54			0	0	0	0	0	0	0	huseyni@la4	6.375
95	9	Mi5	E5	336	336	3	32	375	95	96	.	6.46875
