Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Do5	C5	318	318	1	8	500	95	66	Ak	0.125
2	9	Re5	D5	327	327	3	8	1500	95	70	şam 	0.5
3	10	Re5	D5	327	327	1	8	500	99	74	ol	0.625
4	8	Mi5	E5	336	336	0	0	0	99	78		0.625
5	9	Re5	D5	327	327	1	16	250	99	82		0.6875
6	9	Do5	C5	318	318	1	16	250	95	86		0.75
7	9	Do5	C5	318	318	1	16	250	99	90	du 	0.8125
8	9	Si4b2	B4b1	312	313	1	16	250	99	94		0.875
9	9	Do5	C5	318	318	1	8	500	95	98		1
10	9	Do5	C5	318	318	1	8	500	95	102	hü	1.125
11	9	Do5	C5	318	318	1	8	500	99	96	zün	1.25
12	9	Si4b2	B4b1	312	313	1	8	500	99	96		1.375
13	9	La4	A4	305	305	1	8	500	95	96		1.5
14	10	La4	A4	305	305	1	8	500	99	96	len	1.625
15	8	Do5	C5	318	318	0	0	0	99	96		1.625
16	9	Si4b2	B4b1	312	313	1	16	250	99	96		1.6875
17	9	La4	A4	305	305	1	16	250	95	96		1.75
18	9	La4	A4	305	305	1	8	500	99	96	dim 	1.875
19	9	Sol4	G4	296	296	1	8	500	95	96		2
20	9	Do5	C5	318	318	1	8	500	99	96	ben 	2.125
21	9	Si4b2	B4b1	312	313	1	16	250	99	96		2.1875
22	9	La4	A4	305	305	1	16	250	99	96		2.25
23	9	Si4b2	B4b1	312	313	1	8	500	95	96		2.375
24	9	Do5	C5	318	318	1	8	500	95	96	yi	2.5
25	9	Re5	D5	327	327	1	2	2000	95	96	ne  	3
26	9	Do5	C5	318	318	1	8	500	95	96	SAZ	3.125
27	9	Si4b2	B4b1	312	313	1	16	250	95	96	.	3.1875
28	9	La4	A4	305	305	1	16	250	95	96	.	3.25
29	9	Si4b2	B4b1	312	313	1	8	500	95	96	.	3.375
30	9	Do5	C5	318	318	1	8	500	95	96	.	3.5
31	9	Re5	D5	327	327	3	16	750	95	96	.	3.6875
32	9	Mi5	E5	336	336	1	16	250	95	96	.	3.75
33	9	Do5	C5	318	318	1	16	250	95	96	.	3.8125
34	9	Si4b2	B4b1	312	313	1	16	250	95	96	.	3.875
35	9	La4	A4	305	305	1	8	500	95	96	.	4
36	53			0	0	0	0	0	0	0		4
37	9	Do5	C5	318	318	1	8	500	95	66	Ak	4.125
38	9	Re5	D5	327	327	3	8	1500	95	70	şam 	4.5
39	10	Re5	D5	327	327	1	8	500	99	74	ol	4.625
40	8	Mi5	E5	336	336	0	0	0	99	78		4.625
41	9	Re5	D5	327	327	1	16	250	99	82		4.6875
42	9	Do5	C5	318	318	1	16	250	95	86		4.75
