Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	Fa5#4	F5#4	344	344	1	8	417	95	96	ARANAĞME	0.125
2	9	Sol5	G5	349	349	1	4	833	95	96		0.375
3	9	Re5	D5	327	327	1	8	417	95	96		0.5
4	9	Mi5b4	E5b4	332	332	3	16	625	95	96		0.6875
5	9	Re5	D5	327	327	1	16	208	95	96		0.75
6	9	Do5	C5	318	318	1	4	833	95	96		1
7	9	Re5	D5	327	327	1	16	208	95	96		1.0625
8	9	Mi5b4	E5b4	332	332	1	16	208	95	96		1.125
9	9	Fa5#4	F5#4	344	344	1	16	208	95	96		1.1875
10	9	Sol5	G5	349	349	1	16	208	95	96		1.25
11	9	Fa5#4	F5#4	344	344	1	16	208	95	96		1.3125
12	9	Mi5b4	E5b4	332	332	1	16	208	95	96		1.375
13	9	Re5	D5	327	327	1	16	208	95	96		1.4375
14	9	Do5	C5	318	318	1	16	208	95	96		1.5
15	9	Si4b1	B4b1	313	313	3	16	625	95	96		1.6875
16	9	La4b4	A4b4	301	301	1	16	208	95	96		1.75
17	9	Sol4	G4	296	296	1	4	833	95	96		2
18	53			0	0	0	0	0	0	0		2
19	9	Sol4	G4	296	296	3	16	625	95	96		2.1875
20	9	La4b4	A4b4	301	301	1	16	208	95	96		2.25
21	9	Si4b1	B4b1	313	313	1	8	417	95	96		2.375
22	9	Do5	C5	318	318	1	8	417	95	96		2.5
23	9	Re5	D5	327	327	1	8	417	95	96		2.625
24	9	Mi5b4	E5b4	332	332	1	8	417	95	96		2.75
25	9	Fa5#4	F5#4	344	344	1	8	417	95	96		2.875
26	9	Mi5b4	E5b4	332	332	1	16	208	95	96		2.9375
27	9	Fa5#4	F5#4	344	344	1	16	208	95	96		3
28	9	Sol5	G5	349	349	3	8	1250	95	96		3.375
29	9	Re5	D5	327	327	1	8	417	95	96		3.5
30	9	Mi5b4	E5b4	332	332	1	16	208	95	96		3.5625
31	9	Re5	D5	327	327	1	16	208	95	96		3.625
32	9	Mi5b4	E5b4	332	332	1	16	208	95	96		3.6875
33	9	Fa5#4	F5#4	344	344	1	16	208	95	96		3.75
34	9	Sol5	G5	349	349	1	4	833	95	96		4
35	53			0	0	0	0	0	0	0		4
36	9	Fa5#4	F5#4	344	344	1	8	417	95	96		4.125
37	9	Sol5	G5	349	349	1	4	833	95	96		4.375
38	9	Re5	D5	327	327	1	8	417	95	96		4.5
39	9	Mi5b4	E5b4	332	332	3	16	625	95	96		4.6875
40	9	Re5	D5	327	327	1	16	208	95	96		4.75
41	9	Do5	C5	318	318	1	4	833	95	96		5
42	9	Re5	D5	327	327	1	16	208	95	96		5.0625
43	9	Mi5b4	E5b4	332	332	1	16	208	95	96		5.125
44	9	Fa5#4	F5#4	344	344	1	16	208	95	96		5.1875
45	9	Sol5	G5	349	349	1	16	208	95	96		5.25
46	9	Fa5#4	F5#4	344	344	1	16	208	95	96		5.3125
47	9	Mi5b4	E5b4	332	332	1	16	208	95	96		5.375
48	9	Re5	D5	327	327	1	16	208	95	96		5.4375
49	9	Do5	C5	318	318	1	16	208	95	96		5.5
50	9	Si4b1	B4b1	313	313	3	16	625	95	96		5.6875
51	9	La4b4	A4b4	301	301	1	16	208	95	96		5.75
52	9	Sol4	G4	296	296	1	4	833	95	96		6
53	53			0	0	0	0	0	0	0		6
54	9	Sol5	G5	349	349	3	16	625	95	96		6.1875
55	9	Fa5#4	F5#4	344	344	1	16	208	95	96		6.25
56	9	Mi5b4	E5b4	332	332	1	16	208	95	96		6.3125
57	9	Re5	D5	327	327	1	16	208	95	96		6.375
58	9	Do5	C5	318	318	1	8	417	95	96		6.5
59	9	Si4b1	B4b1	313	313	3	16	625	95	96		6.6875
60	9	La4b4	A4b4	301	301	1	16	208	95	96		6.75
61	9	Si4b1	B4b1	313	313	1	16	208	95	96		6.8125
62	9	La4b4	A4b4	301	301	1	16	208	95	96		6.875
63	9	La4b4	A4b4	301	301	1	16	208	95	96		6.9375
64	9	Sol4	G4	296	296	1	16	208	95	96		7
65	9	Sol4	G4	296	296	3	4	2500	95	96		7.75
66	9			-1	-1	1	4	833	100	0		8
67	53			0	0	0	0	0	0	0		8
68	9	Fa5#4	F5#4	344	344	1	4	833	95	96	Bir 	8.25
69	9	Sol5	G5	349	349	3	16	625	99	96	hâ	8.4375
70	9	La5	A5	358	358	1	16	208	95	96		8.5
71	9	Fa5#4	F5#4	344	344	1	16	208	99	96	let_	8.5625
72	9	Mi5b4	E5b4	332	332	1	16	208	95	96		8.625
73	9	Mi5b4	E5b4	332	332	1	16	208	99	96	i	8.6875
74	9	Re5	D5	327	327	1	16	208	95	96		8.75
75	9	Re5	D5	327	327	1	8	417	95	96	le 	8.875
76	9			-1	-1	1	8	417	100	0		9
77	9	Do5	C5	318	318	3	16	625	99	96	süz	9.1875
78	9	Re5	D5	327	327	1	16	208	95	96		9.25
