Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	si4b1	B4b1	313	313	1	16	167	95	72	ARANAĞME 	0.125
2	9	do5	C5	318	318	1	16	167	95	96	.	0.25
3	9	re5	D5	327	327	1	8	333	95	96	.	0.5
4	8	Mi5b3	E5b4	333	332	0	0	0	95	96	.	0.5
5	9	re5	D5	327	327	1	16	167	95	96	.	0.625
6	9	do5	C5	318	318	1	16	167	95	66	.	0.75
7	9	do5	C5	318	318	1	16	167	95	73	.	0.875
8	9	si4b1	B4b1	313	313	1	16	167	95	80	.	1
9	9	si4b1	B4b1	313	313	3	16	500	95	86	.	1.375
10	9	Sol4	G4	296	296	1	16	167	95	93	.	1.5
11	9	si4b1	B4b1	313	313	1	16	167	95	100	.	1.625
12	9	do5	C5	318	318	1	16	167	95	66	.	1.75
13	9	re5	D5	327	327	1	8	333	95	66	.	2
14	9	si4b1	B4b1	313	313	1	16	167	95	67	.	2.125
15	9	do5	C5	318	318	1	16	167	95	68	.	2.25
16	9	re5	D5	327	327	1	8	333	95	68	.	2.5
17	8	Mi5b3	E5b4	333	332	0	0	0	95	68	.	2.5
18	9	re5	D5	327	327	1	16	167	95	69	.	2.625
19	9	do5	C5	318	318	1	16	167	95	70	.	2.75
20	9	do5	C5	318	318	1	16	167	95	70	.	2.875
21	9	si4b1	B4b1	313	313	1	16	167	95	70	.	3
22	53			0	0	0	0	0	0	71		3
23	9	si4b1	B4b1	313	313	1	2	1333	95	72	.	4
24	9	si4b1	B4b1	313	313	1	16	167	95	72	ARANAĞME 	4.125
25	9	do5	C5	318	318	1	16	167	95	96	.	4.25
26	9	re5	D5	327	327	1	8	333	95	96	.	4.5
27	8	Mi5b3	E5b4	333	332	0	0	0	95	96	.	4.5
28	9	re5	D5	327	327	1	16	167	95	96	.	4.625
29	9	do5	C5	318	318	1	16	167	95	66	.	4.75
30	9	do5	C5	318	318	1	16	167	95	73	.	4.875
31	9	si4b1	B4b1	313	313	1	16	167	95	80	.	5
32	9	si4b1	B4b1	313	313	3	16	500	95	86	.	5.375
33	9	Sol4	G4	296	296	1	16	167	95	93	.	5.5
34	9	si4b1	B4b1	313	313	1	16	167	95	100	.	5.625
35	9	do5	C5	318	318	1	16	167	95	106	.	5.75
36	9	re5	D5	327	327	1	8	333	95	113	.	6
37	9	si4b1	B4b1	313	313	1	16	167	95	120	.	6.125
38	9	do5	C5	318	318	1	16	167	95	96	.	6.25
39	9	re5	D5	327	327	1	8	333	95	96	.	6.5
40	8	Mi5b3	E5b4	333	332	0	0	0	95	96	.	6.5
41	9	re5	D5	327	327	1	16	167	95	96	.	6.625
42	9	do5	C5	318	318	1	16	167	95	96	.	6.75
43	9	do5	C5	318	318	1	16	167	95	66	.	6.875
44	9	si4b1	B4b1	313	313	1	16	167	95	67	.	7
45	53			0	0	0	0	0	0	68		7
46	9	si4b1	B4b1	313	313	1	2	1333	95	70	.	8
47	9			-1	-1	1	8	333	100	71		8.25
48	9	Mi5b3	E5b4	333	332	1	16	167	95	72	.	8.375
49	9	re5	D5	327	327	1	16	167	95	96	.	8.5
50	9	Mi5b3	E5b4	333	332	1	16	167	95	96	.	8.625
51	9	re5	D5	327	327	1	16	167	95	66	.	8.75
52	9	Mi5b3	E5b4	333	332	1	16	167	95	84	.	8.875
53	9	re5	D5	327	327	1	16	167	95	102	.	9
54	9	Mi5b3	E5b4	333	332	1	16	167	95	120	.	9.125
55	9	re5	D5	327	327	1	16	167	95	96	.	9.25
56	9	Mi5b3	E5b4	333	332	1	16	167	95	96	.	9.375
57	9	Fa5#3	F5#4	343	344	1	16	167	95	96	.	9.5
58	9	Mi5b3	E5b4	333	332	1	16	167	95	96	.	9.625
59	9	re5	D5	327	327	1	16	167	95	96	.	9.75
60	9	do5	C5	318	318	1	8	333	95	96	.	10
