Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
1	9	La4	A4	305	305	1	8	278	95	96		0.2857143
2	9	La4	A4	305	305	1	8	278	95	96		0.5714286
3	9	La4	A4	305	305	1	16	139	95	96		0.7142857
4	9	La4	A4	305	305	1	16	139	95	96		0.8571429
5	9	La4	A4	305	305	1	16	139	95	96		1
6	9	La4	A4	305	305	1	8	278	95	96		1.285714
7	9	La4	A4	305	305	1	8	278	95	96		1.571429
8	9	La4	A4	305	305	1	16	139	95	96		1.714286
9	9	La4	A4	305	305	1	16	139	95	96		1.857143
10	9	La4	A4	305	305	1	16	139	95	96		2
11	9	La4	A4	305	305	1	8	278	95	96		2.285714
12	9	La4	A4	305	305	1	8	278	95	96		2.571429
13	9	La4	A4	305	305	1	16	139	95	96		2.714286
14	9	La4	A4	305	305	1	16	139	95	96		2.857143
15	9	La4	A4	305	305	1	16	139	95	96		3
16	9	La4	A4	305	305	1	8	278	95	96		3.285714
17	9	La4	A4	305	305	1	8	278	95	96		3.571429
18	9	La4	A4	305	305	1	16	139	95	96		3.714286
19	9	La4	A4	305	305	1	16	139	95	96		3.857143
20	9	La4	A4	305	305	1	16	139	95	96		4
21	9	Do5#3	C5#4	321	322	1	8	278	95	96		4.285714
22	9	Si4b4	B4b4	310	310	1	16	139	95	96		4.428571
23	9	Do5#3	C5#4	321	322	1	16	139	95	96		4.571429
24	9	Si4b4	B4b4	310	310	1	16	139	95	96		4.714286
25	9	La4	A4	305	305	1	16	139	95	96		4.857143
26	9	Sol4	G4	296	296	1	16	139	95	96		5
27	9	La4	A4	305	305	1	8	278	95	96		5.285714
28	9	Si4b4	B4b4	310	310	1	8	278	95	96		5.571429
29	9	Do5#3	C5#4	321	322	1	16	139	95	96		5.714286
30	9	Re5	D5	327	327	1	16	139	95	96		5.857143
31	9	Mi5	E5	336	336	1	16	139	95	96		6
32	53			0	0	0	0	0	0	0		6
33	9	Re5	D5	327	327	1	16	139	95	96		6.142857
34	9	Do5#3	C5#4	321	322	1	16	139	95	96		6.285714
35	9	Si4b4	B4b4	310	310	1	16	139	95	96		6.428571
36	9	Do5#3	C5#4	321	322	1	16	139	95	96		6.571429
37	9	Si4b4	B4b4	310	310	1	16	139	95	96		6.714286
38	9	La4	A4	305	305	1	16	139	95	96		6.857143
39	9	Sol4	G4	296	296	1	16	139	95	96		7
40	9	La4	A4	305	305	1	8	278	95	96		7.285714
41	9	La4	A4	305	305	1	8	278	95	96		7.571429
42	9	La4	A4	305	305	3	16	417	95	96		8
43	9	Do5#3	C5#4	321	322	1	8	278	95	96		8.285714
44	9	Si4b4	B4b4	310	310	1	16	139	95	96		8.428572
45	9	Do5#3	C5#4	321	322	1	16	139	95	96		8.571428
46	9	Si4b4	B4b4	310	310	1	16	139	95	96		8.714286
47	9	La4	A4	305	305	1	16	139	95	96		8.857142
48	9	Sol4	G4	296	296	1	16	139	95	96		9
49	9	La4	A4	305	305	1	8	278	95	96		9.285714
50	9	Si4b4	B4b4	310	310	1	8	278	95	96		9.571428
51	9	Do5#3	C5#4	321	322	1	16	139	95	96		9.714286
52	9	Re5	D5	327	327	1	16	139	95	96		9.857142
53	9	Mi5	E5	336	336	1	16	139	95	96		10
54	53			0	0	0	0	0	0	0		10
55	9	Re5	D5	327	327	1	16	139	95	96		10.14286
56	9	Do5#3	C5#4	321	322	1	16	139	95	96		10.28571
57	9	Si4b4	B4b4	310	310	1	16	139	95	96		10.42857
58	9	Do5#3	C5#4	321	322	1	16	139	95	96		10.57143
59	9	Si4b4	B4b4	310	310	1	16	139	95	96		10.71429
60	9	La4	A4	305	305	1	16	139	95	96		10.85714
61	9	Sol4	G4	296	296	1	16	139	95	96		11
62	9	La4	A4	305	305	1	8	278	95	96		11.28571
63	9	La4	A4	305	305	1	8	278	95	96		11.57143
64	9	La4	A4	305	305	3	16	417	95	96		12
65	9	La4	A4	305	305	1	8	278	95	96		12.28571
66	9	Re5	D5	327	327	1	16	139	95	96		12.42857
67	9	Do5#3	C5#4	321	322	1	16	139	95	96		12.57143
68	9	Si4b4	B4b4	310	310	1	16	139	95	96		12.71429
69	9	La4	A4	305	305	1	16	139	95	96		12.85714
70	9	Si4b4	B4b4	310	310	1	16	139	95	96		13
71	9	Do5#3	C5#4	321	322	1	8	278	95	96		13.28571
72	9	Re5	D5	327	327	1	8	278	95	96		13.57143
73	9	Mi5	E5	336	336	1	16	139	95	96		13.71429
74	9	Re5	D5	327	327	1	16	139	95	96		13.85714
75	9	Mi5	E5	336	336	1	16	139	95	96		14
76	53			0	0	0	0	0	0	0		14
77	9	La4	A4	305	305	1	8	278	95	96		14.28571
78	9	Re5	D5	327	327	1	16	139	95	96		14.42857
79	9	Do5#3	C5#4	321	322	1	16	139	95	96		14.57143
80	9	Si4b4	B4b4	310	310	1	16	139	95	96		14.71429
81	9	La4	A4	305	305	1	16	139	95	96		14.85714
82	9	Sol4	G4	296	296	1	16	139	95	96		15
83	9	Re5	D5	327	327	1	8	278	95	96		15.28571
84	9	Do5#3	C5#4	321	322	1	16	139	95	96		15.42857
85	9	Mi5	E5	336	336	1	16	139	95	96		15.57143
86	9	Re5	D5	327	327	1	8	278	95	96		15.85714
87	9			-1	-1	1	16	139	100	0		16
88	53			0	0	0	0	0	0	0		16
89	9	La4	A4	305	305	1	8	278	95	96		16.28572
90	9	Re5	D5	327	327	1	16	139	95	96		16.42857
91	9	Do5#3	C5#4	321	322	1	16	139	95	96		16.57143
92	9	Si4b4	B4b4	310	310	1	16	139	95	96		16.71428
93	9	La4	A4	305	305	1	16	139	95	96		16.85714
94	9	Si4b4	B4b4	310	310	1	16	139	95	96		17
95	9	Do5#3	C5#4	321	322	1	8	278	95	96		17.28572
96	9	Re5	D5	327	327	1	8	278	95	96		17.57143
97	9	Mi5	E5	336	336	1	16	139	95	96		17.71428
98	9	Re5	D5	327	327	1	16	139	95	96		17.85714
99	9	Mi5	E5	336	336	1	16	139	95	96		18
100	53			0	0	0	0	0	0	0		18
101	9	La4	A4	305	305	1	8	278	95	96		18.28572
102	9	Re5	D5	327	327	1	16	139	95	96		18.42857
103	9	Do5#3	C5#4	321	322	1	16	139	95	96		18.57143
104	9	Si4b4	B4b4	310	310	1	16	139	95	96		18.71428
105	9	La4	A4	305	305	1	16	139	95	96		18.85714
106	9	Sol4	G4	296	296	1	16	139	95	96		19
107	9	La4	A4	305	305	1	8	278	50	96		19.28572
108	9	La4	A4	305	305	1	8	278	50	96		19.57143
109	9	La4	A4	305	305	1	8	278	95	96		19.85714
110	9			-1	-1	1	16	139	100	0		20
111	53			0	0	0	0	0	0	0		20
112	9	Re5	D5	327	327	1	8	278	95	96		20.28572
113	9	Re5	D5	327	327	1	16	139	95	96		20.42857
114	9	La4	A4	305	305	1	16	139	95	96		20.57143
115	9	Re5	D5	327	327	1	8	278	95	96		20.85714
116	9	Re5	D5	327	327	1	16	139	95	96		21
117	9	Mi5	E5	336	336	1	8	278	95	96		21.28572
118	9	Mi5	E5	336	336	1	16	139	95	96		21.42857
119	9	Re5	D5	327	327	1	16	139	95	96		21.57143
120	9	Mi5	E5	336	336	1	8	278	95	96		21.85714
121	9	La4	A4	305	305	1	16	139	95	96		22
122	53			0	0	0	0	0	0	0		22
123	7	La5	A5	358	358	1	8	278	95	96		22.28572
124	9	Sol5	G5	349	349	1	16	139	95	96		22.42857
125	9	Fa5#3	F5#4	343	344	1	16	139	95	96		22.57143
126	9	Fa5#3	F5#4	343	344	1	16	139	95	96		22.71428
127	9	Mi5	E5	336	336	1	16	139	95	96		22.85714
128	9	Re5	D5	327	327	1	16	139	95	96		23
129	12	Fa5#3	F5#4	343	344	1	8	278	95	96		23.28572
130	10	Mi5	E5	336	336	1	16	139	95	96		23.42857
131	8	Fa5#3	F5#4	343	344	0	0	0	95	96		23.42857
132	10	Re5	D5	327	327	1	16	139	95	96		23.57143
133	8	Mi5	E5	336	336	0	0	0	95	96		23.57143
134	10	Do5#3	C5#4	321	322	1	16	139	95	96		23.71428
135	8	Re5	D5	327	327	0	0	0	95	96		23.71428
136	10	Si4	B4	314	314	1	16	139	95	96		23.85714
137	8	Do5#3	C5#4	321	322	0	0	0	95	96		23.85714
138	9	La4	A4	305	305	1	16	139	95	96		24
139	53			0	0	0	0	0	0	0		24
140	9	Re5	D5	327	327	1	8	278	95	96		24.28572
141	9	Re5	D5	327	327	1	16	139	95	96		24.42857
142	9	La4	A4	305	305	1	16	139	95	96		24.57143
143	9	Re5	D5	327	327	1	8	278	95	96		24.85714
144	9	Re5	D5	327	327	1	16	139	95	96		25
145	9	Mi5	E5	336	336	1	8	278	95	96		25.28572
146	9	Mi5	E5	336	336	1	16	139	95	96		25.42857
147	9	Re5	D5	327	327	1	16	139	95	96		25.57143
148	9	Mi5	E5	336	336	1	8	278	95	96		25.85714
149	9	Re5	D5	327	327	1	16	139	95	96		26
150	7	La5	A5	358	358	1	8	278	95	96		26.28572
